timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.05063176  2.4825272 ],-0.170921306426,-2.3053,[ 1.97434211  2.70912981],"[ 1.30850523  2.46576411 -0.16095733 -0.63240004  0.64652439  1.1263344
 -0.36461515 -0.38834478  0.90295615 -0.94406004  0.        ]","[[ 0.09123608  0.04784024  0.0748024   0.13081743]
 [-0.00132596 -0.00490039  0.          0.        ]]",[-0.84234565 -0.14639807]
1,[ 1.78722484  1.68437521],-0.161798594377,-2.21663,[ 1.81855345  2.51760602],"[ 1.30225286  2.46178183 -0.10286376 -0.47807877  0.64652413  1.12633368
 -0.28915096  0.1465031   0.88777602 -0.84467967  0.        ]","[[ 0.13088494  0.08745561  0.0748024   0.13081743]
 [ 3.95305434  3.95325029  0.          0.        ]]",[-0.84234565 -0.14639807]
2,[ 1.60656652  3.2522197 ],-0.134116349497,-1.9284,[ 1.59411287  2.25970697],"[ 1.27060103  2.43621609  0.06781927 -0.02255367  0.64652387  1.12633295
 -0.21517716  0.67076406  0.80554292 -0.55860152  0.        ]","[[ 0.24883756  0.20544795  0.0748024   0.13081743]
 [ 7.82933734  7.83305293  0.          0.        ]]",[-0.84234565 -0.14639807]
3,[ 0.54663413  1.45242576],-0.0888162511421,-2.29218,[ 1.07514405  1.97646415],"[ 1.17675271  2.35004259  0.33744098  0.70237616  0.64652361  1.12633223
 -0.14265843  1.18463923  0.55866346 -0.14395573  0.        ]","[[  0.44355004   0.40026537   0.0748024    0.13081743]
 [ 11.62937334  11.63599872   0.           0.        ]]",[-0.84234565 -0.14639807]
4,[ 0.23920607  0.60833133],-0.0476519500722,-2.36801,[ 0.05602753  1.71452785],"[ 0.98395789  2.14598103  0.6494765   1.60681495  0.64652335  1.1263315
 -0.1057821   1.68841     0.06781577  0.22674894  0.        ]","[[  0.6955231    0.67039169   0.0748024    0.13081743]
 [ 13.56172017  15.36417486   0.           0.        ]]",[-0.84234565 -0.14639807]
5,[-1.50200831  2.14252667],-0.0813126116912,-2.22207,[-0.87889427  1.56924176],"[ 0.69177948  1.78614644  0.92388006  2.46396298  0.64652309  1.12633078
 -0.09280924  1.97267507 -0.5882215   0.32335128  0.        ]","[[  0.9735757    0.99878293   0.0748024    0.13081743]
 [ 14.24150642  17.46790383   0.           0.        ]]",[-0.84234565 -0.14639807]
6,[-2.13197942  1.81213342],-0.135756447744,-1.906,[-1.35612965  1.53485894],"[ 0.38611118  1.25734052  1.08721312  3.01789529  0.64652283  1.12633005
 -0.17365312  2.46104652 -1.14389469  0.05732729  0.        ]","[[  1.21590122   1.38440393   0.0748024    0.13081743]
 [ 10.0052246   21.08214478   0.           0.        ]]",[-0.84234565 -0.14639807]
7,[-1.18439992  0.24386184],-0.169977855795,-1.94628,[-1.29567599  1.55640388],"[ 0.16943655  0.5847504   1.15073202  2.94322784  0.64652257  1.12632933
 -0.25289674  2.93973464 -1.37794754 -0.42348022  0.        ]","[[  1.3743438    1.84159119   0.0748024    0.13081743]
 [  5.85279709  24.62475224   0.           0.        ]]",[-0.84234565 -0.14639807]
8,[-1.33490223  2.84761298],-0.179569276227,-1.29775,[-0.87377924  1.74732411],"[ 0.062395   -0.04989194  1.16844524  1.98924536  0.64652231  1.1263286
 -0.33059182  3.00435311 -1.26752181 -0.87627437  0.        ]","[[  1.45055499   2.33888536   0.0748024    0.13081743]
 [  1.78151385  25.10302777   0.           0.        ]]",[-0.84234565 -0.14639807]
9,[-0.6257457   2.30220875],-0.169230950257,-1.04035,[-0.78419632  2.39131308],"[ 0.06864591 -0.45107742  1.16764719  0.20694385  0.64652205  1.12632788
 -0.40678738  3.47221613 -0.9141857  -1.15732309  0.        ]","[[  1.44612807   2.87568717   0.0748024    0.13081743]
 [ -2.21119352  28.56557481   0.           0.        ]]",[-0.84234565 -0.14639807]
