timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 0.58365646  3.4390303 ],-0.0663292338754,-3.9071,[ 0.66398299  3.63689518],"[ 1.37541291  2.55343419 -0.42496734 -1.20676613  1.36697743  0.22958302
 -0.35526311 -0.38488915  0.28035221 -0.43327557  0.        ]","[[-0.02954246 -0.09189651  0.15814945  0.02613407]
 [-0.00118909 -0.00240847  0.          0.        ]]",[-1.02256048 -0.27161908]
1,[ 0.46935451  3.38943558],-0.0614220227855,-3.72437,[ 0.49378282  3.45075607],"[ 1.37601484  2.55777423 -0.39070147 -1.0448377   1.36697669  0.22958297
 -0.31148355  0.13917381  0.28541672 -0.3602275   0.        ]","[[-0.00641579 -0.05222535  0.15814945  0.02613407]
 [ 2.30617669  3.95633375  0.          0.        ]]",[-1.02256048 -0.27161908]
2,[ 0.52808532  2.24823649],-0.0512933567736,-3.96145,[ 0.24076706  3.19484091],"[ 1.37361786  2.55654935 -0.29549147 -0.56194511  1.36697595  0.22958293
 -0.27714858  0.6528866   0.27917645 -0.14996302  0.        ]","[[ 0.05786383  0.06583622  0.15814945  0.02613407]
 [ 4.11577249  7.8368917   0.          0.        ]]",[-1.02256048 -0.27161908]
3,[-0.08981459  3.40512524],-0.0537384469913,-4.11969,[-0.09511942  2.90202808],"[ 1.35745692  2.50843607 -0.14464367  0.22386049  1.3669752   0.22958288
 -0.23908087  1.15641681  0.20363508  0.18053323  0.        ]","[[  0.16030877   0.26073725   0.15814945   0.02613407]
 [  6.12209997  11.64053316   0.           0.        ]]",[-1.02256048 -0.27161908]
4,[-0.94042501  2.55345762],-0.082087744254,-4.31886,[-0.54692721  2.59476471],"[ 1.32040347  2.35044502  0.02544193  1.2411797   1.36697446  0.22958283
 -0.24813534  1.65009823 -0.00293433  0.54717218  0.        ]","[[  0.27796163   0.53096476   0.15814945   0.02613407]
 [  5.64488881  15.36978264   0.           0.        ]]",[-1.02256048 -0.27161908]
5,[-1.488866   2.1057539],-0.115235415556,-4.0966,[-1.08605802  2.3726213 ],"[ 1.28695773  2.01378886  0.13030742  2.31021214  1.36697372  0.22958279
 -0.32084878  2.13415411 -0.31799652  0.79420318  0.        ]","[[  0.35240807   0.87504801   0.15814945   0.02613407]
 [  1.81257939  19.0263307    0.           0.        ]]",[-1.02256048 -0.27161908]
6,[-1.88299367  0.73819984],-0.137917595285,-3.68698,[-1.54585767  2.29372835],"[ 1.28884924  1.45819986  0.12501642  3.10288918  1.36697297  0.22958274
 -0.39659249  2.60860276 -0.65837802  0.84030959  0.        ]","[[  0.34860661   1.29153455   0.15814945   0.02613407]
 [ -2.17943785  22.61032085   0.           0.        ]]",[-1.02256048 -0.27161908]
7,[-1.70959903  2.90640231],-0.148301357703,-3.26323,[-1.75205493  2.46000481],"[ 1.32515218  0.74013486  0.00801905  3.18164327  1.36697223  0.2295827
 -0.47084169  2.93636694 -0.95698588  0.68733823  0.        ]","[[  0.26575648   1.768584     0.15814945   0.02613407]
 [ -6.09268914  25.08627805   0.           0.        ]]",[-1.02256048 -0.27161908]
8,[-1.84995715  2.28355219],-0.152022797359,-2.70652,[-1.80278015  2.7868166 ],"[ 1.36799431  0.01995569 -0.22527667  2.20687264  1.36697149  0.22958265
 -0.54364242  3.39479032 -1.18441022  0.36383257  0.        ]","[[  1.05407448e-01   2.30505569e+00   1.58149450e-01   2.61340683e-02]
 [ -9.92960072e+00   2.85492547e+01   0.00000000e+00   0.00000000e+00]]",[-1.02256048 -0.27161908]
9,[-1.16411314  2.63253249],-0.161859618408,-3.03779,[-1.59897065  3.43587065],"[ 1.36363236 -0.44129746 -0.57466672  0.10780043  1.36697074  0.22958261
 -0.61502153  3.84408275 -1.34701551 -0.09753678  0.        ]","[[ -1.30928214e-01   2.91009445e+00   1.58149450e-01   2.61340683e-02]
 [ -1.36915874e+01   3.19432892e+01   0.00000000e+00   0.00000000e+00]]",[-1.02256048 -0.27161908]
10,[-1.32774108  3.88676915],-0.173378391149,-4.09256,[-0.84983897  4.5635047 ],"[ 1.23686835 -0.47835538 -1.01479291 -1.10918997  1.36697     0.22958256
 -0.68502727 -0.16952303 -1.41480215 -0.33625493  0.        ]","[[ -0.44178055   3.20957073   0.15814945   0.02613407]
 [-17.38119301   1.62449767   0.           0.        ]]",[-1.02256048 -0.27161908]
11,[-1.50942313  4.68758459],-0.168539123302,-4.15859,[-1.2602576  4.1701498],"[ 0.90936086 -0.48137839 -1.4704261  -0.93501917  1.36696926  0.22958251
 -0.75362647 -0.88288665 -1.38807151 -0.26275873  0.        ]","[[ -0.82568056   3.16696398   0.15814945   0.02613407]
 [-20.9966698   -3.76425471   0.           0.        ]]",[-1.02256048 -0.27161908]
12,[-1.22161241  3.78911741],-0.156989843599,-4.05985,[-1.28268123  3.73147392],"[ 0.34046314 -0.48029839 -1.80140023 -0.64531925  1.36696851  0.22958247
 -0.82086188 -0.78062698 -1.30410797 -0.21727997  0.        ]","[[ -1.28116829   3.09615987   0.15814945   0.02613407]
 [-24.54027062  -2.99178679   0.           0.        ]]",[-1.02256048 -0.27161908]
13,[-0.75449551  2.50655147],-0.147370007026,-3.81636,[-1.32643127  3.3912034 ],"[-0.41249489 -0.4754639  -1.82203389 -0.45602067  1.36696777  0.22958242
 -0.88676516 -0.60872651 -1.22661067 -0.24886863  0.        ]","[[ -1.80682339e+00   3.04979309e+00   1.58149450e-01   2.61340683e-02]
 [ -2.80136642e+01  -1.69325169e+00   0.00000000e+00   0.00000000e+00]]",[-1.02256048 -0.27161908]
14,[-1.82059376  3.63942   ],-0.145617764466,-3.63053,[-1.47306609  3.23473072],"[-1.13406849 -0.47158437 -1.39142728 -0.35607649  1.36696702  0.22958238
 -0.93292111 -0.49599562 -1.20026195 -0.32802683  0.        ]","[[ -2.39150398e+00   3.02523910e+00   1.58149450e-01   2.61340683e-02]
 [ -3.04462929e+01  -8.41683437e-01   0.00000000e+00   0.00000000e+00]]",[-1.02256048 -0.27161908]
15,[-1.95506966  3.79618874],-0.15269818248,-3.02103,[-1.59902906  3.40444326],"[-1.51472402 -0.46939548 -0.54017029 -0.30813819  1.36696628  0.22958233
 -0.99660685 -0.43626503 -1.23796021 -0.40727683  0.        ]","[[ -3.03410689e+00   3.01343763e+00   1.58149450e-01   2.61340683e-02]
 [ -3.38028170e+01  -3.90479321e-01   0.00000000e+00   0.00000000e+00]]",[-1.02256048 -0.27161908]
16,[-1.03047077  4.30198038],-0.164796850982,-2.33929,[-1.54091859  3.9190774 ],"[-1.26860598 -0.46833087  0.4575026  -0.28636885  1.36696554  0.22958229
 -1.05903212 -0.40754817 -1.32516727 -0.44044996  0.        ]","[[ -3.74317380e+00   3.00807263e+00   1.58149450e-01   2.61340683e-02]
 [ -3.70929119e+01  -1.73552899e-01   0.00000000e+00   0.00000000e+00]]",[-1.02256048 -0.27161908]
17,[-0.8073429   4.01631534],-0.175163315872,-2.3619,[-1.01458263  4.48852062],"[-0.3544013  -0.46785031  1.07265266 -0.27682831  1.36696479  0.22958224
 -1.12022173 -0.39449112 -1.41710538 -0.39689206  0.        ]","[[ -4.51738922e+00   3.00572019e+00   1.58149450e-01   2.61340683e-02]
 [ -4.03178845e+01  -7.49206285e-02   0.00000000e+00   0.00000000e+00]]",[-1.02256048 -0.27161908]
18,[ 0.32208294  3.98803297],-0.177248548056,-2.87575,[-0.48923087  4.96490669],"[ 0.78681583 -0.46764225  0.81149782 -0.27275031  1.36696405  0.22958219
 -1.16572707 -0.38876518 -1.45171464 -0.29040853  0.        ]","[[ -5.34781033e+00   3.00471443e+00   1.58149450e-01   2.61340683e-02]
 [ -4.27162338e+01  -3.16675867e-02   0.00000000e+00   0.00000000e+00]]",[-1.02256048 -0.27161908]
19,[-0.76499129  5.70267446],-0.169036817011,-2.96816,[-0.52873755  4.78558779],"[ 1.36845607 -0.46755443 -0.22981079 -0.2710394   1.36696331  0.22958215
 -1.12548593 -0.3863162  -1.3985815  -0.19202954  0.        ]","[[ -6.18085581e+00   3.00429244e+00   1.58149450e-01   2.61340683e-02]
 [ -4.05953826e+01  -1.31686348e-02   0.00000000e+00   0.00000000e+00]]",[-1.02256048 -0.27161908]
20,[-1.36723678  3.4848288 ],-0.154999760316,-3.81953,[-1.35130095  3.99666071],"[ 1.00480985 -0.46751797 -1.37154573 -0.27033171  1.36696256  0.2295821
 -1.16770552 -0.38528938 -1.29259381 -0.16704749  0.        ]","[[ -7.01508938e+00   3.00411789e+00   1.58149450e-01   2.61340683e-02]
 [ -4.28205595e+01  -5.41262955e-03   0.00000000e+00   0.00000000e+00]]",[-1.02256048 -0.27161908]
21,[-1.21443829  3.15651027],-0.143769351732,-3.83242,[-1.34238219  3.46314859],"[-0.14414746 -0.46750296 -1.86135934 -0.27004195  1.36696182  0.22958206
 -1.22674379 -0.38486479 -1.20013097 -0.23851053  0.        ]","[[ -7.90272021e+00   3.00404643e+00   1.58149450e-01   2.61340683e-02]
 [ -4.59321538e+01  -2.20596818e-03   0.00000000e+00   0.00000000e+00]]",[-1.02256048 -0.27161908]
22,[-0.90313851  3.45646343],-0.146433712863,-3.56951,[-1.52009821  3.31695318],"[-1.29170956 -0.46749679 -1.18439242 -0.26992412  1.36696108  0.22958201
 -1.28461323 -0.38469113 -1.19855722 -0.3660212   0.        ]","[[ -8.85196488e+00   3.00401738e+00   1.58149450e-01   2.61340683e-02]
 [ -4.89821497e+01  -8.94761712e-04   0.00000000e+00   0.00000000e+00]]",[-1.02256048 -0.27161908]
23,[-1.92470205  4.67888151],-0.162308140721,-2.32393,[-1.571877    3.86933565],"[-1.38932346 -0.46749423  0.24059198 -0.26987631  1.36696033  0.22958196
 -1.33406047 -0.38462066 -1.30485114 -0.44261891  0.        ]","[[ -9.85775587e+00   3.00400560e+00   1.58149450e-01   2.61340683e-02]
 [ -5.15882640e+01  -3.63026061e-04   0.00000000e+00   0.00000000e+00]]",[-1.02256048 -0.27161908]
24,[-0.69755056  3.53509811],-0.176268983432,-2.47172,[-1.02456319  4.65868187],"[-0.18441654 -0.46749312  1.09639651 -0.26985677  1.36695959  0.22958192
 -1.38980525 -0.38459236 -1.42840949 -0.38405221  0.        ]","[[ -1.09189993e+01   3.00400079e+00   1.58149450e-01   2.61340683e-02]
 [ -5.45262892e+01  -1.49942754e-04   0.00000000e+00   0.00000000e+00]]",[-1.02256048 -0.27161908]
25,[ 0.09123178  5.73200807],-0.174501888348,-2.58313,[-0.49761319  5.05539894],"[ 1.16980436 -0.46749259  0.3806794  -0.26984862  1.36695885  0.22958187
 -1.42172556 -0.38458077 -1.4367013  -0.23756786  0.        ]","[[ -1.20264049e+01   3.00399880e+00   1.58149450e-01   2.61340683e-02]
 [ -5.62086670e+01  -6.29860797e-05   0.00000000e+00   0.00000000e+00]]",[-1.02256048 -0.27161908]
