timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[-0.10995468  4.78932858],-0.12172337542,-4.4255,[ 0.83042395  3.70336103],"[ 1.36531732  2.54986489 -0.23710329 -0.59288088  1.41419806 -0.76190817
 -0.35547693 -0.38405493  0.23444437  0.81046728  0.        ]","[[ 0.09193696  0.05887642  0.16363837 -0.08751503]
 [-0.001832    0.00472361  0.          0.        ]]",[-1.04327047 -0.2343016 ]
1,[ 0.58338577  2.24177771],-0.124672320224,-4.66097,[ 0.63542211  3.53651071],"[ 1.36588891  2.54510329 -0.24361693 -0.43092431  1.41419722 -0.76190793
 -0.36377657  0.14092975  0.22975141  0.83748046  0.        ]","[[ 0.0875211   0.09869949  0.16363837 -0.08751503]
 [-0.43829411  3.96438643  0.          0.        ]]",[-1.04327047 -0.2343016 ]
2,[ 0.44584     3.98753429],-0.138185569675,-4.58201,[ 0.34965107  3.26607823],"[ 1.36390913  2.51691226 -0.22229569  0.04511841  1.41419638 -0.76190769
 -0.31975419  0.65538001  0.20082596  0.96116253  0.        ]","[[ 0.10198231  0.21691858  0.16363837 -0.08751503]
 [ 1.87673023  7.84459445  0.          0.        ]]",[-1.04327047 -0.2343016 ]
3,[-0.46083228  3.44900475],-0.164744424402,-4.65704,[-0.09556597  2.94720602],"[ 1.35367234  2.42547129 -0.14175774  0.80068961  1.41419554 -0.76190745
 -0.28694448  1.1596755   0.10533143  1.20122965  0.        ]","[[  0.15682744   0.41197339   0.16363837  -0.08751503]
 [  3.60210764  11.64821313   0.           0.        ]]",[-1.04327047 -0.2343016 ]
4,[-0.89654312  1.57274611],-0.194004580685,-4.77548,[-0.69165879  2.61849451],"[ 1.33968922  2.21256748 -0.06454833  1.73989184  1.4141947  -0.76190721
 -0.32298185  1.6541615  -0.0829051   1.45241841  0.        ]","[[  0.20985457   0.68235841   0.16363837  -0.08751503]
 [  1.70698875  15.37784976   0.           0.        ]]",[-1.04327047 -0.2343016 ]
5,[-1.02158376  3.04062325],-0.214061469437,-4.44989,[-1.34917665  2.3569026 ],"[ 1.34022581  1.82036248 -0.06714282  2.65751644  1.41419386 -0.76190698
 -0.3910799   2.13891737 -0.33331239  1.59581727  0.        ]","[[  0.20806379   1.02660022   0.16363837  -0.08751503]
 [ -1.87412127  19.03410741   0.           0.        ]]",[-1.04327047 -0.2343016 ]
6,[-1.49708765  1.76377819],-0.220378386897,-3.95224,[-1.81685519  2.29105902],"[ 1.35897972  1.22752839 -0.17923901  3.21371859  1.41419302 -0.76190674
 -0.46561673  2.61404312 -0.60411029  1.58457967  0.        ]","[[  0.1312543    1.443239     0.16363837  -0.08751503]
 [ -5.79383132  22.61774572   0.           0.        ]]",[-1.04327047 -0.2343016 ]
7,[-2.71642741  2.085301  ],-0.213850392212,-3.20325,[-2.05943823  2.41960979],"[ 1.37103229  0.49958449 -0.40739426  2.9852769   1.41419218 -0.7619065
 -0.53868947  3.07968268 -0.87280575  1.41297781  0.        ]","[[ -2.31762165e-02   1.93083316e+00   1.63638369e-01  -8.75150280e-02]
 [ -9.63654968e+00   2.61298568e+01   0.00000000e+00   0.00000000e+00]]",[-1.04327047 -0.2343016 ]
8,[-1.29158956  4.1894722 ],-0.200843129194,-2.76806,[-1.88591409  2.74219704],"[ 1.32511665 -0.17075548 -0.74480141  1.6478578   1.41419134 -0.76190626
 -0.61033265  3.53602109 -1.13723013  1.09552353  0.        ]","[[ -0.25370663   2.48796567   0.16363837  -0.08751503]
 [-13.40409166  29.5718432    0.           0.        ]]",[-1.04327047 -0.2343016 ]
9,[-1.74578055  2.97213354],-0.195329040424,-3.05151,[-1.51139641  3.32910514],"[ 1.15136307 -0.48304426 -1.15832773 -0.71733764  1.4141905  -0.76190602
 -0.68057659  3.15769216 -1.41147968  0.66908599  0.        ]","[[ -0.55884761   3.11325155   0.16363837  -0.08751503]
 [-17.0980521   26.71835681   0.           0.        ]]",[-1.04327047 -0.2343016 ]
