timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.10695167  2.4288943 ],-0.188760834095,-3.81064,[ 2.77243662  3.46766996],"[ 1.34769427  2.52375096 -0.22684508 -1.04125869  0.41412595 -0.75332159
 -0.3552946  -0.38581383  1.12384129  0.683754    0.        ]","[[ 0.08088538 -0.052899    0.0481545  -0.08659862]
 [ 0.00079578 -0.00115013  0.          0.        ]]",[-0.95618677 -0.24001369]
1,[ 2.80451896  2.68626951],-0.194797858708,-3.92114,[ 2.70341539  3.30455446],"[ 1.34195429  2.52572434 -0.16849461 -0.88165226  0.41412584 -0.75332133
 -0.28017562  0.14212558  1.11627565  0.78432441  0.        ]","[[ 0.1205762  -0.01320937  0.0481545  -0.08659862]
 [ 3.9551245   3.95692769  0.          0.        ]]",[-0.95618677 -0.24001369]
2,[ 2.2840708   2.16371426],-0.21206301864,-4.2353,[ 2.50884962  3.01650715],"[ 1.31166586  2.51757065  0.00296187 -0.40735367  0.41412573 -0.75332106
 -0.20654135  0.65961574  1.05587509  1.0772531   0.        ]","[[ 0.23856927  0.10485586  0.0481545  -0.08659862]
 [ 7.83129703  7.83666564  0.          0.        ]]",[-0.95618677 -0.24001369]
3,[ 1.91453177  2.83518418],-0.237368105406,-4.57818,[ 1.87862086  2.56035328],"[ 1.21948996  2.45861995  0.27422923  0.3596371   0.41412563 -0.7533208
 -0.13435759  1.16685597  0.83981916  1.51382406  0.        ]","[[  0.43331896   0.299745     0.0481545   -0.08659862]
 [ 11.6311129   11.63956022   0.           0.        ]]",[-0.95618677 -0.24001369]
4,[ 0.75026666  2.78061647],-0.263448240287,-5.01479,[ 0.61837935  2.00643873],"[ 1.01115683  2.28752347  0.60947363  1.34265878  0.41412552 -0.75332053
 -0.06358333  1.66403096  0.35033693  1.94501014  0.        ]","[[  0.70331905   0.56993526   0.0481545   -0.08659862]
 [ 15.35673223  15.36699974   0.           0.        ]]",[-0.95618677 -0.24001369]
5,[-1.654189   -0.23770389],-0.277468202123,-4.78857,[-0.91652429  1.45822954],"[ 0.64581393  1.93877766  0.9260424   2.358004    0.41412541 -0.75332027
 -0.01294075  2.15136256 -0.40315618  2.09124492  0.        ]","[[  1.0371971    0.91393425   0.0481545   -0.08659862]
 [ 18.02260125  19.02065245   0.           0.        ]]",[-0.95618677 -0.24001369]
6,[-1.60900083  2.13594113],-0.267490493879,-4.6241,[-1.33543551  1.37480044],"[ 0.22313587  1.44875859  1.09701049  3.02766532  0.4141253  -0.75332
 -0.09480694  1.97561768 -1.05173519  1.79515276  0.        ]","[[  1.35441219   1.28112753   0.0481545   -0.08659862]
 [ 13.71309344  17.70306957   0.           0.        ]]",[-0.95618677 -0.24001369]
7,[-1.94545446  0.48959749],-0.235566931257,-3.80468,[-1.56845593  1.28197014],"[-0.10785701  0.86666015  1.13129292  3.17494856  0.41412519 -0.75331974
 -0.17508477  2.45703657 -1.32762897  1.28853116  0.        ]","[[  1.58627435   1.67140255   0.0481545   -0.08659862]
 [  9.48719814  21.31240738   0.           0.        ]]",[-0.95618677 -0.24001369]
8,[-0.83955869  1.63052228],-0.186901666472,-3.32014,[-1.3847537   1.38567376],"[-0.31989239  0.24022591  1.11172372  2.61844158  0.41412508 -0.75331947
 -0.25378249  2.65935424 -1.24507899  0.81218999  0.        ]","[[  1.73445561   2.11287002   0.0481545   -0.08659862]
 [  5.34448116  22.82926748   0.           0.        ]]",[-0.95618677 -0.24001369]
9,[-2.01000282  1.18157497],-0.130571602167,-2.43144,[-1.47609019  1.58706689],"[-0.42205726 -0.277478    1.09045087  1.2297157   0.41412497 -0.75331921
 -0.31888624  3.12720328 -0.90822761  0.53276385  0.        ]","[[  1.80696208   2.60464892   0.0481545   -0.08659862]
 [  1.91736186  26.33690525   0.           0.        ]]",[-0.95618677 -0.24001369]
