timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.70747634  3.66707855],-0.323809852559,-5.60406,[ 2.5454309   4.59556818],"[ 1.38619414  2.58018565 -0.25929692 -1.05888032 -0.52989368  1.67718393
 -0.35904631 -0.38318883  1.95982438 -1.51332761  0.        ]","[[ 0.09925351 -0.05331927 -0.06040586  0.1940188 ]
 [ 0.00044249  0.00221954  0.          0.        ]]",[-1.07191682 -0.23734973]
1,[ 2.67100225  5.30600696],-0.315959706605,-4.87479,[ 2.41064429  4.36751604],"[ 1.37932261  2.58221552 -0.20071972 -0.89422763 -0.52989356  1.67718285
 -0.28357877  0.13793636  1.9505102  -1.41279405  0.        ]","[[ 0.13893734 -0.01356291 -0.06040586  0.1940188 ]
 [ 3.95477823  3.96023067  0.          0.        ]]",[-1.07191682 -0.23734973]
2,[ 2.66637158  5.24670475],-0.290573243631,-4.95565,[ 2.26529503  3.85768652],"[ 1.34553028  2.57399727 -0.02883127 -0.40547034 -0.52989345  1.67718176
 -0.20960283  0.64874718  1.88504151 -1.12078895  0.        ]","[[ 0.25692355  0.10456772 -0.06040586  0.1940188 ]
 [ 7.83095747  7.83990327  0.          0.        ]]",[-1.07191682 -0.23734973]
3,[ 2.01134451  4.0949314 ],-0.242751941848,-5.19155,[ 2.04336071  3.18877506],"[ 1.24722522  2.51424399  0.24228672  0.38475356 -0.52989333  1.67718068
 -0.13708415  1.14944047  1.66151974 -0.6880053   0.        ]","[[  0.45166651   0.29952097  -0.06040586   0.1940188 ]
 [ 11.63077976  11.64273382   0.           0.        ]]",[-1.07191682 -0.23734973]
4,[ 1.18837669  3.22761429],-0.167295330537,-5.04508,[ 1.40444028  2.45330334],"[ 1.03006718  2.3406884   0.57556018  1.39749177 -0.52989322  1.67717959
 -0.0659815   1.64019866  1.16487492 -0.26580736  0.        ]","[[  0.72166      0.56977408  -0.06040586   0.1940188 ]
 [ 15.35640539  15.37011059   0.           0.        ]]",[-1.07191682 -0.23734973]
5,[-0.64108785  2.00580828],-0.0653656682047,-5.04134,[-0.02461416  1.77777934],"[ 0.6415505   1.98685634  0.89427315  2.44349691 -0.5298931   1.67717851
  0.00375338  2.12119077  0.39515863 -0.13333438  0.        ]","[[  1.06544491   0.91383096  -0.06040586   0.1940188 ]
 [ 19.01036254  19.02332107   0.           0.        ]]",[-1.07191682 -0.23734973]
6,[-0.80076644  1.60828349],-0.0588277908486,-4.63424,[-0.86688453  1.44700325],"[ 0.16006204  1.41707701  1.06243549  3.18676837 -0.52989299  1.67717742
 -0.05176864  2.59287798 -0.29964256 -0.509741    0.        ]","[[  1.41646067   1.33024246  -0.06040586   0.1940188 ]
 [ 16.10112827  22.60587261   0.           0.        ]]",[-1.07191682 -0.23734973]
7,[-1.22587633  2.12430256],-0.146379870763,-4.10791,[-1.16123343  1.55223262],"[-0.25684633  0.6789318   1.06702715  3.1805191  -0.52989287  1.67717634
 -0.11823648  3.05524062 -0.52321953 -1.16806603  0.        ]","[[  1.70353937   1.81759436  -0.06040586   0.1940188 ]
 [ 12.61835716  26.1176211    0.           0.        ]]",[-1.07191682 -0.23734973]
8,[-0.71486745  3.89085365],-0.200947230462,-3.32828,[-1.31725931  2.50683641],"[-0.55400093 -0.04862787  0.99353439  2.03821891 -0.52989276  1.67717525
 -0.19845659  3.50846442 -0.24410946 -1.68064883  0.        ]","[[  1.91373627   2.3744851   -0.06040586   0.1940188 ]
 [  8.41499738  29.55998324   0.           0.        ]]",[-1.07191682 -0.23734973]
9,[-1.74835354  3.85493371],-0.215171879848,-2.34188,[-1.51729679  4.06332111],"[-0.73848433 -0.46165761  0.91127023 -0.2513164  -0.52989264  1.67717417
 -0.25559824  3.95270994  0.28497653 -1.75235756  0.        ]","[[  2.05200119   2.9995392   -0.06040586   0.1940188 ]
 [  5.42089769  32.93418488   0.           0.        ]]",[-1.07191682 -0.23734973]
10,[-0.09850491  5.34898628],-0.208081651025,-1.84995,[ 0.128995    5.92591858],"[-0.82420526 -0.46098489  0.86177763 -1.43733293 -0.52989253  1.67717308
 -0.33323614 -0.38714547  0.50857605 -1.61708428  0.        ]","[[ 2.11960157  3.28671893 -0.06040586  0.1940188 ]
 [ 1.35283966 -0.02780568  0.          0.        ]]",[-1.07191682 -0.23734973]
11,[ 0.84049689  5.86292835],-0.210650960445,-1.98924,[ 0.35015213  5.87372732],"[-0.85244051 -0.47332455  0.8437084  -1.12767173 -0.52989241  1.677172
 -0.34119477 -1.06554541  0.45128793 -1.66233563  0.        ]","[[ 2.14247329  3.21154393 -0.06040586  0.1940188 ]
 [ 0.9358212  -5.18037863  0.          0.        ]]",[-1.07191682 -0.23734973]
12,[ 0.22198674  5.61342424],-0.21344849918,-2.07205,[ 0.08920777  5.51657104],"[-0.91498229 -0.47665901  0.80027875 -0.74249418 -0.5298923   1.67717091
 -0.27803711 -0.88522166  0.38823372 -1.70819243  0.        ]","[[ 2.19439303  3.11853907 -0.06040586  0.1940188 ]
 [ 4.24513978 -3.81078915  0.          0.        ]]",[-1.07191682 -0.23734973]
13,[ 0.22926169  5.98144081],-0.215671919929,-2.04407,[-0.231049    5.20096445],"[-1.02103492 -0.47200559  0.71455644 -0.50123988 -0.52989218  1.67716983
 -0.26286569 -0.6605742   0.35584008 -1.73686198  0.        ]","[[ 2.28727183  3.0602352  -0.06040586  0.1940188 ]
 [ 5.04008619 -2.10455238  0.          0.        ]]",[-1.07191682 -0.23734973]
14,[-1.09441819  5.56544969],-0.217489962095,-2.04704,[-0.58192068  4.98329878],"[-1.13481901 -0.4675331   0.60178784 -0.37610825 -0.52989207  1.67716874
 -0.24744551 -0.51957433  0.34771462 -1.75431328  0.        ]","[[ 2.39618034  3.02989777 -0.06040586  0.1940188 ]
 [ 5.84806704 -1.03363393  0.          0.        ]]",[-1.07191682 -0.23734973]
15,[-0.62283373  5.53380983],-0.21864335224,-2.09585,[-0.61960715  4.88225794],"[-1.20684668 -0.46491182  0.51584231 -0.31667568 -0.52989195  1.67716766
 -0.32521677 -0.44617111  0.34807695 -1.76373528  0.        ]","[[ 2.47225547  3.0154542  -0.06040586  0.1940188 ]
 [ 1.77302426 -0.47612404  0.          0.        ]]",[-1.07191682 -0.23734973]
16,[-0.80253684  4.9381232 ],-0.219051196088,-2.19493,[-0.55081815  4.86048937],"[-1.21615819 -0.46362327  0.50370618 -0.28985209 -0.52989184  1.67716657
 -0.37294906 -0.41121399  0.34551918 -1.76784433  0.        ]","[[ 2.48262193  3.00892693 -0.06040586  0.1940188 ]
 [-0.72804415 -0.2106191   0.          0.        ]]",[-1.07191682 -0.23734973]
17,[-0.45847934  5.55609558],-0.218884474152,-2.09192,[-0.31312495  4.90704441],"[-1.17362593 -0.46304025  0.55713037 -0.2781456  -0.52989172  1.67716549
 -0.43331528 -0.39541372  0.33773765 -1.76869681  0.        ]","[[ 2.43632507  3.0060765  -0.06040586  0.1940188 ]
 [-3.89110224 -0.09061388  0.          0.        ]]",[-1.07191682 -0.23734973]
18,[-0.52944279  5.39399134],-0.218180893455,-2.11387,[  3.09747458e-03   4.99657583e+00],"[-1.07873664 -0.46278794  0.66043907 -0.27315709 -0.5298916   1.6771644
 -0.46648875 -0.38851281  0.32455105 -1.76659011  0.        ]","[[ 2.3410629   3.00486152 -0.06040586  0.1940188 ]
 [-5.62932227 -0.03820082  0.          0.        ]]",[-1.07191682 -0.23734973]
19,[ 0.33550732  4.70234626],-0.216922519401,-2.31616,[ 0.44696137  5.11931801],"[-0.93165645 -0.46268159  0.78785531 -0.27106888 -0.52989149  1.67716332
 -0.50436769 -0.38557113  0.30743276 -1.76087977  0.        ]","[[ 2.20856256  3.00435286 -0.06040586  0.1940188 ]
 [-7.6140979  -0.01585883  0.          0.        ]]",[-1.07191682 -0.23734973]
20,[ 1.37359997  4.91059528],-0.215356615507,-2.42201,[ 0.81171852  5.25043392],"[-0.76305517 -0.46263751  0.89787153 -0.27020684 -0.52989137  1.67716223
 -0.4761392  -0.38433908  0.2908247  -1.7523701   0.        ]","[[ 2.07112092  3.00414288 -0.06040586  0.1940188 ]
 [-6.13499466 -0.00650172  0.          0.        ]]",[-1.07191682 -0.23734973]
21,[ 1.25652595  5.30732561],-0.214314872776,-2.40034,[ 0.9227432   5.32046509],"[-0.65629434 -0.46261945  0.95175761 -0.26985507 -0.52989126  1.67716115
 -0.39825899 -0.38383023  0.28155953 -1.7461897   0.        ]","[[  1.98936443e+00   3.00405720e+00  -6.04058582e-02   1.94018804e-01]
 [ -2.05425377e+00  -2.63751172e-03   0.00000000e+00   0.00000000e+00]]",[-1.07191682 -0.23734973]
22,[ 0.35101101  4.61290559],-0.214302453727,-2.48499,[ 0.77366602  5.30388355],"[-0.65502603 -0.46261209  0.95233209 -0.26971284 -0.52989114  1.67716006
 -0.32192054 -0.38362267  0.28142774 -1.74611995  0.        ]","[[  1.98841222e+00   3.00402256e+00  -6.04058582e-02   1.94018804e-01]
 [  1.94570282e+00  -1.06161327e-03   0.00000000e+00   0.00000000e+00]]",[-1.07191682 -0.23734973]
23,[ 0.90793531  5.22356631],-0.214981472233,-2.36533,[ 0.54358703  5.24262571],"[-0.72407665 -0.46260908  0.9188362  -0.2696556  -0.52989103  1.67715898
 -0.2961324  -0.38353901  0.28726197 -1.75020311  0.        ]","[[  2.04088367e+00   3.00400863e+00  -6.04058582e-02   1.94018804e-01]
 [  3.29693907e+00  -4.26754177e-04   0.00000000e+00   0.00000000e+00]]",[-1.07191682 -0.23734973]
24,[ 0.37827857  4.97513795],-0.216201844434,-2.31999,[ 0.08029574  5.1196723 ],"[-0.85214458 -0.46260781  0.84389738 -0.26963271 -0.52989091  1.67715789
 -0.2287723  -0.383505    0.29908988 -1.75715644  0.        ]","[[  2.14223518e+00   3.00400307e+00  -6.04058582e-02   1.94018804e-01]
 [  6.82645020e+00  -1.69034011e-04   0.00000000e+00   0.00000000e+00]]",[-1.07191682 -0.23734973]
25,[ 0.07044382  4.09210409],-0.217771967208,-2.42157,[-0.4220311   4.96377802],"[-1.02669311 -0.46260725  0.70949757 -0.26962351 -0.5298908   1.67715681
 -0.20276778 -0.38349172  0.31772051 -1.76508742  0.        ]","[[  2.29243534e+00   3.00400084e+00  -6.04058582e-02   1.94018804e-01]
 [  8.18902513e+00  -6.87403386e-05   0.00000000e+00   0.00000000e+00]]",[-1.07191682 -0.23734973]
26,[-0.49827468  5.61263261],-0.219137644474,-2.10497,[-0.84365815  4.82202148],"[-1.19327375 -0.46260696  0.53307225 -0.26961969 -0.52989068  1.67715572
 -0.20053875 -0.38348639  0.33923771 -1.77034686  0.        ]","[[  2.45738767e+00   3.00399992e+00  -6.04058582e-02   1.94018804e-01]
 [  8.30581901e+00  -2.88251012e-05   0.00000000e+00   0.00000000e+00]]",[-1.07191682 -0.23734973]
27,[-1.81917752  5.6211406 ],-0.220003569413,-2.05893,[-0.97789198  4.75492907],"[-1.31427123 -0.46260678  0.35715902 -0.26961797 -0.52989057  1.67715464
 -0.24132754 -0.3834843   0.35857361 -1.77187675  0.        ]","[[  2.60206044e+00   3.00399951e+00  -6.04058582e-02   1.94018804e-01]
 [  6.16857954e+00  -1.34723242e-05   0.00000000e+00   0.00000000e+00]]",[-1.07191682 -0.23734973]
28,[-0.59035203  4.04389932],-0.220352113848,-2.47926,[-0.93677908  4.7243557 ],"[-1.37166362 -0.46260664  0.24955347 -0.26961708 -0.52989045  1.67715355
 -0.31922038 -0.38348339  0.36962039 -1.77144318  0.        ]","[[  2.68448196e+00   3.00399931e+00  -6.04058582e-02   1.94018804e-01]
 [  2.08717400e+00  -7.15570041e-06   0.00000000e+00   0.00000000e+00]]",[-1.07191682 -0.23734973]
29,[-0.73639817  3.76379393],-0.220413542997,-2.52552,[-0.87109882  4.71862888],"[-1.38295207 -0.46260653  0.22559999 -0.2696167  -0.52989034  1.67715247
 -0.36461726 -0.38348263  0.3720083  -1.77122338  0.        ]","[[  2.70235924e+00   3.00399923e+00  -6.04058582e-02   1.94018804e-01]
 [ -2.91519267e-01  -1.92828586e-06   0.00000000e+00   0.00000000e+00]]",[-1.07191682 -0.23734973]
30,[-0.10990663  4.95810682],-0.220288403458,-2.32717,[-0.73479563  4.74277258],"[-1.36044058 -0.46260643  0.27233339 -0.26961654 -0.52989022  1.67715138
 -0.42015103 -0.38348242  0.36732478 -1.77160881  0.        ]","[[  2.66733346e+00   3.00399920e+00  -6.04058582e-02   1.94018804e-01]
 [ -3.20136181e+00  -9.31816556e-07   0.00000000e+00   0.00000000e+00]]",[-1.07191682 -0.23734973]
31,[-0.01056526  4.30962605],-0.219991395468,-2.41269,[-0.64205295  4.77962255],"[-1.31240478 -0.46260634  0.36032541 -0.26961656 -0.52989011  1.6771503
 -0.42724623 -0.38348202  0.3582389  -1.77187029  0.        ]","[[  2.59957606e+00   3.00399922e+00  -6.04058582e-02   1.94018804e-01]
 [ -3.57313837e+00   1.53310066e-06   0.00000000e+00   0.00000000e+00]]",[-1.07191682 -0.23734973]
32,[-0.53646625  4.30622551],-0.219602585683,-2.34337,[-0.54080945  4.81933069],"[-1.25578215 -0.46260625  0.44895529 -0.26961665 -0.52988999  1.67714921
 -0.42669451 -0.38348194  0.34870113 -1.77145511  0.        ]","[[  2.52840331e+00   3.00399925e+00  -6.04058582e-02   1.94018804e-01]
 [ -3.54423387e+00   1.56730710e-06   0.00000000e+00   0.00000000e+00]]",[-1.07191682 -0.23734973]
