timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.43974362  2.47036751],-0.254075704546,-4.03832,[ 3.25710988  3.46956229],"[ 1.32910431  2.49403411 -0.21519129 -1.08236213 -0.07711149 -1.05774783
 -0.35977951 -0.38720601  1.55426418  0.93351174  0.        ]","[[ 0.07131714 -0.0652737  -0.00865697 -0.12203857]
 [ 0.00034652 -0.0047469   0.          0.        ]]",[-0.89665186 -0.17991246]
1,[ 2.73915036  3.02164145],-0.260135372731,-4.11702,[ 3.0837853   3.34471273],"[ 1.32393824  2.49672438 -0.15687961 -0.9254468  -0.07711147 -1.05774727
 -0.28453733  0.1439534   1.54845911  1.0339541   0.        ]","[[ 0.11099908 -0.02565528 -0.00865697 -0.12203857]
 [ 3.95468472  3.9534029   0.          0.        ]]",[-0.89665186 -0.17991246]
2,[ 3.00056816  2.8162938 ],-0.276561634713,-4.4435,[ 2.84123039  3.10636234],"[ 1.29541208  2.49083586  0.01462067 -0.45812469 -0.07711145 -1.0577467
 -0.21078245  0.66459993  1.49322756  1.32744568  0.        ]","[[ 0.22898339  0.09234017 -0.00865697 -0.12203857]
 [ 7.830859    7.83321225  0.          0.        ]]",[-0.89665186 -0.17991246]
3,[ 2.63681658  2.58858394],-0.297896535337,-4.81577,[ 2.45642543  2.7538414 ],"[ 1.20627658  2.43592018  0.28640108  0.29927804 -0.07711143 -1.05774613
 -0.13848073  1.17493418  1.28490776  1.76747597  0.        ]","[[  4.23724214e-01   2.87160952e-01  -8.65696759e-03  -1.22038566e-01]
 [  1.16306622e+01   1.16361784e+01   0.00000000e+00   0.00000000e+00]]",[-0.89665186 -0.17991246]
4,[ 1.77649036  2.76461469],-0.314265480745,-5.2724,[ 1.7216742   2.26823092],"[ 1.00223752  2.27074285  0.62321437  1.27329355 -0.07711141 -1.05774557
 -0.06759116  1.67514191  0.8028857   2.20766516  0.        ]","[[  6.93715015e-01   5.57284295e-01  -8.65696759e-03  -1.22038566e-01]
 [  1.53562504e+01   1.53636898e+01   0.00000000e+00   0.00000000e+00]]",[-0.89665186 -0.17991246]
5,[ 0.53652709  1.77340768],-0.311429891998,-5.32483,[ 0.22641519  1.79173183],"[  6.29734875e-01   1.92943520e+00   9.50429986e-01   2.28515183e+00
  -7.71113925e-02  -1.05774500e+00   1.93441100e-03   2.16539494e+00
   3.68031298e-02   2.36947730e+00   0.00000000e+00]","[[  1.03749631e+00   9.01214093e-01  -8.65696759e-03  -1.22038566e-01]
 [  1.90101540e+01   1.90170327e+01   0.00000000e+00   0.00000000e+00]]",[-0.89665186 -0.17991246]
6,[-0.13041325  0.94537642],-0.274621462912,-4.6928,[-0.41980183  1.5112443 ],"[ 0.09599224  1.37557722  1.14182018  3.01473351 -0.07711137 -1.05774443
  0.03524746  2.64594998 -0.72437395  1.98886862  0.        ]","[[  1.43526026e+00   1.31748577e+00  -8.65696759e-03  -1.22038566e-01]
 [  2.07609151e+01   2.25981270e+01   0.00000000e+00   0.00000000e+00]]",[-0.89665186 -0.17991246]
7,[-0.6103845   3.20816599],-0.201203917204,-3.90622,[-0.28082645  1.39510489],"[-0.47925121  0.65678367  1.1017158   3.03529722 -0.07711135 -1.05774387
  0.01772746  3.08801512 -0.99093335  1.21624757  0.        ]","[[  1.84123816e+00   1.80250099e+00  -8.65696759e-03  -1.22038566e-01]
 [  1.98401554e+01   2.58924244e+01   0.00000000e+00   0.00000000e+00]]",[-0.89665186 -0.17991246]
8,[-0.09252306  0.87194337],-0.115118662273,-3.20346,[ 0.14201617  1.42290318],"[-0.9501954  -0.05650548  0.86407142  1.98349924 -0.07711133 -1.0577433
 -0.03559602  3.55041623 -0.6291592   0.64518023  0.        ]","[[  2.20992666e+00   2.35492228e+00  -8.65696759e-03  -1.22038566e-01]
 [  1.70377515e+01   2.93383010e+01   0.00000000e+00   0.00000000e+00]]",[-0.89665186 -0.17991246]
9,[-0.39312807  2.54559729],-0.101957926919,-3.10713,[-0.45935702  1.99876106],"[-1.27909803 -0.47437599  0.51036518 -0.1486373  -0.07711131 -1.05774273
 -0.048909    3.93568491 -0.07700532  0.71134582  0.        ]","[[  2.54366865e+00   2.97049419e+00  -8.65696759e-03  -1.22038566e-01]
 [  1.63380906e+01   3.22094310e+01   0.00000000e+00   0.00000000e+00]]",[-0.89665186 -0.17991246]
