timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 1.41680037  5.43187195],-0.161191938553,-2.57846,[ 1.19856477  3.61601782],"[ 1.29516102  2.43274148 -0.23170885 -0.89873043  1.38105794 -1.29936991
 -0.37420176 -0.38853894  0.26275519  1.11031636  0.        ]","[[ 0.02627929 -0.02207013  0.159368   -0.14995457]
 [ 0.00324753  0.0034948   0.          0.        ]]",[-0.81730008 -0.13782914]
1,[ 0.82477886  4.11539031],-0.173131834812,-2.66992,[ 0.90268207  3.46812296],"[ 1.29256488  2.43286372 -0.17319158 -0.74611845  1.38105665 -1.29936879
 -0.29821782  0.15071553  0.2584326   1.21111017  0.        ]","[[ 0.06601865  0.01771147  0.159368   -0.14995457]
 [ 3.95752798  3.96147934  0.          0.        ]]",[-0.81730008 -0.13782914]
2,[ 0.75943137  2.48000935],-0.206127187876,-3.04279,[ 0.45341659  3.27584791],"[ 1.27350455  2.41951982 -0.01072129 -0.29440396  1.38105536 -1.29936767
 -0.23705475  0.67933329  0.21040088  1.49435113  0.        ]","[[ 0.17710483  0.1358695   0.159368   -0.14995457]
 [ 7.14051549  7.84139394  0.          0.        ]]",[-0.81730008 -0.13782914]
3,[-0.51482881  4.37547686],-0.254038381052,-3.07008,[-0.24950939  3.01397848],"[ 1.21048708  2.35322968  0.23315156  0.43223222  1.38105407 -1.29936654
 -0.18206276  1.19749515  0.03105095  1.90543196  0.        ]","[[  0.3486279    0.33085599   0.159368    -0.14995457]
 [ 10.00235284  11.64456893   0.           0.        ]]",[-0.81730008 -0.13782914]
4,[-1.3526967   2.70699797],-0.300649425166,-3.43414,[-1.16600609  2.73848581],"[ 1.10411078  2.17493692  0.4700313   1.35588452  1.38105278 -1.29936542
 -0.22501116  1.70564728 -0.318655    2.27297538  0.        ]","[[  0.52624861   0.60116896   0.159368    -0.14995457]
 [  7.76726975  15.37428454   0.           0.        ]]",[-0.81730008 -0.13782914]
5,[-1.54078636  2.90978478],-0.329749879667,-3.46347,[-1.9721036   2.50013447],"[ 1.01518712  1.82273093  0.61036009  2.29616728  1.3810515  -1.2993643
 -0.30398213  2.20381536 -0.73858008  2.43283425  0.        ]","[[  0.64035914   0.94534126   0.159368    -0.14995457]
 [  3.65753469  19.03073688   0.           0.        ]]",[-0.81730008 -0.13782914]
6,[-3.09378269  0.83514283],-0.336925253509,-2.93523,[-2.40953803  2.44441843],"[ 0.98689658  1.26602767  0.6485772   2.93902654  1.38105021 -1.29936318
 -0.38138676  2.69208796 -1.11656897  2.36111635  0.        ]","[[  0.67309347   1.36191444   0.159368    -0.14995457]
 [ -0.37068697  22.61458541   0.           0.        ]]",[-0.81730008 -0.13782914]
7,[-2.42624393  2.46224719],-0.322174137293,-2.24398,[-2.55331588  2.54542065],"[ 1.02716215  0.56499796  0.59336871  2.88125731  1.38104892 -1.29936206
 -0.45726494  3.08169837 -1.3752274   2.09470269  0.        ]","[[  0.62606173   1.84289953   0.159368    -0.14995457]
 [ -4.31947169  25.47430827   0.           0.        ]]",[-0.81730008 -0.13782914]
8,[-2.10627801  2.31451223],-0.287430946232,-1.20433,[-2.54321551  2.70853782],"[ 1.12178579 -0.1120416   0.43739017  1.81373231  1.38104763 -1.29936093
 -0.53166208  3.55245212 -1.48002124  1.68594577  0.        ]","[[  0.50082811   2.38705515   0.159368    -0.14995457]
 [ -8.19118263  28.92965094   0.           0.        ]]",[-0.81730008 -0.13782914]
9,[-2.37138617  2.81705522],-0.236752063347,-0.163794,[-2.41340089  2.94975471],"[ 1.23286834 -0.49684683  0.16368147 -0.27124724  1.38104634 -1.29935981
 -0.60460969  4.01382976 -1.43675462  1.18303453  0.        ]","[[  0.29891715   2.99962707   0.159368    -0.14995457]
 [-11.98745991  32.31623558   0.           0.        ]]",[-0.81730008 -0.13782914]
10,[-0.83471148  4.35623583],-0.213812192711,-1.10834,[-1.20465851  3.97467613],"[ 1.29530431 -0.49727932 -0.238301   -1.34893779  1.38104505 -1.29935869
 -0.67615688 -0.39277266 -1.40024122  0.94874183  0.        ]","[[  0.02180791   3.28146591   0.159368    -0.14995457]
 [-15.71086028  -0.02753244   0.           0.        ]]",[-0.81730008 -0.13782914]
11,[-1.65473109  3.8472047 ],-0.224716345275,-1.8715,[-1.35057092  3.8958559 ],"[ 1.22268174 -0.50844403 -0.73760864 -1.06744556  1.38104376 -1.29935757
 -0.73369072 -1.08169603 -1.42592639  1.05248528  0.        ]","[[ -0.32245129   3.20768591   0.159368    -0.14995457]
 [-18.70499437  -5.08412557   0.           0.        ]]",[-0.81730008 -0.13782914]
12,[-2.00043964  3.00680081],-0.228863710384,-2.35882,[-1.71032238  3.51542711],"[ 0.93248619 -0.51119168 -1.25635224 -0.71746053  1.38104247 -1.29935645
 -0.80265461 -0.89856227 -1.37973001  1.15463954  0.        ]","[[ -0.73256073   3.11640951   0.159368    -0.14995457]
 [-22.29396162  -3.73995672   0.           0.        ]]",[-0.81730008 -0.13782914]
13,[-2.32296363  3.59103723],-0.223785704165,-2.71514,[-1.90356064  3.06266499],"[ 0.37481911 -0.50666225 -1.6516596  -0.4982844   1.38104118 -1.29935532
 -0.87025188 -0.67041993 -1.29799797  1.18248238  0.        ]","[[ -1.2137357    3.05918942   0.159368    -0.14995457]
 [-25.81181211  -2.06543073   0.           0.        ]]",[-0.81730008 -0.13782914]
14,[-1.94176308  2.50606487],-0.213829061706,-2.90059,[-1.83547568  2.69998646],"[-0.39255798 -0.50240397 -1.7170475  -0.38460333  1.38103989 -1.2993542
 -0.93651133 -0.5272274  -1.23122724  1.13940448  0.        ]","[[ -1.76456912   3.02941592   0.159368    -0.14995457]
 [-29.26004432  -1.01442214   0.           0.        ]]",[-0.81730008 -0.13782914]
15,[-2.60018496  3.01567463],-0.204617571097,-2.52972,[-1.83118725  2.46235132],"[-1.14808255 -0.49992053 -1.28381089 -0.33060753  1.3810386  -1.29935308
 -1.00145959 -0.45268233 -1.21392787  1.05557567  0.        ]","[[ -2.38368261   3.01524081   0.159368    -0.14995457]
 [-32.64004549  -0.4672748    0.           0.        ]]",[-0.81730008 -0.13782914]
16,[-2.15355792  1.75572358],-0.202017419604,-2.011,[-1.7847898   2.52790833],"[-1.53191438 -0.49870178 -0.37629841 -0.30623691  1.38103731 -1.29935196
 -1.06512242 -0.41718198 -1.26045439  0.97561523  0.        ]","[[ -3.069725     3.0088348    0.159368    -0.14995457]
 [-35.95315594  -0.20670918   0.           0.        ]]",[-0.81730008 -0.13782914]
17,[-2.39655862  1.69043128],-0.20922210779,-1.19248,[-1.86199546  2.86399651],"[-1.22089513 -0.49815064  0.65626637 -0.2956005   1.38103602 -1.29935084
 -1.12752507 -0.40113603 -1.35499753  0.9491465   0.        ]","[[ -3.82137168   3.00603725   0.159368    -0.14995457]
 [-39.20069018  -0.08893567   0.           0.        ]]",[-0.81730008 -0.13782914]
18,[-1.65552621  2.75966799],-0.222982212311,-0.790369,[-1.60658431  3.3792963 ],"[-0.22612533 -0.49791211  1.19959846 -0.29106755  1.38103473 -1.29934972
 -1.18869236 -0.39412795 -1.44587592  1.00582686  0.        ]","[[ -4.63732406e+00   3.00484470e+00   1.59367997e-01  -1.49954573e-01]
 [ -4.23839405e+01  -3.74986625e-02   0.00000000e+00   0.00000000e+00]]",[-0.81730008 -0.13782914]
19,[-1.52577004  4.50481933],-0.234440318916,-0.509918,[-1.03348541  3.97596884],"[ 0.89938814 -0.4978115   0.75248278 -0.28916963  1.38103344 -1.29934859
 -1.24864867 -0.39114043 -1.46582193  1.1223969   0.        ]","[[ -5.51630921e+00   3.00434534e+00   1.59367997e-01  -1.49954573e-01]
 [ -4.55041765e+01  -1.55718507e-02   0.00000000e+00   0.00000000e+00]]",[-0.81730008 -0.13782914]
20,[-1.43420924  3.16331448],-0.234716275857,-1.49281,[-1.26063538  3.89570189],"[ 1.27429123 -0.49776972 -0.52550776 -0.28838562  1.38103215 -1.29934747
 -1.30741794 -0.38988956 -1.38444751  1.21588015  0.        ]","[[ -6.45707933e+00   3.00413907e+00   1.59367997e-01  -1.49954573e-01]
 [ -4.85626441e+01  -6.39169647e-03   0.00000000e+00   0.00000000e+00]]",[-0.81730008 -0.13782914]
21,[-2.35736101  4.48697417],-0.221540255742,-2.40325,[-1.83612919  3.13054037],"[ 0.42551706 -0.4977525  -1.63079487 -0.28806502  1.38103086 -1.29934635
 -1.36502364 -0.389373   -1.25732736  1.19750694  0.        ]","[[ -7.45841133e+00   3.00405473e+00   1.59367997e-01  -1.49954573e-01]
 [ -5.15605654e+01  -2.60132117e-03   0.00000000e+00   0.00000000e+00]]",[-0.81730008 -0.13782914]
22,[-1.77121746  3.30467343],-0.204863083076,-2.60728,[-1.76169348  2.57694435],"[-0.99361487 -0.49774539 -1.43039586 -0.2879348   1.38102957 -1.29934523
 -1.4214888  -0.38916199 -1.20447626  1.06783112  0.        ]","[[ -8.51910630e+00   3.00402049e+00   1.59367997e-01  -1.49954573e-01]
 [ -5.44991388e+01  -1.05357406e-03   0.00000000e+00   0.00000000e+00]]",[-0.81730008 -0.13782914]
23,[-1.9527586   3.86401197],-0.203537958435,-1.55665,[-1.82009125  2.69769382],"[-1.50351325 -0.49774239  0.04149633 -0.28788201  1.38102828 -1.29934411
 -1.47683597 -0.38907652 -1.29464769  0.95369395  0.        ]","[[ -9.63798907e+00   3.00400663e+00   1.59367997e-01  -1.49954573e-01]
 [ -5.73795389e+01  -4.27304245e-04   0.00000000e+00   0.00000000e+00]]",[-0.81730008 -0.13782914]
24,[-1.83753201  3.53406055],-0.221236388348,-0.532467,[-1.6190455   3.38915157],"[-0.37571854 -0.49774105  1.17949115 -0.28786044  1.381027   -1.29934298
 -1.53108728 -0.38904212 -1.43778266  0.99418471  0.        ]","[[ -1.08139077e+01   3.00400098e+00   1.59367997e-01  -1.49954573e-01]
 [ -6.02029174e+01  -1.75862781e-04   0.00000000e+00   0.00000000e+00]]",[-0.81730008 -0.13782914]
25,[-1.2462448   2.42779108],-0.235904189575,-0.88946,[-0.96861058  4.09627151],"[ 1.10807716 -0.49774037  0.46286977 -0.28785136  1.38102571 -1.29934186
 -1.58426441 -0.38902832 -1.45346394  1.15425564  0.        ]","[[ -1.20457332e+01   3.00399862e+00   1.59367997e-01  -1.49954573e-01]
 [ -6.29704030e+01  -7.56322257e-05   0.00000000e+00   0.00000000e+00]]",[-0.81730008 -0.13782914]
