timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.28158574  2.70696247],-0.177626272248,-3.93205,[ 2.75002575  3.44783592],"[ 1.34472229  2.52367928 -0.20085266 -0.69096121  0.48895074 -0.59362606
 -0.35503372 -0.38563042  1.04970333  0.6410544   0.        ]","[[ 0.09792236  0.03415848  0.05683416 -0.06809201]
 [ 0.00467928  0.00059184  0.          0.        ]]",[-0.94712102 -0.24545506]
1,[ 2.2576792   2.72357724],-0.182857559832,-3.86403,[ 2.65735579  3.25731277],"[ 1.33800183  2.52044246 -0.14250279 -0.53146818  0.48895061 -0.59362588
 -0.27990713  0.14245804  1.03469885  0.74086265  0.        ]","[[ 0.13769011  0.0738826   0.05683416 -0.06809201]
 [ 3.95893803  3.9586335   0.          0.        ]]",[-0.94712102 -0.24545506]
2,[ 2.64414301  2.51325909],-0.19805084435,-4.10847,[ 2.42995024  2.9539423 ],"[ 1.30484091  2.4968592   0.02849215 -0.06103852  0.48895047 -0.5936257
 -0.20626441  0.66009351  0.95286739  1.02776823  0.        ]","[[ 0.25575915  0.19198154  0.05683416 -0.06809201]
 [ 7.83509403  7.83833015  0.          0.        ]]",[-0.94712102 -0.24545506]
3,[ 1.38972714  2.44288045],-0.220904681334,-4.33736,[ 1.80704308  2.51833296],"[ 1.20811064  2.41313359  0.29817352  0.68897796  0.48895033 -0.59362552
 -0.13407052  1.16747474  0.70607056  1.44392213  0.        ]","[[  0.4505854    0.38690348   0.05683416  -0.06809201]
 [ 11.63499119  11.64117355   0.           0.        ]]",[-0.94712102 -0.24545506]
4,[ 0.63299278  2.72778004],-0.245223053371,-4.58836,[ 0.45048982  1.98945236],"[ 0.9941392   2.21066151  0.62973568  1.62799783  0.4889502  -0.59362534
 -0.06328399  1.66478643  0.19033404  1.83079623  0.        ]","[[  0.72066488   0.6571254    0.05683416  -0.06809201]
 [ 15.3608133   15.36855158   0.           0.        ]]",[-0.94712102 -0.24545506]
5,[-1.6814248   0.37486319],-0.258942478749,-4.49017,[-1.06709146  1.47113848],"[ 0.62928295  1.83019698  0.93637488  2.55789034  0.48895006 -0.59362516
 -0.02144603  2.15227391 -0.55413993  1.91306256  0.        ]","[[  1.04997177   1.00115639   0.05683416  -0.06809201]
 [ 17.56293773  19.02230821   0.           0.        ]]",[-0.94712102 -0.24545506]
6,[-2.11690002  2.49290842],-0.249083981408,-4.02272,[-1.66934407  1.31490028],"[ 0.21740113  1.28428731  1.09898753  3.12924895  0.48894993 -0.59362498
 -0.10315616  2.30007875 -1.16263008  1.55817858  0.        ]","[[  1.35808004   1.39271772   0.05683416  -0.06809201]
 [ 13.26215612  20.13013612   0.           0.        ]]",[-0.94712102 -0.24545506]
7,[-1.92193254  0.94524527],-0.214676852914,-3.2736,[-1.80280817  1.27320242],"[-0.1008231   0.62944113  1.13221339  3.05741868  0.48894979 -0.5936248
 -0.18326531  2.77521391 -1.36482066  1.00938582  0.        ]","[[  1.58101807   1.83105116   0.05683416  -0.06809201]
 [  9.04564197  23.69133837   0.           0.        ]]",[-0.94712102 -0.24545506]
8,[-1.85168012  1.62962157],-0.159946963395,-2.48431,[-1.65900052  1.41578603],"[-0.30049606 -0.02862274  1.11577312  2.06709612  0.48894965 -0.59362462
 -0.2618058   3.21200356 -1.17221109  0.54034155  0.        ]","[[  1.72045625   2.33772551   0.05683416  -0.06809201]
 [  4.9116932   26.9651646    0.           0.        ]]",[-0.94712102 -0.24545506]
9,[-1.759914    1.88844786],-0.0975895833459,-1.40033,[-1.79144752  1.95902514],"[-0.38192888 -0.45019151  1.10067812  0.08918862  0.48894952 -0.59362444
 -0.33882986  3.66904521 -0.7227385   0.35192914  0.        ]","[[  1.77801778   2.91139979   0.05683416  -0.06809201]
 [  0.85756043  30.39081617   0.           0.        ]]",[-0.94712102 -0.24545506]
