timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.51552069  3.14110825],-0.37778710415,-4.0896,[ 3.10400152  3.62636042],"[ 1.29239094  2.43547237 -0.15510994 -0.82291037 -1.45946854  0.18624372
 -0.37290959 -0.38860158  2.75631983 -0.14720999  0.        ]","[[ 0.07930221 -0.00221259 -0.16838827  0.02187725]
 [ 0.0018493   0.00234518  0.          0.        ]]",[-0.81705952 -0.14427954]
1,[ 2.60566127  2.25233406],-0.376404063559,-4.28627,[ 3.00095034  3.50843954],"[ 1.28682366  2.43443228 -0.09685826 -0.67022371 -1.45946708  0.18624366
 -0.29698067  0.15034824  2.74556013 -0.04702402  0.        ]","[[ 0.11901389  0.03754624 -0.16838827  0.02187725]
 [ 3.95615882  3.96035203  0.          0.        ]]",[-0.81705952 -0.14427954]
2,[ 2.71155916  4.39410772],-0.369810954404,-4.25678,[ 2.82146168  3.25664711],"[ 1.25724884  2.41764827  0.07426914 -0.21883396 -1.45946563  0.1862436
 -0.22255188  0.67863039  2.67608811  0.24302002  0.        ]","[[ 0.23702769  0.15567923 -0.16838827  0.02187725]
 [ 7.832343    7.84001702  0.          0.        ]]",[-0.81705952 -0.14427954]
3,[ 2.96008607  1.85639324],-0.351042403936,-4.16067,[ 2.56728125  2.94119   ],"[ 1.16687297  2.3458194   0.34506656  0.50500582 -1.45946417  0.18624354
 -0.14958816  1.19644782  2.4475087   0.67011291  0.        ]","[[  0.43179887   0.35063463  -0.16838827   0.02187725]
 [ 11.63222762  11.6428338    0.           0.        ]]",[-0.81705952 -0.14427954]
4,[ 1.41862288  1.14801102],-0.310086007154,-3.97414,[ 2.22212386  2.51052904],"[ 0.96219842  2.16048819  0.67986577  1.42022032 -1.45946272  0.18624348
 -0.07804776  1.70398878  1.94872055  1.08109021  0.        ]","[[  0.70182254   0.62088954  -0.16838827   0.02187725]
 [ 15.35798741  15.3701903    0.           0.        ]]",[-0.81705952 -0.14427954]
5,[ 2.26517856  3.42371734],-0.237558944531,-3.83887,[ 1.77554405  2.06731272],"[ 0.59076377  1.80115472  1.00365262  2.3430952  -1.45946126  0.18624341
 -0.00788238  2.20142838  1.18612701  1.19905157  0.        ]","[[  1.04564095   0.9649478   -0.16838827   0.02187725]
 [ 19.01213706  19.02337996   0.           0.        ]]",[-0.81705952 -0.14427954]
6,[ 2.43205064  2.01639936],-0.132538749573,-3.40743,[ 1.76072991  1.9628644 ],"[ 0.03483688  1.23964393  1.19356586  2.95800735 -1.45945981  0.18624335
  0.06095604  2.68894191  0.44262693  0.76812479  0.        ]","[[  1.46184749e+00   1.38133889e+00  -1.68388271e-01   2.18772501e-02]
 [  2.25971800e+01   2.26036993e+01   0.00000000e+00   0.00000000e+00]]",[-0.81705952 -0.14427954]
7,[ 1.98547247  2.2192951 ],-0.0457074692082,-2.83252,[ 1.89850223  2.06631804],"[-0.64207606  0.5298757   1.09807995  2.85763289 -1.45945835  0.18624329
  0.1284992   3.1667347   0.22566482 -0.08606658  0.        ]","[[  1.94907891e+00   1.86861997e+00  -1.68388271e-01   2.18772501e-02]
 [  2.61147667e+01   2.61126671e+01   0.00000000e+00   0.00000000e+00]]",[-0.81705952 -0.14427954]
8,[ 2.09987885  5.01896298],-0.131853380537,-1.37122,[ 2.12803841  3.04050732],"[-1.25856721 -0.14909093  0.60328539  1.70741121 -1.4594569   0.18624323
  0.19473981  3.63508131  0.72979783 -0.65821386  0.        ]","[[  2.50598660e+00   2.42538326e+00  -1.68388271e-01   2.18772501e-02]
 [  2.95645185e+01   2.95523117e+01   0.00000000e+00   0.00000000e+00]]",[-0.81705952 -0.14427954]
9,[ 2.59315231  3.55783933],-0.180682632766,-0.848829,[ 2.24713588  4.18543911],"[-1.53500949 -0.50493224 -0.25655867 -0.46410943 -1.45945544  0.18624317
  0.25961301  3.28261406  1.23283846 -0.35768858  0.        ]","[[  3.13118711e+00   3.05026796e+00  -1.68388271e-01   2.18772501e-02]
 [  3.29430564e+01   2.69638829e+01   0.00000000e+00   0.00000000e+00]]",[-0.81705952 -0.14427954]
