timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[-0.07853835  0.4890458 ],-0.11880152531,-0.728738,[ 0.60623306  1.67844069],"[ 1.20636811  2.11828829 -0.05846542 -0.85895937  1.46354902 -0.87309902
 -0.5144901  -0.38610501  0.16290213  0.74244905  0.        ]","[[ 0.06287285 -0.02877837  0.16704975 -0.10083411]
 [-0.0027634  -0.00314728  0.          0.        ]]",[-0.52147287 -0.02580576]
1,[ 2.25370369  1.06326378],-0.120146465785,-0.684494,[ 0.51332849  1.62182927],"[ 1.20663622  2.11878212 -0.06317375 -0.79562937  1.46354542 -0.87309781
 -0.52144421 -0.1103163   0.16248815  0.75380808  0.        ]","[[ 0.05969335 -0.00941075  0.16704975 -0.10083411]
 [-0.31414725  1.93345533  0.          0.        ]]",[-0.52147287 -0.02580576]
2,[ 0.78969823  1.68066455],-0.134282171303,-0.500009,[ 0.21886235  1.47498393],"[ 1.20308701  2.1156355  -0.01368616 -0.54071573  1.46354181 -0.87309661
 -0.43298591  0.44789253  0.15094171  0.87443754  0.        ]","[[ 0.09314797  0.06858667  0.16704975 -0.10083411]
 [ 3.6464322   5.85322778  0.          0.        ]]",[-0.52147287 -0.02580576]
3,[-0.61197247  1.89242897],-0.168274430267,-0.486657,[-0.28187239  1.29734957],"[ 1.18233051  2.08478331  0.13824396 -0.03772194  1.46353821 -0.8730954
 -0.36485489  0.99509789  0.07905284  1.16576443  0.        ]","[[ 0.19668229  0.2242044   0.16704975 -0.10083411]
 [ 6.69688767  9.69573882  0.          0.        ]]",[-0.52147287 -0.02580576]
4,[-1.41051856 -0.73342278],-0.206872433903,-0.771831,[-0.82865483  1.17074513],"[ 1.14501224  1.97988668  0.29382903  0.67513629  1.46353461 -0.8730942
 -0.42190721  1.53176818 -0.0953175   1.48766566  0.        ]","[[  0.30498988   0.45593036   0.16704975  -0.10083411]
 [  4.14243501  13.46428944   0.           0.        ]]",[-0.52147287 -0.02580576]
5,[-0.88741954  2.61129739],-0.230442600175,-0.810562,[-1.03576112  1.31077433],"[ 1.12616708  1.80472085  0.35334394  1.32554318  1.463531   -0.87309299
 -0.51206135  1.08044405 -0.28445502  1.66699486  0.        ]","[[  0.34733977   0.69341863   0.16704975  -0.10083411]
 [  0.10589362  10.29508106   0.           0.        ]]",[-0.52147287 -0.02580576]
6,[-0.93955042  0.95873788],-0.239112529158,-0.834464,[-1.24364543  1.28715467],"[ 1.14111078  1.56416079  0.30684484  1.87047743  1.4635274  -0.87309178
 -0.59054376  1.61545103 -0.43313197  1.7166532   0.        ]","[[  0.3142011    0.93701458   0.16704975  -0.10083411]
 [ -3.40806661  14.05196023   0.           0.        ]]",[-0.52147287 -0.02580576]
7,[-1.14376709  0.07872512],-0.238001933013,-0.688978,[-1.43383479  1.30816245],"[ 1.17875768  1.18324892  0.15673868  2.34221686  1.4635238  -0.87309058
 -0.67208292  2.11656045 -0.58190855  1.67630619  0.        ]","[[  0.20941045   1.25336059   0.16704975  -0.10083411]
 [ -7.05889253  17.57084505   0.           0.        ]]",[-0.52147287 -0.02580576]
8,[-1.02398616  1.61652565],-0.226087999568,-0.494063,[-1.51963067  1.43657994],"[ 1.20847249  0.71300335 -0.10728783  2.50375027  1.46352019 -0.87308937
 -0.75734909  2.11146344 -0.70626799  1.54120227  0.        ]","[[  0.02993034   1.60442005   0.16704975  -0.10083411]
 [-10.87659571  17.53511689   0.           0.        ]]",[-0.52147287 -0.02580576]
9,[-0.79596851  1.46391629],-0.207411308949,-0.227988,[-1.60030413  1.47970295],"[ 1.17403744  0.20343264 -0.48293318  2.2205895   1.46351659 -0.87308817
 -0.84096159  2.62585268 -0.83168344  1.3298004   0.        ]","[[ -0.22516186   1.99136593   0.16704975  -0.10083411]
 [-14.62026528  21.14732333   0.           0.        ]]",[-0.52147287 -0.02580576]
10,[-1.27689943  0.00935705],-0.19281385583,-0.0293723,[-1.66466427  1.52899528],"[ 1.0069717  -0.28870283 -0.92246921  1.32133569  1.46351299 -0.87308696
 -0.90489145  3.12996884 -1.02968808  1.06883016  0.        ]","[[ -0.54628638   2.44983233   0.16704975  -0.10083411]
 [-17.4826826   24.68747951   0.           0.        ]]",[-0.52147287 -0.02580576]
