timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.27991911  3.05167949],-0.218500786725,-4.46611,[ 3.00023913  3.48377013],"[ 1.35186053  2.52835393 -0.24548187 -0.71190491  0.08962216 -0.62341653
 -0.3542765  -0.38604606  1.406973    0.61840098  0.        ]","[[ 0.07042943  0.02824847  0.01023491 -0.07239625]
 [-0.00184941 -0.00183154  0.          0.        ]]",[-0.98774016 -0.2245093 ]
1,[ 3.04303375  4.39316362],-0.222607831213,-4.38242,[ 2.97530961  3.35331941],"[ 1.34671762  2.5254724  -0.18715522 -0.55231251  0.08962214 -0.62341634
 -0.27938203  0.14165931  1.3950419   0.71828756  0.        ]","[[ 0.11006789  0.0679246   0.01023491 -0.07239625]
 [ 3.95253737  3.95625796  0.          0.        ]]",[-0.98774016 -0.2245093 ]
2,[ 2.96554122  3.87609108],-0.233859472451,-4.6056,[ 2.75307655  3.0819633 ],"[ 1.31817155  2.50292931 -0.01547013 -0.08098258  0.08962212 -0.62341615
 -0.20596691  0.65891933  1.32207052  1.00722161  0.        ]","[[ 0.22801015  0.18597651  0.01023491 -0.07239625]
 [ 7.82881524  7.83600195  0.          0.        ]]",[-0.98774016 -0.2245093 ]
3,[ 1.77872268  2.56931612],-0.248684884563,-4.89478,[ 2.20327306  2.5951097 ],"[ 1.22872518  2.42083175  0.25669261  0.67133837  0.0896221  -0.62341596
 -0.13399628  1.16593268  1.08820212  1.43081322  0.        ]","[[  4.22711967e-01   3.80852351e-01   1.02349082e-02  -7.23962515e-02]
 [  1.16288250e+01   1.16388926e+01   0.00000000e+00   0.00000000e+00]]",[-0.98774016 -0.2245093 ]
4,[ 0.58997428  2.61961722],-0.26005444537,-5.13883,[ 1.13795424  1.98201823],"[ 1.0236945   2.22032072  0.59410899  1.61490606  0.08962208 -0.62341577
 -0.06342881  1.66288393  0.58447674  1.83438116  0.        ]","[[  6.92669164e-01   6.51029130e-01   1.02349082e-02  -7.23962515e-02]
 [  1.53547487e+01   1.53663179e+01   0.00000000e+00   0.00000000e+00]]",[-0.98774016 -0.2245093 ]
5,[-0.4857858  1.9034806],-0.256985079326,-5.05791,[-0.44559091  1.43926144],"[ 0.66914887  1.8416395   0.90970693  2.55230527  0.08962206 -0.62341558
 -0.02494335  2.15002681 -0.15533539  1.9415863   0.        ]","[[  1.02014803e+00   9.95016545e-01   1.02349082e-02  -7.23962515e-02]
 [  1.73867593e+01   1.90201858e+01   0.00000000e+00   0.00000000e+00]]",[-0.98774016 -0.2245093 ]
6,[-0.83754932  2.71488903],-0.229483238288,-4.64449,[-1.05657291  1.23280251],"[ 0.23798502  1.25962518  1.09066608  3.15055057  0.08962204 -0.62341539
 -0.06779749  2.62765728 -0.80278454  1.57833246  0.        ]","[[  1.34517885e+00   1.41136516e+00   1.02349082e-02  -7.23962515e-02]
 [  1.51240842e+01   2.26027224e+01   0.00000000e+00   0.00000000e+00]]",[-0.98774016 -0.2245093 ]
7,[-0.99320671  0.27089415],-0.176848872707,-3.82658,[-1.08791232  1.20654237],"[-0.14253385  0.5342083   1.12689226  2.98710148  0.08962202 -0.6234152
 -0.13615635  3.09586622 -1.01018285  0.95516949  0.        ]","[[  1.61144755e+00   1.89865551e+00   1.02349082e-02  -7.23962515e-02]
 [  1.15147741e+01   2.61146165e+01   0.00000000e+00   0.00000000e+00]]",[-0.98774016 -0.2245093 ]
8,[-1.03555871  1.76553248],-0.111208978586,-3.05289,[-0.89118356  1.38196015],"[-0.41116136 -0.11916971  1.08945146  1.81491077  0.089622   -0.62341501
 -0.2148564   3.16991934 -0.76079167  0.47735866  0.        ]","[[  1.80005623e+00   2.42652136e+00   1.02349082e-02  -7.23962515e-02]
 [  7.35945469e+00   2.66701167e+01   0.00000000e+00   0.00000000e+00]]",[-0.98774016 -0.2245093 ]
9,[-1.15143497  1.5337756 ],-0.0629540255727,-1.96228,[-1.27159071  2.34584188],"[-0.55767772 -0.47244235  1.04583332 -0.23481919  0.08962198 -0.62341482
 -0.29256053  3.6273935  -0.2883302   0.36827562  0.        ]","[[  1.90608579e+00   2.99435237e+00   1.02349082e-02  -7.23962515e-02]
 [  3.25671922e+00   3.01015374e+01   0.00000000e+00   0.00000000e+00]]",[-0.98774016 -0.2245093 ]
