timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 1.61183137  3.92769908],-0.150206221547,-1.68496,[ 1.2697463   3.00351048],"[ 1.2492636   2.32041016 -0.28813894 -0.95002223  1.19965751 -1.28340411
 -0.41936089 -0.39112747  0.41046404  0.9325742   0.        ]","[[-0.05297197 -0.04201178  0.13777125 -0.14777419]
 [ 0.00048567  0.00395967  0.          0.        ]]",[-0.6482209  -0.07812418]
1,[ 1.09100066  3.41039162],-0.161746202552,-1.71318,[ 1.03791916  2.8661375 ],"[ 1.25110183  2.32166262 -0.2295413  -0.80577887  1.19965617 -1.28340256
 -0.34042433  0.16068318  0.41511734  1.03290946  0.        ]","[[ -1.32872875e-02  -2.22096402e-03   1.37771247e-01  -1.47774194e-01]
 [  3.95482035e+00   3.96193575e+00   0.00000000e+00   0.00000000e+00]]",[-0.6482209  -0.07812418]
2,[ 1.38746453  2.55727724],-0.19492131691,-1.91759,[ 0.6391995   2.66327167],"[ 1.24355952  2.31205126 -0.05549998 -0.37823785  1.19965484 -1.28340102
 -0.26304781  0.70157191  0.39092916  1.32994397  0.        ]","[[ 0.1046998   0.11594341  0.13777125 -0.14777419]
 [ 7.83100538  7.84157324  0.          0.        ]]",[-0.6482209  -0.07812418]
3,[-0.02617437  2.62085782],-0.245048740543,-2.04313,[ 0.0044387   2.39931154],"[ 1.18893994  2.253032    0.22593205  0.31167446  1.19965351 -1.28339947
 -0.18719527  1.23174661  0.23103061  1.78880994  0.        ]","[[  0.29944388   0.31092971   0.13777125  -0.14777419]
 [ 11.63084632  11.64436796   0.           0.        ]]",[-0.6482209  -0.07812418]
4,[-0.86082608  1.69071748],-0.296749847632,-2.3376,[-0.8849017   2.07424355],"[ 1.06011539  2.08664621  0.53536043  1.19322522  1.19965217 -1.28339792
 -0.19386349  1.75162188 -0.15115647  2.23500291  0.        ]","[[  0.52870759   0.58123091   0.13777125  -0.14777419]
 [ 11.29679651  15.37330205   0.           0.        ]]",[-0.6482209  -0.07812418]
5,[-1.06228045  1.91621557],-0.330882712438,-2.36956,[-1.74380612  1.76870692],"[ 0.90546668  1.75140249  0.76236043  2.0990215   1.19965084 -1.28339637
 -0.26629691  2.26134803 -0.66635725  2.44496295  0.        ]","[[  0.71823579   0.92538061   0.13777125  -0.14777419]
 [  7.66822886  19.02946484   0.           0.        ]]",[-0.6482209  -0.07812418]
6,[-1.82050358  1.21163605],-0.339258314544,-1.97488,[-2.00050974  1.68547511],"[ 0.79575892  1.21524039  0.88076546  2.73385526  1.19964951 -1.28339482
 -0.34827934  2.76098016 -1.13692383  2.3579446   0.        ]","[[  0.83039395   1.34192769   0.13777125  -0.14777419]
 [  3.5613018   22.61326544   0.           0.        ]]",[-0.6482209  -0.07812418]
7,[-1.57654414  1.7738834 ],-0.321263296738,-1.35775,[-1.96777058  1.73331285],"[ 0.76345597  0.52454153  0.91097413  2.70779127  1.19964818 -1.28339328
 -0.42864244  3.25067194 -1.43300153  2.03599809  0.        ]","[[  0.86122872   1.82943628   0.13777125  -0.14777419]
 [ -0.46450578  26.12582235   0.           0.        ]]",[-0.6482209  -0.07812418]
8,[-1.42107044  0.52555275],-0.278927439855,-0.553965,[-1.85208821  1.86351717],"[ 0.81425804 -0.15155467  0.86259128  1.68747472  1.19964684 -1.28339173
 -0.50743464  3.73059648 -1.48745906  1.58122632  0.        ]","[[  0.81233829   2.38649398   0.13777125  -0.14777419]
 [ -4.41162091  29.5683954    0.           0.        ]]",[-0.6482209  -0.07812418]
9,[-2.50549754  1.03194412],-0.219007885944,0.37358,[-1.69448829  2.13845301],"[ 0.93524629 -0.52471811  0.72516492 -0.26041442  1.19964551 -1.28339018
 -0.58470179  3.93905271 -1.30614061  1.11275744  0.        ]","[[  0.68527289   2.9928664    0.13777125  -0.14777419]
 [ -8.28234032  31.06382656   0.           0.        ]]",[-0.6482209  -0.07812418]
