timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 0.86915038  2.46738978],-0.0660023790008,-0.357606,[ 0.65363014  1.59410107],"[ 1.20152625  2.10024562 -0.21530811 -1.06653543  1.59115319 -0.70110024
 -0.50990268 -0.38674207  0.04475223  0.34525223  0.        ]","[[-0.04882417 -0.09678802  0.18160287 -0.08101729]
 [ 0.00040251 -0.00049212  0.          0.        ]]",[-0.51813495 -0.02026518]
1,[ 0.89631999  3.3382751 ],-0.0770397046772,-0.150108,[ 0.41332799  1.45150757],"[ 1.20303452  2.10437354 -0.16412121 -0.93823698  1.59114869 -0.7010994
 -0.43304125  0.17899532  0.05215582  0.43532638  0.        ]","[[-0.01433456 -0.0570833   0.18160287 -0.08101729]
 [ 3.43711741  3.95777594  0.          0.        ]]",[-0.51813495 -0.02026518]
2,[-0.80296652  2.29550902],-0.109712008237,-0.190792,[-0.01981884  1.28775811],"[ 1.19764878  2.10405104 -0.01042822 -0.55574097  1.59114419 -0.70109856
 -0.35529568  0.73352912  0.04210858  0.70560824  0.        ]","[[ 0.0892859   0.06100033  0.18160287 -0.08101729]
 [ 6.91336739  7.83765864  0.          0.        ]]",[-0.51813495 -0.02026518]
3,[-0.09540886  0.35972083],-0.14900951264,-0.56555,[-0.57445806  1.13393033],"[ 1.17706921  2.0624026   0.14387113  0.06716144  1.59113969 -0.70109773
 -0.42942376  1.27745553 -0.04150056  1.03146212  0.        ]","[[  0.19429724   0.25593719   0.18160287  -0.08101729]
 [  3.59883744  11.64333635   0.           0.        ]]",[-0.51813495 -0.02026518]
4,[-0.18356868  0.17091599],-0.182963117031,-0.778786,[-0.96929044  1.13862753],"[ 1.15591052  1.94008052  0.24145395  0.80275959  1.59113519 -0.70109689
 -0.43945828  1.44810243 -0.19836368  1.30187403  0.        ]","[[  0.26177162   0.50078355   0.18160287  -0.08101729]
 [  3.15014244  12.83731748   0.           0.        ]]",[-0.51813495 -0.02026518]
5,[-0.77886138  0.76588683],-0.211965144535,-0.845917,[-1.26943445  1.21139431],"[ 1.13410521  1.73184324  0.31985699  1.4836825   1.59113069 -0.70109605
 -0.45708302  1.50853561 -0.41571665  1.50644274  0.        ]","[[  0.31686715   0.76177262   0.18160287  -0.08101729]
 [  2.36206294  13.26017517   0.           0.        ]]",[-0.51813495 -0.02026518]
6,[-2.32487508  0.40569074],-0.231745340055,-0.684999,[-1.52014256  1.23916161],"[ 1.12708502  1.41975813  0.34216708  2.06572661  1.59112619 -0.70109521
 -0.52704748  1.90457762 -0.65770687  1.60557262  0.        ]","[[  0.33272061   1.05477895   0.18160287  -0.08101729]
 [ -0.76629763  16.03119573   0.           0.        ]]",[-0.51813495 -0.02026518]
7,[-1.20494652 -0.38910693],-0.238120430285,-0.648322,[-1.69059753  1.33321571],"[ 1.14995877  0.99679475  0.26446517  2.43393412  1.59112168 -0.70109438
 -0.61519552  2.08892965 -0.87317838  1.5752419   0.        ]","[[  0.27785051   1.38834563   0.18160287  -0.08101729]
 [ -4.70770874  17.32110964   0.           0.        ]]",[-0.51813495 -0.02026518]
8,[-2.23111253  2.26940505],-0.231016504563,-0.355241,[-1.73392177  1.50882757],"[ 1.18861739  0.55481145  0.07162341  2.45366689  1.59111718 -0.70109354
 -0.70160899  1.81977523 -1.00890576  1.44207774  0.        ]","[[  0.14493138   1.71587445   0.18160287  -0.08101729]
 [ -8.57156676  15.43796268   0.           0.        ]]",[-0.51813495 -0.02026518]
9,[-2.41164937 -0.7958629 ],-0.216173079781,-0.0883759,[-1.77897048  1.54191983],"[ 1.20027317  0.11216879 -0.23857571  2.10557985  1.59111268 -0.7010927
 -0.78635092  2.34199356 -1.10705131  1.23839598  0.        ]","[[ -0.06451647   2.06129533   0.18160287  -0.08101729]
 [-12.36069115  19.09185606   0.           0.        ]]",[-0.51813495 -0.02026518]
10,[-0.35804295  1.03617198],-0.200271586841,-0.064178,[-1.70821238  1.74367857],"[ 1.11952794 -0.25593826 -0.65062358  1.41735633  1.59110818 -0.70109186
 -0.86942346  1.83749311 -1.19610522  0.99861892  0.        ]","[[ -0.3489973    2.40771738   0.18160287  -0.08101729]
 [-16.07518023  15.56204703   0.           0.        ]]",[-0.51813495 -0.02026518]
11,[-2.49608822  2.23562788],-0.194240859383,0.141547,[-1.74147534  1.70418906],"[ 0.89325014 -0.50517126 -1.07833323  0.4668819   1.59110368 -0.70109102
 -0.8940209   2.3592725  -1.32883905  0.7678214   0.        ]","[[ -0.68153697   2.75558805   0.18160287  -0.08101729]
 [-17.17506632  19.21289104   0.           0.        ]]",[-0.51813495 -0.02026518]
12,[-1.30622526  1.7197715 ],-0.200948493069,-0.446943,[-1.45957136  1.91908383],"[ 0.49244754 -0.60436018 -1.4392166  -0.65980162  1.59109918 -0.70109019
 -0.97498104  0.75848421 -1.48165521  0.61087737  0.        ]","[[ -1.06135627   3.1127293    0.18160287  -0.08101729]
 [-20.79511579   8.01254976   0.           0.        ]]",[-0.51813495 -0.02026518]
13,[-0.0825591   1.44170811],-0.204208972906,-0.928389,[-1.38823199  1.97181773],"[-0.10377346 -0.60492349 -1.62528195 -0.75667336  1.59109468 -0.70108935
 -1.05433161 -0.66969021 -1.52162156  0.58523135  0.        ]","[[ -1.51285916   3.14262269   0.18160287  -0.08101729]
 [-24.34320752  -1.98006067   0.           0.        ]]",[-0.51813495 -0.02026518]
14,[-0.61858824  1.41057732],-0.193615911368,-0.894216,[-1.43769646  1.89571404],"[-0.75909346 -0.60321276 -1.4942112  -0.59056525  1.59109018 -0.70108851
 -1.05086279 -0.75015361 -1.44518781  0.56022369  0.        ]","[[ -1.99816825   3.09135028   0.18160287  -0.08101729]
 [-24.1881846   -2.54305067   0.           0.        ]]",[-0.51813495 -0.02026518]
15,[-1.73676646  0.79985376],-0.18541115565,-0.671585,[-1.50497985  1.81041062],"[-1.29690287 -0.59918387 -1.02949857 -0.45543388  1.59108568 -0.70108767
 -1.09492531 -0.61600337 -1.41037948  0.4889287   0.        ]","[[ -2.50170022   3.04954784   0.18160287  -0.08101729]
 [-26.15844431  -1.60443813   0.           0.        ]]",[-0.51813495 -0.02026518]
16,[-2.23739015  2.92249577],-0.184727931514,-0.200626,[-1.56725454  1.76083326],"[-1.56667036 -0.59579612 -0.26474374 -0.37790909  1.59108118 -0.70108684
 -1.17188899 -0.50842205 -1.43578678  0.41458197  0.        ]","[[ -3.05939763   3.02549756   0.18160287  -0.08101729]
 [-29.59983141  -0.85172116   0.           0.        ]]",[-0.51813495 -0.02026518]
17,[-2.41455171  2.09186475],-0.192156872852,0.213074,[-1.61850119  1.78266668],"[-1.37134708 -0.59382384  0.62527498 -0.3394874   1.59107668 -0.701086
 -1.24732914 -0.44317835 -1.50857828  0.3772473   0.        ]","[[ -3.68523945   3.013554     0.18160287  -0.08101729]
 [-32.9731125   -0.39522997   0.           0.        ]]",[-0.51813495 -0.02026518]
18,[-0.39037992  2.31292519],-0.204027419926,0.111482,[-1.5451088   1.91446722],"[-0.63954096 -0.59286326  1.2598037  -0.32203631  1.59107218 -0.70108516
 -1.32127581 -0.41180079 -1.59352672  0.40379759  0.        ]","[[ -4.37787706   3.00812333   0.18160287  -0.08101729]
 [-36.27963266  -0.17569166   0.           0.        ]]",[-0.51813495 -0.02026518]
19,[-1.18806327  3.70125283],-0.213771838342,0.432484,[-1.4448936   2.05737162],"[ 0.3553408  -0.59242915  1.22524761 -0.3143873   1.59106768 -0.70108432
 -1.33977763 -0.39753051 -1.64091733  0.48833183  0.        ]","[[ -5.11177138   3.00574181   0.18160287  -0.08101729]
 [-37.10704266  -0.07584875   0.           0.        ]]",[-0.51813495 -0.02026518]
