timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 1.73138611  1.53149394],-0.197271562204,-1.23081,[ 2.04343915  1.88290787],"[ 1.21341762  2.15323319 -0.16438905 -0.57132611  0.1213819  -0.06788719
 -0.49297802 -0.38860885  1.32172098 -0.02009708  0.        ]","[[-0.00567924  0.05998484  0.01297114 -0.00725456]
 [-0.00339056 -0.00481651  0.          0.        ]]",[-0.5256995  -0.03129779]
1,[ 1.42507338  1.01632835],-0.197617070392,-1.09763,[ 1.98243356  1.811939  ],"[ 1.21263814  2.14889093 -0.10567882 -0.43963464  0.12138181 -0.06788714
 -0.40705701  0.17389003  1.31519971  0.07862218  0.        ]","[[ 0.03392876  0.09960187  0.01297114 -0.00725456]
 [ 3.95103349  3.95333291  0.          0.        ]]",[-0.5256995  -0.03129779]
2,[ 1.4052949   1.58766693],-0.198424637843,-0.867116,[ 1.85117531  1.66613483],"[ 1.19744728  2.12332145  0.06827541 -0.05129659  0.12138172 -0.06788709
 -0.32283278  0.72525435  1.25890253  0.36635583  0.        ]","[[  1.51841454e-01   2.17595847e-01   1.29711420e-02  -7.25455651e-03]
 [  7.82736652e+00   7.83313352e+00   0.00000000e+00   0.00000000e+00]]",[-0.5256995  -0.03129779]
3,[ 1.09324564  1.09331532],-0.198888881387,-0.952498,[ 1.54790437  1.40815938],"[ 1.13083836  2.04060556  0.34752909  0.56546613  0.12138163 -0.06788705
 -0.24026497  1.26569484  1.05300276  0.79482521  0.        ]","[[  3.46515114e-01   4.12414849e-01   1.29711420e-02  -7.25455651e-03]
 [  1.16274648e+01   1.16360759e+01   0.00000000e+00   0.00000000e+00]]",[-0.5256995  -0.03129779]
4,[ 1.0716069   2.88337276],-0.197194781137,-1.09598,[ 0.61801517  1.06376445],"[ 0.95765866  1.84821167  0.70113667  1.33229851  0.12138155 -0.067887
 -0.15930602  1.79540686  0.58421922  1.21786607  0.        ]","[[  6.16446332e-01   6.82535772e-01   1.29711420e-02  -7.25455651e-03]
 [  1.53535176e+01   1.53635482e+01   0.00000000e+00   0.00000000e+00]]",[-0.5256995  -0.03129779]
5,[-0.1942092   1.05501881],-0.189809764437,-1.20795,[-0.52035433  0.71175647],"[ 0.62058811  1.49394523  1.05865406  2.08168263  0.12138146 -0.06788695
 -0.07990172  2.31457276 -0.1496858   1.36468071  0.        ]","[[  9.60178812e-01   1.02646232e+00   1.29711420e-02  -7.25455651e-03]
 [  1.90080192e+01   1.90168520e+01   0.00000000e+00   0.00000000e+00]]",[-0.5256995  -0.03129779]
6,[ 0.09526418  2.04512849],-0.170750312171,-1.00575,[-0.90872163  0.67296821],"[ 0.15670558  0.95850142  1.28338753  2.53635148  0.12138137 -0.0678869
 -0.10468347  2.8235957  -0.8334043   1.00750952  0.        ]","[[  1.32889262e+00   1.44273892e+00   1.29711420e-02  -7.25455651e-03]
 [  1.78674611e+01   2.25988468e+01   0.00000000e+00   0.00000000e+00]]",[-0.5256995  -0.03129779]
7,[-0.58537992  0.03261489],-0.134676388705,-0.457595,[-0.96492237  0.64568508],"[-0.3366465   0.30085659  1.31663265  2.35087263  0.12138128 -0.06788685
 -0.10404933  3.32248942 -1.06333766  0.32097938  0.        ]","[[  1.68653245e+00   1.92994083e+00   1.29711420e-02  -7.25455651e-03]
 [  1.78966432e+01   2.61096558e+01   0.00000000e+00   0.00000000e+00]]",[-0.5256995  -0.03129779]
8,[ 0.39063511  2.18137771],-0.0835375391547,-0.132149,[-0.81970805  0.72717679],"[-0.77675757 -0.2723138   1.18093597  1.3601567   0.1213812  -0.0678868
 -0.16197835  3.26723598 -0.76952454 -0.19131167  0.        ]","[[  2.01772043e+00   2.44823411e+00   1.29711420e-02  -7.25455651e-03]
 [  1.52305176e+01   2.57210375e+01   0.00000000e+00   0.00000000e+00]]",[-0.5256995  -0.03129779]
9,[-0.87318877  0.64396553],-0.0208677778038,0.18353,[-0.69215113  0.95541638],"[-1.13758888 -0.57493472  0.91445405 -0.29162063  0.12138111 -0.06788675
 -0.13486286  3.75746328 -0.28568651 -0.19789073  0.        ]","[[  2.33485627e+00   2.99726852e+00   1.29711420e-02  -7.25455651e-03]
 [  1.64784730e+01   2.91709955e+01   0.00000000e+00   0.00000000e+00]]",[-0.5256995  -0.03129779]
