timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 1.78279926  2.59223136],-0.121089787148,-3.15581,[ 1.88628721  3.30979991],"[ 1.34431625  2.51320799 -0.36864265 -1.02616519  0.91609712  0.44947701
 -0.35604972 -0.38623784  0.68035669 -0.59140988  0.        ]","[[-0.0220401  -0.04986378  0.10601812  0.0524601 ]
 [-0.00347538 -0.00143029  0.          0.        ]]",[-0.92403579 -0.24165636]
1,[ 1.74235257  3.56934802],-0.11531720367,-2.78213,[ 1.77175546  3.12602139],"[ 1.34444247  2.51499465 -0.31015084 -0.86745168  0.91609673  0.44947688
 -0.28090142  0.14296957  0.68257572 -0.49076447  0.        ]","[[ 0.01756615 -0.0101797   0.10601812  0.0524601 ]
 [ 3.95093774  3.95665288  0.          0.        ]]",[-0.92403579 -0.24165636]
2,[ 0.8231642   2.90223065],-0.100599243677,-3.01308,[ 1.53776717  2.86464596],"[ 1.33151716  2.50632726 -0.13661575 -0.39587511  0.91609633  0.44947676
 -0.20723837  0.6617026   0.65092516 -0.19333523  0.        ]","[[ 0.13547633  0.10788008  0.10601812  0.0524601 ]
 [ 7.82719479  7.83639589  0.          0.        ]]",[-0.92403579 -0.24165636]
3,[ 1.14239347  3.84942352],-0.0893847251074,-3.35112,[ 1.02814841  2.49910688],"[ 1.270414    2.44667375  0.13288006  0.36637183  0.91609594  0.44947663
 -0.14832044  1.17019784  0.48366294  0.25295189  0.        ]","[[  0.32312604   0.30276662   0.10601812   0.0524601 ]
 [ 10.92754212  11.6395704    0.           0.        ]]",[-0.92403579 -0.24165636]
4,[ 0.21154445  1.9259343 ],-0.10518412871,-3.64297,[ 0.08617753  2.05325127],"[ 1.11067171  2.27493976  0.47230449  1.34256201  0.91609554  0.4494765
 -0.07725606  1.66856983  0.05867545  0.72195877  0.        ]","[[  0.57919414   0.57295731   0.10601812   0.0524601 ]
 [ 14.6670533   15.36703703   0.           0.        ]]",[-0.92403579 -0.24165636]
5,[-1.11411346 -0.14621439],-0.147615906628,-3.40848,[-1.11870646  1.68962288],"[ 0.82626736  1.92600019  0.80037888  2.34949198  0.91609514  0.44947638
 -0.06684254  2.15718709 -0.62204704  0.95202321  0.        ]","[[  0.87803001   0.91696549   0.10601812   0.0524601 ]
 [ 15.2150272   19.02155728   0.           0.        ]]",[-0.92403579 -0.24165636]
6,[-2.1239072   1.33496272],-0.18414194873,-2.97951,[-1.73604155  1.6871953 ],"[ 0.50955906  1.43130191  1.00567724  3.0156008   0.91609475  0.44947625
 -0.14769182  2.02949145 -1.23965636  0.78280937  0.        ]","[[  1.13964633   1.28781433   0.10601812   0.0524601 ]
 [ 10.96061909  18.06650496   0.           0.        ]]",[-0.92403579 -0.24165636]
7,[-2.26832961  2.66456095],-0.19898511754,-2.43055,[-1.95197177  1.66777039],"[ 0.27020172  0.83969697  1.093526    3.14854514  0.91609435  0.44947612
 -0.22697136  2.51113267 -1.56467683  0.37910012  0.        ]","[[  1.31700187   1.68528821   0.10601812   0.0524601 ]
 [  6.78881284  21.66886606   0.           0.        ]]",[-0.92403579 -0.24165636]
8,[-1.66358818  0.85093116],-0.19043268549,-2.14549,[-1.67618418  1.80678535],"[ 0.13721012  0.18332677  1.12219478  2.51310364  0.91609396  0.449476
 -0.30469164  2.98321548 -1.56913971 -0.08648692  0.        ]","[[  1.41174588   2.15409253   0.10601812   0.0524601 ]
 [  2.69905665  25.19976123   0.           0.        ]]",[-0.92403579 -0.24165636]
9,[-1.31984785  1.51064225],-0.159910285829,-1.60964,[-1.2865572   2.20845699],"[ 0.11771332 -0.33933956  1.12527231  0.93070599  0.91609356  0.44947587
 -0.38089992  3.36699443 -1.28783166 -0.44631521  0.        ]","[[  1.42549453   2.68688862   0.10601812   0.0524601 ]
 [ -1.31113613  28.07023278   0.           0.        ]]",[-0.92403579 -0.24165636]
