timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 4.26489988  5.74422281],-0.400571392361,-6.14728,[ 3.94725609  5.28021717],"[ 1.3918564   2.57653116 -0.50094804 -1.24517105 -1.62146684  0.38156858
 -0.35946848 -0.38372666  2.91555979 -0.62998993  0.        ]","[[-0.06190514 -0.0982547  -0.18635613  0.04427496]
 [ 0.00401266 -0.00221676  0.          0.        ]]",[-1.0636481  -0.24228914]
1,[ 3.65799713  5.18928006],-0.39982499513,-6.39706,[ 3.88133955  5.10157299],"[ 1.39429097  2.5812832  -0.44188052 -1.08116086 -1.62146585  0.3815685
 -0.28395184  0.13724225  2.92485304 -0.52947773  0.        ]","[[-0.02215055 -0.05858615 -0.18635613  0.04427496]
 [ 3.9582819   3.95588566  0.          0.        ]]",[-1.0636481  -0.24228914]
2,[ 4.33585047  6.05073264],-0.394968430442,-6.61832,[ 3.63572669  4.62498474],"[ 1.38794765  2.58120113 -0.26652818 -0.59185219 -1.62146486  0.38156843
 -0.20992829  0.64790028  2.91414078 -0.22975966  0.        ]","[[ 0.09590487  0.0594585  -0.18635613  0.04427496]
 [ 7.83436877  7.83565075  0.          0.        ]]",[-1.0636481  -0.24228914]
3,[ 2.96546478  3.905304  ],-0.378496448506,-7.0132,[ 3.20738363  3.799227  ],"[ 1.33346584  2.53467606  0.01734973  0.20518249 -1.62146387  0.38156836
 -0.13736391  1.14844455  2.77385812  0.24027374  0.        ]","[[  0.29071473   0.25432765  -0.18635613   0.04427496]
 [ 11.63404892  11.63857756   0.           0.        ]]",[-1.0636481  -0.24228914]
4,[ 2.44466808  2.8316326 ],-0.339418574181,-6.77674,[ 2.72516704  2.96485782],"[ 1.17133688  2.37818715  0.38201849  1.23867986 -1.62146288  0.38156828
 -0.06621773  1.6390575   2.36219542  0.75549872  0.        ]","[[  0.56077166   0.52449863  -0.18635613   0.04427496]
 [ 15.35946819  15.36605495   0.           0.        ]]",[-1.0636481  -0.24228914]
5,[ 3.0271791  1.6360369],-0.267011136968,-6.43078,[ 2.42469716  2.4053793 ],"[ 0.83764849  2.04215293  0.76028751  2.32767528 -1.62146189  0.38156821
  0.00355871  2.11990747  1.62580544  1.04108733  0.        ]","[[  0.90461527   0.86847541  -0.18635613   0.04427496]
 [ 19.0131641   19.01936556   0.           0.        ]]",[-1.0636481  -0.24228914]
6,[ 2.30634328  2.56740058],-0.159414787774,-6.187,[ 2.35071158  2.12854433],"[ 0.29725431  1.48532431  1.03205341  3.14071817 -1.6214609   0.38156814
  0.07201542  2.59116033  0.78836203  0.77618063  0.        ]","[[  1.32083768   1.2847872   -0.18635613   0.04427496]
 [ 22.59775505  22.59977415   0.           0.        ]]",[-1.0636481  -0.24228914]
7,[ 2.8357679   0.23795771],-0.063561563084,-5.55714,[ 2.44481587  2.18590665],"[-0.40615267  0.74776736  1.03660087  3.225534   -1.62145991  0.38156806
  0.13918828  3.05300794  0.38114458 -0.03960865  0.        ]","[[  1.80807775   1.77199     -0.18635613   0.04427496]
 [ 26.1151199   26.10874359   0.           0.        ]]",[-1.0636481  -0.24228914]
8,[ 2.8872088   3.51573605],-0.138151588022,-4.16282,[ 2.99619484  3.41590142],"[-1.10345707  0.03580106  0.63338346  2.25892233 -1.62145892  0.38156799
  0.20506891  3.10855897  0.73574343 -0.75766261  0.        ]","[[  2.36499307   2.29839921  -0.18635613   0.04427496]
 [ 29.56481971  26.53084061   0.           0.        ]]",[-1.0636481  -0.24228914]
9,[ 3.41895401  4.93904822],-0.201951236366,-2.83823,[ 3.26254106  5.01314831],"[-1.50480572 -0.41791421 -0.18465306  0.30047188 -1.62145793  0.38156792
  0.26961066  3.56029228  1.33106593 -0.68566889  0.        ]","[[  2.99020349   2.86344903  -0.18635613   0.04427496]
 [ 32.94441239  29.96299749   0.           0.        ]]",[-1.0636481  -0.24228914]
