timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 1.40514639  4.96594151],-0.118555369893,-1.72823,[ 2.02774191  3.07330918],"[ 1.29357406  2.4212548  -0.25451457 -0.52496465  0.79445368  0.03156269
 -0.3738248  -0.39042698  0.77370352 -0.05770224  0.        ]","[[ 0.00788267  0.07427293  0.09124336  0.00341561]
 [ 0.00152103 -0.00480692  0.          0.        ]]",[-0.80770367 -0.13438593]
1,[ 2.15369367  3.70962318],-0.118746485773,-1.77709,[ 1.81680644  2.89724827],"[ 1.29201497  2.41578134 -0.19603528 -0.37441386  0.79445325  0.03156268
 -0.29797147  0.15017392  0.76479394  0.04241552  0.        ]","[[  4.75879564e-02   1.13890163e-01   9.12433579e-02   3.41561296e-03]
 [  3.95585186e+00   3.95334300e+00   0.00000000e+00   0.00000000e+00]]",[-0.80770367 -0.13438593]
2,[ 1.54837904  1.64718407],-0.122216591898,-2.18928,[ 1.50783396  2.69182777],"[ 1.27425884  2.38596907 -0.02323786  0.0690287   0.79445283  0.03156267
 -0.22361591  0.68007376  0.70081163  0.33290445  0.        ]","[[  1.65596161e-01   2.31884338e-01   9.12433579e-02   3.41561296e-03]
 [  7.83210193e+00   7.83314310e+00   0.00000000e+00   0.00000000e+00]]",[-0.80770367 -0.13438593]
3,[ 0.09149013  2.87640856],-0.135808471497,-2.14461,[ 0.89260578  2.40180373],"[ 1.2027268   2.29354493  0.25344691  0.77163489  0.7944524   0.03156266
 -0.15072239  1.19947559  0.48120376  0.76209759  0.        ]","[[  3.60363839e-01   4.26703512e-01   9.12433579e-02   3.41561296e-03]
 [  1.16321345e+01   1.16360832e+01   0.00000000e+00   0.00000000e+00]]",[-0.80770367 -0.13438593]
4,[-0.27977098  1.25714318],-0.159823604043,-2.52611,[-0.10369313  2.06291246],"[ 1.05097701  2.0827552   0.5589552   1.64167919  0.79445198  0.03156265
 -0.14819623  1.70875801  0.03921102  1.14721672  0.        ]","[[  5.94325984e-01   6.96838261e-01   9.12433579e-02   3.41561296e-03]
 [  1.17638238e+01   1.53649411e+01   0.00000000e+00   0.00000000e+00]]",[-0.80770367 -0.13438593]
5,[-1.0503478   2.31161988],-0.183046783927,-2.4633,[-1.1368382  1.7760793],"[ 0.84790868  1.69874142  0.80735316  2.48536194  0.79445156  0.03156264
 -0.17387232  2.20800646 -0.53799026  1.27934391  0.        ]","[[  8.16170466e-01   1.04081318e+00   9.12433579e-02   3.41561296e-03]
 [  1.04252932e+01   1.90203501e+01   0.00000000e+00   0.00000000e+00]]",[-0.80770367 -0.13438593]
6,[-2.2767732  1.140123 ],-0.192592353741,-2.0266,[-1.63748384  1.68321157],"[ 0.66335271  1.12256277  0.96000183  2.98440757  0.79445113  0.03156263
 -0.25368993  2.69746259 -1.04094608  1.08757     0.        ]","[[  9.82927427e-01   1.45717723e+00   9.12433579e-02   3.41561296e-03]
 [  6.26429594e+00   2.26040890e+01   0.00000000e+00   0.00000000e+00]]",[-0.80770367 -0.13438593]
7,[-1.71983168  1.21618409],-0.181135799215,-1.52931,[-1.60503745  1.7308768 ],"[ 0.56134571  0.41958562  1.0244985   2.74554914  0.79445071  0.03156261
 -0.33193228  3.17719483 -1.28668403  0.67213945  0.        ]","[[  1.06728982e+00   1.94450236e+00   9.12433579e-02   3.41561296e-03]
 [  2.18541768e+00   2.61166698e+01   0.00000000e+00   0.00000000e+00]]",[-0.80770367 -0.13438593]
8,[-1.6568469  2.574585 ],-0.148328509808,-0.821935,[-1.38023257  1.8759768 ],"[ 0.55689839 -0.22235144  1.02703799  1.47206685  0.79445028  0.0315626
 -0.4086488   3.64737533 -1.21960699  0.19632091  0.        ]","[[  1.07087438e+00   2.50137809e+00   9.12433579e-02   3.41561296e-03]
 [ -1.81391706e+00   2.95593657e+01   0.00000000e+00   0.00000000e+00]]",[-0.80770367 -0.13438593]
9,[-1.28509916  2.57369737],-0.0986827372424,-0.051692,[-0.86105251  2.6278801 ],"[ 0.64878621 -0.51315159  0.9699744  -0.75031182  0.79444986  0.03156259
 -0.48388994  3.2504883  -0.87537786 -0.19480553  0.        ]","[[  9.95247605e-01   3.12642053e+00   9.12433579e-02   3.41561296e-03]
 [ -5.73633996e+00   2.66535138e+01   0.00000000e+00   0.00000000e+00]]",[-0.80770367 -0.13438593]
10,[ 0.64314784  4.06070537],-0.0865496765347,-0.381271,[ 0.87202787  4.09436131],"[ 0.82104562 -0.49731958  0.83298104 -1.37004121  0.79444944  0.03156258
 -0.55768424 -0.69058637 -0.76677814 -0.27934984  0.        ]","[[  8.41918850e-01   3.28930836e+00   9.12433579e-02   3.41561296e-03]
 [ -9.58333822e+00  -2.20248379e+00   0.00000000e+00   0.00000000e+00]]",[-0.80770367 -0.13438593]
11,[ 0.44455962  3.40824395],-0.0959493596067,-1.24572,[ 1.00246668  4.11397552],"[ 0.98091695 -0.51102399  0.65775534 -1.02155376  0.79444901  0.03156257
 -0.50520193 -1.10423148 -0.85062497 -0.22429885  0.        ]","[[  6.77701999e-01   3.19750789e+00   9.12433579e-02   3.41561296e-03]
 [ -6.84738373e+00  -5.23114059e+00   0.00000000e+00   0.00000000e+00]]",[-0.80770367 -0.13438593]
