timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 0.77994061  1.38286623],-0.0879658933818,-0.657965,[ 0.40049547  1.70623076],"[ 1.21661095  2.21250771 -0.04691455 -0.65361257  1.64533306  0.91471575
 -0.46691462 -0.39015684  0.0085546  -0.78782898  0.        ]","[[ 0.08161459  0.03715291  0.18894143  0.10685972]
 [ 0.00257415  0.00423539  0.          0.        ]]",[-0.58304513 -0.04068284]
1,[-0.58175393  2.38866477],-0.0771407374772,0.0344452,[ 0.07835484  1.50211895],"[  1.21242540e+00   2.20933994e+00  -1.24999961e-03  -5.17158958e-01
   1.64532933e+00   9.14714718e-01  -4.02305736e-01   1.70249770e-01
  -2.67338149e-03  -7.03329664e-01   0.00000000e+00]","[[ 0.11260639  0.07695257  0.18894143  0.10685972]
 [ 3.08634582  3.96254289  0.          0.        ]]",[-0.58304513 -0.04068284]
2,[-0.23591411  1.97904633],-0.0561983702877,0.204941,[-0.34176856  1.28502965],"[ 1.20547891  2.18702196  0.05453195 -0.11520537  1.64532559  0.91471369
 -0.45183117  0.71985946 -0.04051596 -0.54389424  0.        ]","[[ 0.15061581  0.19515332  0.18894143  0.10685972]
 [ 0.72247977  7.84459037  0.          0.        ]]",[-0.58304513 -0.04068284]
3,[-2.20536414  2.40157426],-0.0344889364216,0.473223,[-0.83482468  1.05311716],"[ 1.20443063  2.10877247  0.06174381  0.52520344  1.64532186  0.91471266
 -0.47171071  1.2585088  -0.11218384 -0.38465055  0.        ]","[[  0.15554479   0.39021836   0.18894143   0.10685972]
 [ -0.22638778  11.6492302    0.           0.        ]]",[-0.58304513 -0.04068284]
4,[-2.47651299  1.87665239],-0.0218386721383,0.438456,[-1.17086959  0.95108944],"[ 1.21261413  1.92048376 -0.00308622  1.32617066  1.64531813  0.91471163
 -0.55452421  1.78663897 -0.22193876 -0.26497799  0.        ]","[[  0.11135837   0.6606312    0.18894143   0.10685972]
 [ -4.17909586  15.37958993   0.           0.        ]]",[-0.58304513 -0.04068284]
5,[-1.88307284  1.69431614],-0.0329627557298,0.413998,[-1.48730969  0.89107406],"[ 1.22115065  1.5675898  -0.18404021  2.11776402  1.64531439  0.9147106
 -0.63570246  2.30426552 -0.3586018  -0.23958446  0.        ]","[[ -1.10987065e-02   1.00490762e+00   1.88941427e-01   1.06859722e-01]
 [ -8.05375682e+00   1.90357951e+01   0.00000000e+00   0.00000000e+00]]",[-0.58304513 -0.04068284]
6,[-0.65544569  1.23254657],-0.0579976617207,0.372098,[-1.76227236  0.89145613],"[ 1.19056351  1.02803089 -0.47664029  2.61495377  1.64531066  0.91470958
 -0.71528419  2.81155558 -0.5350899  -0.31008339  0.        ]","[[ -0.21028392   1.42157664   0.18894143   0.10685972]
 [-11.85221986  22.61904554   0.           0.        ]]",[-0.58304513 -0.04068284]
7,[-2.53735874  1.01197725],-0.0956030649172,0.600694,[-2.03447247  0.97739679],"[ 1.06962135  0.35878602 -0.83942807  2.45834574  1.64530693  0.91470855
 -0.76473368  3.30866351 -0.78169213 -0.45471209  0.        ]","[[ -0.47100907   1.90918947   0.18894143   0.10685972]
 [-14.2124759   26.13045406   0.           0.        ]]",[-0.58304513 -0.04068284]
8,[-1.77054622  0.25415609],-0.147058418085,0.192297,[-2.29720783  1.14602447],"[ 0.80674429 -0.26580743 -1.22151583  1.36559907  1.64530319  0.91470752
 -0.84178782  3.79586556 -1.11793024 -0.65416908  0.        ]","[[ -0.79215835   2.46632937   0.18894143   0.10685972]
 [-17.89030558  29.57199702   0.           0.        ]]",[-0.58304513 -0.04068284]
9,[-1.73732322  1.89969773],-0.207312609355,-0.384454,[-2.25910044  1.61538124],"[ 0.35134968 -0.56697197 -1.53989886 -0.50807448  1.64529946  0.91470649
 -0.91732948  3.10641851 -1.5263942  -0.85808252  0.        ]","[[ -1.18613874   3.06198448   0.18894143   0.10685972]
 [-21.49595166  24.70227804   0.           0.        ]]",[-0.58304513 -0.04068284]
10,[-2.02512336  0.32647026],-0.221040698282,-1.34514,[-1.60468221  2.33279753],"[-0.28340329 -0.56622755 -1.64325617 -1.07639102  1.64529573  0.91470546
 -0.99138876 -0.53585091 -1.63441205 -0.87313086  0.        ]","[[ -1.65152796   3.22765821   0.18894143   0.10685972]
 [-25.03085141  -1.02478169   0.           0.        ]]",[-0.58304513 -0.04068284]
11,[-0.79226071  2.24630287],-0.209127904281,-0.819207,[-1.60527754  2.25012064],"[-0.97570233 -0.57114183 -1.37586902 -0.84481738  1.64529199  0.91470443
 -1.06396163 -0.97816683 -1.53104266 -0.87960418  0.        ]","[[ -2.18690076   3.16012344   0.18894143   0.10685972]
 [-28.49481385  -4.14907338   0.           0.        ]]",[-0.58304513 -0.04068284]
12,[-2.92198007  1.7918227 ],-0.208369975752,-0.411183,[-1.73740911  2.11802769],"[-1.47471046 -0.56940455 -0.68772403 -0.59828877  1.64528826  0.9147034
 -1.1178598  -0.79666311 -1.47549438 -0.96962035  0.        ]","[[ -2.78260923   3.08831285   0.18894143   0.10685972]
 [-31.06744169  -2.86703371   0.           0.        ]]",[-0.58304513 -0.04068284]
13,[-1.82221882  1.84260745],-0.218691841639,0.0401969,[-1.79136086  2.08080244],"[-1.50294468 -0.56488143  0.26413474 -0.44976776  1.64528452  0.91470238
 -1.18792243 -0.61010368 -1.51520517 -1.05540816  0.        ]","[[ -3.43751116   3.04494125   0.18894143   0.10685972]
 [-34.41160895  -1.54928145   0.           0.        ]]",[-0.58304513 -0.04068284]
14,[-2.43456599  3.11724797],-0.229958623632,0.38141,[-1.68927789  2.15552449],"[-0.90332996 -0.5615547   1.09162573 -0.37392814  1.64528079  0.91470135
 -1.25659841 -0.49730959 -1.60704172 -1.06937635  0.        ]","[[ -4.15863246   3.02272899   0.18894143   0.10685972]
 [-37.68960296  -0.75256746   0.           0.        ]]",[-0.58304513 -0.04068284]
15,[-0.29575092  4.15744874],-0.233671079423,0.122012,[-1.44130468  2.34465623],"[ 0.14939404 -0.55974743  1.27311598 -0.33820411  1.64527706  0.91470032
 -1.32391517 -0.43951717 -1.67950175 -0.99767171  0.        ]","[[ -4.94466287   3.01224624   0.18894143   0.10685972]
 [-40.90273463  -0.34435537   0.           0.        ]]",[-0.58304513 -0.04068284]
16,[-0.74235365  1.79831348],-0.22658675211,-0.661062,[-1.30654085  2.49476624],"[ 1.03937284 -0.55888555  0.56395713 -0.32216489  1.64527332  0.91469929
 -1.3314808  -0.41223542 -1.67347007 -0.88864184  0.        ]","[[ -5.76634173   3.00753519   0.18894143   0.10685972]
 [-41.26395     -0.15165409   0.           0.        ]]",[-0.58304513 -0.04068284]
17,[-1.42199633  2.87603144],-0.212524029136,-0.67875,[-1.37035012  2.4937427 ],"[ 1.14622978 -0.55850079 -0.64696157 -0.31519035  1.64526959  0.91469826
 -1.37594318 -0.39997308 -1.58758396 -0.82040343  0.        ]","[[ -6.61291449   3.00548573   0.18894143   0.10685972]
 [-43.38625494  -0.06504167   0.           0.        ]]",[-0.58304513 -0.04068284]
18,[-1.61349806  4.45768986],-0.200826202193,-0.292394,[-1.45033741  2.32836008],"[ 0.29614796 -0.55833521 -1.56221919 -0.31222593  1.64526586  0.91469723
 -1.44089733 -0.39463813 -1.4764033  -0.84817728  0.        ]","[[ -7.51174683e+00   3.00461450e+00   1.88941427e-01   1.06859722e-01]
 [ -4.64866470e+01  -2.73605119e-02   0.00000000e+00   0.00000000e+00]]",[-0.58304513 -0.04068284]
19,[-2.02318605  2.55386586],-0.202798604415,-0.634558,[-1.64947271  2.12501931],"[-0.97783993 -0.55826545 -1.37425244 -0.31098716  1.64526212  0.91469621
 -1.50456527 -0.39237013 -1.42887507 -0.96512508  0.        ]","[[ -8.47197121e+00   3.00425044e+00   1.88941427e-01   1.06859722e-01]
 [ -4.95256645e+01  -1.13425266e-02   0.00000000e+00   0.00000000e+00]]",[-0.58304513 -0.04068284]
20,[-2.01994374  2.34518132],-0.218576266897,0.111054,[-1.80236697  2.04931927],"[-1.56028328 -0.55823636 -0.06760311 -0.31047608  1.64525839  0.91469518
 -1.56697242 -0.39142244 -1.50055246 -1.07672     0.        ]","[[ -9.49237234e+00   3.00410027e+00   1.88941427e-01   1.06859722e-01]
 [ -5.25045211e+01  -4.65052433e-03   0.00000000e+00   0.00000000e+00]]",[-0.58304513 -0.04068284]
21,[-1.20032326  0.80144921],-0.233023397761,-0.0756544,[-1.63020921  2.19959712],"[-0.74370366 -0.5582242   1.18189262 -0.31026717  1.64525466  0.91469415
 -1.6281437  -0.39103164 -1.63561704 -1.06670766  0.        ]","[[ -1.05717589e+01   3.00403892e+00   1.88941427e-01   1.06859722e-01]
 [ -5.54244074e+01  -1.89212139e-03   0.00000000e+00   0.00000000e+00]]",[-0.58304513 -0.04068284]
22,[-1.07717195  3.57310844],-0.230852671938,-0.00531518,[-1.29893959  2.4874382 ],"[ 0.74004227 -0.55817875  0.95185805 -0.30946589  1.64525093  0.91469312
 -1.68810353 -0.39293201 -1.68984551 -0.92956868  0.        ]","[[ -1.17089633e+01   3.00380344e+00   1.88941427e-01   1.06859722e-01]
 [ -5.82864903e+01  -1.53171966e-02   0.00000000e+00   0.00000000e+00]]",[-0.58304513 -0.04068284]
