timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 0.67678585  0.65370154],-0.216401318298,-0.163719,[ 0.61018586  0.46347028],"[ 1.1005685   1.36651226 -0.09877084 -0.30308019 -0.00692942 -0.37247077
 -0.68754335 -0.21990181  1.12022521  0.26470062  0.        ]","[[-0.00946784  0.06356788 -0.0009169  -0.04412445]
 [-0.00456376  0.00488071  0.          0.        ]]",[-0.07162099 -0.0461173 ]
1,[-0.54596729 -0.66748369],-0.2180175767,-0.429352,[ 0.6160059   0.46357214],"[ 1.1004105   1.36406378 -0.05796361 -0.25227446 -0.00692938 -0.37246839
 -0.50082986  0.13568404  1.11712436  0.32396445  0.        ]","[[  1.72937141e-02   8.96242357e-02  -9.16900505e-04  -4.41244549e-02]
 [  2.67181312e+00   2.59213509e+00   0.00000000e+00   0.00000000e+00]]",[-0.07162099 -0.0461173 ]
2,[ 0.53478909  0.58471895],-0.219749170085,-0.183117,[ 0.61061734  0.46384743],"[ 1.09897919  1.36096541 -0.0103431  -0.20399191 -0.00692934 -0.37246601
 -0.6551106  -0.23449511  1.11107671  0.38866842  0.        ]","[[ 0.04854051  0.11444295 -0.0009169  -0.04412445]
 [ 0.46022424 -0.10129002  0.          0.        ]]",[-0.07162099 -0.0461173 ]
3,[-0.28654577  2.40245631],-0.221330634874,0.0599292,[ 0.61445367  0.46356723],"[ 1.09630373  1.35772331  0.03581197 -0.16282637 -0.0069293  -0.37246364
 -0.50821647  0.08387383  1.102942    0.4488175   0.        ]","[[  7.88707797e-02   1.35658688e-01  -9.16900505e-04  -4.41244549e-02]
 [  2.56579754e+00   2.21514632e+00   0.00000000e+00   0.00000000e+00]]",[-0.07162099 -0.0461173 ]
4,[ 1.09744376  0.45880053],-0.223941580969,-0.0734412,[ 0.60397315  0.45988089],"[ 1.09094209  1.33974769  0.09562574 -0.00196123 -0.00692926 -0.37246126
 -0.59093531  0.6221098   1.07658879  0.5674145   0.        ]","[[  1.18289362e-01   2.19254002e-01  -9.16900505e-04  -4.41244549e-02]
 [  1.38002162e+00   6.13133160e+00   0.00000000e+00   0.00000000e+00]]",[-0.07162099 -0.0461173 ]
5,[-1.53844727 -0.2178007 ],-0.227267140949,-0.378015,[ 0.59747672  0.45761749],"[ 1.0769617   1.29132945  0.19661908  0.25954063 -0.00692922 -0.37245888
 -0.31689384  0.85489393  1.0074328   0.75746771  0.        ]","[[  1.85301490e-01   3.58874726e-01  -9.16900505e-04  -4.41244549e-02]
 [  5.30815589e+00   7.82509979e+00   0.00000000e+00   0.00000000e+00]]",[-0.07162099 -0.0461173 ]
6,[ 2.38716629 -0.79356438],-0.22906909467,-0.106992,[ 0.57356191  0.45325434],"[ 1.05744418  1.21682018  0.29400477  0.51914214 -0.00692918 -0.3724565
 -0.60016304  0.71526873  0.90727874  0.93183161  0.        ]","[[  2.50724975e-01   5.05184442e-01  -9.16900505e-04  -4.41244549e-02]
 [  1.24767644e+00   6.80925013e+00   0.00000000e+00   0.00000000e+00]]",[-0.07162099 -0.0461173 ]
7,[ 0.432815   -0.71429274],-0.229944667556,-0.20482,[ 0.56187224  0.45200258],"[ 1.03264577  1.15039704  0.3883052   0.69054523 -0.00692914 -0.37245413
 -0.32579656  0.26467763  0.80696666  1.06124117  0.        ]","[[  3.15137005e-01   6.08475982e-01  -9.16900505e-04  -4.41244549e-02]
 [  5.18043459e+00   3.53083193e+00   0.00000000e+00   0.00000000e+00]]",[-0.07162099 -0.0461173 ]
8,[-0.70001672  1.80659414],-0.232645497643,-0.118873,[ 0.5387758   0.44803238],"[ 0.97218809  1.1206373   0.55815099  0.7561986  -0.00692911 -0.37245175
 -0.21341153 -0.13374594  0.68190637  1.20585328  0.        ]","[[  4.34908617e-01   6.50007493e-01  -9.16900505e-04  -4.41244549e-02]
 [  6.79134293e+00   6.31974411e-01   0.00000000e+00   0.00000000e+00]]",[-0.07162099 -0.0461173 ]
9,[-1.64173658  1.47296658],-0.234108677169,-0.118284,[ 0.49487132  0.43571627],"[ 0.90322268  1.08083435  0.70174998  0.835885   -0.00692907 -0.37244937
 -0.41607731  0.40887321  0.54583878  1.32013726  0.        ]","[[  5.41588155e-01   7.02258378e-01  -9.16900505e-04  -4.41244549e-02]
 [  3.88630925e+00   4.57996291e+00   0.00000000e+00   0.00000000e+00]]",[-0.07162099 -0.0461173 ]
