timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.79349303  2.45072913],-0.351946512249,-3.2145,[ 3.16856122  3.36279345],"[ 1.26607112  2.36879182 -0.29295639 -0.84403347 -1.23357825 -0.06228298
 -0.39555251 -0.39062096  2.54643869 -0.13357399  0.        ]","[[-0.04150318 -0.01059434 -0.14216439 -0.00636974]
 [ 0.00032012  0.00278584  0.          0.        ]]",[-0.68282664 -0.0988475 ]
1,[ 2.68705858  2.25555384],-0.352243097351,-3.48653,[ 3.10127449  3.24852037],"[ 1.26727702  2.3682506  -0.23439803 -0.6963838  -1.23357702 -0.06228296
 -0.31812298  0.1564123   2.54790603 -0.03296784  0.        ]","[[ -1.82178546e-03   2.91732226e-02  -1.42164392e-01  -6.36974307e-03]
 [  3.95465917e+00   3.96078410e+00   0.00000000e+00   0.00000000e+00]]",[-0.68282664 -0.0988475 ]
2,[ 2.22799071  2.76126414],-0.350804816636,-3.62054,[ 2.9572649   3.01065636],"[ 1.25781221  2.35317269 -0.06062072 -0.25966003 -1.23357579 -0.06228293
 -0.24222334  0.69261793  2.51426239  0.26344986  0.        ]","[[  1.16162268e-01   1.47314770e-01  -1.42164392e-01  -6.36974307e-03]
 [  7.83086728e+00   7.84044123e+00   0.00000000e+00   0.00000000e+00]]",[-0.68282664 -0.0988475 ]
3,[ 2.1332847   2.33142869],-0.340917998491,-3.53235,[ 2.68999362  2.73917437],"[ 1.19993742  2.28483591  0.21987565  0.44158704 -1.23357456 -0.06228291
 -0.1678179   1.21820187  2.33978829  0.71666736  0.        ]","[[  3.10904094e-01   3.42278584e-01  -1.42164392e-01  -6.36974307e-03]
 [  1.16307660e+01   1.16432514e+01   0.00000000e+00   0.00000000e+00]]",[-0.68282664 -0.0988475 ]
4,[ 2.70991918  0.5505927 ],-0.312486443648,-3.22965,[ 2.29476333  2.36829901],"[ 1.03688183  2.10551326  0.57836831  1.33021216 -1.23357333 -0.06228288
 -0.09486414  1.733355    1.89587761  1.18965923  0.        ]","[[  5.80898578e-01   6.12541789e-01  -1.42164392e-01  -6.36974307e-03]
 [  1.53565279e+01   1.53706024e+01   0.00000000e+00   0.00000000e+00]]",[-0.68282664 -0.0988475 ]
5,[ 2.21262021  2.71566909],-0.256524502697,-3.19994,[ 1.88346601  2.03900433],"[ 0.70836364  1.77614764  0.946905    2.19120403 -1.2335721  -0.06228286
 -0.02330586  1.9923169   1.1692075   1.41174453  0.        ]","[[  9.24692347e-01   9.38754271e-01  -1.42164392e-01  -6.36974307e-03]
 [  1.90110220e+01   1.72443213e+01   0.00000000e+00   0.00000000e+00]]",[-0.68282664 -0.0988475 ]
6,[ 2.23852197  3.48795067],-0.168678641332,-2.93851,[ 1.54785144  1.82241678],"[ 0.18280412  1.28001005  1.20559654  2.79225836 -1.23357087 -0.06228284
  0.04687812  2.49201159  0.38511982  1.11921767  0.        ]","[[  1.34086971e+00   1.31991762e+00  -1.42164392e-01  -6.36974307e-03]
 [  2.25953302e+01   2.08598634e+01   0.00000000e+00   0.00000000e+00]]",[-0.68282664 -0.0988475 ]
7,[ 2.72701081  0.26835312],-0.0572730899139,-2.21834,[ 1.63022995  1.88294697],"[-0.4946792   0.63002311  1.19586431  2.8330874  -1.23356964 -0.06228281
  0.11573929  2.98173354  0.01047251  0.32469307  0.        ]","[[  1.82805555e+00   1.77266793e+00  -1.42164392e-01  -6.36974307e-03]
 [  2.61120827e+01   2.44032889e+01   0.00000000e+00   0.00000000e+00]]",[-0.68282664 -0.0988475 ]
8,[ 2.02869364  1.18121785],-0.0717402561205,-1.1118,[ 1.938797    2.44103479],"[-1.15860096 -0.00790532  0.78169397  2.04551901 -1.23356841 -0.06228279
  0.18327642  3.06135355  0.34956798 -0.38129213  0.        ]","[[  2.38490383e+00   2.26651414e+00  -1.42164392e-01  -6.36974307e-03]
 [  2.95612157e+01   2.49794654e+01   0.00000000e+00   0.00000000e+00]]",[-0.68282664 -0.0988475 ]
9,[ 1.52278516  1.86780394],-0.144258337364,-0.334825,[ 2.19129014  3.37426186],"[-1.52975563 -0.44469942 -0.03808173  0.43622466 -1.23356717 -0.06228276
  0.24945234  3.53990567  0.94390672 -0.3478927   0.        ]","[[  3.01004099e+00   2.80084306e+00  -1.42164392e-01  -6.36974307e-03]
 [  3.29408325e+01   2.84421476e+01   0.00000000e+00   0.00000000e+00]]",[-0.68282664 -0.0988475 ]
10,[ 2.30625009  4.42877647],-0.144998178925,0.682125,[ 2.36795664  4.24641657],"[-1.3270042  -0.52187731 -1.01640066 -1.14509874 -1.23356594 -0.06228274
  0.31421203  0.45120341  0.96167371  0.06830284  0.        ]","[[  3.70205228e+00   3.23339534e+00  -1.42164392e-01  -6.36974307e-03]
 [  3.62481225e+01   6.09386330e+00   0.00000000e+00   0.00000000e+00]]",[-0.68282664 -0.0988475 ]
11,[ 2.1486024   5.00422462],-0.137101720019,0.944021,[ 2.49440956  4.29134846],"[-0.48869002 -0.52383514 -1.66092702 -1.08527759 -1.23356471 -0.06228271
  0.37767921 -0.97065175  0.90545577  0.03631323  0.        ]","[[  4.45953348e+00   3.21722832e+00  -1.42164392e-01  -6.36974307e-03]
 [  3.94894045e+01  -4.19396298e+00   0.00000000e+00   0.00000000e+00]]",[-0.68282664 -0.0988475 ]
12,[ 2.52484787  4.49092391],-0.13862110941,0.389829,[ 2.65777302  4.20882845],"[ 0.6192509  -0.52787767 -1.47542871 -0.76145008 -1.23356348 -0.06228269
  0.43989964 -0.93188049  0.91941558  0.01635536  0.        ]","[[  5.28120349e+00   3.12994589e+00  -1.42164392e-01  -6.36974307e-03]
 [  4.26670151e+01  -3.91343887e+00   0.00000000e+00   0.00000000e+00]]",[-0.68282664 -0.0988475 ]
13,[ 2.73336982  4.16047786],-0.134381465855,-0.416703,[ 2.75613117  4.11032867],"[ 1.25761116 -0.52404078 -0.4045986  -0.53117814 -1.23356225 -0.06228266
  0.50088756 -0.71078759  0.88688128  0.01741979  0.        ]","[[  6.16579437e+00   3.06786476e+00  -1.42164392e-01  -6.36974307e-03]
 [  4.57816834e+01  -2.31372624e+00   0.00000000e+00   0.00000000e+00]]",[-0.68282664 -0.0988475 ]
14,[ 2.28336561  5.05702199],-0.12733668575,-0.387822,[ 2.50818825  3.96032286],"[ 0.81177919 -0.51959539  0.85646912 -0.40584659 -1.23356102 -0.06228264
  0.56066737 -0.55323632  0.83855879 -0.04666717  0.        ]","[[  7.11205951e+00   3.03397085e+00  -1.42164392e-01  -6.36974307e-03]
 [  4.88346541e+01  -1.17376772e+00   0.00000000e+00   0.00000000e+00]]",[-0.68282664 -0.0988475 ]
15,[ 2.58021565  3.87082368],-0.131538234544,0.323908,[ 1.92938876  3.78389168],"[-0.50490461 -0.516823    1.19299412 -0.34480249 -1.23355979 -0.06228261
  0.61926359 -0.46716329  0.87108803 -0.15357304  0.        ]","[[  8.11877758e+00   3.01741985e+00  -1.42164392e-01  -6.36974307e-03]
 [  5.18271805e+01  -5.50989024e-01   0.00000000e+00   0.00000000e+00]]",[-0.68282664 -0.0988475 ]
16,[ 2.15366505  3.33735472],-0.147840034987,1.09846,[ 1.99792266  4.10436058],"[-1.50162392 -0.51541833  0.1192126  -0.31682187 -1.23355856 -0.06228259
  0.67669982 -0.42511855  0.99349732 -0.18363121  0.        ]","[[  9.18475182e+00   3.00982227e+00  -1.42164392e-01  -6.36974307e-03]
 [  5.47604686e+01  -2.46776357e-01   0.00000000e+00   0.00000000e+00]]",[-0.68282664 -0.0988475 ]
17,[ 2.17004757  5.97824186],-0.159378585545,1.5117,[ 2.60860276  4.46175957],"[-1.02786664 -0.51477186 -1.37322202 -0.30448112 -1.23355733 -0.06228256
  0.73299904 -0.40581462  1.08326763 -0.07465408  0.        ]","[[  1.03088092e+01   3.00646900e+00  -1.42164392e-01  -6.36974307e-03]
 [  5.76356914e+01  -1.07104450e-01   0.00000000e+00   0.00000000e+00]]",[-0.68282664 -0.0988475 ]
18,[ 2.39574061  3.17355496],-0.152596088687,0.245089,[ 2.68617606  4.30089998],"[ 0.52895969 -0.51448906 -1.53122038 -0.29918172 -1.2335561  -0.06228254
  0.78818371 -0.39729369  1.02067965  0.06356973  0.        ]","[[  1.14898000e+01   3.00502858e+00  -1.42164392e-01  -6.36974307e-03]
 [  6.04539970e+01  -4.54527314e-02   0.00000000e+00   0.00000000e+00]]",[-0.68282664 -0.0988475 ]
19,[ 2.86004688  4.42455633],-0.132400067907,-0.399308,[ 2.70373225  4.17202473],"[ 1.24928731 -0.51436891  0.00379999 -0.29695006 -1.23355486 -0.06228251
  0.84227588 -0.39363332  0.86738519  0.05099813  0.        ]","[[  1.27265972e+01   3.00442194e+00  -1.42164392e-01  -6.36974307e-03]
 [  6.32165112e+01  -1.89695201e-02   0.00000000e+00   0.00000000e+00]]",[-0.68282664 -0.0988475 ]
20,[ 1.17566847  4.66878895],-0.126139276692,-0.0145773,[ 2.13137698  3.93590164],"[ 0.02954389 -0.51431875  1.23399295 -0.29602401 -1.23355363 -0.06228249
  0.89529715 -0.39209182  0.83110388 -0.11164666  0.        ]","[[  1.40180959e+01   3.00417021e+00  -1.42164392e-01  -6.36974307e-03]
 [  6.59243380e+01  -7.81737259e-03   0.00000000e+00   0.00000000e+00]]",[-0.68282664 -0.0988475 ]
21,[ 1.87866419  2.82094215],-0.145905861965,1.10081,[ 2.00717258  4.2148385 ],"[-1.45924456 -0.51429799  0.26717358 -0.29564394 -1.2335524  -0.06228246
  0.94726872 -0.39145236  0.97821298 -0.19176703  0.        ]","[[  1.53632133e+01   3.00406691e+00  -1.42164392e-01  -6.36974307e-03]
 [  6.85785597e+01  -3.19183948e-03   0.00000000e+00   0.00000000e+00]]",[-0.68282664 -0.0988475 ]
22,[ 2.44439217  5.33510809],-0.159847047407,1.57493,[ 2.71729493  4.6340065 ],"[-0.83261927 -0.51428938 -1.51430156 -0.29548911 -1.23355117 -0.06228244
  0.99821134 -0.39119017  1.08612758 -0.05279978  0.        ]","[[  1.67608880e+01   3.00402485e+00  -1.42164392e-01  -6.36974307e-03]
 [  7.11802373e+01  -1.29609053e-03   0.00000000e+00   0.00000000e+00]]",[-0.68282664 -0.0988475 ]
23,[ 2.44360436  5.7830608 ],-0.145935501524,0.382917,[ 2.6785543   4.35407543],"[ 0.98974517 -0.51428573 -1.11263997 -0.29542619 -1.23354994 -0.06228241
  1.04814538 -0.39108364  0.96663518  0.08296012  0.        ]","[[  1.82100795e+01   3.00400778e+00  -1.42164392e-01  -6.36974307e-03]
 [  7.37304109e+01  -5.26599789e-04   0.00000000e+00   0.00000000e+00]]",[-0.68282664 -0.0988475 ]
24,[ 2.66451625  3.20568534],-0.125238514321,-0.432081,[ 2.4781456   4.17510509],"[ 0.77887223 -0.51428409  0.88718836 -0.29540044 -1.23354871 -0.06228239
  1.0970908  -0.39104064  0.82157972 -0.03115897  0.        ]","[[  1.97097679e+01   3.00400081e+00  -1.42164392e-01  -6.36974307e-03]
 [  7.62301003e+01  -2.16764766e-04   0.00000000e+00   0.00000000e+00]]",[-0.68282664 -0.0988475 ]
