timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 1.95462671  0.86759099],-0.265511038024,-1.78375,[ 2.24634218  1.84552979],"[ 1.23737691  2.27275486 -0.16182987 -1.09538852  0.36203972  1.72457484
 -0.44061113 -0.39172896  1.13680782 -1.73417429  0.        ]","[[ 0.01976589 -0.0858797   0.04127282  0.19992832]
 [ 0.00308995  0.00038763  0.          0.        ]]",[-0.62933725 -0.06438868]
1,[ 1.47415126  1.11817525],-0.256309430584,-1.37688,[ 2.10155869  1.67734361],"[ 1.23517713  2.27609294 -0.10311957 -0.973456    0.36203951  1.7245713
 -0.3601964   0.0904604   1.13740617 -1.63853866  0.        ]","[[ 0.05950423 -0.05141992  0.04127282  0.19992832]
 [ 3.95757946  3.43415242  0.          0.        ]]",[-0.62933725 -0.06438868]
2,[ 1.33798587  1.19728445],-0.227003018268,-0.819746,[ 1.79123211  1.42999148],"[ 1.21570001  2.27571438  0.07010076 -0.59159178  0.36203929  1.72456777
 -0.2813758   0.63673006  1.10429157 -1.35204858  0.        ]","[[ 0.17754572  0.0562937   0.04127282  0.19992832]
 [ 7.83367625  7.32424651  0.          0.        ]]",[-0.62933725 -0.06438868]
3,[ 0.91934584 -1.26653827],-0.173669715962,-0.815494,[ 1.21768749  1.15601051],"[ 1.14198191  2.23703464  0.34688472  0.0555236   0.36203908  1.72456424
 -0.2041095   1.17218049  0.93558104 -0.90591065  0.        ]","[[  0.37234164   0.24103637   0.04127282   0.19992832]
 [ 11.63333944  11.13730062   0.           0.        ]]",[-0.62933725 -0.06438868]
4,[ 0.98159746 -0.14740068],-0.102687990337,-0.788048,[ 0.85002261  1.07094336],"[ 0.96200929  2.15388154  0.69106804  0.66104681  0.36203887  1.7245607
 -0.13479084  0.58497135  0.56424496 -0.46431083  0.        ]","[[  0.63921011   0.42182709   0.04127282   0.19992832]
 [ 15.04216699   6.95567526   0.           0.        ]]",[-0.62933725 -0.06438868]
5,[-0.61112911  0.30923598],-0.020575916549,-0.68656,[ 0.04876995  0.86797154],"[ 0.62379302  2.06648212  1.03371023  1.07389429  0.36203866  1.72455717
 -0.06185842  0.4834096   0.00998763 -0.17189865  0.        ]","[[  0.97603786   0.55368464   0.04127282   0.19992832]
 [ 18.62870614   6.23243713   0.           0.        ]]",[-0.62933725 -0.06438868]
6,[-1.16486106 -0.4297285 ],-0.0633950818951,-0.436308,[-0.79151952  0.71026659],"[ 0.18713275  1.95473417  1.24160352  1.46488917  0.36203845  1.72455364
 -0.11851018  0.63805771 -0.61370688 -0.14262105  0.        ]","[[  1.32065983   0.68938284   0.04127282   0.19992832]
 [ 15.84278523   7.33371826   0.           0.        ]]",[-0.62933725 -0.06438868]
7,[-1.11435144  0.71771876],-0.128476658281,-0.243059,[-1.01062036  0.75978118],"[-0.19180513  1.8307247   1.28719827  1.79617263  0.36203824  1.7245501
 -0.20531013  0.37884561 -1.08486961 -0.32543606  0.        ]","[[  1.5946893    0.81753647   0.04127282   0.19992832]
 [ 11.57429101   5.48782298   0.           0.        ]]",[-0.62933725 -0.06438868]
8,[-1.66029704  1.44065975],-0.173993382239,-0.0489377,[-1.29232097  0.77014911],"[-0.45409751  1.6804349   1.25408264  2.10365635  0.36203803  1.72454657
 -0.29042698  0.76280009 -1.37166269 -0.58131392  0.        ]","[[ 1.78417836  0.954726    0.04127282  0.19992832]
 [ 7.38856435  8.22203642  0.          0.        ]]",[-0.62933725 -0.06438868]
9,[-1.13234986 -0.55541299],-0.205398401718,-0.108162,[-1.51944923  0.77707148],"[-0.59759576  1.43135198  1.21255965  2.45675754  0.36203782  1.72454304
 -0.37386534  1.29611483 -1.51211513 -0.86249819  0.        ]","[[  1.89078102   1.15727177   0.04127282   0.19992832]
 [  3.28537896  12.01987867   0.           0.        ]]",[-0.62933725 -0.06438868]
10,[-1.32005714  1.10393132],-0.220729279844,-0.200216,[-1.36268401  0.81937456],"[-0.63106661  1.14043611  1.20030945  2.68671256  0.36203761  1.7245395
 -0.45563067  0.95400205 -1.52479301 -1.07789168  0.        ]","[[ 1.91614729  1.37322601  0.04127282  0.19992832]
 [-0.73553509  9.5836383   0.          0.        ]]",[-0.62933725 -0.06438868]
11,[-1.40992432  0.79821753],-0.222958082908,-0.182665,[-1.37452579  0.8258602 ],"[-0.55910643  0.81744414  1.22541414  2.75389146  0.36203739  1.72453597
 -0.53581787  1.48348546 -1.45195277 -1.21215668  0.        ]","[[  1.86187262   1.6027306    0.04127282   0.19992832]
 [ -4.67884473  13.35420274   0.           0.        ]]",[-0.62933725 -0.06438868]
12,[-1.51270532  0.1450061 ],-0.217045843845,-0.260158,[-1.22643983  0.85185575],"[-0.37910274  0.40658889  1.26902685  2.56650875  0.36203718  1.72453244
 -0.61442457  1.89023238 -1.30102307 -1.3193833   0.        ]","[[  1.72951205   1.89887748   0.04127282   0.19992832]
 [ -8.54443381  16.25075463   0.           0.        ]]",[-0.62933725 -0.06438868]
13,[-0.36622567  1.00913683],-0.206183909058,-0.348743,[-0.85348773  1.0464263 ],"[ -8.84032179e-02  -2.07188270e-04   1.28574820e+00   2.02029802e+00
   3.62036972e-01   1.72452890e+00  -6.91485509e-01   1.92565443e+00
  -1.09258548e+00  -1.39839287e+00   0.00000000e+00]","[[  1.52060279   2.22642457   0.04127282   0.19992832]
 [-12.33401208  16.50303518   0.           0.        ]]",[-0.62933725 -0.06438868]
