timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.85576235  3.44365988],-0.297764789677,-4.70985,[ 3.27782917  3.45679188],"[ 1.31693872  2.47723539 -0.16917968 -0.58456698 -0.60180115 -0.68799679
 -0.36192781 -0.38730921  2.00288844  0.73555851  0.        ]","[[ 0.09252006  0.05923996 -0.07009383 -0.07975488]
 [ 0.00400199  0.00157447  0.          0.        ]]",[-0.88839614 -0.16514926]
1,[ 2.73718317  3.63858316],-0.300495329074,-4.81598,[ 3.12008715  3.34344816],"[ 1.3105814   2.4725511  -0.11093261 -0.42902717 -0.60180093 -0.68799651
 -0.28678491  0.14612471  1.98677369  0.83504966  0.        ]","[[ 0.13227444  0.09898355 -0.07009383 -0.07975488]
 [ 3.95827973  3.95959739  0.          0.        ]]",[-0.88839614 -0.16514926]
2,[ 2.66982731  3.00361979],-0.306696967871,-4.78096,[ 2.88754988  3.13232136],"[ 1.2785977   2.44486396  0.05987504  0.02867234 -0.60180071 -0.68799624
 -0.21312591  0.6689996   1.90185795  1.12045565  0.        ]","[[ 0.25033062  0.21710157 -0.07009383 -0.07975488]
 [ 7.83446918  7.83927398  0.          0.        ]]",[-0.88839614 -0.16514926]
3,[ 3.35642088  4.09951853],-0.310503418162,-4.92399,[ 2.54574633  2.79479647],"[ 1.18410193  2.35513239  0.32952215  0.75532302 -0.60180049 -0.68799597
 -0.14091555  1.18151598  1.65106857  1.53249519  0.        ]","[[  0.44514492   0.41204216  -0.07009383  -0.07975488]
 [ 11.63442668  11.64209474   0.           0.        ]]",[-0.88839614 -0.16514926]
4,[ 1.69100508  3.37820038],-0.302383256616,-4.96817,[ 2.10199213  2.3474679 ],"[ 0.97368291  2.14628149  0.66158191  1.65866091 -0.60180027 -0.6879957
 -0.07011221  1.68386031  1.1331144   1.9114192   0.        ]","[[  0.71521399   0.68228226  -0.07009383  -0.07975488]
 [ 15.36034193  15.36944763   0.           0.        ]]",[-0.88839614 -0.16514926]
5,[ 1.56821088  2.19648185],-0.270603411531,-4.86413,[ 1.48217916  1.95993114],"[  5.95487857e-01   1.76161465e+00   9.80277167e-01   2.54138658e+00
  -6.01800046e-01  -6.87995423e-01  -6.68475390e-04   2.17620713e+00
   3.71863067e-01   1.98302240e+00   0.00000000e+00]","[[  1.05908161   1.02632562  -0.07009383  -0.07975488]
 [ 19.01470986  19.02263391   0.           0.        ]]",[-0.88839614 -0.16514926]
6,[ 1.00392349  3.27556573],-0.205554974506,-4.28076,[ 1.14006519  1.78497577],"[ 0.03326576  1.18019813  1.16244773  3.07692134 -0.60179983 -0.68799515
  0.06746173  2.65873299 -0.33531194  1.51436807  0.        ]","[[  1.47534177   1.44270191  -0.07009383  -0.07975488]
 [ 22.5999554   22.60297119   0.           0.        ]]",[-0.88839614 -0.16514926]
7,[ 2.16813691  0.71645105],-0.108557034977,-3.51887,[ 1.63674331  1.76176   ],"[-0.64704188  0.4661407   1.05740263  2.85854765 -0.6017996  -0.68799488
  0.13430699  3.13164609 -0.49476115  0.66800147  0.        ]","[[  1.96262952   1.92996905  -0.07009383  -0.07975488]
 [ 26.11758284  26.11201321   0.           0.        ]]",[-0.88839614 -0.16514926]
8,[ 1.98177995  0.93332912],-0.0378044787531,-2.70738,[ 1.71656442  2.24340916],"[-1.26125217 -0.18156956  0.55376555  1.60912654 -0.60179938 -0.68799461
  0.19985428  3.44390978  0.02482231  0.15392188  0.        ]","[[  2.51959059   2.47545591  -0.07009383  -0.07975488]
 [ 29.56690683  28.42907668   0.           0.        ]]",[-0.88839614 -0.16514926]
9,[ 1.43754898  4.20950838],-0.10788267324,-2.29742,[ 1.74559331  3.57059431],"[-1.52824734 -0.49684418 -0.3101915  -0.55753021 -0.60179916 -0.68799433
  0.26404358  3.0815602   0.48610696  0.47261096  0.        ]","[[  3.14483153   3.07545197  -0.07009383  -0.07975488]
 [ 32.94476887  25.74052431   0.           0.        ]]",[-0.88839614 -0.16514926]
