timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.18730321  4.21580168],-0.387620825562,-5.14491,[ 3.59443736  4.26287746],"[ 1.34939181  2.51517644 -0.32536934 -1.20789962 -1.39916585 -1.06138926
 -0.35543633 -0.38625619  2.72251315  0.81426902  0.        ]","[[ 0.01166878 -0.09478246 -0.16079197 -0.12220046]
 [-0.00247626 -0.00344587  0.          0.        ]]",[-0.94886792 -0.24683617]
1,[ 3.86923122  4.55893701],-0.391780714706,-5.00635,[ 3.43489838  4.15642548],"[ 1.3475989   2.5196439  -0.2668585  -1.04915858 -1.39916491 -1.06138874
 -0.28030131  0.14214601  2.72445325  0.91493598  0.        ]","[[ 0.05129488 -0.05513825 -0.16079197 -0.12220046]
 [ 3.95192082  3.9546805   0.          0.        ]]",[-0.94886792 -0.24683617]
2,[ 3.15036376  2.21323114],-0.401581355183,-5.41867,[ 3.17455244  3.90344548],"[ 1.3289637   2.51895175 -0.0937877  -0.57550466 -1.39916397 -1.06138823
 -0.20665181  0.66009016  2.69197027  1.21254753  0.        ]","[[ 0.16922435  0.06288253 -0.16079197 -0.12220046]
 [ 7.82813507  7.83446885  0.          0.        ]]",[-0.94886792 -0.24683617]
3,[ 2.42798481  3.43437419],-0.409053429076,-5.51677,[ 2.82773638  3.50557494],"[ 1.25539155  2.472176    0.1832454   0.19567808 -1.39916302 -1.06138772
 -0.13445403  1.1677761   2.51792263  1.66968383  0.        ]","[[  0.36391082   0.25772827  -0.16079197  -0.12220046]
 [ 11.62794387  11.63741811   0.           0.        ]]",[-0.94886792 -0.24683617]
4,[ 2.41261477  2.07265443],-0.40126786346,-5.60884,[ 2.54691696  3.04491377],"[ 1.07038834  2.31689067  0.53238059  1.19483763 -1.39916208 -1.0613872
 -0.0636672   1.66538874  2.07000313  2.15056413  0.        ]","[[  0.63384695   0.52787628  -0.16079197  -0.12220046]
 [ 15.35349402  15.36491723   0.           0.        ]]",[-0.94886792 -0.24683617]
5,[ 2.52777302  3.25007786],-0.362498404336,-5.6238,[ 2.43151426  2.62554955],"[ 0.71589428  1.98483559  0.88236764  2.24616966 -1.39916114 -1.06138669
  0.00575689  2.15309868  1.31501329  2.37731483  0.        ]","[[  0.97757241   0.87183052  -0.16079197  -0.12220046]
 [ 19.00732224  19.01824929   0.           0.        ]]",[-0.94886792 -0.24683617]
6,[ 2.59483969  3.67352458],-0.281031718446,-5.10327,[ 2.39268088  2.30061221],"[ 0.16580881  1.43581303  1.1116791   3.02843204 -1.3991602  -1.06138617
  0.07386792  2.63107409  0.49932476  2.0480649   0.        ]","[[  1.39367928   1.2881202   -0.16079197  -0.12220046]
 [ 22.59204303  22.5986802    0.           0.        ]]",[-0.94886792 -0.24683617]
7,[ 3.14534612  2.4939058 ],-0.166914256348,-4.34724,[ 2.56287003  2.34745431],"[-0.52568454  0.70979503  1.06436446  3.10411641 -1.39915925 -1.06138566
  0.14070143  3.0995095   0.15263866  1.20430435  0.        ]","[[  1.88080634   1.77530137  -0.16079197  -0.12220046]
 [ 26.10952765  26.10767468   0.           0.        ]]",[-0.94886792 -0.24683617]
8,[ 2.30182426  4.45784445],-0.119160166583,-2.64199,[ 2.76261926  3.00964451],"[-1.18261154 -0.02326541  0.61364817  2.07959912 -1.39915831 -1.06138514
  0.20625553  3.5586666   0.58357548  0.51913161  0.        ]","[[  2.43761217   2.3319639   -0.16079197  -0.12220046]
 [ 29.55967629  29.54720113   0.           0.        ]]",[-0.94886792 -0.24683617]
9,[ 3.35938801  4.11013702],-0.195631638312,-1.90561,[ 2.93060708  4.35730934],"[-1.51972096 -0.46488793 -0.22621258 -0.0897869  -1.39915737 -1.06138463
  0.27047423  4.00889705  1.16850028  0.71226425  0.        ]","[[  3.06272536   2.95674382  -0.16079197  -0.12220046]
 [ 32.93954264  32.9199028    0.           0.        ]]",[-0.94886792 -0.24683617]
