timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.76619062  3.34521492],-0.270258264658,-2.4602,[ 2.93745518  2.60898876],"[ 1.23771632  2.28152032 -0.2248997  -0.45079198 -0.51210937 -0.09682201
 -0.42969719 -0.39231744  1.89587734  0.01253384  0.        ]","[[ -2.40642219e-02   9.43471519e-02  -6.00690004e-02  -1.09448503e-02]
 [  9.40929686e-05   3.48680179e-03   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
1,[ 3.1522145   4.68595791],-0.270376585504,-2.15394,[ 2.85308146  2.52517247],"[ 1.23794883  2.27508064 -0.16625873 -0.310147   -0.51210905 -0.09682196
 -0.35030974  0.16342737  1.88876529  0.11219356  0.        ]","[[ 0.01561287  0.13412862 -0.060069   -0.01094485]
 [ 3.95445965  3.96147374  0.          0.        ]]",[-0.63907272 -0.07671765]
2,[ 2.04331624  3.12236221],-0.269220819528,-2.32256,[ 2.64852905  2.37130427],"[ 1.22567747  2.24290839  0.00753858  0.10228752 -0.51210873 -0.09682191
 -0.27248961  0.7081711   1.83039668  0.40177389  0.        ]","[[ 0.13359366  0.2522838  -0.060069   -0.01094485]
 [ 7.83075582  7.84111273  0.          0.        ]]",[-0.63907272 -0.07671765]
3,[ 3.6300897   3.10794066],-0.262419336481,-2.30256,[ 2.27704453  2.10717845],"[ 1.16353586  2.14826498  0.28729304  0.75313726 -0.51210841 -0.09682187
 -0.19619919  1.24212204  1.6204833   0.83155941  0.        ]","[[  3.28335049e-01   4.47260763e-01  -6.00690004e-02  -1.09448503e-02]
 [  1.16308560e+01   1.16438926e+01   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
4,[ 2.62153914  2.11359003],-0.243364763662,-2.4178,[ 1.58190632  1.73884761],"[ 0.99557315  1.93800713  0.64321027  1.55399815 -0.51210809 -0.09682182
 -0.12139436  1.76547384  1.14641552  1.25321713  0.        ]","[[  5.98334502e-01   7.17536385e-01  -6.00690004e-02  -1.09448503e-02]
 [  1.53569575e+01   1.53712015e+01   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
5,[ 0.40090283  2.09916281],-0.205011226221,-2.27225,[ 0.6434353   1.41889453],"[ 0.66299673  1.56069579  1.00614737  2.32132893 -0.51210776 -0.09682177
 -0.04802529  2.27840816  0.40916985  1.39475908  0.        ]","[[  9.42136581e-01   1.06161439e+00  -6.00690004e-02  -1.09448503e-02]
 [  1.90115423e+01   1.90243458e+01   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
6,[ 0.37818441  2.38465174],-0.145183318107,-2.12302,[ 0.18127835  1.21378589],"[ 0.16876062  1.00057061  1.24767183  2.75747982 -0.51210744 -0.09682172
 -0.02364193  2.78121716 -0.29518684  1.016792    0.        ]","[[  1.33454910e+00   1.47803190e+00  -6.00690004e-02  -1.09448503e-02]
 [  2.02261006e+01   2.26054215e+01   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
7,[ 1.10092953  0.65551172],-0.0705484446655,-1.51685,[ 0.04632765  1.18346536],"[ -4.07047940e-01   3.23829530e-01   1.26502113e+00   2.49932896e+00
  -5.12107122e-01  -9.68216715e-02  -1.50105427e-03   3.27404612e+00
  -5.17936511e-01   2.75394128e-01   0.00000000e+00]","[[  1.75013363e+00   1.96535781e+00  -6.00690004e-02  -1.09448503e-02]
 [  2.13289584e+01   2.61154812e+01   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
8,[ 1.02182879  2.53130912],-0.0189634995582,-1.09656,[ 0.46893555  1.69579148],"[-0.9934108  -0.27455201  0.99491423  1.31948092 -0.5121068  -0.09682162
  0.06962909  3.56559587 -0.13088397 -0.26477713  0.        ]","[[  2.21226260e+00   2.50850169e+00  -6.00690004e-02  -1.09448503e-02]
 [  2.48720178e+01   2.81920793e+01   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
9,[ 2.17466433  0.9368239 ],-0.0678258708804,-1.11808,[ 0.77992642  2.59311938],"[-1.44551617 -0.54860524  0.38224408 -0.66106022 -0.51210648 -0.09682157
  0.13929369  3.2040266   0.37148429 -0.08773527  0.        ]","[[  2.74452997e+00   3.10645967e+00  -6.00690004e-02  -1.09448503e-02]
 [  2.83420774e+01   2.56170861e+01   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
10,[ 0.52579111  4.60216743],-0.0713196599275,0.262999,[ 1.27032423  3.13166261],"[-1.52522132 -0.53834344 -0.48857258 -1.2311218  -0.51210616 -0.09682153
  0.20748988 -0.65157965  0.35678396  0.10143685  0.        ]","[[  3.34545022e+00   3.26697757e+00  -6.00690004e-02  -1.09448503e-02]
 [  3.17389943e+01  -1.84293314e+00   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
11,[ 1.42699614  2.95230676],-0.0664741764764,0.0730708,[ 1.80183125  3.1265893 ],"[-1.07604254 -0.54822049 -1.30291546 -0.93599491 -0.51210584 -0.09682148
  0.23666823 -1.0697814   0.33465829  0.05490561  0.        ]","[[  3.99481188e+00   3.18373410e+00  -6.00690004e-02  -1.09448503e-02]
 [  3.31923989e+01  -4.82141537e+00   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
12,[ 2.18270718  2.36995541],-0.0679741512239,-0.276402,[ 2.14797997  3.08455205],"[-0.18675785 -0.54829568 -1.66708823 -0.64069821 -0.51210552 -0.09682143
  0.3029645  -0.85625687  0.34879317  0.04796703  0.        ]","[[  4.69179278e+00   3.10073477e+00  -6.00690004e-02  -1.09448503e-02]
 [  3.64946786e+01  -3.30067771e+00   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
13,[ 2.77201933  3.43186475],-0.0657955714475,-0.677942,[ 2.25697899  3.01334238],"[ 0.78521213 -0.54364783 -1.27907007 -0.46371363 -0.5121052  -0.09682138
  0.3679472  -0.6423969   0.32048304  0.0791873   0.        ]","[[  5.45416280e+00   3.05089090e+00  -6.00690004e-02  -1.09448503e-02]
 [  3.97315290e+01  -1.77754922e+00   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
14,[ 1.88492434  3.98789798],-0.056110711835,-1.16905,[ 2.26437283  3.02554965],"[ 1.23811367 -0.53991793 -0.19311752 -0.37358149 -0.51210487 -0.09682133
  0.43164292 -0.51383632  0.24405612  0.07138075  0.        ]","[[  6.28062659e+00   3.02542791e+00  -6.00690004e-02  -1.09448503e-02]
 [  4.29042752e+01  -8.61930679e-01   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
15,[ 1.79214878  2.91557124],-0.0452607312329,-1.09246,[ 1.99324298  3.004462  ],"[ 0.72427362 -0.53784307  0.95617753 -0.3311938  -0.51210455 -0.09682128
  0.49407757 -0.44813117  0.1880141  -0.01487664  0.        ]","[[  7.16991506e+00   3.01342793e+00  -6.00690004e-02  -1.09448503e-02]
 [  4.60142077e+01  -3.93974418e-01   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
16,[ 1.63854286  4.43973893],-0.0483407049651,0.0133524,[ 1.21634459  2.99404001],"[-0.52609421 -0.53684532  1.23643112 -0.31218212 -0.51210423 -0.09682123
  0.55527622 -0.41715852  0.22495719 -0.12837906  0.        ]","[[  8.12078448e+00   3.00803981e+00  -6.00690004e-02  -1.09448503e-02]
 [  4.90625758e+01  -1.73386079e-01   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
17,[ 1.49994963  2.58932992],-0.0646420986963,0.282488,[ 1.23477411  3.15859246],"[-1.49472635 -0.5363986   0.23722859 -0.30392052 -0.51210391 -0.09682119
  0.61526334 -0.40324936  0.34610947 -0.16226463  0.        ]","[[  9.13201580e+00   3.00569720e+00  -6.00690004e-02  -1.09448503e-02]
 [  5.20505986e+01  -7.43255269e-02   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
18,[ 1.69023608  2.26963826],-0.077271061905,0.311067,[ 2.01627493  3.30866814],"[-1.15284695 -0.53620624 -1.22634262 -0.30041075 -0.51210359 -0.09682114
  0.6740629  -0.39720152  0.44135299 -0.06407915  0.        ]","[[  1.02024141e+01   3.00470179e+00  -6.00690004e-02  -1.09448503e-02]
 [  5.49794701e+01  -3.12539296e-02   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
19,[ 2.39203482  4.19088803],-0.0753841788642,-0.140226,[ 2.238554    3.18458056],"[ 0.30130638 -0.53612528 -1.58512013 -0.29894465 -0.51210327 -0.09682109
  0.73169837 -0.39463166  0.39868316  0.07635926  0.        ]","[[  1.13308081e+01   3.00428597e+00  -6.00690004e-02  -1.09448503e-02]
 [  5.78503610e+01  -1.29527904e-02   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
20,[ 2.1819649   4.64289977],-0.0582313718967,-1.02828,[ 2.23580647  3.15026498],"[ 1.2363519  -0.53609162 -0.26368114 -0.29834    -0.51210295 -0.09682104
  0.7881928  -0.39355825  0.25184047  0.09281231  0.        ]","[[  1.25160496e+01   3.00411450e+00  -6.00690004e-02  -1.09448503e-02]
 [  6.06644187e+01  -5.30949099e-03   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
21,[ 1.77492609  1.5951952 ],-0.0435213205674,-1.01781,[ 1.72655869  3.13327098],"[ 0.36004415 -0.53607766  1.18320577 -0.29809294 -0.51210263 -0.09682099
  0.84356876 -0.39311578  0.1828866  -0.05084919  0.        ]","[[  1.37570134e+01   3.00404446e+00  -6.00690004e-02  -1.09448503e-02]
 [  6.34227681e+01  -2.15973674e-03   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
22,[ 1.40873765  1.21902531],-0.0583395992286,-0.126316,[ 1.17122185  3.26554155],"[-1.26488749 -0.53607178  0.71146997 -0.29799255 -0.5121023  -0.09682094
  0.89784838 -0.39293524  0.29788312 -0.16665905  0.        ]","[[  1.50525963e+01   3.00401603e+00  -6.00690004e-02  -1.09448503e-02]
 [  6.61265121e+01  -8.75542790e-04   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
23,[ 1.0966892   4.53454548],-0.0767731409895,0.893198,[ 2.04152703  3.45270181],"[-1.23141633 -0.5360692  -1.13445109 -0.29795171 -0.51210198 -0.09682089
  0.95105335 -0.39286214  0.43842159 -0.07563758  0.        ]","[[  1.64017171e+01   3.00400449e+00  -6.00690004e-02  -1.09448503e-02]
 [  6.87767316e+01  -3.56543867e-04   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
24,[ 2.20226241  2.57788114],-0.0734910051929,-0.466321,[ 2.26008105  3.2880764 ],"[ 0.54121558 -0.53606793 -1.46866642 -0.29793486 -0.51210166 -0.09682085
  1.00320494 -0.39283269  0.37832566  0.09127464  0.        ]","[[  1.78033158e+01   3.00399976e+00  -6.00690004e-02  -1.09448503e-02]
 [  7.13744862e+01  -1.48360047e-04   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
25,[ 2.05707623  4.03487152],-0.0505558949309,-1.08775,[ 2.13854337  3.25593162],"[ 1.12418552 -0.5360672   0.39549181 -0.29792761 -0.51210134 -0.0968208
  1.05432398 -0.39282081  0.20651931  0.05187089  0.        ]","[[  1.92563537e+01   3.00399775e+00  -6.00690004e-02  -1.09448503e-02]
 [  7.39208145e+01  -6.54169334e-05   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
26,[ 1.74855177  3.74171567],-0.0488910234769,0.0356652,[ 1.27554822  3.28297472],"[-0.62288437 -0.53606667  1.20438178 -0.29792418 -0.51210102 -0.09682075
  1.10443091 -0.39281598  0.22881837 -0.13554493  0.        ]","[[  2.07598124e+01   3.00399682e+00  -6.00690004e-02  -1.09448503e-02]
 [  7.64167345e+01  -3.25977720e-05   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
27,[ 2.51303765  4.16375482],-0.0733402311049,1.09564,[ 1.84969509  3.52757549],"[-1.48257466 -0.53606623 -0.65645195 -0.29792224 -0.5121007  -0.0968207
  1.15354575 -0.39281395  0.41377102 -0.11986512  0.        ]","[[  2.23126937e+01   3.00399632e+00  -6.00690004e-02  -1.09448503e-02]
 [  7.88632442e+01  -1.97205292e-05   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
28,[ 1.82990055  3.04241421],-0.0752611957214,-0.148924,[ 2.25460434  3.39680791],"[ 0.32344396 -0.53606583 -1.57673123 -0.29792089 -0.51210038 -0.09682065
  1.20168814 -0.39281302  0.39719672  0.07789323  0.        ]","[[  2.39140193e+01   3.00399598e+00  -6.00690004e-02  -1.09448503e-02]
 [  8.12613217e+01  -1.47330593e-05   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
29,[ 3.09224501  2.97641238],-0.0502017295559,-1.11457,[ 2.12881875  3.34674001],"[ 1.11097352 -0.53606543  0.4269471  -0.29791977 -0.51210006 -0.0968206
  1.24887731 -0.39281253  0.20473505  0.04924498  0.        ]","[[  2.55628301e+01   3.00399571e+00  -6.00690004e-02  -1.09448503e-02]
 [  8.36119257e+01  -1.28482519e-05   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
30,[ 1.82325146  3.00408763],-0.0521665015496,0.111716,[ 1.25814891  3.40941501],"[-0.89326605 -0.53606504  1.06714568 -0.29791873 -0.51209973 -0.09682055
  1.29513212 -0.39281221  0.2524798  -0.15201522  0.        ]","[[  2.72581861e+01   3.00399546e+00  -6.00690004e-02  -1.09448503e-02]
 [  8.59159962e+01  -1.21735135e-05   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
31,[ 1.6850364   5.20649435],-0.0769834895458,1.25721,[ 2.13546753  3.65014648],"[-1.20315742 -0.53606465 -1.16930401 -0.29791772 -0.51209941 -0.09682051
  1.34047107 -0.39281196  0.43974097 -0.07157276  0.        ]","[[  2.89991658e+01   3.00399522e+00  -6.00690004e-02  -1.09448503e-02]
 [  8.81744542e+01  -1.19638113e-05   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
32,[ 1.93640599  2.49445904],-0.0679612323907,-0.805022,[ 2.26569319  3.43971252],"[ 0.96923101 -0.53606426 -1.0613918  -0.29791672 -0.51209909 -0.09682046
  1.38491226 -0.39281173  0.32623269  0.1082713   0.        ]","[[  3.07848662e+01   3.00399498e+00  -6.00690004e-02  -1.09448503e-02]
 [  9.03882028e+01  -1.19271427e-05   0.00000000e+00   0.00000000e+00]]",[-0.63907272 -0.07671765]
