timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.14975499  4.78667918],-0.387067341757,-4.12525,[ 3.19883347  3.85880518],"[ 1.2990427   2.44406392 -0.13576882 -1.11302627 -1.53076684  0.11003729
 -0.36851306 -0.38932391  2.82489823 -0.10756084  0.        ]","[[ 0.09961167 -0.07802019 -0.17758864  0.01251823]
 [ 0.0019477  -0.00363924  0.          0.        ]]",[-0.82560694 -0.16188541]
1,[ 3.37852004  3.30731826],-0.386260928537,-4.14178,[ 3.04000807  3.73015976],"[ 1.29232545  2.44746666 -0.07765764 -0.9601641  -1.5307653   0.11003726
 -0.29298793  0.14823851  2.81720831 -0.00720059  0.        ]","[[ 0.13932534 -0.03837983 -0.17758864  0.01251823]
 [ 3.95625527  3.95448957  0.          0.        ]]",[-0.82560694 -0.16188541]
2,[ 3.7654478   3.90168063],-0.381310825751,-4.19766,[ 2.77134705  3.42869449],"[ 1.25934656  2.44386541  0.09277116 -0.5046253  -1.53076375  0.11003722
 -0.21895584  0.6751614   2.75655641  0.28519283  0.        ]","[[ 0.2573407   0.07963715 -0.17758864  0.01251823]
 [ 7.83239189  7.83427918  0.          0.        ]]",[-0.82560694 -0.16188541]
3,[ 2.23352308  1.84961594],-0.364966068853,-4.42842,[ 2.43006229  3.06281424],"[ 1.1634991   2.39321531  0.36153795  0.2351114  -1.53076221  0.11003719
 -0.14638264  1.19164782  2.54029736  0.72115914  0.        ]","[[  0.4521117    0.27447909  -0.17758864   0.01251823]
 [ 11.6321438   11.63722753   0.           0.        ]]",[-0.82560694 -0.16188541]
4,[ 2.06322104  3.00554055],-0.32661864333,-4.2568,[ 2.10767984  2.66594267],"[ 0.95188101  2.23469593  0.6918577   1.18946749 -1.53076066  0.11003715
 -0.07522725  1.69788566  2.05054638  1.15197124  0.        ]","[[  7.22131474e-01   5.44623258e-01  -1.77588645e-01   1.25182339e-02]
 [  1.53576632e+01   1.53647232e+01   0.00000000e+00   0.00000000e+00]]",[-0.82560694 -0.16188541]
5,[ 1.35697075  2.69783979],-0.255881693306,-4.01118,[ 1.7990526   2.25554228],"[ 0.57340055  1.90241693  1.00764328  2.18641761 -1.53075912  0.11003712
 -0.00544128  2.19404844  1.28170252  1.29856508  0.        ]","[[  1.06594020e+00   8.88573575e-01  -1.77588645e-01   1.25182339e-02]
 [  1.90114833e+01   1.90180511e+01   0.00000000e+00   0.00000000e+00]]",[-0.82560694 -0.16188541]
6,[ 1.62387259  1.23548765],-0.150445168145,-3.55163,[ 1.79914474  2.092906  ],"[ 0.01269574  1.35891692  1.18572506  2.91525526 -1.53075757  0.11003709
  0.06302484  2.68030764  0.50746961  0.88815445  0.        ]","[[  1.48213027e+00   1.30485928e+00  -1.77588645e-01   1.25182339e-02]
 [  2.25961995e+01   2.25984823e+01   0.00000000e+00   0.00000000e+00]]",[-0.82560694 -0.16188541]
7,[ 1.92646125  0.55458455],-0.0516985152771,-2.92104,[ 1.94531071  2.16131306],"[-0.66365314  0.64610852  1.07600362  2.95688722 -1.53075602  0.11003705
  0.13020611  3.15686213  0.24771581  0.01901313  0.        ]","[[  1.96934016e+00   1.79203660e+00  -1.77588645e-01   1.25182339e-02]
 [  2.61136436e+01   2.61074915e+01   0.00000000e+00   0.00000000e+00]]",[-0.82560694 -0.16188541]
8,[ 2.21357449  2.72336612],-0.128650444216,-1.34159,[ 2.20722055  3.00915718],"[-1.27168732 -0.04804069  0.56845236  1.98754346 -1.53075448  0.11003702
  0.19609568  3.38445438  0.72501897 -0.61096858  0.        ]","[[  2.52622639e+00   2.33100036e+00  -1.77588645e-01   1.25182339e-02]
 [  2.95634579e+01   2.77833807e+01   0.00000000e+00   0.00000000e+00]]",[-0.82560694 -0.16188541]
9,[ 2.87778137  3.38882584],-0.188724439328,-0.744983,[ 2.47300005  4.14193344],"[-1.53192194 -0.47175637 -0.29681224  0.03386152 -1.53075293  0.11003699
  0.26064312  3.84721783  1.28455893 -0.39586215  0.        ]","[[  3.15141044e+00   2.92085372e+00  -1.77588645e-01   1.25182339e-02]
 [  3.29430019e+01   3.11909227e+01   0.00000000e+00   0.00000000e+00]]",[-0.82560694 -0.16188541]
10,[ 1.54841735  4.25317228],-0.178968305279,0.221301,[ 2.72033978  4.99056149],"[-1.19659758 -0.50402598 -1.23391265 -1.08117982 -1.53075139  0.11003695
  0.3237905  -0.19484147  1.23735026 -0.10012132  0.        ]","[[  3.84344498e+00   3.21134658e+00  -1.77588645e-01   1.25182339e-02]
 [  3.62492428e+01   1.42842023e+00   0.00000000e+00   0.00000000e+00]]",[-0.82560694 -0.16188541]
11,[ 3.64148865  5.13861399],-0.175580304259,0.519326,[ 2.95386934  4.92929554],"[-0.27076257 -0.50714945 -1.74705432 -0.9094283  -1.53074984  0.11003692
  0.38570126 -0.90451928  1.21140281 -0.12403699  0.        ]","[[  4.60095176e+00   3.16683196e+00  -1.77588645e-01   1.25182339e-02]
 [  3.94907378e+01  -3.79708347e+00   0.00000000e+00   0.00000000e+00]]",[-0.82560694 -0.16188541]
12,[ 2.62815142  4.88893064],-0.174919510234,-0.377405,[ 3.1250329   4.78156042],"[ 0.81229535 -0.50607206 -1.39980643 -0.6351912  -1.5307483   0.11003689
  0.44639068 -0.794829    1.20640426 -0.12011451  0.        ]","[[  5.42264790e+00   3.09582232e+00  -1.77588645e-01   1.25182339e-02]
 [  4.26682873e+01  -2.98941489e+00   0.00000000e+00   0.00000000e+00]]",[-0.82560694 -0.16188541]
13,[ 2.86744129  4.69592742],-0.167834682097,-1.29544,[ 3.10447693  4.65954828],"[ 1.3056638  -0.5013649  -0.24685485 -0.45692976 -1.53074675  0.11003685
  0.50587811 -0.61795607  1.15226709 -0.12691019  0.        ]","[[  6.30726367e+00   3.04956242e+00  -1.77588645e-01   1.25182339e-02]
 [  4.57829045e+01  -1.68706611e+00   0.00000000e+00   0.00000000e+00]]",[-0.82560694 -0.16188541]
14,[ 2.22630602  4.10835763],-0.162318444864,-1.37259,[ 2.74310541  4.48162317],"[ 0.68879017 -0.49760435  0.93372879 -0.36300412 -1.53074521  0.11003682
  0.56418756 -0.5025698   1.10641216 -0.2085343   0.        ]","[[  7.25355293e+00   3.02511483e+00  -1.77588645e-01   1.25182339e-02]
 [  4.88358466e+01  -8.37455554e-01   0.00000000e+00   0.00000000e+00]]",[-0.82560694 -0.16188541]
15,[ 2.28484049  3.93165923],-0.170320147339,-0.303452,[ 2.355407    4.57620621],"[-0.67379562 -0.49548685  1.07152004 -0.31800083 -1.53074366  0.11003678
  0.62134266 -0.44155681  1.15563824 -0.31575345  0.        ]","[[  8.26029462e+00   3.01337717e+00  -1.77588645e-01   1.25182339e-02]
 [  5.18283510e+01  -3.88206146e-01   0.00000000e+00   0.00000000e+00]]",[-0.82560694 -0.16188541]
16,[ 2.81377944  4.94550871],-0.187227422543,0.796269,[ 2.55230141  4.93780613],"[-1.52511338 -0.49445802 -0.13742114 -0.29757766 -1.53074212  0.11003675
  0.67736632 -0.41225518  1.28431695 -0.32804904  0.        ]","[[  9.32629206e+00   3.00804470e+00  -1.77588645e-01   1.25182339e-02]
 [  5.47616179e+01  -1.72453582e-01   0.00000000e+00   0.00000000e+00]]",[-0.82560694 -0.16188541]
17,[ 2.85971637  5.90898464],-0.195395756095,0.876751,[ 2.99271202  5.06964445],"[-0.84885393 -0.49399386 -1.54251932 -0.28863093 -1.53074057  0.11003672
  0.73228092 -0.39894109  1.35958944 -0.2056837   0.        ]","[[  1.04503722e+01   3.00570753e+00  -1.77588645e-01   1.25182339e-02]
 [  5.76368191e+01  -7.44204192e-02   0.00000000e+00   0.00000000e+00]]",[-0.82560694 -0.16188541]
18,[ 3.55458752  3.74698731],-0.184374933426,-0.377303,[ 3.11526585  4.84369087],"[ 0.72970804 -0.49379293 -1.46818812 -0.28480776 -1.53073903  0.11003668
  0.78610839 -0.39310516  1.27832942 -0.07731098  0.        ]","[[  1.16313854e+01   3.00470859e+00  -1.77588645e-01   1.25182339e-02]
 [  6.04551030e+01  -3.14503859e-02   0.00000000e+00   0.00000000e+00]]",[-0.82560694 -0.16188541]
19,[ 3.52821957  4.67467302],-0.164555497644,-1.29319,[ 2.98114872  4.66873932],"[ 1.24192507 -0.49370807  0.1557966  -0.28320364 -1.53073748  0.11003665
  0.83887023 -0.39061079  1.12738894 -0.11239205  0.        ]","[[  1.28682044e+01   3.00428942e+00  -1.77588645e-01   1.25182339e-02]
 [  6.32175956e+01  -1.30848484e-02   0.00000000e+00   0.00000000e+00]]",[-0.82560694 -0.16188541]
20,[ 2.58773555  4.15611384],-0.164175687731,-0.598121,[ 2.44942808  4.59518909],"[-0.14496492 -0.49367277  1.19114085 -0.28253979 -1.53073594  0.11003662
  0.89058753 -0.3895643   1.11339715 -0.27911153  0.        ]","[[  1.41597246e+01   3.00411596e+00  -1.77588645e-01   1.25182339e-02]
 [  6.59254010e+01  -5.38033969e-03   0.00000000e+00   0.00000000e+00]]",[-0.82560694 -0.16188541]
21,[ 3.76597047  5.26513509],-0.18561806349,1.0018,[ 2.58581114  5.06127691],"[-1.50282255 -0.49365819  0.01494706 -0.28226782 -1.53073439  0.11003658
  0.94128095 -0.38913145  1.27057274 -0.33688252  0.        ]","[[  1.55048631e+01   3.00404491e+00  -1.77588645e-01   1.25182339e-02]
 [  6.85796017e+01  -2.19420926e-03   0.00000000e+00   0.00000000e+00]]",[-0.82560694 -0.16188541]
22,[ 3.42002812  6.25575597],-0.195154048335,1.04642,[ 3.08629513  5.20952225],"[-0.63429476 -0.49365214 -1.65312229 -0.28215708 -1.53073285  0.11003655
  0.99097076 -0.3889544   1.35897523 -0.1831679   0.        ]","[[  1.69025584e+01   3.00401600e+00  -1.77588645e-01   1.25182339e-02]
 [  7.11812587e+01  -8.91498376e-04   0.00000000e+00   0.00000000e+00]]",[-0.82560694 -0.16188541]
23,[ 2.06876007  4.84777567],-0.176990673551,-0.825479,[ 3.06879711  4.8689971 ],"[ 1.13386497 -0.49364957 -0.98607595 -0.28211199 -1.5307313   0.11003652
  1.03967682 -0.38888259  1.22172096 -0.06618089  0.        ]","[[  1.83517701e+01   3.00400424e+00  -1.77588645e-01   1.25182339e-02]
 [  7.37314122e+01  -3.63773087e-04   0.00000000e+00   0.00000000e+00]]",[-0.82560694 -0.16188541]
24,[ 2.698033    3.25360269],-0.160495192975,-1.22385,[ 2.69188023  4.65085602],"[ 0.65145267 -0.49364841  0.9593964  -0.28209341 -1.53072976  0.11003648
  1.08741859 -0.38885365  1.09303237 -0.20072836  0.        ]","[[  1.98514783e+01   3.00399941e+00  -1.77588645e-01   1.25182339e-02]
 [  7.62310817e+01  -1.51655356e-04   0.00000000e+00   0.00000000e+00]]",[-0.82560694 -0.16188541]
25,[ 2.41241002  5.31193444],-0.179167858705,0.745198,[ 2.53729582  5.05610561],"[-1.29172136 -0.4936478   0.53822637 -0.28208544 -1.53072821  0.11003645
  1.13421516 -0.38884201  1.21952242 -0.34435373  0.        ]","[[  2.14006835e+01   3.00399735e+00  -1.77588645e-01   1.25182339e-02]
 [  7.86812666e+01  -6.69825660e-05   0.00000000e+00   0.00000000e+00]]",[-0.82560694 -0.16188541]
26,[ 3.95247641  5.89870933],-0.195562705046,1.26379,[ 3.09552956  5.35954046],"[-0.87097721 -0.49364743 -1.52829007 -0.28208171 -1.53072667  0.11003641
  1.18008524 -0.38883732  1.36063771 -0.20916657  0.        ]","[[  2.29984056e+01   3.00399640e+00  -1.77588645e-01   1.25182339e-02]
 [  8.10829466e+01  -3.34087246e-05   0.00000000e+00   0.00000000e+00]]",[-0.82560694 -0.16188541]
