timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.54729568  5.69119373],-0.398742367295,-4.80827,[ 3.6581471   4.58160973],"[ 1.34128457  2.50691287 -0.2492653  -1.13824793 -1.49590716  1.0106573
 -0.35550815 -0.38710694  2.80901371 -0.99894603  0.        ]","[[ 0.05777062 -0.07917014 -0.17257078  0.1164774 ]
 [ 0.0035102  -0.0049186   0.          0.        ]]",[-0.91944766 -0.23622613]
1,[ 3.49301745  4.46152436],-0.394881413016,-4.90334,[ 3.50161624  4.37881184],"[ 1.33685991  2.51043881 -0.19078326 -0.98042827 -1.49590601  1.01065682
 -0.28051945  0.14268695  2.80543126 -0.89820504  0.        ]","[[ 0.09751523 -0.03955511 -0.17257078  0.1164774 ]
 [ 3.95778697  3.95323564  0.          0.        ]]",[-0.91944766 -0.23622613]
2,[ 2.85562102  2.69122686],-0.380821748232,-5.24053,[ 3.25083184  3.91163516],"[ 1.31046412  2.50699091 -0.01877944 -0.50987034 -1.49590487  1.01065633
 -0.20701319  0.66199511  2.75665848 -0.60305764  0.        ]","[[ 0.21556091  0.07843704 -0.17257078  0.1164774 ]
 [ 7.83389268  7.83305026  0.          0.        ]]",[-0.91944766 -0.23622613]
3,[ 2.06402948  3.38297562],-0.349625914041,-5.22275,[ 2.87511969  3.20861363],"[ 1.22453049  2.45587157  0.25434569  0.25446803 -1.49590372  1.01065585
 -0.13495549  1.17101775  2.55782671 -0.15740435  0.        ]","[[  0.41036161   0.27325465  -0.17257078   0.1164774 ]
 [ 11.63361288  11.63602326   0.           0.        ]]",[-0.91944766 -0.23622613]
4,[ 2.6550961   2.48105669],-0.292006946122,-4.90611,[ 2.3886888   2.59596801],"[ 1.0241029   2.29524319  0.59407571  1.24091504 -1.49590258  1.01065537
 -0.06430556  1.66994021  2.08465839  0.29524309  0.        ]","[[  0.68041044   0.54337498  -0.17257078   0.1164774 ]
 [ 15.35909928  15.36354326   0.           0.        ]]",[-0.91944766 -0.23622613]
5,[ 1.70550472  3.27854933],-0.201344028599,-4.61333,[ 1.85455871  1.97989535],"[ 0.65446363  1.9580622   0.92648473  2.27198748 -1.49590143  1.01065488
  0.00498464  2.15893374  1.32002922  0.4759957   0.        ]","[[  1.02424756   0.88730193  -0.17257078   0.1164774 ]
 [ 19.01288539  19.01689489   0.           0.        ]]",[-0.91944766 -0.23622613]
6,[ 1.3449036   2.26873253],-0.0878601831476,-4.21418,[ 1.32706189  1.58671355],"[ 0.09509629  1.40610105  1.12898337  3.0268382  -1.49590029  1.0106544
  0.07296437  2.63816753  0.52701007  0.09977438  0.        ]","[[  1.44046533   1.30356475  -0.17257078   0.1164774 ]
 [ 22.59756782  22.59734903   0.           0.        ]]",[-0.91944766 -0.23622613]
7,[ 1.80759966  2.75572419],-0.0944155524756,-3.6056,[ 1.38337898  1.7742281 ],"[-0.59279683  0.68173322  1.04848736  3.07236333 -1.49589914  1.01065392
  0.13966842  3.10783783  0.23075121 -0.75834357  0.        ]","[[  1.92770226   1.79071962  -0.17257078   0.1164774 ]
 [ 26.11498148  26.10637938   0.           0.        ]]",[-0.91944766 -0.23622613]
8,[ 1.38388058  2.64497658],-0.196068922895,-2.18943,[ 1.64495575  3.06801391],"[-1.22777239 -0.04332279  0.56693595  2.02435607 -1.495898    1.01065343
  0.205094    3.56820833  0.69809036 -1.40850225  0.        ]","[[  2.48461584   2.34735679  -0.17257078   0.1164774 ]
 [ 29.56497976  29.54596482   0.           0.        ]]",[-0.91944766 -0.23622613]
9,[ 1.68237942  5.30711395],-0.225495088108,-1.30394,[ 1.48200488  4.46801186],"[-1.52577201 -0.47120219 -0.28761942 -0.1494256  -1.49589685  1.01065295
  0.26918469  4.0196321   1.26350561 -1.17554818  0.        ]","[[  3.10983268   2.9721128   -0.17257078   0.1164774 ]
 [ 32.94458699  32.91875238   0.           0.        ]]",[-0.91944766 -0.23622613]
