timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.77348206  4.53699828],-0.408581255088,-4.05961,[ 3.46129584  3.92693281],"[ 1.30768991  2.45762732 -0.36497483 -1.01499435 -1.72827798 -0.19198787
 -0.36601644 -0.38833016  2.99745966 -0.05772731  0.        ]","[[-0.05148168 -0.05069703 -0.19925426 -0.02157519]
 [ 0.00394479 -0.00251802  0.          0.        ]]",[-0.85296911 -0.14487866]
1,[ 3.78082055  4.11154386],-0.409609798221,-4.18961,[ 3.31751347  3.82775545],"[ 1.30947379  2.45943657 -0.30640414 -0.86083789 -1.72827597 -0.19198781
 -0.29046171  0.14751603  3.00256768  0.04299257  0.        ]","[[-0.01172849 -0.01103448 -0.19925426 -0.02157519]
 [ 3.95821115  3.95558679  0.          0.        ]]",[-0.85296911 -0.14487866]
2,[ 2.74714798  2.98978093],-0.409967073337,-4.76675,[ 3.08566761  3.56646824],"[ 1.3015458   2.45104347 -0.13266539 -0.40260382 -1.72827395 -0.19198775
 -0.21640028  0.67275642  2.97950642  0.34138402  0.        ]","[[ 0.1063257   0.10700418 -0.19925426 -0.02157519]
 [ 7.83432384  7.83535104  0.          0.        ]]",[-0.85296911 -0.14487866]
3,[ 2.56614046  1.08590765],-0.401756183761,-4.7908,[ 2.80367732  3.25596285],"[ 1.24562546  2.39248945  0.1481371   0.3382256  -1.72827194 -0.19198769
 -0.14379774  1.1875932   2.82051821  0.80307322  0.        ]","[[  0.30113535   0.30186729  -0.19925426  -0.02157519]
 [ 11.63408348  11.63827109   0.           0.        ]]",[-0.85296911 -0.14487866]
4,[ 2.53734605  3.12081   ],-0.37298921975,-4.59407,[ 2.48781013  2.90034246],"[ 1.08399487  2.2235266   0.50788734  1.28723976 -1.72826992 -0.19198763
 -0.0726128   1.69221367  2.39056528  1.29633672  0.        ]","[[  0.57119433   0.57203201  -0.19925426  -0.02157519]
 [ 15.35965071  15.3657352    0.           0.        ]]",[-0.85296911 -0.14487866]
5,[ 2.26276367  1.9051774 ],-0.31095624283,-4.27898,[ 2.15381217  2.50319004],"[ 0.75503531  1.87990515  0.87931222  2.26655821 -1.72826791 -0.19198758
 -0.00279718  2.18679121  1.6500779   1.54564072  0.        ]","[[  0.91504359   0.91600225  -0.19925426  -0.02157519]
 [ 19.01355281  19.01903109   0.           0.        ]]",[-0.85296911 -0.14487866]
6,[ 2.81453868  1.95937119],-0.210650001147,-3.94241,[ 2.13553119  2.34907198],"[ 0.22568859  1.32734158  1.14298922  2.96078759 -1.72826589 -0.19198752
  0.06569809  2.67149803  0.83673352  1.24544084  0.        ]","[[  1.33127593e+00   1.33230729e+00  -1.99254263e-01  -2.15751853e-02]
 [  2.25983527e+01   2.25994390e+01   0.00000000e+00   0.00000000e+00]]",[-0.85296911 -0.14487866]
7,[ 2.34203877  0.67964311],-0.102271331015,-3.28222,[ 2.25300169  2.42855406],"[-0.4598594   0.61227674  1.140068    2.95119485 -1.72826388 -0.19198746
  0.13290679  3.14653456  0.47591659  0.42603714  0.        ]","[[  1.81852926e+00   1.81950371e+00  -1.99254263e-01  -2.15751853e-02]
 [  2.61158175e+01   2.61084493e+01   0.00000000e+00   0.00000000e+00]]",[-0.85296911 -0.14487866]
8,[ 3.06987529  4.43836654],-0.131497567913,-1.38652,[ 2.49562478  3.39210558],"[-1.13538333 -0.07860334  0.73302018  1.91181036 -1.72826186 -0.1919874
  0.19882157  3.44044475  0.87334984 -0.25036012  0.        ]","[[  2.37545822e+00   2.36345530e+00  -1.99254263e-01  -2.15751853e-02]
 [  2.95655636e+01   2.82795668e+01   0.00000000e+00   0.00000000e+00]]",[-0.85296911 -0.14487866]
9,[ 2.46451988  3.90352844],-0.204685231624,-0.719188,[ 2.67874551  4.56536388],"[-1.51832825 -0.48164883 -0.0820755  -0.12762647 -1.72825985 -0.19198734
  0.26338976  3.90042414  1.44222473 -0.0905043   0.        ]","[[  3.00068244e+00   2.96313518e+00  -1.99254263e-01  -2.15751853e-02]
 [  3.29448346e+01   3.16774371e+01   0.00000000e+00   0.00000000e+00]]",[-0.85296911 -0.14487866]
