timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 4.3650651   2.74837255],[ 4.60781167  2.87657759],-0.341138156419,-0.341138156419,"[ 1.057887    1.36426433 -0.00633921 -1.09714412 -0.9296946   1.25619264
  0.21982737 -0.3038301   2.91649649 -1.88607899  0.        ]","[[ 0.02564092  0.09249339 -0.10701051  0.14353568]
 [-0.0035059   0.00445967  0.          0.        ]]",[-0.85446733 -0.62836748]
1,[ 3.34923053  1.98487294],[ 3.67634099  2.21205863],-0.335164299393,-0.335164299393,"[ 1.05524914  1.35837538  0.0522212  -0.99587241 -0.92969401  1.25619155
  0.67931291  0.3670898   2.90038157 -1.72140135  0.        ]","[[ 0.06524672  0.13229412 -0.10701051  0.14353568]
 [ 3.95093024  3.96242719  0.          0.        ]]",[-0.85446733 -0.62836748]
2,[ 2.20258451  1.36093283],[ 1.98539987  1.76585098],-0.315246281187,-0.315246281187,"[ 1.03384973  1.32874185  0.22530893 -0.69895255 -0.92969343  1.25619045
  1.12972645  1.02472855  2.80176441 -1.24572436  0.        ]","[[ 0.18315761  0.25046818 -0.10701051  0.14353568]
 [ 7.82729453  7.84204731  0.          0.        ]]",[-0.85446733 -0.62836748]
3,[ 0.76936936  0.30760959],[ 0.46590876  0.35295348],-0.275964632874,-0.275964632874,"[ 0.9549802   1.24117707  0.50176644 -0.23028212 -0.92969284  1.25618936
  1.57128498  1.66933748  2.48601844 -0.54992128  0.        ]","[[  0.37783043   0.44546365  -0.10701051   0.14353568]
 [ 11.62745953  11.64480894   0.           0.        ]]",[-0.85446733 -0.62836748]
4,[ 0.08171634 -0.42836985],[-0.37716308 -0.4793544 ],-0.216750246779,-0.216750246779,"[ 0.77992884  1.06811715  0.82366013  0.29648756 -0.92969226  1.25618826
  1.75880411  1.86699724  1.87295511  0.07267815  0.        ]","[[  0.6265706    0.69005972  -0.10701051   0.14353568]
 [ 13.24131178  12.81088286   0.           0.        ]]",[-0.85446733 -0.62836748]
5,[-0.1178599  -0.82597631],[ 1.30312906 -0.6677424 ],-0.151813825236,-0.151813825236,"[ 0.53347101  0.84503671  1.09071103  0.71095139 -0.92969167  1.25618717
  1.55521351  1.50227712  1.15357033  0.31804648  0.        ]","[[  0.87381779   0.92468984  -0.10701051   0.14353568]
 [ 11.48918001  10.65929182   0.           0.        ]]",[-0.85446733 -0.62836748]
6,[-2.37731004 -1.80766618],[-2.45665239 -1.40043315],-0.0861065763748,-0.0861065763748,"[ 0.20329443  0.63832453  1.30131695  0.95912777 -0.92969108  1.25618607
  1.98878316  1.01802696  0.46011982  0.22163516  0.        ]","[[  1.14103987   1.10921353  -0.10701051   0.14353568]
 [ 15.22061002   7.80254797   0.           0.        ]]",[-0.85446733 -0.62836748]
7,[-2.45115185 -1.92771196],[-3.2476866  -1.71943802],-0.0294709319789,-0.0294709319789,"[-0.16226341  0.49920735  1.41506368  1.07465507 -0.9296905   1.25618498
  1.49422521  0.32071567 -0.07508655 -0.08904191  0.        ]","[[  1.40274943   1.22399026  -0.10701051   0.14353568]
 [ 10.96433901   3.68888429   0.           0.        ]]",[-0.85446733 -0.62836748]
8,[-1.97470963 -1.19844246],[-1.52345044 -0.67555951],-0.0106636337038,-0.0106636337038,"[-0.4211667   0.45762858  1.43584839  1.10231648 -0.92968991  1.25618388
  1.00936004 -0.36274359 -0.35403071 -0.34862559  0.        ]","[[ 1.58016946  1.25731369 -0.10701051  0.14353568]
 [ 6.79147652 -0.3430621   0.          0.        ]]",[-0.85446733 -0.62836748]
9,[-0.96988416 -0.23938017],[-0.93407461  0.15839647],-0.0203375684352,-0.0203375684352,"[-0.5598262   0.49957857  1.42788987  1.0743926  -0.92968933  1.25618279
  0.53402869 -0.81487305 -0.47107347 -0.44047586  0.        ]","[[ 1.67495449  1.22369068 -0.10701051  0.14353568]
 [ 2.70066044 -3.01032079  0.          0.        ]]",[-0.85446733 -0.62836748]
10,[ 0.15622343  0.17824098],[-0.50871003  0.53973384],-0.0175471257776,-0.0175471257776,"[-0.58370024  0.56502854  1.42516822  1.02455708 -0.92968874  1.25618169
  0.09833399 -0.69829741 -0.47708177 -0.39149308  0.        ]","[[ 1.69134563  1.17038425 -0.10701051  0.14353568]
 [-1.04903368 -2.32260603  0.          0.        ]]",[-0.85446733 -0.62836748]
11,[ 0.86310875  0.09456402],[ 1.1724052  -0.41815143],-0.00796571176235,-0.00796571176235,"[-0.52394509  0.59468278  1.43122497  0.9993499  -0.92968816  1.2561806
 -0.13320719 -0.32815212 -0.41175438 -0.29632462  0.        ]","[[ 1.65037162  1.145841   -0.10701051  0.14353568]
 [-3.04173306 -0.13900216  0.          0.        ]]",[-0.85446733 -0.62836748]
12,[-0.12781933  0.17514741],[-0.22945855 -0.52963315],-0.00250828648092,-0.00250828648092,"[-0.49393092  0.61786244  1.43332765  0.9784569  -0.92968757  1.2561795
  0.33360454 -0.60852617 -0.3741965  -0.24076713  0.        ]","[[ 1.62984576  1.1264656  -0.10701051  0.14353568]
 [ 0.97576046 -1.79301885  0.          0.        ]]",[-0.85446733 -0.62836748]
13,[ 0.36340803  0.98701835],[ 0.47664339  0.86616855],-0.00224649914819,-0.00224649914819,"[-0.50887685  0.68425943  1.4323565   0.91255423 -0.92968698  1.25617841
  0.22593214 -0.95795301 -0.36380591 -0.18041881  0.        ]","[[ 1.64006343  1.06992268 -0.10701051  0.14353568]
 [ 0.04910724 -3.85440136  0.          0.        ]]",[-0.85446733 -0.62836748]
14,[-0.42006418 -0.09632505],[-0.34062358  0.0269201 ],-0.00434370876433,-0.00434370876433,"[-0.53793225  0.732186    1.43002605  0.85905225 -0.9296864   1.25617732
  0.44484355 -0.36374037 -0.37357723 -0.15375445  0.        ]","[[ 1.65994852  1.02800598 -0.10701051  0.14353568]
 [ 1.93311117 -0.348955    0.          0.        ]]",[-0.85446733 -0.62836748]
15,[-0.1246084  -0.01859546],[ 0.70187722 -0.22636221],-0.00464854849751,-0.00464854849751,"[-0.5740312   0.73876587  1.42631064  0.85129453 -0.92968581  1.25617622
  0.28379449 -0.34443493 -0.40844956 -0.18168688  0.        ]","[[ 1.68470433  1.02216954 -0.10701051  0.14353568]
 [ 0.54708688 -0.23506698  0.          0.        ]]",[-0.85446733 -0.62836748]
16,[-1.04477835 -0.22319014],[-0.60154865 -0.08101937],-0.00912986534024,-0.00912986534024,"[-0.63024977  0.75406941  1.41869887  0.83285408 -0.92968523  1.25617513
  0.60525124 -0.49571548 -0.45995096 -0.22130651  0.        ]","[[ 1.72340359  1.00851399 -0.10701051  0.14353568]
 [ 3.31361899 -1.12751921  0.          0.        ]]",[-0.85446733 -0.62836748]
17,[-0.45607045  0.09738905],[-0.89631632  0.79535039],-0.0142708649057,-0.0142708649057,"[-0.69050169  0.78233592  1.40803533  0.79728611 -0.92968464  1.25617403
  0.32108417 -0.54619433 -0.50987502 -0.252245    0.        ]","[[ 1.7651384   0.98297571 -0.10701051  0.14353568]
 [ 0.86801427 -1.42531095  0.          0.        ]]",[-0.85446733 -0.62836748]
18,[ 0.48304588 -0.19343594],[ 0.55042439 -0.42504704],-0.0115267917292,-0.0115267917292,"[-0.66398703  0.77861596  1.41304843  0.80208027 -0.92968405  1.25617294
 -0.09309305 -0.00740038 -0.48440718 -0.22787798  0.        ]","[[ 1.74673497  0.98636061 -0.10701051  0.14353568]
 [-2.69648727  1.75320048  0.          0.        ]]",[-0.85446733 -0.62836748]
19,[ 0.0431795  -0.00345291],[-0.085944    0.29003963],-0.00773478115414,-0.00773478115414,"[-0.61835097  0.75889411  1.42049203  0.82692048 -0.92968347  1.25617184
  0.16621656 -0.29868456 -0.44574625 -0.20320329  0.        ]","[[ 1.71519627  1.00418352 -0.10701051  0.14353568]
 [-0.46481135  0.0348253   0.          0.        ]]",[-0.85446733 -0.62836748]
20,[ 0.1029871  -0.24290279],[ 0.81181224 -0.51132415],-0.00649082785214,-0.00649082785214,"[-0.60002978  0.74524932  1.42306174  0.8435463  -0.92968288  1.25617075
  0.12773418 -0.10411222 -0.43259319 -0.20039538  0.        ]","[[ 1.70257713  1.0163967  -0.10701051  0.14353568]
 [-0.79599865  1.18266653  0.          0.        ]]",[-0.85446733 -0.62836748]
21,[-0.80487114 -0.20057726],[-0.67994722 -0.51115671],-0.00906722264632,-0.00906722264632,"[-0.62393728  0.74177433  1.41965765  0.84770812 -0.9296823   1.25616965
  0.50286089 -0.45143628 -0.45846963 -0.22921916  0.        ]","[[ 1.71904893  1.01949204 -0.10701051  0.14353568]
 [ 2.43242386 -0.86630414  0.          0.        ]]",[-0.85446733 -0.62836748]
22,[ 0.13644214  0.72456121],[-0.05240802 -0.20102508],-0.0103252746937,-0.0103252746937,"[-0.65458895  0.78336208  1.41469779  0.79595217 -0.92968171  1.25616856
  0.18473363 -0.79148257 -0.47278448 -0.21215381  0.        ]","[[ 1.74022738  0.98203868 -0.10701051  0.14353568]
 [-0.30544611 -2.87234199  0.          0.        ]]",[-0.85446733 -0.62836748]
