timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-3.68992186 -0.17334674],[-4.5411605  -0.21440972],-0.169199236128,-0.169199236128,"[ 1.02731021  1.42743987  0.03627515 -0.98924951  1.02706939 -1.04503616
  0.2664594  -0.30959789  0.50605032  1.5210499   0.        ]","[[ 0.05497753  0.09796625  0.11918566 -0.12141208]
 [ 0.00223418 -0.00451569  0.          0.        ]]",[-0.69610101 -0.47192097]
1,[-3.05016375 -0.05814789],[-3.85771703 -0.66237618],-0.161900611599,-0.161900611599,"[ 1.02938839  1.42847418 -0.02253077 -1.01118415  1.02706848 -1.04503522
 -0.1571518  -0.44595301  0.51411038  1.40973693  0.        ]","[[ 0.0153345   0.08937419  0.11918566 -0.12141208]
 [-3.95336717 -0.85187211  0.          0.        ]]",[-0.69610101 -0.47192097]
2,[-1.4101721   0.89985192],[-2.29743841  2.08060458],-0.138343239457,-0.138343239457,"[ 1.02171145  1.43224224 -0.19736709 -1.12161371  1.02706757 -1.04503428
 -0.57231009 -0.86504556  0.51326146  1.05382537  0.        ]","[[-0.10262863  0.04620621  0.11918566 -0.12141208]
 [-7.83003758 -3.45625236  0.          0.        ]]",[-0.69610101 -0.47192097]
3,[ 0.27947807  0.71997666],[ 0.55580731  0.39103419],-0.10275215201,-0.10275215201,"[ 0.96406519  1.43341884 -0.48024812 -1.1951561   1.02706666 -1.04503333
 -0.97953164 -0.21662734  0.43500093  0.53171873  0.        ]","[[ -0.29738164   0.01751029   0.11918566  -0.12141208]
 [-11.63259987   0.57322646   0.           0.        ]]",[-0.69610101 -0.47192097]
4,[ 0.69760245  0.73459482],[-0.53638373  0.56653624],-0.0709846008725,-0.0709846008725,"[ 0.84281283  1.43234472 -0.76432756 -1.1262733   1.02706576 -1.04503239
 -0.71949208  0.03054869  0.28428911  0.07632657  0.        ]","[[-0.50567087  0.04438629  0.11918566 -0.12141208]
 [-9.20440618  2.1092573   0.          0.        ]]",[-0.69610101 -0.47192097]
5,[ 2.14221954  0.60381562],[ 3.33976822  0.37979528],-0.0478152391623,-0.0478152391623,"[ 0.66973801  1.42600756 -1.01200741 -0.96195148  1.02706485 -1.04503145
 -0.92732227  0.38492513  0.09425632 -0.28448446  0.        ]","[[ -0.70923042   0.10866702   0.11918566  -0.12141208]
 [-11.14509004   4.31146584   0.           0.        ]]",[-0.69610101 -0.47192097]
6,[ 1.87109661  0.44738576],[ 1.72291397  0.17857401],-0.0388094526546,-0.0388094526546,"[ 0.47629781  1.40552334 -1.1989965  -0.70773749  1.02706394 -1.04503051
 -0.48013358  0.61291658 -0.08512625 -0.52236685  0.        ]","[[-0.89023569  0.20911158  0.11918566 -0.12141208]
 [-6.96933374  5.72827863  0.          0.        ]]",[-0.69610101 -0.47192097]
7,[ 0.97041529  0.21690826],[ 1.58922056  0.03849067],-0.0372384792807,-0.0372384792807,"[ 0.35792464  1.36419851 -1.28510502 -0.41005276  1.02706303 -1.04502956
 -0.04174931  0.70819428 -0.14815041 -0.56930169  0.        ]","[[-0.98855082  0.32961761  0.11918566 -0.12141208]
 [-2.87579054  6.32036692  0.          0.        ]]",[-0.69610101 -0.47192097]
8,[-0.51826221 -0.15707748],[-0.23829605 -0.07112444],-0.0348302020115,-0.0348302020115,"[ 0.33630033  1.3017022  -1.2990016  -0.11020566  1.02706212 -1.04502862
  0.38800235  0.71234298 -0.09525535 -0.46107797  0.        ]","[[-1.00580398  0.45628351  0.11918566 -0.12141208]
 [ 1.13714334  6.3461511   0.          0.        ]]",[-0.69610101 -0.47192097]
9,[-0.73728538 -0.32878873],[-1.3576228  -0.32709538],-0.0367668017279,-0.0367668017279,"[ 0.35269242  1.22336799 -1.28851303  0.16333819  1.02706121 -1.04502768
  0.28466153  0.64686171 -0.01648199 -0.2926638   0.        ]","[[-0.9927429   0.57912382  0.11918566 -0.12141208]
 [ 0.17216975  5.93923261  0.          0.        ]]",[-0.69610101 -0.47192097]
10,[ 0.359721   0.0009469],[ 0.31868576  0.45360016],-0.0359214807896,-0.0359214807896,"[ 0.30682569  1.14377293 -1.31711178  0.37979138  1.0270603  -1.04502674
 -0.13932615  0.41974194 -0.01931023 -0.2316      0.        ]","[[-1.02902196  0.68374772  0.11918566 -0.12141208]
 [-3.78693709  4.52784168  0.          0.        ]]",[-0.69610101 -0.47192097]
11,[-0.1787799  -0.52545249],[-0.07018542  1.28370871],-0.0320302708004,-0.0320302708004,"[ 0.22567641  1.05045465 -1.36232831  0.58403357  1.02705939 -1.04502579
  0.00365836  0.69426226 -0.057229   -0.21134343  0.        ]","[[-1.0913649   0.79142089  0.11918566 -0.12141208]
 [-2.45177889  6.23379774  0.          0.        ]]",[-0.69610101 -0.47192097]
12,[-0.65995669 -1.42157555],[-0.35134343 -0.94936975],-0.0319467199766,-0.0319467199766,"[ 0.15681796  0.88942779 -1.39573314  0.85256783  1.02705848 -1.04502485
 -0.02100403  1.31158173 -0.07337091 -0.09447971  0.        ]","[[ -1.1427115    0.95458693   0.11918566  -0.12141208]
 [ -2.68207091  10.07001862   0.           0.        ]]",[-0.69610101 -0.47192097]
13,[-0.11358339 -0.93636644],[-0.58330705 -0.99143367],-0.0311118631626,-0.0311118631626,"[  6.44780444e-02   7.10320043e-01  -1.43398043e+00   1.06385061e+00
   1.02705757e+00  -1.04502391e+00  -1.64073657e-01   6.74640365e-01
  -1.19796426e-01  -1.13287384e-03   0.00000000e+00]","[[-1.2097562   1.11627406  0.11918566 -0.12141208]
 [-4.01802339  6.11187226  0.          0.        ]]",[-0.69610101 -0.47192097]
14,[ 1.15223145 -0.11492489],[ 0.45247648 -0.68072953],-0.019812036005,-0.019812036005,"[-0.08143205  0.61396297 -1.48042259  1.14798421  1.02705666 -1.04502297
 -0.40263692  0.0235289  -0.21819549 -0.06673645  0.        ]","[[-1.31246703  1.19791485  0.11918566 -0.12141208]
 [-6.24567416  2.06566695  0.          0.        ]]",[-0.69610101 -0.47192097]
15,[ 1.42125213  0.42462403],[ 1.31993362  1.09935874],-0.00368237753984,-0.00368237753984,"[-0.23577251  0.59728407 -1.51241977  1.16069442  1.02705575 -1.04502203
 -0.19759185 -0.41688921 -0.33565505 -0.21317881  0.        ]","[[-1.4181703   1.21176788  0.11918566 -0.12141208]
 [-4.33101193 -0.67122575  0.          0.        ]]",[-0.69610101 -0.47192097]
16,[ 0.04650916 -0.57293373],[-0.13689282 -1.03287634],-0.00299965352608,-0.00299965352608,"[-0.30393367  0.56522912 -1.52125406  1.18366191  1.02705484 -1.04502108
  0.23524308  0.22225828 -0.38509028 -0.24589488  0.        ]","[[-1.46423898  1.23819409  0.11918566 -0.12141208]
 [-0.28930101  3.30062935  0.          0.        ]]",[-0.69610101 -0.47192097]
17,[ 0.55445725  0.18814249],[ 0.10990021 -0.22205604],-0.00244407703159,-0.00244407703159,"[-0.32049232  0.53385847 -1.52292093  1.20432098  1.02705393 -1.04502014
  0.17794823 -0.42541035 -0.39256322 -0.22841341  0.        ]","[[-1.47539274  1.26382449  0.11918566 -0.12141208]
 [-0.82430583 -0.72417773  0.          0.        ]]",[-0.69610101 -0.47192097]
18,[ 0.64374709  0.39184147],[ 1.39584265  0.6842015 ],-0.00659551267629,-0.00659551267629,"[-0.33826303  0.56221978 -1.52450382  1.18571815  1.02705302 -1.0450192
  0.22629038 -0.56460881 -0.41288561 -0.27514796  0.        ]","[[-1.48734974  1.24066187  0.11918566 -0.12141208]
 [-0.37289771 -1.58920013  0.          0.        ]]",[-0.69610101 -0.47192097]
19,[-0.90466386 -0.37568986],[-0.48299455  0.56285684],-0.00180310319124,-0.00180310319124,"[-0.29028867  0.56745581 -1.51973253  1.18212328  1.02705211 -1.04501826
  0.65077603 -0.12374773 -0.37435024 -0.23510511  0.        ]","[[-1.45503828  1.23636564  0.11918566 -0.12141208]
 [ 3.59084742  1.15043982  0.          0.        ]]",[-0.69610101 -0.47192097]
20,[-0.92532933 -0.83652669],[-1.17402101 -0.82483564],-0.0115971705638,-0.0115971705638,"[-0.21359364  0.51205907 -1.50884513  1.21763888  1.0270512  -1.04501731
  0.43843964  0.2312964  -0.30608735 -0.09920157  0.        ]","[[-1.40311486  1.28151142  0.11918566 -0.12141208]
 [ 1.60810565  3.35678804  0.          0.        ]]",[-0.69610101 -0.47192097]
21,[ 0.45217574 -0.03526846],[ 0.20034874 -0.35821445],-0.0136745397625,-0.0136745397625,"[-0.22515381  0.47020063 -1.51074315  1.24089478  1.02705029 -1.04501637
  0.01133685 -0.3048166  -0.31065507 -0.06656569  0.        ]","[[-1.41096704  1.31522064  0.11918566 -0.12141208]
 [-2.38007159  0.02522625  0.          0.        ]]",[-0.69610101 -0.47192097]
22,[ 0.59593678  0.27029505],[ 1.13515253  0.51692753],-0.00607280021766,-0.00607280021766,"[-0.28302744  0.48730148 -1.51886828  1.23175692  1.02704938 -1.04501543
  0.10131965 -0.53317524 -0.35573724 -0.14295029  0.        ]","[[-1.45013815  1.30148696  0.11918566 -0.12141208]
 [-1.53983504 -1.39386152  0.          0.        ]]",[-0.69610101 -0.47192097]
23,[-0.77616888 -0.35735369],[-0.54594081  0.16750766],-0.00670935428621,-0.00670935428621,"[-0.2693958   0.49608372 -1.51715861  1.22686803  1.02704847 -1.04501449
  0.52830922 -0.19950991 -0.34644276 -0.1387964   0.        ]","[[-1.44093084  1.29441375  0.11918566 -0.12141208]
 [ 2.44728432  0.67962909  0.          0.        ]]",[-0.69610101 -0.47192097]
24,[-0.40532917 -0.4349502 ],[-0.18896471 -0.98645871],-0.0130882123181,-0.0130882123181,"[-0.22984057  0.47106006 -1.51148072  1.24044311  1.02704756 -1.04501354
  0.29175081 -0.0948636  -0.31415718 -0.07231996  0.        ]","[[-1.41414788  1.31453101  0.11918566 -0.12141208]
 [ 0.23836595  1.32993052  0.          0.        ]]",[-0.69610101 -0.47192097]
25,[ 0.25677383  0.42427599],[ 0.74431143  0.90707524],-0.011324017659,-0.011324017659,"[-0.23392941  0.48706417 -1.51211524  1.2318827   1.02704665 -1.0450126
  0.21126213 -0.72762029 -0.31866295 -0.09345711  0.        ]","[[-1.41692144  1.30167728  0.11918566 -0.12141208]
 [-0.5132149  -2.60219912  0.          0.        ]]",[-0.69610101 -0.47192097]
26,[-0.99818927 -0.4494724 ],[-1.13503437 -0.85762544],-0.0129775897316,-0.0129775897316,"[-0.2053959   0.50628495 -1.50742864  1.2210187   1.02704574 -1.04501166
  0.5276818  -0.14147484 -0.29942815 -0.08458844  0.        ]","[[-1.39754085  1.28617942  0.11918566 -0.12141208]
 [ 2.44142847  1.04027118  0.          0.        ]]",[-0.69610101 -0.47192097]
