timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-0.35959637  1.73760188],[ 0.23960494  1.05381103],-0.23401303641,-0.23401303641,"[ 0.97691173  1.73803581 -0.10385033 -1.17335233 -0.19008591 -0.50647418
  0.39962303 -0.33547485  1.59939403  0.20174934  0.        ]","[[-0.05181448 -0.08107222 -0.02175053 -0.05930473]
 [-0.00367172 -0.00373399  0.          0.        ]]",[-0.2957195  -0.15016079]
1,[-0.52447587  1.4234308 ],[-1.15467699  1.35957441],-0.235776437976,-0.235776437976,"[ 0.9775875   1.74112888 -0.08969279 -1.06491126 -0.19008576 -0.50647369
  0.48277236  0.23538549  1.60466776  0.26354344  0.        ]","[[-0.04239257 -0.04142201 -0.02175053 -0.05930473]
 [ 0.94271574  3.95556077  0.          0.        ]]",[-0.2957195  -0.15016079]
2,[-0.32088423  1.21438742],[-1.72606426  1.85325037],-0.237849560752,-0.237849560752,"[ 0.97588742  1.73846995 -0.12129562 -0.74161436 -0.1900856  -0.50647319
  0.1334373   0.7952186   1.60689604  0.34750737  0.        ]","[[-0.06343099  0.07664683 -0.02175053 -0.05930473]
 [-3.03331302  7.83837721  0.          0.        ]]",[-0.2957195  -0.15016079]
3,[-0.01628931  1.07617724],[ 0.98591271  2.4741822 ],-0.236257711027,-0.236257711027,"[ 0.95867075  1.6954088  -0.27035334 -0.21631058 -0.19008545 -0.50647269
 -0.20898715  1.34395709  1.59206529  0.35278031  0.        ]","[[ -0.16320071   0.2716002   -0.02175053  -0.05930473]
 [ -6.93068741  11.64425757   0.           0.        ]]",[-0.2957195  -0.15016079]
4,[-0.34033597  0.74571621],[-1.87607831  0.75235422],-0.23299521649,-0.23299521649,"[ 0.92712539  1.55928975 -0.41458239  0.46183308 -0.19008529 -0.50647219
  0.14562667  1.88139361  1.54396071  0.44064174  0.        ]","[[ -0.2613201    0.54188453  -0.02175053  -0.05930473]
 [ -2.8945809   15.37177967   0.           0.        ]]",[-0.2957195  -0.15016079]
5,[-0.0899635   0.58740383],[-0.24937021  0.65887537],-0.225172650711,-0.225172650711,"[ 0.88198408  1.28267823 -0.55352024  1.15384853 -0.19008514 -0.50647169
 -0.19699491  2.26720232  1.43401213  0.58533715  0.        ]","[[ -0.35833721   0.87616906  -0.02175053  -0.05930473]
 [ -6.79419292  18.04769775   0.           0.        ]]",[-0.2957195  -0.15016079]
6,[ 0.06635343  0.60969692],[-0.10582755  1.35159435],-0.208227427031,-0.208227427031,"[ 0.79003008  0.85620681 -0.75079464  1.657251   -0.19008499 -0.50647119
 -0.27190113  2.5918268   1.25209846  0.66346763  0.        ]","[[ -0.50277542   1.25971437  -0.02175053  -0.05930473]
 [ -7.64675371  20.29930258   0.           0.        ]]",[-0.2957195  -0.15016079]
7,[ 0.11778118  0.65468359],[-0.9342688   1.70719493],-0.181908448137,-0.181908448137,"[ 0.6598475   0.29911087 -0.94633554  1.76543252 -0.19008483 -0.50647069
 -0.29540868  3.10472424  0.97390081  0.72712682  0.        ]","[[ -6.58396174e-01   1.70139403e+00  -2.17505339e-02  -5.93047302e-02]
 [ -7.91431168e+00   2.38567978e+01   0.00000000e+00   0.00000000e+00]]",[-0.2957195  -0.15016079]
8,[ 0.19024019  0.65994376],[ 0.31850274  1.19656328],-0.143515698565,-0.143515698565,"[ 0.45733445 -0.29990926 -1.15827009  1.24200143 -0.19008468 -0.50647019
 -0.60653097  3.60747259  0.5889407   0.7121973   0.        ]","[[ -8.52210039e-01   2.21351937e+00  -2.17505339e-02  -5.93047302e-02]
 [ -1.14554065e+01   2.73440206e+01   0.00000000e+00   0.00000000e+00]]",[-0.2957195  -0.15016079]
9,[ 0.02930568  0.63837546],[-0.65644302 -0.08346155],-0.0961996070524,-0.0961996070524,"[ 0.19012659 -0.73537252 -1.34287825 -0.01981626 -0.19008452 -0.50646969
 -0.47577372  4.10020841  0.10441943  0.60211899  0.        ]","[[ -1.06638724e+00   2.79469231e+00  -2.17505339e-02  -5.93047302e-02]
 [ -9.96717819e+00   3.07619532e+01   0.00000000e+00   0.00000000e+00]]",[-0.2957195  -0.15016079]
