timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 4.05285358  3.34371853],[ 4.86537859  3.68958095],-0.242112618591,-0.242112618591,"[ 1.04505475  1.38586982  0.03163972 -1.05645307  0.03914188  1.32419073
  0.23706325 -0.30507429  1.70227236 -1.86263858  0.        ]","[[ 0.05276713  0.09354054  0.00468443  0.15170266]
 [-0.00495117  0.00320084  0.          0.        ]]",[-0.80257201 -0.5733794 ]
1,[ 2.54737091  2.29166126],[ 2.73222543  1.67395467],-0.233964375733,-0.233964375733,"[ 1.04082185  1.37998975  0.09013665 -0.95536344  0.03914186  1.32418937
  0.68132382  0.35192351  1.68299001 -1.70412458  0.        ]","[[ 0.09234431  0.13331635  0.00468443  0.15170266]
 [ 3.94951389  3.96119336  0.          0.        ]]",[-0.80257201 -0.5733794 ]
2,[ 0.80661792  1.25509536],[ 0.82283722  0.80527158],-0.208344849489,-0.208344849489,"[ 1.01462796  1.35050523  0.26274866 -0.65887638  0.03914185  1.32418801
  1.11681299  0.99591573  1.57638893 -1.24780897  0.        ]","[[  2.10227160e-01   2.51465971e-01   4.68443298e-03   1.51702659e-01]
 [  7.82590707e+00   7.84083791e+00   0.00000000e+00   0.00000000e+00]]",[-0.80257201 -0.5733794 ]
3,[-0.91448879  0.28333539],[-0.65723949 -0.60913519],-0.164222825593,-0.164222825593,"[ 0.93189148  1.26791495  0.52766239 -0.20880213  0.03914183  1.32418665
  1.46503193  1.49920663  1.26796683 -0.60792995  0.        ]","[[  3.97843385e-01   4.38704085e-01   4.68443298e-03   1.51702659e-01]
 [  1.09254959e+01   1.08728537e+01   0.00000000e+00   0.00000000e+00]]",[-0.80257201 -0.5733794 ]
4,[-0.7464146   0.45058355],[-0.48036123  0.75121794],-0.116737068641,-0.116737068641,"[ 0.79925705  1.14103396  0.77569866  0.21129651  0.03914182  1.32418529
  1.14881642  1.06324612  0.8144387  -0.12286392  0.        ]","[[  5.88113183e-01   6.29809888e-01   4.68443298e-03   1.51702659e-01]
 [  8.11079961e+00   8.24647519e+00   0.00000000e+00   0.00000000e+00]]",[-0.80257201 -0.5733794 ]
5,[-0.89905572 -0.60107696],[-1.07926479 -0.66917196],-0.0760629303657,-0.0760629303657,"[ 0.67153465  0.97378245  0.94141333  0.58008084  0.03914181  1.32418392
  0.91725457  1.52998161  0.36106437  0.10430543  0.        ]","[[  7.29648280e-01   8.22951083e-01   4.68443298e-03   1.51702659e-01]
 [  6.04962102e+00   1.10582701e+01   0.00000000e+00   0.00000000e+00]]",[-0.80257201 -0.5733794 ]
6,[-0.58013707 -0.49838033],[-1.06824606  0.21892634],-0.0455878054427,-0.0455878054427,"[ 0.58931372  0.77433373  1.02664965  0.87811578  0.03914179  1.32418256
  0.45947607  1.05401266  0.00326445  0.13256058  0.        ]","[[  8.09758529e-01   1.01534696e+00   4.68443298e-03   1.51702659e-01]
 [  1.97483344e+00   8.19086453e+00   0.00000000e+00   0.00000000e+00]]",[-0.80257201 -0.5733794 ]
7,[ 0.18855295 -0.79484159],[ 0.57943176 -0.68985952],-0.0282505646427,-0.0282505646427,"[ 0.58994741  0.57560711  1.02604186  1.07586337  0.03914178  1.3241812
  0.01057158  1.17116375 -0.17535292  0.05315032  0.        ]","[[  8.09164859e-01   1.18624571e+00   4.68443298e-03   1.51702659e-01]
 [ -2.02096517e+00   8.89663172e+00   0.00000000e+00   0.00000000e+00]]",[-0.80257201 -0.5733794 ]
8,[-0.38492337 -0.80183089],[ 0.10167194 -0.98634978],-0.0148941964201,-0.0148941964201,"[ 0.60795337  0.39079887  1.00849517  1.19189978  0.03914176  1.32417984
  0.2727493   0.68841544 -0.29258923 -0.04824105  0.        ]","[[  7.92160248e-01   1.33499875e+00   4.68443298e-03   1.51702659e-01]
 [  3.12737115e-01   5.98838161e+00   0.00000000e+00   0.00000000e+00]]",[-0.80257201 -0.5733794 ]
9,[-0.36087841 -0.25761011],[ 0.01664986 -0.38684209],-0.0081561952223,-0.0081561952223,"[ 0.59714619  0.28913943  1.0190965   1.23145978  0.03914175  1.32417848
  0.31736063  0.02043113 -0.38253777 -0.10977818  0.        ]","[[ 0.80239953  1.41439044  0.00468443  0.15170266]
 [ 0.70983338  1.96420058  0.          0.        ]]",[-0.80257201 -0.5733794 ]
10,[-0.35126817 -0.04646837],[ 0.56444609 -0.01877159],-0.00866478471997,-0.00866478471997,"[ 0.58142163  0.25874046  1.03414149  1.24013265  0.03914173  1.32417711
  0.32322206 -0.24028268 -0.4269451  -0.12978957  0.        ]","[[ 0.81711975  1.43791576  0.00468443  0.15170266]
 [ 0.76200838  0.39356555  0.          0.        ]]",[-0.80257201 -0.5733794 ]
11,[-1.11229873 -0.29465038],[-0.99878594  0.47939563],-0.013583228553,-0.013583228553,"[ 0.54038238  0.24962041  1.07140513  1.24245551  0.03914172  1.32417575
  0.57247631 -0.25398997 -0.49298443 -0.13821916  0.        ]","[[ 0.85462047  1.44495857  0.00468443  0.15170266]
 [ 2.98067535  0.31098729  0.          0.        ]]",[-0.80257201 -0.5733794 ]
12,[-0.19074549 -0.54730362],[ 0.32746467  0.60338411],-0.0177380171363,-0.0177380171363,"[ 0.51865799  0.21691021  1.09003091  1.2497411   0.0391417   1.32417439
  0.12175941  0.06020614 -0.54433693 -0.16466398  0.        ]","[[ 0.87398116  1.47016971  0.00468443  0.15170266]
 [-1.03124905  2.20381729  0.          0.        ]]",[-0.80257201 -0.5733794 ]
13,[-0.74712777 -1.31225383],[-1.0379266  -1.46940356],-0.0214279390825,-0.0214279390825,"[ 0.5270282   0.12883948  1.08293938  1.26128574  0.03914169  1.32417303
  0.26959806  0.44950471 -0.58518296 -0.23104566  0.        ]","[[ 0.86655914  1.53777691  0.00468443  0.15170266]
 [ 0.28469399  4.54909169  0.          0.        ]]",[-0.80257201 -0.5733794 ]
14,[ 0.79112226 -0.23494056],[ 0.86557558 -0.39030828],-0.0206609987837,-0.0206609987837,"[ 0.56476179  0.06308974  1.0496045   1.26229443  0.03914167  1.32417167
 -0.1755689  -0.22259862 -0.57139322 -0.27648502  0.        ]","[[ 0.83249625  1.58813411  0.00468443  0.15170266]
 [-3.67782735  0.50010272  0.          0.        ]]",[-0.80257201 -0.5733794 ]
15,[-0.04000112 -0.07455806],[-0.01148146 -0.99987883],-0.0145560322394,-0.0145560322394,"[ 0.6059727   0.07041418  1.01044701  1.26250174  0.03914166  1.3241703
  0.21748589 -0.48087797 -0.50970772 -0.2647286   0.        ]","[[ 0.79404282  1.58252453  0.00468443  0.15170266]
 [-0.17916801 -1.05586432  0.          0.        ]]",[-0.80257201 -0.5733794 ]
16,[ 0.34969932  0.99002624],[ 0.44551088  0.7229532 ],-0.0085826107934,-0.0085826107934,"[ 0.6101689   0.14956241  1.00628593  1.25961833  0.03914164  1.32416894
  0.21286191 -1.13459009 -0.4552342  -0.20541577  0.        ]","[[  7.90046254e-01   1.52189402e+00   4.68443298e-03   1.51702659e-01]
 [ -2.20326284e-01  -4.99406095e+00   0.00000000e+00   0.00000000e+00]]",[-0.80257201 -0.5733794 ]
17,[-0.35754547  0.41001952],[-0.49914759  0.44180704],-0.0072942030664,-0.0072942030664,"[ 0.59611613  0.24085338  1.02008711  1.24456188  0.03914163  1.32416758
  0.41136524 -0.64306312 -0.41685185 -0.14182432  0.        ]","[[ 0.80336812  1.45172283  0.00468443  0.15170266]
 [ 1.54659154 -2.03293205  0.          0.        ]]",[-0.80257201 -0.5733794 ]
18,[ 0.07005996  0.21154708],[-0.13073689  0.34113745],-0.00840902618737,-0.00840902618737,"[ 0.58458759  0.27024206  1.03113901  1.23700929  0.03914161  1.32416622
  0.18597175 -0.34593213 -0.41447146 -0.12198684  0.        ]","[[ 0.81417038  1.42902403  0.00468443  0.15170266]
 [-0.45967786 -0.242912    0.          0.        ]]",[-0.80257201 -0.5733794 ]
19,[ 0.15100455 -0.03614297],[ 0.77697171 -0.52226115],-0.00713987570024,-0.00713987570024,"[ 0.59981858  0.25893169  1.0164841   1.24007168  0.0391416   1.32416486
  0.12883875 -0.12089978 -0.39912298 -0.12970876  0.        ]","[[ 0.79987438  1.43776771  0.00468443  0.15170266]
 [-0.96822884  1.11276081  0.          0.        ]]",[-0.80257201 -0.5733794 ]
20,[-0.62627542  0.15760583],[-1.20533738  0.11720688],-0.00810308942055,-0.00810308942055,"[ 0.58738769  0.25727519  1.0284742   1.2405026   0.03914159  1.3241635
  0.47647061 -0.46792314 -0.41897635 -0.13073443  0.        ]","[[ 0.81155626  1.43904736  0.00468443  0.15170266]
 [ 2.12610769 -0.97782902  0.          0.        ]]",[-0.80257201 -0.5733794 ]
21,[ 0.53257924  0.39874163],[ 0.7150777   0.27464709],-0.00845808982068,-0.00845808982068,"[ 0.58482314  0.27628281  1.03091234  1.23528847  0.03914157  1.32416213
  0.02714611 -0.38754083 -0.41004265 -0.11794912  0.        ]","[[ 0.81394993  1.42434941  0.00468443  0.15170266]
 [-1.87341041 -0.49357938  0.          0.        ]]",[-0.80257201 -0.5733794 ]
22,[-0.37508124 -0.03728658],[-0.4268651  -0.71765172],-0.00782908002105,-0.00782908002105,"[ 0.59412152  0.2748206   1.02201124  1.23570812  0.03914156  1.32416077
  0.34919926 -0.2055001  -0.39693477 -0.1190522   0.        ]","[[ 0.80524374  1.42548108  0.00468443  0.15170266]
 [ 0.99324286  0.60309572  0.          0.        ]]",[-0.80257201 -0.5733794 ]
23,[ 0.35690016  0.74750549],[ 0.32514639  0.27056335],-0.00860803182643,-0.00860803182643,"[ 0.59121934  0.29619717  1.0248047   1.22922392  0.03914154  1.32415941
  0.15727914 -0.67911156 -0.38670381 -0.10496498  0.        ]","[[ 0.80796849  1.40891592  0.00468443  0.15170266]
 [-0.71507097 -2.25010277  0.          0.        ]]",[-0.80257201 -0.5733794 ]
24,[-0.08107668  0.50802177],[-0.03311545  0.85705603],-0.0106876233556,-0.0106876233556,"[ 0.5925531   0.33964064  1.02352123  1.21384345  0.03914153  1.32415805
  0.30339747 -0.49393038 -0.35408929 -0.07733443  0.        ]","[[ 0.80671674  1.37510698  0.00468443  0.15170266]
 [ 0.58555432 -1.13451006  0.          0.        ]]",[-0.80257201 -0.5733794 ]
25,[-0.32913366 -0.2588695 ],[-0.96747605 -0.55496803],-0.00998826463679,-0.00998826463679,"[ 0.58155749  0.32478499  1.03399727  1.2194359   0.03914151  1.32415669
  0.28729241  0.07311603 -0.38148815 -0.08611207  0.        ]","[[ 0.81698943  1.38669141  0.00468443  0.15170266]
 [ 0.44220156  2.28156856  0.          0.        ]]",[-0.80257201 -0.5733794 ]
26,[ 1.08301473  0.52676827],[ 0.52251794  0.41026623],-0.00838035402292,-0.00838035402292,"[ 0.61300133  0.29501878  1.00344827  1.22959627  0.0391415   1.32415532
 -0.14376144 -0.29901342 -0.35402212 -0.10688846  0.        ]","[[ 0.787337    1.40982988  0.00468443  0.15170266]
 [-3.39468012  0.03973561  0.          0.        ]]",[-0.80257201 -0.5733794 ]
27,[ 0.43211997  0.05308728],[ 0.75525969 -0.53624393],-0.00993068732235,-0.00993068732235,"[ 0.6604339   0.27297221  0.95372006  1.23622945  0.03914148  1.32415396
  0.09605002 -0.02956666 -0.29446454 -0.12585466  0.        ]","[[ 0.74086047  1.42691096  0.00468443  0.15170266]
 [-1.26007933  1.66297233  0.          0.        ]]",[-0.80257201 -0.5733794 ]
28,[-0.32263505  0.2426087 ],[-1.04491699 -0.48572597],-0.00815491947493,-0.00815491947493,"[ 0.65540088  0.25794366  0.95921919  1.2403192   0.03914147  1.3241526
  0.43467991 -0.38758725 -0.31323102 -0.13437264  0.        ]","[[ 0.74590128  1.43853015  0.00468443  0.15170266]
 [ 1.75412048 -0.49386289  0.          0.        ]]",[-0.80257201 -0.5733794 ]
29,[ 1.09255219  1.07358658],[ 0.84215347  0.80510848],-0.0118166013603,-0.0118166013603,"[ 0.66035996  0.29549239  0.95379913  1.22944186  0.03914145  1.32415124
 -0.01376172 -0.70508214 -0.27843236 -0.11236247  0.        ]","[[ 0.74093402  1.40946219  0.00468443  0.15170266]
 [-2.23752813 -2.40655866  0.          0.        ]]",[-0.80257201 -0.5733794 ]
30,[-0.12906404  0.17990866],[-0.68110183  0.43615723],-0.0148000824873,-0.0148000824873,"[ 0.67112387  0.31566918  0.94184726  1.22268967  0.03914144  1.32414988
  0.36554451 -0.16812054 -0.24594178 -0.10272181  0.        ]","[[ 0.73005869  1.39378711  0.00468443  0.15170266]
 [ 1.13873562  0.82827322  0.          0.        ]]",[-0.80257201 -0.5733794 ]
31,[ 0.52822179 -0.06753144],[-0.27347389 -0.5504849 ],-0.0116367475015,-0.0116367475015,"[ 0.67553751  0.27218293  0.93686952  1.23644821  0.03914142  1.32414851
  0.06016693  0.11592163 -0.27047295 -0.12886872  0.        ]","[[ 0.72556081  1.42752129  0.00468443  0.15170266]
 [-1.57947549  2.53943581  0.          0.        ]]",[-0.80257201 -0.5733794 ]
32,[ 1.1447506   0.50493121],[ 1.16039676  1.22574136],-0.0142417512761,-0.0142417512761,"[ 0.71578569  0.23538474  0.8892981   1.24580275  0.03914141  1.32414715
 -0.05785808 -0.25420782 -0.22994038 -0.1591328   0.        ]","[[ 0.68343079  1.45593795  0.00468443  0.15170266]
 [-2.63003352  0.30965597  0.          0.        ]]",[-0.80257201 -0.5733794 ]
33,[-0.32748529 -0.73374778],[-0.37316704 -1.47633481],-0.0113974705024,-0.0113974705024,"[ 0.72722988  0.1757674   0.87499881  1.25656829  0.0391414   1.32414579
  0.39250311  0.40191209 -0.25315683 -0.19709002  0.        ]","[[ 0.6710505   1.50178945  0.00468443  0.15170266]
 [ 1.37869699  4.26233365  0.          0.        ]]",[-0.80257201 -0.5733794 ]
34,[ 0.26485997  0.03029932],[-0.40418857  0.48317755],-0.0057013660111,-0.0057013660111,"[ 0.71568179  0.11749685  0.88942408  1.26189813  0.03914138  1.32414443
  0.22361143 -0.26931805 -0.31270805 -0.23173346  0.        ]","[[ 0.68354144  1.54646432  0.00468443  0.15170266]
 [-0.12463058  0.21862879  0.          0.        ]]",[-0.80257201 -0.5733794 ]
35,[ 0.66604525 -0.26958817],[ 0.2042909  -0.34195177],-0.00705906855195,-0.00705906855195,"[ 0.73273893  0.08677641  0.86798244  1.26265329  0.03914137  1.32414307
  0.04414292  0.04758586 -0.30536083 -0.25431719  0.        ]","[[ 0.6650209   1.56999187  0.00468443  0.15170266]
 [-1.72210416  2.12775837  0.          0.        ]]",[-0.80257201 -0.5733794 ]
36,[ 0.56936198 -0.07769405],[ 0.40201315 -0.2734993 ],-0.00941463926172,-0.00941463926172,"[ 0.75599916  0.04950412  0.83737106  1.26166863  0.03914135  1.3241417
  0.13882848 -0.18418519 -0.29160205 -0.28268684  0.        ]","[[ 0.63903498  1.59853785  0.00468443  0.15170266]
 [-0.87929486  0.73149628  0.          0.        ]]",[-0.80257201 -0.5733794 ]
37,[ 0.16055152  0.01693686],[ 0.11859778 -0.66865501],-0.00949534957916,-0.00949534957916,"[ 0.75726996  0.04478366  0.83564914  1.26139408  0.03914134  1.32414034
  0.31954749 -0.36639536 -0.29262378 -0.28602901  0.        ]","[[ 0.63758871  1.60215426  0.00468443  0.15170266]
 [ 0.72930969 -0.36619561  0.          0.        ]]",[-0.80257201 -0.5733794 ]
38,[ 0.1687783  0.595541 ],[ 0.26559505  1.31112781],-0.00828300359756,-0.00828300359756,"[ 0.74023249  0.08893597  0.85829662  1.26264272  0.03914132  1.32413898
  0.37070656 -0.80469038 -0.29144364 -0.25413569  0.        ]","[[ 0.6567438   1.56833808  0.00468443  0.15170266]
 [ 1.18468443 -3.00662375  0.          0.        ]]",[-0.80257201 -0.5733794 ]
39,[-0.47051743 -0.30967912],[-0.38146467 -0.33018695],-0.00453540184007,-0.00453540184007,"[ 0.70894229  0.11480165  0.89767025  1.26201506  0.03914131  1.32413762
  0.48608052 -0.13757331 -0.3254438  -0.23260812  0.        ]","[[ 0.69074129  1.54852876  0.00468443  0.15170266]
 [ 2.21164432  1.01229555  0.          0.        ]]",[-0.80257201 -0.5733794 ]
40,[-0.05312815 -0.02252959],[ 0.1993967  -0.48599873],-0.00207651646793,-0.00207651646793,"[ 0.6815526   0.10575387  0.93000434  1.26234713  0.03914129  1.32413626
  0.31158606 -0.35787794 -0.37505275 -0.23640061  0.        ]","[[ 0.71939054  1.55545859  0.00468443  0.15170266]
 [ 0.65844913 -0.31488813  0.          0.        ]]",[-0.80257201 -0.5733794 ]
41,[-0.19615525  0.35219365],[ 0.38748764  0.24581135],-0.00168231106442,-0.00168231106442,"[ 0.6609367   0.13909695  0.95315283  1.26050939  0.03914128  1.3241349
  0.39881394 -0.67629809 -0.38531423 -0.21250091  0.        ]","[[ 0.74034968  1.52991428  0.00468443  0.15170266]
 [ 1.4348763  -2.23315051  0.          0.        ]]",[-0.80257201 -0.5733794 ]
42,[-0.80309635  0.04503472],[-0.80986927  0.20733166],-0.00599818944283,-0.00599818944283,"[ 0.61632444  0.1840144   1.00009569  1.25538931  0.03914126  1.32413353
  0.56788009 -0.5074444  -0.4239402  -0.18080189  0.        ]","[[ 0.7841462   1.49545748  0.00468443  0.15170266]
 [ 2.93975614 -1.21592596  0.          0.        ]]",[-0.80257201 -0.5733794 ]
43,[ 0.00165197  0.08166566],[-0.68237308 -0.22283966],-0.00892170396738,-0.00892170396738,"[ 0.58883045  0.2046196   1.02707322  1.25201979  0.03914125  1.32413217
  0.20125713 -0.36707479 -0.45151111 -0.1670725   0.        ]","[[ 0.81019903  1.47962336  0.00468443  0.15170266]
 [-0.32359562 -0.37029794  0.          0.        ]]",[-0.80257201 -0.5733794 ]
44,[ 1.05013752  0.63632119],[ 0.93999297  0.53155891],-0.00492738541932,-0.00492738541932,"[ 0.62405366  0.22564436  0.9922508   1.2479169   0.03914123  1.32413081
 -0.10138505 -0.51223971 -0.38465298 -0.15256268  0.        ]","[[ 0.77669877  1.46344314  0.00468443  0.15170266]
 [-3.01744737 -1.24481648  0.          0.        ]]",[-0.80257201 -0.5733794 ]
45,[-0.18324557 -0.05936915],[ 0.9638182   0.07459006],-0.00526644493049,-0.00526644493049,"[ 0.64698038  0.23023818  0.96828052  1.24692979  0.03914122  1.32412945
  0.32319415 -0.15889575 -0.34585507 -0.15095996  0.        ]","[[ 0.75426802  1.45990416  0.00468443  0.15170266]
 [ 0.76177867  0.88383272  0.          0.        ]]",[-0.80257201 -0.5733794 ]
46,[-1.45362687 -0.54990858],[-1.48146441 -1.22027082],-0.00858893500477,-0.00858893500477,"[ 0.59158079  0.20366013  1.02443393  1.2521873   0.0391412   1.32412809
  0.75000972 -0.11290225 -0.44802603 -0.16763997  0.        ]","[[ 0.80762134  1.48036093  0.00468443  0.15170266]
 [ 4.56091228  1.16091097  0.          0.        ]]",[-0.80257201 -0.5733794 ]
47,[-0.18573388  0.49292028],[ 0.80878817  1.85025609],-0.0150268390877,-0.0150268390877,"[ 0.53634044  0.22540411  1.07488959  1.24796394  0.03914119  1.32412672
  0.295356   -0.77386399 -0.51418102 -0.15616397  0.        ]","[[ 0.85823561  1.46362799  0.00468443  0.15170266]
 [ 0.51399403 -2.82091985  0.          0.        ]]",[-0.80257201 -0.5733794 ]
48,[-1.51835918 -0.64127064],[-1.04653949 -0.07626201],-0.0203474663313,-0.0203474663313,"[ 0.48829247  0.24633627  1.1148434   1.24321653  0.03914118  1.32412536
  0.65370739 -0.10743182 -0.56823895 -0.14718786  0.        ]","[[ 0.90051897  1.44749131  0.00468443  0.15170266]
 [ 3.7037184   1.19386278  0.          0.        ]]",[-0.80257201 -0.5733794 ]
49,[-0.47974467 -0.45177969],[ 0.0133766  -1.38680098],-0.0266683085294,-0.0266683085294,"[ 0.44889865  0.21958403  1.14514513  1.24916221  0.03914116  1.324124
  0.2008867  -0.16135212 -0.63741055 -0.17575301  0.        ]","[[ 0.93415322  1.46810938  0.00468443  0.15170266]
 [-0.32688198  0.86903083  0.          0.        ]]",[-0.80257201 -0.5733794 ]
