timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-3.50480437 -0.4153631 ],[-3.41547951 -2.27176706],-0.258746899179,-0.258746899179,"[ 1.00496791  1.51799742 -0.06892356 -0.97454424  0.40622564 -1.71360528
  0.31495422 -0.3159295   1.13722457  2.03641693  0.        ]","[[ -1.82648041e-02   6.17439754e-02   4.72500240e-02  -1.98295409e-01]
 [ -3.61278111e-04   1.60628720e-04   0.00000000e+00   0.00000000e+00]]",[-0.49415731 -0.29150689]
1,[-3.41069889 -0.0451403 ],[-3.52253046  1.02821402],-0.248927175131,-0.248927175131,"[ 1.00266709  1.52010713 -0.12789773 -1.07717192  0.40622538 -1.71360166
 -0.07811352 -0.92397498  1.13612644  1.89460581  0.        ]","[[-0.05794704  0.02203474  0.04725002 -0.19829541]
 [-3.95469899 -3.95789813  0.          0.        ]]",[-0.49415731 -0.29150689]
2,[-3.02399874 -0.43181434],[-2.74650004 -0.14130007],-0.225506532567,-0.225506532567,"[ 0.98172798  1.52023791 -0.30212635 -1.17709455  0.40622513 -1.71359804
 -0.46371453 -0.30342463  1.10507331  1.57257405  0.        ]","[[-0.17596244 -0.01659404  0.04725002 -0.19829541]
 [-7.83392047  0.08155316  0.          0.        ]]",[-0.49415731 -0.29150689]
3,[-2.23186803 -0.13225023],[-2.20099828  0.47805115],-0.190323431575,-0.190323431575,"[ 0.90183987  1.52014115 -0.58067756 -1.18739706  0.40622487 -1.71359441
 -0.8415112  -0.38939508  0.99779007  1.12969382  0.        ]","[[ -0.3707745   -0.02057783   0.04725002  -0.19829541]
 [-11.63463202  -0.47806995   0.           0.        ]]",[-0.49415731 -0.29150689]
4,[-0.45968789 -0.05474798],[-1.45945113  1.26348197],-0.140129060166,-0.140129060166,"[ 0.70336259  1.52033002 -0.93101177 -1.16271877  0.40622462 -1.71359079
 -1.21192925 -0.09692691  0.74398104  0.58960181  0.        ]","[[ -6.40856141e-01  -1.10376281e-02   4.72500240e-02  -1.98295409e-01]
 [ -1.53611210e+01   1.42574002e+00   0.00000000e+00   0.00000000e+00]]",[-0.49415731 -0.29150689]
5,[ 1.61403012 -0.40660861],[ 1.80153778 -0.00693347],-0.0787689039458,-0.0787689039458,"[ 0.32531066  1.51834616 -1.2808984  -0.98695367  0.40622437 -1.71358717
 -1.57509852  0.50723257  0.31296515  0.08874449  0.        ]","[[ -0.98473598   0.05693599   0.04725002  -0.19829541]
 [-19.01470039   5.35849308   0.           0.        ]]",[-0.49415731 -0.29150689]
6,[ 2.21550632 -0.28079793],[ 2.87354296 -0.30943262],-0.0214668203302,-0.0214668203302,"[-0.14086243  1.50361487 -1.48313922 -0.7149997   0.40622411 -1.71358354
 -1.14449181  0.48644018 -0.17589217 -0.20583741  0.        ]","[[ -1.32156599   0.16274791   0.04725002  -0.19829541]
 [-14.68272847   5.22314802   0.           0.        ]]",[-0.49415731 -0.29150689]
7,[ 2.39165378 -0.09603716],[ 3.13780379 -0.41470119],-0.0216287347013,-0.0216287347013,"[-0.51887214  1.47968316 -1.52908905 -0.48446602  0.40622386 -1.71357992
 -0.7223562   0.28206032 -0.56154434 -0.30435769  0.        ]","[[ -1.57261162   0.25386239   0.04725002  -0.19829541]
 [-10.43596828   3.89274801   0.           0.        ]]",[-0.49415731 -0.29150689]
8,[ 2.26565886  0.11166552],[ 2.21573567 -0.40955379],-0.0489377180422,-0.0489377180422,"[-0.77164228  1.45810495 -1.50795779 -0.33403211  0.4062236  -1.7135763
 -0.30854981  0.01770967 -0.8227202  -0.3142944   0.        ]","[[-1.73956277  0.31445204  0.04725002 -0.19829541]
 [-6.27299869  2.17197084  0.          0.        ]]",[-0.49415731 -0.29150689]
9,[ 1.86604536  0.35223565],[ 1.47201933  0.56469079],-0.0631758361231,-0.0631758361231,"[-0.89733081  1.44717298 -1.48163237 -0.26858783  0.40622335 -1.71357268
  0.09707497 -0.23826067 -0.95829135 -0.30279256  0.        ]","[[-1.8240803   0.34117353  0.04725002 -0.19829541]
 [-2.19233726  0.50574484  0.          0.        ]]",[-0.49415731 -0.29150689]
10,[ 0.90910196 -0.09018565],[ 0.99288922 -0.96671682],-0.0603670077459,-0.0603670077459,"[-0.90281858  1.4327573  -1.4802302  -0.18998946  0.40622309 -1.71356905
  0.4945349   0.10346293 -0.93244639 -0.29814253  0.        ]","[[-1.82780881  0.37360679  0.04725002 -0.19829541]
 [ 1.80618502  2.73017542  0.          0.        ]]",[-0.49415731 -0.29150689]
11,[ 0.11338553  0.44316074],[ 0.46152166  1.15516345],-0.043369126281,-0.043369126281,"[-0.79119866  1.42535857 -1.50456333 -0.1524354   0.40622284 -1.71356543
  0.88156494 -0.49310492 -0.77248671 -0.29842094  0.        ]","[[-1.75261935  0.38924766  0.04725002 -0.19829541]
 [ 5.69978419 -1.15314897  0.          0.        ]]",[-0.49415731 -0.29150689]
12,[-1.02143168 -0.29675266],[-1.74125213 -0.06631112],-0.0147982648832,-0.0147982648832,"[-0.59313642  1.41704792 -1.52717053 -0.11215959  0.40622259 -1.71356181
  1.05169869  0.11857771 -0.50600995 -0.26492032  0.        ]","[[-1.62145104  0.40613452  0.04725002 -0.19829541]
 [ 7.41137152  2.82856086  0.          0.        ]]",[-0.49415731 -0.29150689]
13,[-0.80335379 -0.26642546],[-1.30691854 -0.50002077],-0.0129604036374,-0.0129604036374,"[-0.43033101  1.38860049 -1.52670964  0.01320513  0.40622233 -1.71355818
  0.6439068   0.06986233 -0.25772999 -0.18140306  0.        ]","[[-1.5143846   0.45952404  0.04725002 -0.19829541]
 [ 3.30891812  2.51145157  0.          0.        ]]",[-0.49415731 -0.29150689]
14,[-0.16955017  0.05863636],[ 0.36885917 -0.14335549],-0.0213780775379,-0.0213780775379,"[-0.39111972  1.37125696 -1.5240449   0.08196241  0.40622208 -1.71355456
  0.24423467 -0.24170729 -0.18497199 -0.14396804  0.        ]","[[-1.48854767  0.4894041   0.04725002 -0.19829541]
 [-0.71185132  0.48331008  0.          0.        ]]",[-0.49415731 -0.29150689]
15,[-0.41880709  0.12563896],[-0.31130035  0.61346595],-0.021893157786,-0.021893157786,"[-0.39028967  1.3689355  -1.52397508  0.09078867  0.40622182 -1.71355094
  0.39070578 -0.33046009 -0.18071543 -0.14099161  0.        ]","[[-1.48800036  0.49327372  0.04725002 -0.19829541]
 [ 0.76167513 -0.09442102  0.          0.        ]]",[-0.49415731 -0.29150689]
16,[-0.40776515 -0.26390532],[ 0.48432394  0.67585364],-0.0248276014061,-0.0248276014061,"[-0.38617029  1.3551126  -1.52363266  0.1417566   0.40622157 -1.71354732
  0.26670444  0.04305864 -0.15672365 -0.12352109  0.        ]","[[-1.48528316  0.51578026  0.04725002 -0.19829541]
 [-0.48579707  2.3369707   0.          0.        ]]",[-0.49415731 -0.29150689]
17,[-1.10298276 -0.77901697],[-1.72212164  0.23326765],-0.034500571519,-0.034500571519,"[-0.37163161  1.30638492 -1.52234281  0.30274782  0.40622131 -1.71354369
  0.45802958  0.44695727 -0.08012883 -0.06165158  0.        ]","[[-1.47568763  0.58889874  0.04725002 -0.19829541]
 [ 1.4389671   4.96611836  0.          0.        ]]",[-0.49415731 -0.29150689]
18,[-0.69003296 -0.97546613],[-1.33610865 -0.10044538],-0.0436325607145,-0.0436325607145,"[-0.38860531  1.22448099 -1.52382941  0.52549348  0.40622106 -1.71354007
  0.06192119  0.57395656 -0.01712239  0.01645366  0.        ]","[[-1.4868898   0.69651576  0.04725002 -0.19829541]
 [-2.54594401  5.79281238  0.          0.        ]]",[-0.49415731 -0.29150689]
19,[ 0.15341219 -0.92363167],[ 0.51221187 -0.59605088],-0.0379651499867,-0.0379651499867,"[-0.52553842  1.1284519  -1.52903062  0.73460983  0.40622081 -1.71353645
 -0.32633006  0.4954258  -0.08600317  0.03056456  0.        ]","[[-1.57699695  0.80724343  0.04725002 -0.19829541]
 [-6.45181139  5.28162528  0.          0.        ]]",[-0.49415731 -0.29150689]
