timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-2.63790798  0.16928709],[-3.71401851 -0.54959218],-0.284031248833,-0.284031248833,"[ 1.01044325  1.49665609 -0.06962891 -1.10278699 -0.19060637 -1.42587569
  0.30248267 -0.31287111  1.81136842  1.65418752  0.        ]","[[-0.01686445  0.02227141 -0.02198202 -0.16499839]
 [ 0.0015207   0.00463851  0.          0.        ]]",[-0.54938716 -0.32931936]
1,[-2.65577412  0.20684141],[-1.65672418  0.09681264],-0.277727012499,-0.277727012499,"[ 1.00823863  1.49696932 -0.12852419 -1.15879672 -0.19060626 -1.42587349
 -0.09783082 -0.6502783   1.80838691  1.53222288  0.        ]","[[ -5.65163530e-02   5.44589177e-04  -2.19820243e-02  -1.64998388e-01]
 [ -3.95354464e+00  -2.17007790e+00   0.00000000e+00   0.00000000e+00]]",[-0.54938716 -0.32931936]
2,[-2.48023462  0.25291342],[-3.5422617   1.82741996],-0.259699875625,-0.259699875625,"[ 0.98764899  1.49601997 -0.30261863 -1.25960126 -0.19060616 -1.42587129
 -0.49032865 -0.58390328  1.77375146  1.20391674  0.        ]","[[-0.17449484 -0.03856459 -0.02198202 -0.16499839]
 [-7.83139246 -1.74226919  0.          0.        ]]",[-0.54938716 -0.32931936]
3,[-1.97495329  0.16072285],[-2.14877628 -0.5700297 ],-0.232834732438,-0.232834732438,"[ 0.90852235  1.49625751 -0.58106474 -1.24608958 -0.19060606 -1.42586908
 -0.87520238  0.03601089  1.66504961  0.76449589  0.        ]","[[ -0.36927462  -0.03332106  -0.02198202  -0.16499839]
 [-11.63391816   2.25330312   0.           0.        ]]",[-0.54938716 -0.32931936]
4,[-0.54963517  1.01821697],[-0.92971529 -0.54876876],-0.193667450192,-0.193667450192,"[ 0.71142128  1.49688029 -0.93143335 -1.18941648 -0.19060596 -1.42586688
 -1.25221563 -0.32087119  1.41346053  0.22796071  0.        ]","[[ -6.39325699e-01  -1.13339393e-02  -2.19820243e-02  -1.64998388e-01]
 [ -1.53587909e+01  -4.69315995e-02   0.00000000e+00   0.00000000e+00]]",[-0.54938716 -0.32931936]
5,[ 2.09235644  1.69921649],[ 1.83313186  1.03789547],-0.13623762013,-0.13623762013,"[ 0.33906647  1.49622125 -1.27930422 -1.24796808 -0.19060586 -1.42586468
 -1.59363444 -0.65764574  0.90432352 -0.34372461  0.        ]","[[ -0.98034594  -0.03405129  -0.02198202  -0.16499839]
 [-18.73200706  -2.217567     0.           0.        ]]",[-0.54938716 -0.32931936]
6,[ 2.54157376  1.17956901],[ 2.85321229  0.74911635],-0.0816278988282,-0.0816278988282,"[-0.11610703  1.49602545 -1.48131169 -1.25878603 -0.19060576 -1.42586248
 -1.1558931  -0.03675445  0.30061126 -0.65713056  0.        ]","[[ -1.31159382  -0.03825063  -0.02198202  -0.16499839]
 [-14.40717137   1.78429797   0.           0.        ]]",[-0.54938716 -0.32931936]
7,[ 2.29806924  0.67601049],[ 2.1322407   0.60485793],-0.0528023205007,-0.0528023205007,"[-0.48384034  1.49649643 -1.53082558 -1.09103937 -0.19060566 -1.42586027
 -0.72676857  0.41771719 -0.11356035 -0.72450571  0.        ]","[[ -1.55719898   0.02682529  -0.02198202  -0.16499839]
 [-10.16746038   4.71352935   0.           0.        ]]",[-0.54938716 -0.32931936]
8,[ 1.56919205  0.13283348],[ 1.72191993  0.98111101],-0.0444298850446,-0.0444298850446,"[-0.72793621  1.48373708 -1.51469947 -0.78977297 -0.19060556 -1.42585807
 -0.30610879  0.77456927 -0.31137054 -0.71315755  0.        ]","[[-1.71884902  0.14417289 -0.02198202 -0.16499839]
 [-6.01137753  7.01356979  0.          0.        ]]",[-0.54938716 -0.32931936]
9,[ 0.38264695 -0.53143269],[ 0.61496529 -1.22893707],-0.0430699223367,-0.0430699223367,"[-0.8460274   1.43147912 -1.49268808 -0.34425604 -0.19060546 -1.42585587
  0.10618386  1.35550874 -0.2828755  -0.69069849  0.        ]","[[ -1.7982072    0.32201263  -0.02198202  -0.16499839]
 [ -1.93796091  10.75793954   0.           0.        ]]",[-0.54938716 -0.32931936]
