timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 1.23126006  3.6285522 ],[ 1.49870613  2.76445571],-0.141801780934,-0.141801780934,"[  1.04175473e+00   1.40169907e+00  -6.84676928e-04  -1.42363784e+00
   6.39202299e-01   3.66622350e-01   2.44400682e-01  -3.05919804e-01
   9.97293245e-01  -7.22069699e-01   0.00000000e+00]","[[ 0.03120117 -0.05504567  0.07410585  0.0412676 ]
 [-0.00424968  0.00341932  0.          0.        ]]",[-0.77529883 -0.55376828]
1,[-0.24854174  2.90276408],[-0.37602091  2.20116911],-0.138356964953,-0.138356964953,"[ 1.03876776  1.40351777  0.05793019 -1.32190382  0.63920195  0.36662219
  0.68296241  0.34550111  0.99387398 -0.56358572  0.        ]","[[ 0.07079209 -0.01526555  0.07410585  0.0412676 ]
 [ 3.95017895  3.96140676  0.          0.        ]]",[-0.77529883 -0.55376828]
2,[-0.37362492  2.37461543],[-0.03997099  2.17953573],-0.131938835762,-0.131938835762,"[ 1.02919366  1.39677972  0.151238   -1.01994437  0.6392016   0.36662203
  0.50916276  0.98437679  0.95813342 -0.23827948  0.        ]","[[ 0.13407222  0.10290964  0.07410585  0.0412676 ]
 [ 2.3830641   7.84317254  0.          0.        ]]",[-0.77529883 -0.55376828]
3,[-0.81934565  1.76454139],[-0.74064053  1.63234069],-0.12496394701,-0.12496394701,"[ 1.01865506  1.34630398  0.21798836 -0.53159435  0.63920125  0.36662187
  0.48625067  1.61051511  0.85805343  0.12728519  0.        ]","[[  0.17966029   0.29794373   0.07410585   0.0412676 ]
 [  2.17647256  11.64755618   0.           0.        ]]",[-0.77529883 -0.55376828]
4,[-0.86542618  0.9441092 ],[-1.09540271  0.56569959],-0.116797271267,-0.116797271267,"[ 1.01489813  1.1990024   0.23793125  0.09452537  0.6392009   0.3666217
  0.15641491  2.22442128  0.67351489  0.46111259  0.        ]","[[  0.1933497    0.56832014   0.07410585   0.0412676 ]
 [ -0.7975889   15.37763801   0.           0.        ]]",[-0.77529883 -0.55376828]
5,[-0.62612438  0.05243654],[-0.92526265 -0.31505847],-0.105305166993,-0.105305166993,"[ 1.02843142  0.91578761  0.15680191  0.71430182  0.63920055  0.36662154
 -0.28062352  2.54317491  0.44852401  0.62485086  0.        ]","[[  0.13786035   0.89530565   0.07410585   0.0412676 ]
 [ -4.73827522  17.31441038   0.           0.        ]]",[-0.77529883 -0.55376828]
6,[-0.04519257 -0.39357361],[ 0.10872944  0.18578889],-0.0888123466874,-0.0888123466874,"[ 1.04243047  0.5421937  -0.03609555  1.12535934  0.6392002   0.36662138
 -0.67618011  2.28156855  0.25808023  0.57845552  0.        ]","[[  7.31132247e-03   1.22564689e+00   7.41058475e-02   4.12676043e-02]
 [ -8.30492943e+00   1.57249362e+01   0.00000000e+00   0.00000000e+00]]",[-0.77529883 -0.55376828]
7,[-0.01814699 -0.98273355],[ 0.36678726 -1.74852872],-0.0681442688297,-0.0681442688297,"[ 1.02522314  0.13605051 -0.27261984  1.27539105  0.63919985  0.36662122
 -0.61024688  2.35133406  0.0768576   0.43466628  0.        ]","[[ -0.1528228    1.54439892   0.07410585   0.0412676 ]
 [ -7.71042637  16.14886497   0.           0.        ]]",[-0.77529883 -0.55376828]
8,[-0.0435711  -1.08359957],[-0.22518823 -1.07438028],-0.0475697974703,-0.0475697974703,"[ 0.98028612 -0.22501826 -0.47218961  1.19440381  0.6391995   0.36662106
 -0.43225807  1.64696048 -0.10975793  0.28742982  0.        ]","[[ -0.29092877   1.82443585   0.07410585   0.0412676 ]
 [ -6.10554111  11.86912497   0.           0.        ]]",[-0.77529883 -0.55376828]
9,[ 0.62948978 -0.9872728 ],[-0.09490447  0.41432362],-0.0311967034663,-0.0311967034663,"[ 0.91339788 -0.46338216 -0.6524936   1.02269603  0.63919915  0.3666209
 -0.51767876  0.95659026 -0.22768385  0.13579276  0.        ]","[[-0.4207668   2.01973196  0.07410585  0.0412676 ]
 [-6.87576328  7.67445615  0.          0.        ]]",[-0.77529883 -0.55376828]
10,[ 1.02491152 -1.49221265],[ 1.3508398  -1.63724246],-0.0159832439936,-0.0159832439936,"[ 0.81590102 -0.65200833 -0.83530395  0.80389225  0.6391988   0.36662073
 -0.5442794   1.20156117 -0.3254676  -0.02004238  0.        ]","[[-0.56068869  2.18815514  0.07410585  0.0412676 ]
 [-7.11561788  9.16290049  0.          0.        ]]",[-0.77529883 -0.55376828]
11,[ 0.67301917 -1.14909136],[ 1.04571428 -1.70575607],-0.00896527330413,-0.00896527330413,"[ 0.73000963 -0.79439341 -0.95809136  0.57374683  0.63919845  0.36662057
 -0.08961714  0.51998854 -0.42860915 -0.12789639  0.        ]","[[-0.66186897  2.32986253  0.07410585  0.0412676 ]
 [-3.01602947  5.02168228  0.          0.        ]]",[-0.77529883 -0.55376828]
12,[-0.25927743 -0.59269017],[-0.05322035 -0.55481721],-0.0123960593841,-0.0123960593841,"[ 0.71158722 -0.84915982 -0.9812978   0.46533781  0.6391981   0.36662041
  0.35606166 -0.14806539 -0.48477994 -0.15384433  0.        ]","[[-0.68186989  2.38957     0.07410585  0.0412676 ]
 [ 1.00255726  0.96260262  0.          0.        ]]",[-0.77529883 -0.55376828]
13,[-0.09201804 -0.13407944],[-0.08421258 -0.82578466],-0.0133246618526,-0.0133246618526,"[ 0.72794817 -0.84650386 -0.96073356  0.47090085  0.63919775  0.36662025
  0.33049724 -0.5127646  -0.48981816 -0.13940528  0.        ]","[[-0.66413148  2.38658915  0.07410585  0.0412676 ]
 [ 0.77205004 -1.25330153  0.          0.        ]]",[-0.77529883 -0.55376828]
14,[ 0.14032175  0.71483034],[ 0.10728917  1.1718549 ],-0.00971481194934,-0.00971481194934,"[ 0.73875768 -0.79354409 -0.94672499  0.57532539  0.6391974   0.36662009
  0.29183689 -1.04682631 -0.43233579 -0.11952126  0.        ]","[[-0.65218815  2.32896548  0.07410585  0.0412676 ]
 [ 0.42345969 -4.49825041  0.          0.        ]]",[-0.77529883 -0.55376828]
15,[-0.19025312  0.01739431],[ 0.78981078  0.61609353],-0.00890978396947,-0.00890978396947,"[ 0.75002005 -0.74582514 -0.93175279  0.65985526  0.63919705  0.36661993
  0.33800089 -0.38049145 -0.38418178 -0.10247737  0.        ]","[[-0.63954242  2.27962172  0.07410585  0.0412676 ]
 [ 0.83971099 -0.4496197   0.          0.        ]]",[-0.77529883 -0.55376828]
16,[-1.59571898 -0.75104219],[-1.51042883 -1.11653973],-0.0132688737191,-0.0132688737191,"[ 0.79102517 -0.76111209 -0.87366011  0.63368005  0.63919671  0.36661977
  0.68290925  0.02245068 -0.42628899 -0.06231478  0.        ]","[[-0.59154513  2.29519363  0.07410585  0.0412676 ]
 [ 3.94967115  1.99864448  0.          0.        ]]",[-0.77529883 -0.55376828]
17,[-0.06333794  0.17697746],[-0.03916175  0.00212603],-0.0165288459611,-0.0165288459611,"[ 0.8218689  -0.76096426 -0.82569071  0.63393597  0.63919636  0.3666196
  0.2352101  -0.63572654 -0.44730482 -0.02982605  0.        ]","[[-0.55305407  2.2950425   0.07410585  0.0412676 ]
 [-0.08712398 -2.0004209   0.          0.        ]]",[-0.77529883 -0.55376828]
18,[-0.01373222  0.29601786],[-0.15305539  0.58545042],-0.0153712367973,-0.0153712367973,"[ 0.81931166 -0.72175445 -0.82982444  0.69944234  0.63919601  0.36661944
  0.21820926 -0.62782177 -0.40216979 -0.02453717  0.        ]","[[-0.55633458  2.25551596  0.07410585  0.0412676 ]
 [-0.24041562 -1.95239384  0.          0.        ]]",[-0.77529883 -0.55376828]
19,[ 0.06585295 -0.11290854],[-0.10839797 -0.31487476],-0.0144673606612,-0.0144673606612,"[ 0.81076647 -0.70612475 -0.84342543  0.72413318  0.63919566  0.36661928
  0.15153162 -0.23992999 -0.37911892 -0.03185421  0.        ]","[[-0.56717505  2.24011479  0.07410585  0.0412676 ]
 [-0.84163087  0.40442222  0.          0.        ]]",[-0.77529883 -0.55376828]
20,[ 0.28278852  0.17598622],[ 0.45474006 -0.21756192],-0.0129445013245,-0.0129445013245,"[ 0.79382129 -0.70152027 -0.86946939  0.73125925  0.63919531  0.36661912
  0.10579418 -0.44644349 -0.36257793 -0.05069345  0.        ]","[[-0.58814545  2.23561372  0.07410585  0.0412676 ]
 [-1.25403363 -0.85034724  0.          0.        ]]",[-0.77529883 -0.55376828]
21,[-0.11674293  0.45649764],[-1.30846673  0.02913902],-0.0131493152291,-0.0131493152291,"[ 0.78823472 -0.67515055 -0.87779986  0.77083071  0.63919496  0.36661896
  0.3081965  -0.58546544 -0.33073918 -0.05504425  0.        ]","[[-0.59491517  2.21013169  0.07410585  0.0412676 ]
 [ 0.57097805 -1.69504095  0.          0.        ]]",[-0.77529883 -0.55376828]
22,[ 0.95389116  0.51664281],[ 0.5130126   0.85259533],-0.013640711024,-0.013640711024,"[ 0.76418074 -0.64089075 -0.91234399  0.8192234   0.63919461  0.3666188
 -0.13208146 -0.56092534 -0.27980704 -0.08298061  0.        ]","[[-0.62332677  2.17772691  0.07410585  0.0412676 ]
 [-3.39889593 -1.5459381   0.          0.        ]]",[-0.77529883 -0.55376828]
23,[ 0.41889906 -0.07935371],[-0.28517079 -0.44706472],-0.0126178727503,-0.0126178727503,"[  7.22335639e-01  -6.44371570e-01  -9.67859807e-01   8.14455187e-01
   6.39194258e-01   3.66618635e-01   1.00586486e-01  -2.87802140e-04
  -2.59936600e-01  -1.32123244e-01   0.00000000e+00]","[[-0.67025565  2.18098571  0.07410585  0.0412676 ]
 [-1.30098913  1.86047161  0.          0.        ]]",[-0.77529883 -0.55376828]
24,[ 0.87335742  0.24896368],[ 1.33994221  1.19415391],-0.0110243019569,-0.0110243019569,"[ 0.68745511 -0.66459236 -1.01030409  0.78609594  0.63919391  0.36661847
 -0.02174715 -0.29768757 -0.26380114 -0.16961196  0.        ]","[[-0.70734266  2.20006506  0.07410585  0.0412676 ]
 [-2.40403936  0.0534833   0.          0.        ]]",[-0.77529883 -0.55376828]
25,[-0.57714659 -0.70966291],[-0.28474121  0.83812885],-0.00704781569513,-0.00704781569513,"[ 0.67983591 -0.70687317 -1.01916085  0.72296207  0.63919356  0.36661831
  0.42254455  0.35379165 -0.30528716 -0.17431906  0.        ]","[[-0.71522968  2.24085016  0.07410585  0.0412676 ]
 [ 1.60202204  4.01184115  0.          0.        ]]",[-0.77529883 -0.55376828]
26,[-0.41978937 -1.5724169 ],[ 0.13934291 -1.54287823],-0.00816558724818,-0.00816558724818,"[ 0.69941032 -0.81654231 -0.99611224  0.53143541  0.63919321  0.36661815
  0.29401981  0.88691702 -0.43922111 -0.15877369  0.        ]","[[-0.69481674  2.35358743  0.07410585  0.0412676 ]
 [ 0.44315023  7.25108829  0.          0.        ]]",[-0.77529883 -0.55376828]
27,[-0.40201372 -1.23382843],[-0.20614559 -1.95434414],-0.0192157405755,-0.0192157405755,"[ 0.71285186 -0.90728285 -0.97971621  0.33455616  0.63919286  0.36661799
  0.35424234  0.21160679 -0.55941213 -0.16875799  0.        ]","[[-0.68050522  2.45744093  0.07410585  0.0412676 ]
 [ 0.9861618   3.14793756  0.          0.        ]]",[-0.77529883 -0.55376828]
28,[ 0.10026745 -0.48049814],[-0.16683145 -0.01110403],-0.0221159503077,-0.0221159503077,"[ 0.72333459 -0.9256244  -0.9665894   0.28931486  0.63919251  0.36661783
  0.26156744 -0.45033256 -0.58892366 -0.16801424  0.        ]","[[-0.66916596  2.48004654  0.07410585  0.0412676 ]
 [ 0.15053874 -0.87397273  0.          0.        ]]",[-0.77529883 -0.55376828]
29,[ 0.29733509 -0.41003507],[ 0.62130054 -0.14637486],-0.0201243421754,-0.0201243421754,"[ 0.71997978 -0.91126765 -0.97082202  0.32490116  0.63919216  0.36661767
  0.18798722 -0.45472076 -0.56812849 -0.16488935  0.        ]","[[-0.67281182  2.46229956  0.07410585  0.0412676 ]
 [-0.51291287 -0.90063647  0.          0.        ]]",[-0.77529883 -0.55376828]
30,[-0.53710014 -0.32467291],[-0.41526121  0.50284186],-0.0186117174883,-0.0186117174883,"[ 0.73324888 -0.89164151 -0.95388641  0.37153356  0.63919181  0.3666175
  0.4619036  -0.54717796 -0.54923055 -0.14794985  0.        ]","[[-0.65828944  2.43865047  0.07410585  0.0412676 ]
 [ 1.95691575 -1.46240291  0.          0.        ]]",[-0.77529883 -0.55376828]
31,[-0.08168878 -0.65535516],[-0.64022586 -1.28464927],-0.0191473466479,-0.0191473466479,"[ 0.75310349 -0.884042   -0.92756378  0.38900102  0.63919146  0.36661734
  0.27528044 -0.21471809 -0.55007593 -0.12965221  0.        ]","[[-0.63603449  2.42966978  0.07410585  0.0412676 ]
 [ 0.274189    0.5576036   0.          0.        ]]",[-0.77529883 -0.55376828]
32,[ 0.76872373  0.24362648],[ 0.68135459 -0.0875083 ],-0.0151921894233,-0.0151921894233,"[ 0.73528585 -0.85923933 -0.95123887  0.44388631  0.63919111  0.36661718
 -0.00641307 -0.86821474 -0.50939529 -0.13641957  0.        ]","[[-0.65603502  2.40098343  0.07410585  0.0412676 ]
 [-2.26576015 -3.41300655  0.          0.        ]]",[-0.77529883 -0.55376828]
33,[ 0.16146193  0.56655848],[-0.2435765  -0.07516243],-0.00797735051817,-0.00797735051817,"[ 0.71903292 -0.79444094 -0.97200623  0.5736313   0.63919076  0.36661702
  0.2977185  -0.91412894 -0.42292464 -0.13814435  0.        ]","[[-0.67383601  2.32992427  0.07410585  0.0412676 ]
 [ 0.4765065  -3.69198243  0.          0.        ]]",[-0.77529883 -0.55376828]
34,[ 0.43293637  0.8411988 ],[ 0.52071031  0.75237875],-0.00700339927795,-0.00700339927795,"[ 0.71881205 -0.72004725 -0.97228202  0.70216022  0.63919041  0.36661686
  0.18973777 -0.95107584 -0.33871076 -0.13341924  0.        ]","[[-0.67407472  2.2538322   0.07410585  0.0412676 ]
 [-0.49712319 -3.91647385  0.          0.        ]]",[-0.77529883 -0.55376828]
35,[-0.3483125   0.33243218],[-1.02197357 -0.02242668],-0.0105333625972,-0.0105333625972,"[ 0.72875301 -0.6709982  -0.95967468  0.77686003  0.63919006  0.3666167
  0.41942661 -0.44801535 -0.29117463 -0.1232794   0.        ]","[[-0.66323759  2.20617027  0.07410585  0.0412676 ]
 [ 1.57391427 -0.85991023  0.          0.        ]]",[-0.77529883 -0.55376828]
36,[ 0.82319999  0.43938848],[ 0.63716375  0.08091188],-0.0119532079219,-0.0119532079219,"[ 0.72091866 -0.65209994 -0.96963147  0.80373916  0.63918971  0.36661654
 -0.02305683 -0.45980015 -0.26725735 -0.13314561  0.        ]","[[-0.67178972  2.18825363  0.07410585  0.0412676 ]
 [-2.41582559 -0.93151525  0.          0.        ]]",[-0.77529883 -0.55376828]
