timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 1.60424209  2.19766164],[ 1.07920875  2.09310856],-0.374314850633,-0.374314850633,"[ 1.04367133  2.00091353 -0.0611047  -0.78501128 -1.29435457  0.8022416
  0.42828771 -0.35195591  2.36183155 -0.92937134  0.        ]","[[-0.04751166 -0.01897925 -0.14963035  0.09298241]
 [-0.00254861 -0.00292596  0.          0.        ]]",[-0.11980699 -0.10221049]
1,[ 1.32089186  1.99903846],[ 1.69040362  1.1081024 ],-0.371291634463,-0.371291634463,"[  1.04521928e+00   2.00085096e+00  -8.32983233e-04  -6.69317611e-01
  -1.29434840e+00   8.02239254e-01   7.43544301e-01   1.96680157e-01
   2.36428664e+00  -8.25361854e-01   0.00000000e+00]","[[-0.00788707  0.02067521 -0.14963035  0.09298241]
 [ 3.95184659  3.95518556  0.          0.        ]]",[-0.11980699 -0.10221049]
2,[ 0.86343789  1.73422766],[ 0.2806106   1.51320065],-0.359857191759,-0.359857191759,"[ 1.03670598  1.98834403  0.17828676 -0.32623138 -1.29434223  0.8022369
  1.05256986  0.73445635  2.33554012 -0.51799271  0.        ]","[[ 0.11004124  0.13870591 -0.14963035  0.09298241]
 [ 7.82810456  7.8349543   0.          0.        ]]",[-0.11980699 -0.10221049]
3,[ 0.41109243  1.46889949],[ 0.75314128  2.28883544],-0.336030515012,-0.336030515012,"[ 0.991667    1.92779064  0.42611645  0.22567728 -1.29433606  0.80223455
  1.12862583  1.26173203  2.19383535 -0.08950459  0.        ]","[[  0.27617486   0.33357225  -0.14963035   0.09298241]
 [  8.78215701  11.63899215   0.           0.        ]]",[-0.11980699 -0.10221049]
4,[-0.13115165  1.06963205],[-0.29355729  1.35389111],-0.294168966435,-0.294168966435,"[ 0.88547023  1.76595895  0.71383114  0.9268511  -1.29432989  0.8022322
  1.35226872  1.77845043  1.86022561  0.3465434   0.        ]","[[  0.47996245   0.60375585  -0.14963035   0.09298241]
 [ 11.58747021  15.36692221   0.           0.        ]]",[-0.11980699 -0.10221049]
5,[-0.37601057  0.74245262],[ 0.8784832 -1.1643541],-0.232590886136,-0.232590886136,"[ 0.71473313  1.44713603  0.9889028   1.63986515 -1.29432372  0.80222985
  1.24146294  2.28510868  1.34195748  0.59743186  0.        ]","[[  0.69776541   0.94777085  -0.14963035   0.09298241]
 [ 10.19766466  19.0223756    0.           0.        ]]",[-0.11980699 -0.10221049]
6,[-0.66080832  0.45541829],[-1.70123208 -0.27349891],-0.161180823514,-0.161180823514,"[ 0.47128896  1.04643208  1.23520876  2.06943419 -1.29431755  0.8022275
  1.50279275  1.68386394  0.79722186  0.54949021  0.        ]","[[  0.93460849   1.28469795  -0.14963035   0.09298241]
 [ 13.47572943  14.68476405   0.           0.        ]]",[-0.11980699 -0.10221049]
7,[-0.67219597  0.36241943],[-1.55191484 -1.40346559],-0.0986751578892,-0.0986751578892,"[ 0.19352285  0.67931879  1.40737585  2.187953   -1.29431137  0.80222515
  1.1662351   1.4934937   0.40832567  0.2869581   0.        ]","[[  1.16176953   1.56461353  -0.14963035   0.09298241]
 [  9.25421584  13.31139089   0.           0.        ]]",[-0.11980699 -0.10221049]
8,[-0.59569985  0.36503747],[-1.17272679  0.30685336],-0.0665699297057,-0.0665699297057,"[  2.10718582e-03   3.83870717e-01   1.47959232e+00   2.11913653e+00
  -1.29430520e+00   8.02222804e-01   8.36254506e-01   9.08182273e-01
   2.44013520e-01   4.80875024e-03   0.00000000e+00]","[[ 1.30532837  1.78847308 -0.14963035  0.09298241]
 [ 5.11516852  9.08864579  0.          0.        ]]",[-0.11980699 -0.10221049]
9,[-0.53075194  0.35561538],[ 0.8831014  1.313318 ],-0.0646297222552,-0.0646297222552,"[-0.08257777  0.1411495   1.50137065  1.94634652 -1.29429903  0.80222045
  0.51266986  1.05170148  0.21665513 -0.2112066   0.        ]","[[  1.36690905   1.98063518  -0.14963035   0.09298241]
 [  1.05633301  10.12410234   0.           0.        ]]",[-0.11980699 -0.10221049]
