timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 0.13138428  2.86286044],[-0.03029786  4.23392107],-0.100976813274,-0.100976813274,"[ 1.04307381  1.38208995  0.08750946 -1.05972065  0.9255053   0.33767727
  0.23383293 -0.30579813  0.65777376 -0.3194911   0.        ]","[[ 0.09085934  0.09534314  0.10706664  0.03792539]
 [-0.00142708 -0.00188604  0.          0.        ]]",[-0.81398016 -0.58130914]
1,[-0.10964237  2.25415993],[-0.06056406  1.78350661],-0.0998687507338,-0.0998687507338,"[ 1.04323849  1.37612031  0.08567049 -0.95883166  0.92550467  0.33767714
  0.22011236  0.35401561  0.64909926 -0.26833548  0.        ]","[[ 0.08961316  0.1350341   0.10706664  0.03792539]
 [-0.12278046  3.95778554  0.          0.        ]]",[-0.81398016 -0.58130914]
2,[-0.38804254  1.67830062],[-0.19823164  1.24703119],-0.0966091239722,-0.0966091239722,"[ 1.04386     1.34633517  0.07851177 -0.66246754  0.92550404  0.337677
  0.19313365  1.00077345  0.61430235 -0.12204996  0.        ]","[[ 0.08476326  0.2531324   0.10706664  0.03792539]
 [-0.36139803  7.83910844  0.          0.        ]]",[-0.81398016 -0.58130914]
3,[-0.64058089  0.84388423],[-0.42814915 -0.63416166],-0.0913421132727,-0.0913421132727,"[ 1.04556915  1.25886214  0.05629721 -0.19467343  0.92550341  0.33767686
  0.10513101  1.63475853  0.53189401  0.08802858  0.        ]","[[  0.0697255    0.4480882    0.10706664   0.03792539]
 [ -1.13975292  11.64378835   0.           0.        ]]",[-0.81398016 -0.58130914]
4,[-0.4188152   0.75322008],[-0.20929694  1.69012682],-0.0854713046907,-0.0854713046907,"[ 1.04847811  1.1184814  -0.00222898  0.25236986  0.92550278  0.33767672
 -0.0837005   1.17802216  0.4289097   0.22927474  0.        ]","[[ 0.03017377  0.65346315  0.10706664  0.03792539]
 [-2.80990713  8.90282983  0.          0.        ]]",[-0.81398016 -0.58130914]
5,[-0.50276715 -0.18591005],[-0.78413426 -0.27057907],-0.0778814803125,-0.0778814803125,"[ 1.04830709  0.92384749 -0.09698102  0.6517094   0.92550215  0.33767658
 -0.17116133  1.8084857   0.31150923  0.30215113  0.        ]","[[ -0.03378618   0.86948146   0.10706664   0.03792539]
 [ -3.58347026  12.68638295   0.           0.        ]]",[-0.81398016 -0.58130914]
6,[ 0.16356084 -0.55113578],[ 0.06932867 -0.10231222],-0.0667748500467,-0.0667748500467,"[ 1.03556721  0.66150032 -0.24762374  0.98867697  0.92550152  0.33767645
 -0.51387562  1.58823328  0.1807513   0.29236878  0.        ]","[[ -0.13586742   1.10994786   0.10706664   0.03792539]
 [ -6.61466765  11.36461592   0.           0.        ]]",[-0.81398016 -0.58130914]
7,[ 0.31142911 -0.83192754],[ 1.18526606 -1.70587376],-0.0534465845568,-0.0534465845568,"[ 0.99805699  0.39050937 -0.43370154  1.1823666   0.92550089  0.33767631
 -0.46805342  1.48318992  0.06621598  0.20025538  0.        ]","[[ -0.2640945    1.33091536   0.10706664   0.03792539]
 [ -6.20938738  10.73423952   0.           0.        ]]",[-0.81398016 -0.58130914]
8,[-0.35094786 -0.41006437],[-0.8682853  -1.10241833],-0.0424461300805,-0.0424461300805,"[ 0.96114872  0.16733908 -0.55128632  1.24988563  0.92550026  0.33767617
 -0.00663901  0.78782778 -0.04932259  0.15473569  0.        ]","[[-0.3473362   1.50373045  0.10706664  0.03792539]
 [-2.12833074  6.56122925  0.          0.        ]]",[-0.81398016 -0.58130914]
9,[ 0.91636992  0.1903069 ],[ 0.42339204 -0.13222194],-0.0349665485899,-0.0349665485899,"[ 0.91869211  0.04939394 -0.65644113  1.25495253  0.92549963  0.33767603
 -0.39031804  0.1064712  -0.09269583  0.07189171  0.        ]","[[-0.42395034  1.59392946  0.10706664  0.03792539]
 [-5.52184403  2.47226731  0.          0.        ]]",[-0.81398016 -0.58130914]
10,[ 0.7792474   0.36326259],[ 0.95868256  0.45859372],-0.0300931494162,-0.0300931494162,"[ 0.85693822 -0.007716   -0.77861563  1.24992357  0.92549901  0.33767589
 -0.18850818  0.01101177 -0.08551451 -0.06147642  0.        ]","[[-0.5164785   1.63762684  0.10706664  0.03792539]
 [-3.73690498  1.8993957   0.          0.        ]]",[-0.81398016 -0.58130914]
11,[-0.23937589 -0.06981054],[-0.18253996  0.42955775],-0.0257473654339,-0.0257473654339,"[ 0.8299704  -0.08041649 -0.82442664  1.23641047  0.92549838  0.33767576
  0.24880661  0.30722444 -0.12433835 -0.0890296   0.        ]","[[-0.55240913  1.69345013  0.10706664  0.03792539]
 [ 0.13099547  3.67702883  0.          0.        ]]",[-0.81398016 -0.58130914]
12,[-0.21492326 -0.67066061],[-0.96463156 -0.58299678],-0.0196564435313,-0.0196564435313,"[ 0.82635583 -0.19632171 -0.83029077  1.19805772  0.92549775  0.33767562
  0.1668129   0.57853181 -0.21530497 -0.04894972  0.        ]","[[-0.5570655   1.78332672  0.10706664  0.03792539]
 [-0.59421005  5.30520062  0.          0.        ]]",[-0.81398016 -0.58130914]
13,[ 0.96177471 -0.44518903],[ 1.04183801 -0.49887539],-0.0131575806315,-0.0131575806315,"[ 0.78579568 -0.30001576 -0.89225425  1.14551909  0.92549712  0.33767548
 -0.26350424  0.17643742 -0.27715775 -0.08782303  0.        ]","[[-0.60713598  1.86522009  0.10706664  0.03792539]
 [-4.40021606  2.89215228  0.          0.        ]]",[-0.81398016 -0.58130914]
14,[ 0.11954919 -0.03487392],[-0.39642689 -0.38754431],-0.00902815379564,-0.00902815379564,"[ 0.74458777 -0.34662185 -0.94898158  1.11600234  0.92549649  0.33767534
  0.19387874 -0.16233621 -0.2950253  -0.14103159  0.        ]","[[-0.6545518   1.9026647   0.10706664  0.03792539]
 [-0.35482378  0.85910447  0.          0.        ]]",[-0.81398016 -0.58130914]
15,[ 0.67113626  0.28330764],[ 0.54699527  0.64768233],-0.00847506547212,-0.00847506547212,"[ 0.72386077 -0.34862095 -0.97550739  1.11465038  0.92549586  0.33767521
  0.01728146 -0.42084688 -0.28695968 -0.1735139   0.        ]","[[-0.67731972  1.90428137  0.10706664  0.03792539]
 [-1.91676396 -0.69226966  0.          0.        ]]",[-0.81398016 -0.58130914]
16,[ 0.03420043 -0.23113096],[-0.28915722 -0.24222337],-0.00751141997333,-0.00751141997333,"[ 0.70871754 -0.36345075 -0.9941277   1.10440579  0.92549523  0.33767507
  0.26633298  0.00874029 -0.29296556 -0.19156444  0.        ]","[[-0.69355394  1.91630222  0.10706664  0.03792539]
 [ 0.28600844  1.88576615  0.          0.        ]]",[-0.81398016 -0.58130914]
17,[ 0.36239812 -0.12641224],[ 0.97576274 -0.14457775],-0.00507141979778,-0.00507141979778,"[ 0.70321634 -0.39739935 -1.00074108  1.07946048  0.9254946   0.33767493
  0.13629917 -0.15728181 -0.31996537 -0.18707191  0.        ]","[[-0.69937303  1.94402105  0.10706664  0.03792539]
 [-0.86409316  0.88943537  0.          0.        ]]",[-0.81398016 -0.58130914]
18,[-0.91376996 -0.13166909],[-0.77248024 -1.89330227],-0.00534948177031,-0.00534948177031,"[ 0.72347952 -0.41181998 -0.97598023  1.06822184  0.92549397  0.33767479
  0.57492077 -0.25566876 -0.34172167 -0.15150369  0.        ]","[[-0.67773119  1.95588571  0.10706664  0.03792539]
 [ 3.01535759  0.29899605  0.          0.        ]]",[-0.81398016 -0.58130914]
19,[ 0.19619638  0.81502795],[ 0.77225494 -0.0709218 ],-0.00838081560274,-0.00838081560274,"[ 0.74981759 -0.37055687 -0.94208132  1.09935476  0.92549334  0.33767465
  0.2225089  -0.91640942 -0.31841135 -0.12424433  0.        ]","[[-0.6486976   1.92208107  0.10706664  0.03792539]
 [-0.10159558 -3.66623601  0.          0.        ]]",[-0.81398016 -0.58130914]
20,[-0.68880332  1.0496093 ],[-0.59019094  0.18818276],-0.0136838606209,-0.0136838606209,"[ 0.77484398 -0.27671677 -0.90788147  1.15886992  0.92549271  0.33767452
  0.56833693 -0.95116322 -0.25131841 -0.11554077  0.        ]","[[-0.62004007  1.84666385  0.10706664  0.03792539]
 [ 2.95712808 -3.87480406  0.          0.        ]]",[-0.81398016 -0.58130914]
21,[-0.06431383  1.07164979],[-0.14816296  1.30910009],-0.019219073248,-0.019219073248,"[ 0.80416628 -0.18875609 -0.86501245  1.20119596  0.92549208  0.33767438
  0.29759663 -0.81417131 -0.19524158 -0.09554533  0.        ]","[[-0.58492344  1.77741617  0.10706664  0.03792539]
 [ 0.56253174 -3.05269302  0.          0.        ]]",[-0.81398016 -0.58130914]
22,[-0.06515364  0.31611332],[ 0.57775945  0.98664721],-0.0207949931915,-0.0207949931915,"[ 0.80842035 -0.16216886 -0.8585149   1.21153352  0.92549145  0.33767424
  0.22997737 -0.14428667 -0.17621264 -0.09814113  0.        ]","[[-0.57967335  1.75669731  0.10706664  0.03792539]
 [-0.03553449  0.96740889  0.          0.        ]]",[-0.81398016 -0.58130914]
23,[-1.09395611 -0.69092631],[-0.60121502 -1.59937401],-0.0180997045206,-0.0180997045206,"[ 0.82606075 -0.23674342 -0.83075229  1.17966955  0.92549082  0.3376741
  0.48855555  0.50346314 -0.24875307 -0.03518203  0.        ]","[[-0.55743808  1.81504769  0.10706664  0.03792539]
 [ 2.2514938   4.85467592  0.          0.        ]]",[-0.81398016 -0.58130914]
24,[-0.32491404 -0.08973986],[-0.22184176 -0.59640279],-0.018473913136,-0.018473913136,"[ 0.84193725 -0.30780939 -0.80454168  1.1408336   0.92549019  0.33767396
  0.21452638 -0.17230968 -0.32102542  0.0167143   0.        ]","[[-0.53672527  1.87145171  0.10706664  0.03792539]
 [-0.17218925  0.79923977  0.          0.        ]]",[-0.81398016 -0.58130914]
