timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 4.00677109  3.57159519],[ 4.0666494   3.51518518],-0.240619900318,-0.240619900318,"[ 1.0500261   1.37314434  0.08545363 -1.23349147 -0.01377909  1.22527606
  0.22299719 -0.3056634   1.80505112 -1.74053813  0.        ]","[[ 0.08823109  0.03694211 -0.00120248  0.14009364]
 [-0.00094511 -0.00461803  0.          0.        ]]",[-0.84552658 -0.61041713]
1,[ 2.60026646  2.67699313],[ 1.97828085  2.86654372],-0.233090785727,-0.233090785727,"[ 1.04374962  1.370184    0.14383506 -1.13218139 -0.01377908  1.225275
  0.6797911   0.36283432  1.78584428 -1.57729231  0.        ]","[[  1.27887475e-01   7.65630659e-02  -1.20247953e-03   1.40093640e-01]
 [  3.95342537e+00   3.95352679e+00   0.00000000e+00   0.00000000e+00]]",[-0.84552658 -0.61041713]
2,[ 0.81915158  1.62793148],[ 1.15770231  1.40488496],-0.209352171841,-0.209352171841,"[ 1.01160872  1.34919709  0.31538326 -0.83290533 -0.01377908  1.22527395
  1.12756231  1.01809947  1.67834966 -1.10665247  0.        ]","[[  2.45847373e-01   1.94560885e-01  -1.20247953e-03   1.40093640e-01]
 [  7.82969231e+00   7.83332441e+00   0.00000000e+00   0.00000000e+00]]",[-0.84552658 -0.61041713]
3,[-1.34519291  0.35851067],[-1.79124499 -1.01568033],-0.166694323063,-0.166694323063,"[ 0.91560574  1.27547364  0.58650044 -0.35578873 -0.01377907  1.22527289
  1.5665234   1.66038293  1.34946088 -0.42197548  0.        ]","[[  4.40566697e-01   3.89383698e-01  -1.20247953e-03   1.40093640e-01]
 [  1.16297007e+01   1.16362666e+01   0.00000000e+00   0.00000000e+00]]",[-0.84552658 -0.61041713]
4,[-0.51068103  1.0051055 ],[-0.45211049  1.53556011],-0.122602103275,-0.122602103275,"[ 0.77299953  1.15864552  0.82884809  0.07571855 -0.01377907  1.22527184
  1.08319581  0.9529575   0.88137946  0.07502016  0.        ]","[[  6.31181738e-01   5.80083155e-01  -1.20247953e-03   1.40093640e-01]
 [  7.44564206e+00   7.44763584e+00   0.00000000e+00   0.00000000e+00]]",[-0.84552658 -0.61041713]
5,[-0.5382238 -0.1369261],[-0.44895828 -0.49908427],-0.0874088788655,-0.0874088788655,"[ 0.65127229  1.00508612  0.97590624  0.44990085 -0.01377906  1.22527078
  0.85947721  1.59688686  0.44415065  0.29455529  0.        ]","[[  7.60662636e-01   7.67289860e-01  -1.20247953e-03   1.40093640e-01]
 [  5.50896133e+00   1.12603243e+01   0.00000000e+00   0.00000000e+00]]",[-0.84552658 -0.61041713]
6,[-0.81575543 -0.33097434],[-0.86093201  0.11605978],-0.0575545643709,-0.0575545643709,"[ 0.5546329   0.80118431  1.06943734  0.78528573 -0.01377906  1.22526973
  0.64184983  1.22556356  0.04413165  0.33301132  0.        ]","[[  8.51940350e-01   9.70437289e-01  -1.20247953e-03   1.40093640e-01]
 [  3.62500939e+00   9.06174074e+00   0.00000000e+00   0.00000000e+00]]",[-0.84552658 -0.61041713]
7,[-0.49551308 -0.69837868],[-0.99635979 -0.9424855 ],-0.0381719558494,-0.0381719558494,"[ 0.51242864  0.58977715  1.1053146   1.01440717 -0.01377905  1.22526868
  0.24010195  1.27303619 -0.22089358  0.2522315   0.        ]","[[  8.89546935e-01   1.15449253e+00  -1.20247953e-03   1.40093640e-01]
 [  1.47163782e-01   9.34283108e+00   0.00000000e+00   0.00000000e+00]]",[-0.84552658 -0.61041713]
8,[ 0.72291714 -0.09713047],[ 1.74780516 -0.24170543],-0.0277118352833,-0.0277118352833,"[ 0.55355502  0.40692511  1.07038622  1.14123277 -0.01377905  1.22526762
 -0.2155474   0.61167618 -0.30083601  0.14139867  0.        ]","[[  8.52915560e-01   1.30206013e+00  -1.20247953e-03   1.40093640e-01]
 [ -3.79729566e+00   5.42694610e+00   0.00000000e+00   0.00000000e+00]]",[-0.84552658 -0.61041713]
9,[-0.32822675 -0.29507762],[-0.06837111 -1.0088232 ],-0.0209134726696,-0.0209134726696,"[ 0.59216092  0.28123546  1.03512246  1.19585586 -0.01377904  1.22526657
  0.25028516  0.43173992 -0.33147987  0.05884806  0.        ]","[[  8.17429612e-01   1.39990933e+00  -1.20247953e-03   1.40093640e-01]
 [  2.35316392e-01   4.36155187e+00   0.00000000e+00   0.00000000e+00]]",[-0.84552658 -0.61041713]
