timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-2.20120525 -0.25819078],[-4.13904208 -1.10623813],-0.155307206648,-0.155307206648,"[ 0.98235591  1.93351402  0.09674793 -0.99597721  1.36763516 -1.20061841
  0.43305005 -0.34500882  0.10867934  1.1986151   0.        ]","[[ 0.06130049 -0.04553534  0.15938567 -0.13903719]
 [-0.00099803  0.00248603  0.          0.        ]]",[-0.24862041 -0.12826505]
1,[-1.76386845  0.22481975],[-1.9486052  -0.24500503],-0.143352639421,-0.143352639421,"[ 0.98479458  1.93008334  0.03646694 -1.11003159  1.36763121 -1.20061547
  0.10516407 -0.89775776  0.10833293  1.08290538  0.        ]","[[ 0.02160561 -0.08519852  0.15938567 -0.13903719]
 [-3.95533189 -3.9556168   0.          0.        ]]",[-0.24862041 -0.12826505]
2,[-1.04978216  0.58132851],[-2.05324254 -0.58564314],-0.110248440731,-0.110248440731,"[ 0.97824955  1.91509487 -0.1426792  -1.36157438  1.36762727 -1.20061252
 -0.21633905 -1.0220847   0.07532838  0.77186208  0.        ]","[[-0.09640354 -0.1732434   0.15938567 -0.13903719]
 [-7.83268807 -4.84590443  0.          0.        ]]",[-0.24862041 -0.12826505]
3,[ 0.0571394   1.11600685],[-0.56916079  0.97310812],-0.0571552982472,-0.0571552982472,"[ 0.92267699  1.87877945 -0.43275049 -1.69564876  1.36762332 -1.20060957
 -0.531453   -1.33230269 -0.06618534  0.31216435  0.        ]","[[ -0.29118643  -0.29244981   0.15938567  -0.13903719]
 [-11.63299218  -7.06732094   0.           0.        ]]",[-0.24862041 -0.12826505]
4,[ 1.00433731  1.02612031],[ 1.52919853  0.2850865 ],-0.00887815071396,-0.00887815071396,"[ 0.77083681  1.83379694 -0.78326335 -1.97037856  1.36761937 -1.20060663
 -0.69921306 -0.77453497 -0.35712133 -0.15430595  0.        ]","[[ -0.54414598  -0.39372308   0.15938567  -0.13903719]
 [-13.65620117  -3.07329807   0.           0.        ]]",[-0.24862041 -0.12826505]
5,[ 1.40165079  0.92105836],[ 2.26140676  0.95792056],-0.0605084942596,-0.0605084942596,"[ 0.56153714  1.80720158 -1.0598104  -2.10081241  1.36761543 -1.20060368
 -0.34883295 -0.60858106 -0.6812826  -0.45288542  0.        ]","[[-0.77487354 -0.4432658   0.15938567 -0.13903719]
 [-9.43060293 -1.88495112  0.          0.        ]]",[-0.24862041 -0.12826505]
6,[ 1.38214505  0.55323285],[-0.02621606 -0.17014494],-0.0904167275632,-0.0904167275632,"[ 0.39798084  1.80759992 -1.20747316 -2.09893277  1.36761148 -1.20060073
 -0.00545275 -0.07387686 -0.88974897 -0.58196543  0.        ]","[[-0.92193613 -0.44254832  0.15938567 -0.13903719]
 [-5.28942296  1.94392427  0.          0.        ]]",[-0.24862041 -0.12826505]
7,[ 1.60659277  0.65028071],[ 1.66629268  0.77537049],-0.108532008342,-0.108532008342,"[ 0.26815159  1.82493589 -1.29767667 -2.01567164  1.36760753 -1.20059778
 -0.0053531  -0.17332742 -1.0217607  -0.64859452  0.        ]","[[-1.02771251 -0.41081496  0.15938567 -0.13903719]
 [-5.28822127  1.2317844   0.          0.        ]]",[-0.24862041 -0.12826505]
8,[ 1.34095395  0.28622043],[-0.12425874  0.2374676 ],-0.116032299615,-0.116032299615,"[ 0.18397727  1.85217346 -1.3459711  -1.86819211  1.36760358 -1.20059484
  0.33125371  0.251807   -1.07491681 -0.67884387  0.        ]","[[-1.09274678 -0.35563504  0.15938567 -0.13903719]
 [-1.22873237  4.27605591  0.          0.        ]]",[-0.24862041 -0.12826505]
9,[ 1.33964097  0.20335475],[ 2.61385135 -0.06243135],-0.112345164285,-0.112345164285,"[ 0.14513444  1.88989777 -1.36585155 -1.60988095  1.36759964 -1.20059189
  0.29248125  0.37131921 -1.0400212  -0.68073254  0.        ]","[[-1.12201293 -0.26152745  0.15938567 -0.13903719]
 [-1.69632465  5.13185184  0.          0.        ]]",[-0.24862041 -0.12826505]
10,[ 1.01235199  0.04839923],[ 1.74209751  0.95933943],-0.100805274535,-0.100805274535,"[ 0.15327992  1.91741857 -1.36179782 -1.33072287  1.36759569 -1.20058894
  0.62329139  0.32239506 -0.94726223 -0.65324161  0.        ]","[[-1.11591069 -0.1624054   0.15938567 -0.13903719]
 [ 2.29325509  4.78152282  0.          0.        ]]",[-0.24862041 -0.12826505]
11,[ 0.31645003 -0.48430622],[-1.03285819 -0.57382023],-0.0690490389705,-0.0690490389705,"[ 0.2641939   1.93420839 -1.30010012 -0.95010767  1.36759174 -1.200586
  0.94742414  0.83944061 -0.71512932 -0.53098907  0.        ]","[[-1.03082484 -0.02962739  0.15938567 -0.13903719]
 [ 6.20231447  8.48394267  0.          0.        ]]",[-0.24862041 -0.12826505]
12,[ 0.26187542 -0.32684782],[ 1.17081434  0.55548192],-0.0357618530207,-0.0357618530207,"[ 0.36723909  1.92596652 -1.23070315 -0.53236873  1.3675878  -1.20058305
  0.60931367  0.49890374 -0.50034994 -0.35561947  0.        ]","[[-0.94769033  0.11558549  0.15938567 -0.13903719]
 [ 2.12471635  6.0454645   0.          0.        ]]",[-0.24862041 -0.12826505]
13,[-0.49748868 -0.78449577],[ 0.61987551 -0.22028494],-0.00434548369671,-0.00434548369671,"[ 0.46274632  1.89127844 -1.15413921 -0.13124162  1.36758385 -1.2005801
  0.9337881   0.78913581 -0.32233368 -0.14152645  0.        ]","[[-0.86593431  0.25734674  0.15938567 -0.13903719]
 [ 6.03789285  8.12373723  0.          0.        ]]",[-0.24862041 -0.12826505]
14,[-1.21488106 -0.92057139],[-0.51321809 -1.02346902],-0.044139821643,-0.044139821643,"[ 0.61514634  1.82559661 -1.00063066  0.28256337  1.3675799  -1.20057715
  1.12726922  0.64473216 -0.12789508  0.21594667  0.        ]","[[-0.7217649   0.40944685  0.15938567 -0.13903719]
 [ 8.37130218  7.08971361  0.          0.        ]]",[-0.24862041 -0.12826505]
15,[-1.56593943 -0.72270077],[-0.99885788 -1.46170982],-0.0845012692415,-0.0845012692415,"[ 0.7454417   1.76661951 -0.82470288  0.5424348   1.36757596 -1.20057421
  0.94532495  0.07226595 -0.01877182  0.56344993  0.        ]","[[-0.57635363  0.51011199  0.15938567 -0.13903719]
 [ 6.17707917  2.99046193  0.          0.        ]]",[-0.24862041 -0.12826505]
