timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 0.  0.],[ 1.15946499  0.86260568],-0.206859655968,-0.206859655968,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"[[-0.00434492  0.01801659  0.12494084 -0.18749832]
 [ 0.00205528  0.00312671  0.          0.        ]]",[-0.00276549  0.01303745]
1,[ 0.00180852  0.0023029 ],[ 0.52179655  0.36674907],-0.217759655498,-0.217759655498,"[-0.30100107 -0.55497022  1.41063988  1.40942776  0.          0.          1.4142132
  1.41421308 -0.23363457  1.37707586  0.        ]","[[ 0.03537297  0.05233252  0.12494084 -0.18749832]
 [ 3.95657309  3.41709312  0.          0.        ]]",[-0.00276549  0.01303745]
2,[ 0.00132584  0.00375025],[ 0.75377599  1.19836498],-0.243705683116,-0.243705683116,"[-1.65754543 -1.6435644   1.67943672  1.67585     0.          0.
  1.38666511  1.33380402 -1.50544175  1.67395144  0.        ]","[[ 0.13442443  0.13455794  0.12494084 -0.18749832]
 [ 5.94197112  4.80083818  0.          0.        ]]",[-0.00276549  0.01303745]
3,[ 0.00157859  0.00455272],[-0.21549757  1.03656065],-0.280530815776,-0.280530815776,"[-1.95085762 -1.94399703  1.79834082  1.81732161  0.          0.
  1.56230674  1.71328922 -1.93311311  1.79477813  0.        ]","[[ 0.28198861  0.26933745  0.12494084 -0.18749832]
 [ 8.80496419  8.6642322   0.          0.        ]]",[-0.00276549  0.01303745]
4,[ 0.00073712  0.00528875],[-0.43002297 -0.8432733 ],-0.320380970396,-0.320380970396,"[-2.07306595 -2.13644574  1.81241528  1.92378067  0.          0.
  0.95010182  1.75664178 -2.09200009  1.81015715  0.        ]","[[  0.4477766    0.48063175   0.12494084  -0.18749832]
 [  7.77733994  12.45256275   0.           0.        ]]",[-0.00276549  0.01303745]
5,[-0.00145323  0.00564764],[ 1.36311433  1.43868158],-0.348169163426,-0.348169163426,"[ -2.04973084e+00  -2.17955452e+00   1.72100856e+00   1.86690195e+00
  -1.38777878e-14   2.77555756e-14   2.18527721e-01   7.00085576e-01
  -2.08382450e+00   1.66935249e+00   0.00000000e+00]","[[ 0.58473026  0.69371347  0.12494084 -0.18749832]
 [ 5.92412855  8.86755057  0.          0.        ]]",[-0.00276549  0.01303745]
6,[ 0.00067032  0.0047867 ],[-0.55228648  0.11667695],-0.369603443386,-0.369603443386,"[ -2.11219647e+00  -2.18853536e+00   1.70090350e+00   1.78294799e+00
  -1.38777878e-14   2.77555756e-14   1.42272836e+00   1.38705450e+00
  -2.08761046e+00   1.50935546e+00   0.00000000e+00]","[[  0.74172738   0.90901659   0.12494084  -0.18749832]
 [  9.76301555  12.65014254   0.           0.        ]]",[-0.00276549  0.01303745]
7,[-0.0006882   0.00541066],[ 0.3626539   0.37069563],-0.381283340599,-0.381283340599,"[ -2.16294036e+00  -2.24258471e+00   1.67703911e+00   1.70974024e+00
  -1.38777878e-14   2.77555756e-14   4.77743476e-01   1.21726120e+00
  -2.08206596e+00   1.24202354e+00   0.00000000e+00]","[[  0.91313849   1.16414595   0.12494084  -0.18749832]
 [  7.38597961  12.86208422   0.           0.        ]]",[-0.00276549  0.01303745]
8,[-0.00030916  0.00527636],[ 1.97025822 -0.26107221],-0.378826037834,-0.378826037834,"[-2.14298278 -2.24399991  1.60730763  1.56889773  0.          0.
  0.89543812  1.29217694 -1.99052374  0.802264    0.        ]","[[  1.07380299   1.43355402   0.12494084  -0.18749832]
 [  8.67629152  14.07467722   0.           0.        ]]",[-0.00276549  0.01303745]
9,[ -5.01561444e-05   3.95134138e-03],[-0.98482436 -1.83246665],-0.363921583686,-0.363921583686,"[ -2.22885365e+00  -2.19775050e+00   1.55900938e+00   1.34843982e+00
   0.00000000e+00   2.77555756e-14   1.86437607e+00   8.91674704e-01
  -1.88173377e+00   1.31949735e-01   0.00000000e+00]","[[  1.2853354    1.70186872   0.12494084  -0.18749832]
 [ 12.46441997  12.76115115   0.           0.        ]]",[-0.00276549  0.01303745]
10,[-0.00230972  0.00446865],[-0.56327915 -0.37056192],-0.341398203079,-0.341398203079,"[ -2.22319824e+00  -2.06611705e+00   1.44177418e+00   1.08439502e+00
   1.38777878e-14   2.77555756e-14   4.09408542e-01  -1.16104648e-01
  -1.69234113e+00  -5.63259981e-01   0.00000000e+00]","[[ 1.49306189  1.91482905  0.12494084 -0.18749832]
 [ 8.32173359  8.54895207  0.          0.        ]]",[-0.00276549  0.01303745]
11,[-0.00299259  0.0043573 ],[ 1.31425958  2.06509104],-0.320306497341,-0.320306497341,"[ -2.08118082e+00  -1.90730778e+00   1.28448898e+00   8.38825574e-01
   2.77555756e-14   0.00000000e+00  -4.28958597e-01  -5.01007794e-01
  -1.47495590e+00  -1.00439190e+00   0.00000000e+00]","[[ 1.63548264  2.06938813  0.12494084 -0.18749832]
 [ 5.92821753  6.91242233  0.          0.        ]]",[-0.00276549  0.01303745]
12,[  4.30707878e-05   3.15980637e-03],[ 0.01512582  2.29576913],-0.293446488902,-0.293446488902,"[ -2.01727124e+00  -1.82245397e+00   1.11360751e+00   5.27023560e-01
   1.38777878e-14   2.77555756e-14   9.31162298e-01   4.71756089e-01
  -1.25867548e+00  -1.36338008e+00   0.00000000e+00]","[[  1.79259119   2.24598715   0.12494084  -0.18749832]
 [  9.77000305  10.73473021   0.           0.        ]]",[-0.00276549  0.01303745]
13,[ 0.000114    0.00462194],[-0.02838484 -1.0799089 ],-0.256268213664,-0.256268213664,"[ -2.01358459e+00  -1.80218095e+00   8.77676814e-01  -1.41804021e-02
   1.38777878e-14   2.77555756e-14   8.28400270e-01   1.33224288e+00
  -9.70374780e-01  -1.59868410e+00   0.00000000e+00]","[[  1.98666276   2.49827429   0.12494084  -0.18749832]
 [  9.63764681  14.48150931   0.           0.        ]]",[-0.00276549  0.01303745]
14,[ 0.00028162  0.00320343],[ 0.01102925 -0.1495149 ],-0.227080184229,-0.227080184229,"[ -1.97496102e+00  -1.72917467e+00   5.78858076e-01  -6.47115212e-01
   0.00000000e+00   2.77555756e-14   6.78815716e-01   2.16707222e-01
  -6.71110125e-01  -1.55381874e+00   0.00000000e+00]","[[  2.17638319   2.74529793   0.12494084  -0.18749832]
 [  9.3352526   10.23502171   0.           0.        ]]",[-0.00276549  0.01303745]
15,[ -3.79106641e-05   3.24360607e-03],[ 1.28571884  1.7105747 ],-0.21417372479,-0.21417372479,"[ -1.91455348e+00  -1.60939308e+00   2.14311831e-01  -1.15261473e+00
   0.00000000e+00   2.77555756e-14   5.97766320e-01   2.39737319e-03
  -4.42964851e-01  -1.35423988e+00   0.00000000e+00]","[[ 2.36167594  2.94202412  0.12494084 -0.18749832]
 [ 9.19444424  9.4402585   0.          0.        ]]",[-0.00276549  0.01303745]
16,[  3.85668536e-05   1.25659280e-03],[ 0.2128389  0.2692282],-0.214605522929,-0.214605522929,"[ -1.86666993e+00  -1.48125569e+00  -3.12832255e-01  -1.47848732e+00
   0.00000000e+00   2.77555756e-14   1.81869383e+00  -1.78604145e+00
  -2.90251675e-01  -1.09448033e+00   0.00000000e+00]","[[  2.58346351   3.09620279   0.12494084  -0.18749832]
 [ 12.97151075   2.09456378   0.           0.        ]]",[-0.00276549  0.01303745]
17,[-0.00041575  0.00075877],[ 0.76674502 -0.0135798 ],-0.214011933163,-0.214011933163,"[ -1.79941958e+00  -1.36263202e+00  -1.01866937e+00  -1.33622976e+00
   0.00000000e+00   2.77555756e-14   1.79075141e+00  -2.27755640e+00
  -2.68541215e-01  -1.02840008e+00   0.00000000e+00]","[[  2.84876995   3.08632906   0.12494084  -0.18749832]
 [ 13.55723863  -1.73982063   0.           0.        ]]",[-0.00276549  0.01303745]
18,[ 0.00041203  0.00067531],[-1.032647   -0.96437626],-0.211608711063,-0.211608711063,"[-1.67500878 -1.26574845 -1.74455348 -1.15178     0.          0.
  2.27098159 -1.99741229 -0.24404902 -0.99773208  0.        ]","[[  3.14768058   3.04918573   0.12494084  -0.18749832]
 [ 16.32460399  -1.87904677   0.           0.        ]]",[-0.00276549  0.01303745]
19,[-0.00104984  0.00137068],[ 0.10158732  0.24523687],-0.205274323804,-0.205274323804,"[-1.48485856 -1.17808425 -2.19272943 -0.89105933  0.          0.
  0.94461689 -2.31304808 -0.2023147  -1.01882194  0.        ]","[[  3.43120322   2.9736625    0.12494084  -0.18749832]
 [ 12.04192813  -5.66066995   0.           0.        ]]",[-0.00276549  0.01303745]
20,[-0.00011194  0.00182327],[ 0.22209579 -2.44742812],-0.195702179581,-0.195702179581,"[-1.26634718 -1.08947327 -2.33850318 -0.57849012  0.          0.
  0.94872644 -1.88420699 -0.13248358 -1.06620479  0.        ]","[[  3.67368506   2.87131505   0.12494084  -0.18749832]
 [ 12.20570432  -4.57769675   0.           0.        ]]",[-0.00276549  0.01303745]
