timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.0640908815975,[-1.79209464  2.32148522],-3.00709,"[[-0.06179217 -0.01660263  0.16564606 -0.06155514]
 [ 0.00470757 -0.0007144   0.          0.        ]]","[ 1.02786939  1.90903522 -0.36283537 -1.49573752  1.42765129 -0.53498678
 -0.45801599 -0.34286164  0.15415006  0.02875916  0.        ]",[-2.06297827  1.95819175],[-0.59474027 -0.58617407]
1,-0.0610501875168,[-1.60151663  1.21429306],-3.06831,"[[-0.1014049   0.02312651  0.16564606 -0.06155514]
 [-3.95279859  3.96042176  0.          0.        ]]","[ 1.02249328  1.90883759 -0.42102382 -1.39581405  1.42765038 -0.53498664
 -0.59383322  0.29438488  0.15093933 -0.01795642  0.        ]",[-1.72906709  1.32656646],[-0.59474027 -0.58617407]
2,-0.0520254771896,[-0.72134019  0.91732963],-3.15703,"[[-0.21938216  0.14129114  0.16564606 -0.06155514]
 [-7.83201377  7.84308872  0.          0.        ]]","[ 0.99113869  1.89418574 -0.59258311 -1.09977318  1.42764947 -0.53498649
 -0.72696353  0.91900752  0.13216236 -0.155951    0.        ]",[-0.81000298  0.55549371],[-0.59474027 -0.58617407]
3,-0.0389217755105,[ 0.12224913 -0.23652811],-3.20633,"[[ -0.40311284   0.33304823   0.16564606  -0.06155514]
 [-10.53208195  11.32100141   0.           0.        ]]","[ 0.89758322  1.82622619 -0.85001602 -0.63167101  1.42764855 -0.53498635
 -0.81962673  1.47851481  0.07673476 -0.35293714  0.        ]",[ 0.49774936 -0.13043964],[-0.59474027 -0.58617407]
4,-0.026382145671,[ 0.99121563 -0.15896708],-3.18921,"[[ -0.60680947   0.54781832   0.16564606  -0.06155514]
 [ -9.83989697  10.15987025   0.           0.        ]]","[ 0.73378797  1.68816736 -1.1123259  -0.14395731  1.42764764 -0.5349862
 -0.7958714   1.29171746 -0.02067178 -0.54987131  0.        ]",[ 1.3204509  -0.24664205],[-0.59474027 -0.58617407]
5,-0.0192581720348,[ 1.54621782 -0.41007457],-3.17076,"[[-0.76230833  0.74266594  0.16564606 -0.06155514]
 [-5.72363804  9.327709    0.          0.        ]]","[ 0.57023416  1.5114246  -1.28970361  0.24698723  1.42764672 -0.53498606
 -0.65460553  1.15784322 -0.11702451 -0.64146688  0.        ]",[ 1.23154581 -0.48436123],[-0.59474027 -0.58617407]
6,-0.0119256561718,[ 0.00954457 -0.06954821],-3.07323,"[[-0.83594346  0.9110621   0.16564606 -0.06155514]
 [-1.65337459  7.51797591  0.          0.        ]]","[ 0.48237656  1.32445946 -1.36536973  0.53347929  1.42764581 -0.53498591
 -0.51491821  0.86670271 -0.17257356 -0.57872613  0.        ]",[ 0.65592015 -0.51357305],[-0.59474027 -0.58617407]
7,-0.00915215595306,[ 0.97056821 -0.45010811],-3.02601,"[[-0.86830154  1.05716495  0.16564606 -0.06155514]
 [-1.58267065  7.09372331  0.          0.        ]]","[ 0.4418256   1.14081485 -1.39676843  0.73674062  1.4276449  -0.53498577
 -0.51249159  0.79845093 -0.21329635 -0.45677268  0.        ]",[ 0.52193201 -0.69956839],[-0.59474027 -0.58617407]
8,-0.0205453161365,[-0.33935476  0.3048954 ],-2.97272,"[[-0.86110263  1.17973798  0.16564606 -0.06155514]
 [ 2.28970215  5.17000742  0.          0.        ]]","[ 0.45094602  0.97437312 -1.38988264  0.8714086   1.42764398 -0.53498562
 -0.37959568  0.48897362 -0.24357954 -0.28725601  0.        ]",[-0.462017   -0.63940078],[-0.59474027 -0.58617407]
9,-0.0371402621925,[-0.07836242  0.01341479],-2.98257,"[[-0.82923677  1.2942273   0.16564606 -0.06155514]
 [ 0.90150413  6.27523764  0.          0.        ]]","[ 0.49063614  0.81105228 -1.35871482  0.96571038  1.42764307 -0.53498548
 -0.4272371   0.66677701 -0.28107904 -0.08555922  0.        ]",[-0.68631244 -1.03055155],[-0.59474027 -0.58617407]
10,-0.0517503382776,[-1.74299578 -2.22093423],-3.00592,"[[-0.8144947   1.41901919  0.16564606 -0.06155514]
 [ 0.57378784  6.20418678  0.          0.        ]]","[ 0.50861392  0.62695783 -1.34391995  1.03237983  1.42764216 -0.53498533
 -0.43848388  0.65534652 -0.34831554  0.08307251  0.        ]",[-0.99931157 -1.2573036 ],[-0.59474027 -0.58617407]
11,-0.0556367278292,[ 0.49207837 -0.87862717],-2.98831,"[[-0.8428297   1.50215048  0.16564606 -0.06155514]
 [-3.39414969  2.12252296  0.          0.        ]]","[  4.73842656e-01   5.02170516e-01  -1.37214485e+00   1.05537114e+00
   1.42764124e+00  -5.34985189e-01  -5.74659288e-01  -1.29010273e-03
  -4.04701191e-01   1.18129748e-01   0.00000000e+00]",[-0.36536062 -0.65132993],[-0.59474027 -0.58617407]
12,-0.0494005952908,[-0.37449628 -0.32670591],-2.94676,"[[-0.89049369  1.5092693   0.16564606 -0.06155514]
 [-1.37895269 -1.39889642  0.          0.        ]]","[ 0.41336019  0.4914389  -1.41762004  1.05653526  1.42764033 -0.53498504
 -0.50549964 -0.56779751 -0.41440869  0.03892545  0.        ]",[-0.45034131 -0.02696726],[-0.59474027 -0.58617407]
