timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.192180999587,[-1.53306489  3.37188185],-4.05751,"[[-0.04471689  0.03732514  0.09273406 -0.15761967]
 [ 0.00186819  0.0013657   0.          0.        ]]","[ 1.03056822  1.90221005 -0.33764996 -1.36854071  0.79784493 -1.36518949
 -0.45719219 -0.34244751  0.88754102  1.28616609  0.        ]",[-2.0659256   2.95112658],[-0.60188699 -0.59063894]
1,-0.188910435012,[-0.96822632  1.98988539],-4.05055,"[[-0.08438585  0.07709545  0.09273406 -0.15761967]
 [-3.95558411  3.96245833  0.          0.        ]]","[ 1.02630308  1.89877116 -0.39594701 -1.2685785   0.79784466 -1.36518869
 -0.59294539  0.29667618  0.88497985  1.23911938  0.        ]",[-2.12041068  2.38090968],[-0.60188699 -0.59063894]
2,-0.179025507052,[-1.4805129   1.18239008],-3.98106,"[[-0.20115726  0.19529981  0.09273406 -0.15761967]
 [-7.70906334  7.84502394  0.          0.        ]]","[ 0.99862574  1.87452402 -0.56607601 -0.97389609  0.79784439 -1.36518788
 -0.72170161  0.92312934  0.86835803  1.10325611  0.        ]",[-2.13490295  1.66785395],[-0.60188699 -0.59063894]
3,-0.161747251281,[-1.59862909  0.43242409],-3.82498,"[[ -0.39351518   0.39038346   0.09273406  -0.15761967]
 [-11.51408979  11.65061711   0.           0.        ]]","[ 0.90484055  1.7895336  -0.83652342 -0.50437888  0.79784412 -1.36518708
 -0.85222601  1.53716227  0.8120102   0.88787049  0.        ]",[-1.53516686  0.63425779],[-0.60188699 -0.59063894]
4,-0.134258310159,[-0.8568642   0.20412309],-3.53671,"[[ -0.66121294   0.6382712    0.09273406  -0.15761967]
 [-15.24335559  13.13313079   0.           0.        ]]","[ 0.68096818  1.60567335 -1.17619511  0.03760541  0.79784385 -1.36518627
 -0.98015148  1.77636487  0.67718358  0.58689341  0.        ]",[-0.09148687 -0.06960195],[-0.60188699 -0.59063894]
5,-0.0954391437291,[ 1.66900369 -1.32191465],-3.18735,"[[ -0.99707702   0.90643708   0.09273406  -0.15761967]
 [-18.33288331  13.6815126    0.           0.        ]]","[ 0.2701408   1.32365972 -1.50876198  0.51976599  0.79784358 -1.36518546
 -1.08613178  1.86484471  0.42604813  0.22900093  0.        ]",[ 1.60491073 -0.73753476],[-0.60188699 -0.59063894]
6,-0.0572436503168,[ 2.17072451  0.27356038],-3.06274,"[[ -1.32039468   1.13759886   0.09273406  -0.15761967]
 [-14.01317662   9.44887139   0.           0.        ]]","[-0.22148608  1.02621726 -1.6986353   0.82269257  0.79784331 -1.36518466
 -0.93795152  1.18190659  0.11672015 -0.04445525  0.        ]",[ 2.02405596 -0.72008896],[-0.60188699 -0.59063894]
7,-0.0368964484827,[ 1.42739468 -0.76605109],-3.07531,"[[ -1.55818327   1.33555027   0.09273406  -0.15761967]
 [ -9.77966885  10.34338252   0.           0.        ]]","[-0.61346609  0.74402193 -1.74444751  0.98591544  0.79784304 -1.36518385
 -0.79272826  1.32623538 -0.12769907 -0.13274651  0.        ]",[ 1.6077683  -1.24194622],[-0.60188699 -0.59063894]
8,-0.036536917778,[ 1.89293336 -1.55753913],-3.06695,"[[-1.71212658  1.50991802  0.09273406 -0.15761967]
 [-5.62841348  7.1042614   0.          0.        ]]","[-0.86926248  0.4836704  -1.72987914  1.05059734  0.79784277 -1.36518304
 -0.65032658  0.80360238 -0.27668161 -0.09474078  0.        ]",[ 1.31497383 -1.18275654],[-0.60188699 -0.59063894]
9,-0.0413162614275,[ 0.80246718 -0.24980637],-3.08401,"[[-1.7838635   1.6108562   0.09273406 -0.15761967]
 [-1.55880116  3.003263    0.          0.        ]]","[-0.98693011  0.3311704  -1.71125839  1.05324108  0.7978425  -1.36518224
 -0.51072556  0.14190552 -0.34139698 -0.04203246  0.        ]",[ 0.95323187 -0.75881791],[-0.60188699 -0.59063894]
