timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.377815111429,[ 2.93155548  2.77414968],-4.81692,"[[ 0.0724856   0.08707443 -0.12910945 -0.14519834]
 [ 0.00279392 -0.00379777  0.          0.        ]]","[ 0.99489846  2.08025959 -0.15073266 -0.99956123 -1.10908138 -1.25721685
 -0.47438136 -0.3452016   2.77922996  1.37353805  0.        ]",[ 2.94268703  4.17665863],[-0.49419221 -0.46487692]
1,-0.381762500056,[ 2.72963568  4.3991672 ],-4.7905,"[[ 0.11221613  0.12671165 -0.12910945 -0.14519834]
 [ 3.95710354  3.95433291  0.          0.        ]]","[ 0.98902054  2.07395954 -0.0910571  -0.89978424 -1.10908043 -1.25721561
 -0.33372126  0.23972167  2.76056336  1.50542979  0.        ]",[ 2.81620622  3.80681205],[-0.49419221 -0.46487692]
2,-0.390936824802,[ 3.83188167  3.2380102 ],-4.93088,"[[ 0.23024921  0.24472543 -0.12910945 -0.14519834]
 [ 7.83334037  7.83411328  0.          0.        ]]","[ 0.95677477  2.04152944  0.08429405 -0.60629863 -1.10907949 -1.25721438
 -0.19583833  0.81306629  2.66195062  1.88400009  0.        ]",[ 2.6665771   3.44304013],[-0.49419221 -0.46487692]
3,-0.397487039133,[ 1.59367558  3.17155369],-4.97381,"[[  0.42504164   0.4395638   -0.12910945  -0.14519834]
 [ 11.63337384  11.63703255   0.           0.        ]]","[ 0.85637263  1.94435239  0.3620734  -0.14232378 -1.10907855 -1.25721314
 -0.06066606  1.37505163  2.37045433  2.43031646  0.        ]",[ 2.49158359  3.05673122],[-0.49419221 -0.46487692]
4,-0.388804046366,[ 2.87267477  1.62256947],-4.93521,"[[  0.6950907    0.7097036   -0.12910945  -0.14519834]
 [ 15.35939921  15.36447895   0.           0.        ]]","[ 0.6269348   1.72640542  0.70616457  0.43003816 -1.10907761 -1.2572119
  0.07187365  1.92588163  1.76863096  2.93238245  0.        ]",[ 2.30091548  2.49879146],[-0.49419221 -0.46487692]
5,-0.349841381327,[ 2.3701014   2.96034593],-4.47696,"[[  1.03894079   1.0536485   -0.12910945  -0.14519834]
 [ 19.01390101  19.01775755   0.           0.        ]]","[ 0.20846815  1.333116    1.04017241  0.98103006 -1.10907666 -1.25721067
  0.20186916  2.46574753  0.88526331  3.0274763   0.        ]",[ 1.9471159   1.92983413],[-0.49419221 -0.46487692]
6,-0.270209978749,[ 1.47524681  2.16702797],-3.6604,"[[  1.45518605   1.46992824  -0.12910945  -0.14519834]
 [ 22.59926793  22.59819553   0.           0.        ]]","[-0.4200134   0.74693913  1.23847887  1.29924343 -1.10907572 -1.25720943
  0.32940544  2.99484347  0.06702697  2.40959965  0.        ]",[ 1.05036747  1.32704794],[-0.49419221 -0.46487692]
7,-0.163265231897,[ 0.11099004  0.52587096],-2.66134,"[[  1.94246069   1.95710106  -0.12910945  -0.14519834]
 [ 26.11693973  26.10736196   0.           0.        ]]","[-1.18763828  0.03605586  1.14555149  1.12553306 -1.10907478 -1.25720819
  0.45453369  3.51339903 -0.11401372  1.29796346  0.        ]",[ 0.25941074  0.640324  ],[-0.49419221 -0.46487692]
8,-0.127810604381,[ 0.03690922 -0.35233424],-2.19697,"[[  2.46409678   2.49492928  -0.12910945  -0.14519834]
 [ 26.04651413  27.67041233   0.           0.        ]]","[-1.85493411 -0.59125028  0.68562836  0.30576632 -1.10907384 -1.25720696
  0.45202834  3.7443592   0.46672678  0.64892045  0.        ]",[ 0.46676323  0.483486  ],[-0.49419221 -0.46487692]
9,-0.189403337137,[ 1.95240267  1.70357639],-2.44266,"[[  2.98136106   3.02883051  -0.12910945  -0.14519834]
 [ 25.68011522  21.47084017   0.           0.        ]]","[-2.18866894 -0.88239893 -0.01930604 -0.934852   -1.10907289 -1.25720572
  0.43899482  2.82820499  0.98616115  0.96830955  0.        ]",[ 1.65164697  1.10587549],[-0.49419221 -0.46487692]
