timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.295714298976,[ 3.49410465  2.99540488],-5.12593,"[[-0.00544527  0.03089283 -0.07593379  0.07781912]
 [ 0.00062986  0.00492985  0.          0.        ]]","[ 1.01067758  2.02991328 -0.28221537 -1.22262646 -0.64993654  0.66599876
 -0.46919949 -0.34351403  2.40381819 -1.2871652   0.        ]",[ 2.90745711  3.3219254 ],[-0.53580898 -0.47289234]
1,-0.292117893229,[ 2.20121578  1.72244532],-5.01221,"[[ 0.03424229  0.07070285 -0.07593379  0.07781912]
 [ 3.95496815  3.96288555  0.          0.        ]]","[ 1.00974602  2.02688555 -0.2227752  -1.12269552 -0.64993625  0.66599846
 -0.33023919  0.25754063  2.39801228 -1.14773075  0.        ]",[ 2.17147017  2.79447436],[-0.53580898 -0.47289234]
2,-0.279638923297,[ 1.3071432   2.16497802],-4.70898,"[[ 0.1522327   0.18888599 -0.07593379  0.07781912]
 [ 7.83120029  7.84249817  0.          0.        ]]","[ 0.99185828  2.00400713 -0.04690059 -0.82830197 -0.64993596  0.66599816
 -0.19402366  0.84669792  2.33474695 -0.74088104  0.        ]",[ 1.26189446  2.27021194],[-0.53580898 -0.47289234]
3,-0.253616596205,[-0.52012405  2.54279898],-4.10226,"[[  0.3469818    0.38389046  -0.07593379   0.07781912]
 [ 11.63116888  11.64525964   0.           0.        ]]","[ 0.91360287  1.92170702  0.23533758 -0.35885033 -0.64993567  0.66599786
 -0.06048812  1.42418375  2.088747   -0.13123449  0.        ]",[ 0.22205174  1.59411955],[-0.53580898 -0.47289234]
4,-0.214268851453,[ 0.15261119 -0.71483903],-3.52417,"[[  0.556647     0.65421639  -0.07593379   0.07781912]
 [  9.34309248  15.37488739   0.           0.        ]]","[ 0.76473585  1.72166155  0.51737453  0.22934615 -0.64993537  0.66599755
 -0.14089389  1.99056157  1.60430252  0.40023529  0.        ]",[-0.02751142  0.59553087],[-0.53580898 -0.47289234]
5,-0.169741573483,[-0.2329594   0.50617244],-2.9925,"[[  0.74773684   0.93025701  -0.07593379   0.07781912]
 [  9.76446232  12.23961016   0.           0.        ]]","[ 0.57606698  1.42853415  0.74452233  0.71506093 -0.64993508  0.66599725
 -0.12608639  1.51443754  1.02916233  0.63741523  0.        ]",[-0.47431776  0.41593689],[-0.53580898 -0.47289234]
6,-0.123526597603,[-0.66816939 -1.55190762],-2.55823,"[[  0.93184963   1.19272703  -0.07593379   0.07781912]
 [  8.65059384  14.00151519   0.           0.        ]]","[ 0.35305771  1.08662117  0.92838585  1.03580762 -0.64993479  0.66599695
 -0.16522907  1.78199758  0.47556988  0.5985756   0.        ]",[-0.91938925 -0.76477349],[-0.53580898 -0.47289234]
7,-0.0830710738698,[-0.60142974 -1.37688103],-2.24545,"[[ 1.07664069  1.43025238 -0.07593379  0.07781912]
 [ 5.83764934  9.76513905  0.          0.        ]]","[ 0.15418986  0.74389468  1.04469424  1.18853448 -0.6499345   0.66599665
 -0.26407939  1.13866237  0.0778711   0.37244755  0.        ]",[-0.73581684 -0.79666531],[-0.53580898 -0.47289234]
8,-0.05750859521,[-0.61279165  0.038729  ],-2.08337,"[[ 1.1683688   1.58389124 -0.07593379  0.07781912]
 [ 3.3433155   5.61258688  0.          0.        ]]","[ 0.01955705  0.51469282  1.10422745  1.21310212 -0.64993421  0.66599635
 -0.35173333  0.50805732 -0.12083699  0.15817389  0.        ]",[-0.46902183 -0.51141226],[-0.53580898 -0.47289234]
9,-0.0415554364423,[-0.1195839  -1.56125374],-2.0292,"[[ 1.21024074  1.69657045 -0.07593379  0.07781912]
 [ 0.85213666  5.65518809  0.          0.        ]]","[-0.04375347  0.34658304  1.12757679  1.19346155 -0.64993392  0.66599604
 -0.43927638  0.51452652 -0.20511879 -0.00232131  0.        ]",[-0.24640724 -0.87972569],[-0.53580898 -0.47289234]
10,-0.0326779526565,[ 0.03500089 -0.68147221],-2.0056,"[[ 1.22237228  1.76882368 -0.07593379  0.07781912]
 [ 0.36260521  1.58370405  0.          0.        ]]","[-0.06228959  0.23990554  1.13388383  1.16419179 -0.64993363  0.66599574
 -0.45647897 -0.10376761 -0.23210116 -0.09780955  0.        ]",[-0.07996678 -0.34097537],[-0.53580898 -0.47289234]
11,-0.0315430669817,[ 0.37004079 -0.39301397],-2.00281,"[[ 1.23094587  1.77310959 -0.07593379  0.07781912]
 [ 0.49431107 -1.14601628  0.          0.        ]]","[-0.07543896  0.23362041  1.13821598  1.16204888 -0.64993334  0.66599544
 -0.45185048 -0.51830192 -0.24145282 -0.11000733  0.        ]",[-0.00682526  0.16998591],[-0.53580898 -0.47289234]
