timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.275298906604,[ 2.75068468  2.09527823],-3.71654,"[[ 0.00771821  0.02176815 -0.02734212  0.1435939 ]
 [-0.00028794  0.00322632  0.          0.        ]]","[ 0.97851023  2.16565784 -0.19029357 -1.00143108 -0.23882688  1.23597815
 -0.45757144 -0.34393869  1.76619136 -1.66336855  0.        ]",[ 2.73715401  2.23952627],[-0.39344338 -0.32190546]
1,-0.268465588868,[ 2.59239843  1.19646509],-3.66169,"[[ 0.04738758  0.06154443 -0.02734212  0.1435939 ]
 [ 3.95406693  3.96121563  0.          0.        ]]","[ 0.97682073  2.16322147 -0.12976355 -0.89711469 -0.23882674  1.23597635
 -0.30631194  0.2141693   1.76027496 -1.54067475  0.        ]",[ 2.15145802  1.81358993],[-0.39344338 -0.32190546]
2,-0.246487044861,[ 0.76112272  2.05490529],-3.32913,"[[ 0.16536009  0.17969451 -0.02734212  0.1435939 ]
 [ 7.83030985  7.84086183  0.          0.        ]]","[ 0.95747861  2.14237573  0.04920457 -0.58940221 -0.23882659  1.23597455
 -0.15804034  0.76123002  1.7015408  -1.18280864  0.        ]",[ 1.34069097  1.39231193],[-0.39344338 -0.32190546]
3,-0.206783299721,[ 1.17329993  0.09584152],-2.86965,"[[  0.35061005   0.37467029  -0.02734212   0.1435939 ]
 [ 10.68528076  11.64402859   0.           0.        ]]","[ 0.88455896  2.06424082  0.32224671 -0.09790474 -0.23882644  1.23597275
 -0.04883378  1.29750534  1.48660003 -0.66353303  0.        ]",[ 0.19523761  0.70243013],[-0.39344338 -0.32190546]
4,-0.149365252696,[ 0.18586918 -1.35809187],-2.01831,"[[  0.6018947    0.60902892  -0.02734212   0.1435939 ]
 [ 14.43084091  11.79130664   0.           0.        ]]","[ 0.70703625  1.90228169  0.66225981  0.44312344 -0.2388263   1.23597096
  0.09443904  1.31827065  1.02996899 -0.15769283  0.        ]",[-1.16600001  0.22117144],[-0.39344338 -0.32190546]
5,-0.0875489605187,[-2.3988698   0.21399243],-1.38222,"[[  0.89505084   0.80277764  -0.02734212   0.1435939 ]
 [ 14.88319475   7.59751534   0.           0.        ]]","[ 0.39990754  1.71822441  0.9889934   0.82956921 -0.23882615  1.23596916
  0.11174215  0.72691195  0.42832091  0.10911625  0.        ]",[-1.92457128  0.42568558],[-0.39344338 -0.32190546]
6,-0.0435317172735,[-2.178434   -0.24792122],-1.27973,"[[  1.15007096   0.96172771  -0.02734212   0.1435939 ]
 [ 10.63293452   8.29519138   0.           0.        ]]","[ 0.0645492   1.53839925  1.19133819  1.09441205 -0.23882601  1.23596736
 -0.05083636  0.82528907 -0.10586978  0.09394887  0.        ]",[-2.07393909 -0.12697461],[-0.39344338 -0.32190546]
7,-0.0401261990915,[-2.03653304 -1.3171635 ],-1.20294,"[[ 1.32093142  1.11614321 -0.02734212  0.1435939 ]
 [ 6.46688657  7.15019142  0.          0.        ]]","[-0.18443147  1.34340192  1.2770561   1.29977022 -0.23882586  1.23596556
 -0.21019362  0.66383431 -0.4647351  -0.07479759  0.        ]",[-1.94686663 -0.42014256],[-0.39344338 -0.32190546]
8,-0.0531570207551,[-0.81777058 -0.46979066],-1.19436,"[[ 1.40929907  1.21800845 -0.02734212  0.1435939 ]
 [ 2.38335442  3.05000321  0.          0.        ]]","[-0.31804064  1.20607034  1.30459564  1.4047673  -0.23882572  1.23596376
 -0.36639451  0.08567452 -0.63561473 -0.22318317  0.        ]",[-1.31577849 -0.00170073],[-0.39344338 -0.32190546]
9,-0.0568459008099,[-1.90731037  0.30537364],-1.16868,"[[ 1.42403107  1.25974682 -0.02734212  0.1435939 ]
 [-0.89925155  1.13022801  0.          0.        ]]","[-0.34053178  1.14819884  1.30804612  1.44046424 -0.23882557  1.23596196
 -0.49195874 -0.18502937 -0.6717349  -0.27413815  0.        ]",[-0.80662239  0.25103432],[-0.39344338 -0.32190546]
