timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.389901567514,[ 3.87423824  4.54582374],-5.64052,"[[ 0.01352773  0.08864242 -0.14350571 -0.15316475]
 [-0.00020253 -0.00086825  0.          0.        ]]","[ 1.01641166  2.00477978 -0.25493574 -1.1076934  -1.23406686 -1.32660127
 -0.46775682 -0.34394142  3.06361118  1.37714851  0.        ]",[ 3.60789824  4.93258095],[-0.52176148 -0.50823402]
1,-0.394203610207,[ 3.59624476  4.63888746],-5.66233,"[[ 0.05319893  0.12833765 -0.14350571 -0.15316475]
 [ 3.95416691  3.95720452  0.          0.        ]]","[ 1.01424437  1.99833127 -0.19578479 -1.00863506 -1.23406595 -1.3266002
 -0.32963015  0.26300336  3.05076666  1.51778839  0.        ]",[ 3.50807762  4.5054884 ],[-0.52176148 -0.50823402]
2,-0.404365629061,[ 3.75481121  4.51916393],-5.71287,"[[ 0.17117388  0.24640829 -0.14350571 -0.15316475]
 [ 7.83046338  7.83692804  0.          0.        ]]","[ 0.99263006  1.96536233 -0.02097909 -0.71758963 -1.23406505 -1.32659914
 -0.1942306   0.85793361  2.96650551  1.92484995  0.        ]",[ 3.48046207  4.10021019],[-0.52176148 -0.50823402]
3,-0.412286183019,[ 3.49964114  3.89192276],-5.72914,"[[  0.36590937   0.4413024   -0.14350571  -0.15316475]
 [ 11.63055726  11.63979143   0.           0.        ]]","[ 0.90815987  1.8669791   0.25870236 -0.25770008 -1.23406414 -1.32659807
 -0.06149282  1.44107703  2.68791046  2.52309442  0.        ]",[ 3.34502578  3.55626798],[-0.52176148 -0.50823402]
4,-0.404912435808,[ 3.90619279  3.42845899],-5.59265,"[[  0.63590272   0.71149682  -0.14350571  -0.15316475]
 [ 15.35664435  15.36718296   0.           0.        ]]","[ 0.69650047  1.64679961  0.6109615   0.30927122 -1.23406324 -1.32659701
  0.0686599   2.01264549  2.08049142  3.09703538  0.        ]",[ 2.98317218  2.74720192],[-0.52176148 -0.50823402]
5,-0.366624659095,[ 2.02829078  2.61535018],-5.1998,"[[  0.97969833   1.05549527  -0.14350571  -0.15316475]
 [ 19.01120867  19.02040796   0.           0.        ]]","[ 0.29162437  1.24998549  0.96369762  0.85446603 -1.23406233 -1.32659594
  0.19631431  2.57283774  1.15592438  3.26142834  0.        ]",[ 2.77188849  2.02885604],[-0.52176148 -0.50823402]
6,-0.286719367701,[ 1.67636224  1.48509399],-4.39351,"[[  1.39589036   1.4718275   -0.14350571  -0.15316475]
 [ 22.59663654  22.60079423   0.           0.        ]]","[-0.33593368  0.6591047   1.19407546  1.16816803 -1.23406143 -1.32659488
  0.32155377  3.12185571  0.26334082  2.6680937   0.        ]",[ 2.04862428  1.67923331],[-0.52176148 -0.50823402]
7,-0.179722170797,[-0.04967147  0.4526578 ],-3.44163,"[[  1.88311293   1.9590518   -0.14350571  -0.15316475]
 [ 26.11436303  26.10991193   0.           0.        ]]","[-1.12399571 -0.05684221  1.14466314  0.99360636 -1.23406052 -1.32659381
  0.44442838  3.65993819  0.01592044  1.50751306  0.        ]",[ 0.80216682  0.83876574],[-0.52176148 -0.50823402]
8,-0.143887486022,[ 1.50076346  0.57481989],-2.73875,"[[  2.39831639   2.49402267  -0.14350571  -0.15316475]
 [ 25.40789489  27.38309836   0.           0.        ]]","[-1.82643792 -0.68519855  0.73449279  0.18445812 -1.23405962 -1.32659275
  0.41975119  3.85515364  0.58817188  0.78413178  0.        ]",[ 0.88567245  0.68406928],[-0.52176148 -0.50823402]
9,-0.207625249899,[ 1.77821523  1.97172277],-3.09451,"[[  2.94119441   3.05906902  -0.14350571  -0.15316475]
 [ 28.86741338  23.88136645   0.           0.        ]]","[-2.22552835 -0.98371296  0.02186773 -1.12299882 -1.23405871 -1.32659168
  0.5405926   3.3181809   1.16685989  1.1162134   0.        ]",[ 2.29605722  1.46454906],[-0.52176148 -0.50823402]
10,-0.222597783274,[ 2.82390893  1.91982235],-3.04939,"[[  3.55252047   3.21949926  -0.14350571  -0.15316475]
 [ 32.25415673  -0.97260595   0.           0.        ]]","[-2.12197918 -0.98426724 -0.8710985  -1.52530573 -1.23405781 -1.32659062
  0.65889191 -0.49295553  1.14094519  1.37932893  0.        ]",[ 3.0465939   1.41544986],[-0.52176148 -0.50823402]
11,-0.219077876398,[ 3.52484138  0.26506908],-2.99841,"[[  4.23092052   3.15522488  -0.14350571  -0.15316475]
 [ 35.57484837  -3.95013241   0.           0.        ]]","[-1.37912716 -0.9886763  -1.59746562 -1.36414812 -1.2340569  -1.32658955
  0.77488396 -0.94953243  1.12386096  1.34474477  0.        ]",[ 3.37795639  1.69773388],[-0.52176148 -0.50823402]
12,-0.22044935105,[ 4.16249082  1.31131561],-3.1187,"[[  4.97507669   3.08459551  -0.14350571  -0.15316475]
 [ 38.82991424  -2.99107434   0.           0.        ]]","[-0.1956631  -0.98637967 -1.7158948  -1.1869192  -1.234056   -1.32658849
  0.8885836  -0.80246894  1.12807445  1.36082181  0.        ]",[ 3.80880857  1.84139466],[-0.52176148 -0.50823402]
13,-0.218528975138,[ 4.21868379  1.67287395],-3.33323,"[[  5.7836875    3.04130056  -0.14350571  -0.15316475]
 [ 42.02052745  -1.48135624   0.           0.        ]]","[ 0.81650629 -0.98127829 -0.98974255 -1.07857614 -1.23405509 -1.32658743
  1.00003179 -0.57096674  1.0669111   1.39541269  0.        ]",[ 4.1493454   1.86496472],[-0.52176148 -0.50823402]
14,-0.207938366805,[ 4.11727182  2.37812101],-3.40524,"[[  6.65547657   3.02055157  -0.14350571  -0.15316475]
 [ 45.14795663  -0.68575547   0.           0.        ]]","[ 0.90439169 -0.97784109  0.26758268 -1.02680725 -1.23405419 -1.32658636
  1.1092728  -0.44896818  0.96920546  1.33771237  0.        ]",[ 3.90989614  1.55461264],[-0.52176148 -0.50823402]
15,-0.195349900847,[ 2.76967327  2.01413693],-3.36263,"[[  7.58919301   3.01113589  -0.14350571  -0.15316475]
 [ 48.21347201  -0.3043579    0.           0.        ]]","[-0.19234293 -0.97606951  1.164841   -1.00335644 -1.23405328 -1.3265853
  1.21635099 -0.39048406  0.94297655  1.18096417  0.        ]",[ 3.30697465  1.1410346 ],[-0.52176148 -0.50823402]
16,-0.194540314556,[ 2.21656205  1.62380919],-3.13044,"[[  8.58361089   3.00701236  -0.14350571  -0.15316475]
 [ 51.21830282  -0.13125436   0.           0.        ]]","[-1.71236351 -0.97525183  0.83701834 -0.99309499 -1.23405237 -1.32658423
  1.32130926 -0.36394002  1.0481402   1.0520198   0.        ]",[ 2.70824933  0.98771459],[-0.52176148 -0.50823402]
17,-0.209490158042,[ 2.68212707  0.72511933],-3.04833,"[[  9.63752858   3.00525096  -0.14350571  -0.15316475]
 [ 54.16365018  -0.0554376    0.           0.        ]]","[-2.22137122 -0.97489454 -0.59014471 -0.98871317 -1.23405147 -1.32658317
  1.42418955 -0.35231406  1.20732804  1.09480582  0.        ]",[ 2.55827141  1.07044363],[-0.52176148 -0.50823402]
18,-0.225211684338,[ 3.28299257  0.76114036],-3.10682,"[[  1.07497682e+01   3.00422076e+00  -1.43505708e-01  -1.53164754e-01]
 [  5.70506891e+01  -4.31946395e-02   0.00000000e+00   0.00000000e+00]]","[-1.01931098 -0.9746832  -1.72222877 -0.98615059 -1.23405056 -1.3265821
  1.52503285 -0.3504366   1.25298491  1.29291932  0.        ]",[ 3.37932539  1.47696066],[-0.52176148 -0.50823402]
19,-0.224238511868,[ 4.03188183  2.05886767],-3.28571,"[[  1.19191751e+01   3.00359163e+00  -1.43505708e-01  -1.53164754e-01]
 [  5.98805765e+01  -2.16635958e-02   0.00000000e+00   0.00000000e+00]]","[ 0.68543912 -0.97455314 -1.17469448 -0.98458561 -1.23404966 -1.32658104
  1.62387956 -0.34713488  1.11377439  1.43179886  0.        ]",[ 3.64577127  1.56142831],[-0.52176148 -0.50823402]
20,-0.20547653652,[ 2.21099957  0.67929862],-3.47085,"[[  1.31446178e+01   3.00354040e+00  -1.43505708e-01  -1.53164754e-01]
 [  6.26544443e+01   7.39689951e-03   0.00000000e+00   0.00000000e+00]]","[ 0.75035295 -0.97454202  0.54032223 -0.98445766 -1.23404875 -1.32657997
  1.72076919 -0.34267859  0.94690711  1.32367634  0.        ]",[ 3.33363676  1.1719656 ],[-0.52176148 -0.50823402]
21,-0.192288792526,[ 2.45384082  1.48517896],-3.19508,"[[  1.44249868e+01   3.00337557e+00  -1.43505708e-01  -1.53164754e-01]
 [  6.53733968e+01  -1.51249783e-02   0.00000000e+00   0.00000000e+00]]","[-1.08566673 -0.97450743  1.1554675  -0.98404727 -1.23404785 -1.32657891
  1.81574028 -0.34613202  0.98245643  1.09296591  0.        ]",[ 2.77573943  0.92843229],[-0.52176148 -0.50823402]
22,-0.206534951019,[ 2.15835694  1.00495613],-3.03923,"[[  1.57591949e+01   3.00342944e+00  -1.43505708e-01  -1.53164754e-01]
 [  6.80385266e+01   1.13578422e-02   0.00000000e+00   0.00000000e+00]]","[-2.25613663 -0.974518   -0.35151976 -0.98418065 -1.23404694 -1.32657784
  1.90883096 -0.34207099  1.18647526  1.07300051  0.        ]",[ 2.60489559  1.02938223],[-0.52176148 -0.50823402]
23,-0.226078617327,[ 4.57434256  0.77224526],-3.02551,"[[  1.71461761e+01   3.00366307e+00  -1.43505708e-01  -1.53164754e-01]
 [  7.06508959e+01   1.04072147e-02   0.00000000e+00   0.00000000e+00]]","[-0.83732039 -0.97456567 -1.75397936 -0.98476101 -1.23404604 -1.32657678
  2.00007832 -0.34221665  1.24719658  1.31354438  0.        ]",[ 3.29579973  1.3475976 ],[-0.52176148 -0.50823402]
24,-0.219566288499,[ 3.35078082  0.74868024],-3.40015,"[[  1.85848859e+01   3.00358618e+00  -1.43505708e-01  -1.53164754e-01]
 [  7.32115474e+01  -1.05690722e-02   0.00000000e+00   0.00000000e+00]]","[ 0.95954625 -0.97454926 -0.66539849 -0.98456925 -1.23404513 -1.32657572
  2.08951873 -0.34543307  1.05112397  1.42594148  0.        ]",[ 3.26965094  1.26723015],[-0.52176148 -0.50823402]
25,-0.195946344233,[ 2.73047342  0.00406647],-3.35646,"[[  2.00743001e+01   3.00335089e+00  -1.43505708e-01  -1.53164754e-01]
 [  7.57215072e+01  -1.09232934e-02   0.00000000e+00   0.00000000e+00]]","[-0.06546859 -0.97450012  1.12839522 -0.98398364 -1.23404423 -1.32657465
  2.17718803 -0.34548728  0.93258572  1.20018453  0.        ]",[ 2.79427719  0.88113409],[-0.52176148 -0.50823402]
26,-0.199450285386,[ 2.64321977  0.99726885],-2.97095,"[[  2.16134149e+01   3.00238564e+00  -1.43505708e-01  -1.53164754e-01]
 [  7.81817731e+01  -6.11824972e-02   0.00000000e+00   0.00000000e+00]]","[-2.14284872 -0.97429939  0.27513881 -0.98158322 -1.23404332 -1.32657359
  2.26312103 -0.353194    1.12032888  1.04167477  0.        ]",[ 2.52887583  0.9333148 ],[-0.52176148 -0.50823402]
