timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.230145444692,[ 0.76164143  2.23601438],-2.12285,"[[ 0.03073895  0.01030496 -0.01049775 -0.05881584]
 [-0.00051926  0.00329428  0.          0.        ]]","[ 0.96912673  2.21504199 -0.08092869 -0.9092275  -0.09748594 -0.50654683
 -0.42476556 -0.34234094  1.52762816  0.37593514  0.        ]",[ 0.38283744  2.655756  ],[-0.32576692 -0.28223383]
1,-0.232771377162,[-0.18213467  1.47877418],-2.14886,"[[ 0.06094316  0.05008627 -0.01049775 -0.05881584]
 [ 3.01092047  3.96164818  0.          0.        ]]","[ 0.96705691  2.21329341 -0.03448583 -0.7981325  -0.09748586 -0.50654631
 -0.29921921  0.19556313  1.52196849  0.47213853  0.        ]",[ 0.02268786  2.35794878],[-0.32576692 -0.28223383]
2,-0.237884675074,[-0.72801799  2.74990153],-2.19511,"[[ 0.11332013  0.16826315 -0.01049775 -0.05881584]
 [ 2.22939477  7.84310228  0.          0.        ]]","[ 0.96024498  2.19466046  0.04582319 -0.47009379 -0.09748578 -0.50654579
 -0.33180052  0.72301689  1.48979414  0.68456863  0.        ]",[ 0.03592194  2.11884761],[-0.32576692 -0.28223383]
3,-0.24077095896,[-0.72708768  1.14810904],-2.25979,"[[  1.28556281e-01   3.63306318e-01  -1.04977522e-02  -5.88158442e-02]
 [ -6.96018676e-01   1.16485237e+01   0.00000000e+00   0.00000000e+00]]","[ 0.95749665  2.12063152  0.0691047   0.05490311 -0.0974857  -0.50654527
 -0.45375993  1.24013702  1.4202014   0.89068376  0.        ]",[ 0.335159    1.86742759],[-0.32576692 -0.28223383]
4,-0.238253090792,[ 0.25236334  2.48252462],-2.28606,"[[  8.59028963e-02   6.33701265e-01  -1.04977522e-02  -5.88158442e-02]
 [ -3.55976493e+00   1.53785178e+01   0.00000000e+00   0.00000000e+00]]","[ 0.96431632  1.93411411  0.0038301   0.71644169 -0.09748562 -0.50654475
 -0.57314835  1.74700384  1.31238553  1.03749608  0.        ]",[ 0.71921092  1.50774872],[-0.32576692 -0.28223383]
5,-0.229156271851,[ 1.70454275  1.85122199],-2.2124,"[[  2.54246321e-02   9.77940831e-01  -1.04977522e-02  -5.88158442e-02]
 [ -2.49145609e+00   1.90332709e+01   0.00000000e+00   0.00000000e+00]]","[ 0.96934213  1.57651846 -0.08910615  1.37924221 -0.09748554 -0.50654423
 -0.52861018  2.24363997  1.13028734  1.16551377  0.        ]",[ 0.77452385  1.05500746],[-0.32576692 -0.28223383]
6,-0.212024814395,[ 1.56316446  1.21989701],-2.0127,"[[  1.57948431e-02   1.39454248e+00  -1.04977522e-02  -5.88158442e-02]
 [  1.51555329e+00   2.26150187e+01   0.00000000e+00   0.00000000e+00]]","[ 0.96963716  1.02171793 -0.10392608  1.81276182 -0.09748546 -0.50654371
 -0.36155819  2.73034596  0.80530726  1.29929701  0.        ]",[ 0.66340214  0.68771797],[-0.32576692 -0.28223383]
7,-0.181852051198,[ 1.17356799  0.91712174],-1.72026,"[[  8.55365636e-02   1.88207113e+00  -1.04977522e-02  -5.88158442e-02]
 [  5.44598727e+00   2.61261969e+01   0.00000000e+00   0.00000000e+00]]","[ 0.9643586   0.32477632  0.00326859  1.7217713  -0.09748538 -0.50654319
 -0.19769867  3.20744902  0.33229155  1.29777767  0.        ]",[ 0.39612556  0.65323144],[-0.32576692 -0.28223383]
8,-0.13236166572,[-0.70710489  0.70551909],-1.32886,"[[  2.33130230e-01   2.43583621e+00  -1.04977522e-02  -5.88158442e-02]
 [  9.30071225e+00   2.92399768e+01   0.00000000e+00   0.00000000e+00]]","[ 0.92939499 -0.3334317   0.22737973  0.8742337  -0.0974853  -0.50654267
 -0.03699546  3.6305341  -0.11981846  0.96635892  0.        ]",[ 0.25933516  0.68617594],[-0.32576692 -0.28223383]
9,-0.065300769612,[ 0.36950492  0.66743138],-1.04619,"[[  3.89238684e-01   3.04285429e+00  -1.04977522e-02  -5.88158442e-02]
 [  6.31921914e+00   2.58599607e+01   0.00000000e+00   0.00000000e+00]]","[ 0.85803804 -0.67206275  0.45590561 -0.66259216 -0.09748522 -0.50654215
 -0.16129364  3.1712045  -0.21550712  0.36561313  0.        ]",[ 0.52773428  0.77829576],[-0.32576692 -0.28223383]
