timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.174661846501,[-2.37981326  2.32498506],-3.45059,"[[ 0.0153228   0.0320909   0.09902518 -0.1282408 ]
 [ 0.00078064 -0.00486121  0.          0.        ]]","[ 1.02791567  1.93202885 -0.24991607 -1.34027901  0.85178459 -1.11299951
 -0.46106349 -0.34359584  0.81872661  1.0659765   0.        ]",[-2.5757103   2.45796752],[-0.58696991 -0.52282739]
1,-0.171599293572,[-2.52771594  1.51704949],-3.46072,"[[-0.0243677   0.07173792  0.09902518 -0.1282408 ]
 [-3.95664986  3.95635503  0.          0.        ]]","[ 1.02761749  1.92892607 -0.30856171 -1.24100655  0.85178426 -1.11299894
 -0.59726272  0.28582352  0.81855247  1.01955593  0.        ]",[-2.53885269  1.95970488],[-0.58696991 -0.52282739]
2,-0.162134735097,[-2.72919576  1.08805188],-3.39018,"[[-0.14242132  0.18982192  0.09902518 -0.1282408 ]
 [-7.83580052  7.83909083  0.          0.        ]]","[ 1.01131624  1.90572743 -0.48230084 -0.9476176   0.85178392 -1.11299837
 -0.73076782  0.90277252  0.80889066  0.8821817   0.        ]",[-2.28960967  1.29408526],[-0.58696991 -0.52282739]
3,-0.145413775052,[-1.048382    0.35507843],-3.25456,"[[ -0.33728882   0.38478808   0.09902518  -0.1282408 ]
 [-11.63831976  11.64480097   0.           0.        ]]","[ 0.93465455  1.82258633 -0.76156827 -0.47953346  0.85178358 -1.1129978
 -0.86163549  1.50748175  0.76344947  0.66143097  0.        ]",[-1.14861476  0.4246701 ],[-0.58696991 -0.52282739]
4,-0.118641048656,[ 0.97996354  0.1391505 ],-2.90786,"[[ -0.60744538   0.62948787   0.09902518  -0.1282408 ]
 [-15.36501441  12.82117227   0.           0.        ]]","[ 0.73139593  1.64390308 -1.11597923  0.05547255  0.85178325 -1.11299722
 -0.98989347  1.69440035  0.64393402  0.34842752  0.        ]",[ 0.6494689  -0.04510689],[-0.58696991 -0.52282739]
5,-0.0922489449478,[ 1.02798092 -1.29974257],-2.71538,"[[ -0.87280317   0.88887308   0.09902518  -0.1282408 ]
 [-11.1845987   13.11642716   0.           0.        ]]","[ 0.43545232  1.37555018 -1.40466215  0.52594463  0.85178291 -1.11299665
 -0.84601938  1.74131339  0.46862384  0.1123622   0.        ]",[ 0.96769035 -0.67855448],[-0.58696991 -0.52282739]
6,-0.0764997289477,[ 0.19312255 -0.82293644],-2.64128,"[[-1.05456795  1.10885256  0.09902518 -0.1282408 ]
 [-7.00573344  8.89565919  0.          0.        ]]","[ 0.18818826  1.0973154  -1.55768081  0.82389229  0.85178257 -1.11299608
 -0.70219874  1.07065246  0.32060971  0.04045946  0.        ]",[ 0.87024128 -0.56240422],[-0.58696991 -0.52282739]
7,-0.0646018264807,[ 1.36022265 -0.01385689],-2.556,"[[-1.18561766  1.2523011   0.09902518 -0.1282408 ]
 [-6.10225293  5.46065448  0.          0.        ]]","[-0.0073282   0.89752846 -1.64197304  0.96059665  0.85178223 -1.11299551
 -0.6711042   0.52484604  0.20392315 -0.01027724  0.        ]",[ 1.0886445  -0.25921899],[-0.58696991 -0.52282739]
8,-0.0590645498888,[ 0.92255189  0.05834834],-2.55906,"[[-1.26674893  1.35986851  0.09902518 -0.1282408 ]
 [-2.02439589  5.29667428  0.          0.        ]]","[-0.13394798  0.74112091 -1.68246206  1.03112871  0.8517819  -1.11299494
 -0.53075992  0.4987902   0.12658106 -0.00846366  0.        ]",[ 0.55477101 -0.52915949],[-0.58696991 -0.52282739]
9,-0.0664879616595,[-0.37758206 -1.00702818],-2.61757,"[[-1.27020469  1.4670601   0.09902518 -0.1282408 ]
 [ 1.66658533  5.42208415  0.          0.        ]]","[-0.13941979  0.58162902 -1.68398097  1.07322081  0.85178156 -1.11299437
 -0.40373044  0.5187171   0.10714032  0.1222389   0.        ]",[-0.28303617 -0.82569665],[-0.58696991 -0.52282739]
10,-0.074349022064,[-0.24029701 -0.42731246],-2.62096,"[[-1.25218744  1.53469972  0.09902518 -0.1282408 ]
 [ 0.14017051  1.3554286   0.          0.        ]]","[-0.11095714  0.4799481  -1.67586792  1.0850663   0.85178122 -1.1129938
 -0.45626365 -0.12745583  0.10203734  0.2356501   0.        ]",[-0.29023495 -0.17264336],[-0.58696991 -0.52282739]
11,-0.074075669755,[-0.52719066  0.62247332],-2.60277,"[[-1.25895029  1.54456455  0.09902518 -0.1282408 ]
 [-0.81328236 -0.36321884  0.          0.        ]]","[-0.1216214   0.46508656 -1.67896472  1.08583649  0.85178089 -1.11299323
 -0.4890777  -0.40054101  0.0947777   0.23701176  0.        ]",[-0.12437947  0.17245275],[-0.58696991 -0.52282739]
12,-0.0698837602703,[ 0.18367677 -0.00270183],-2.59672,"[[-1.29599225  1.56210541  0.09902518 -0.1282408 ]
 [-2.88402179  2.10905736  0.          0.        ]]","[-0.18043251  0.43865248 -1.6947886   1.08660389  0.85178055 -1.11299266
 -0.56034445 -0.00770746  0.06567144  0.20035838  0.        ]",[ 0.29482061 -0.34094977],[-0.58696991 -0.52282739]
13,-0.0658697209216,[ 0.86089119 -0.74500232],-2.58788,"[[-1.34580688  1.60375864  0.09902518 -0.1282408 ]
 [-2.10004847  2.05644503  0.          0.        ]]","[-0.2604815   0.37588004 -1.71298929  1.08533599  0.85178021 -1.11299209
 -0.53336293 -0.01606732  0.02049998  0.17582256  0.        ]",[ 0.27197319 -0.442882  ],[-0.58696991 -0.52282739]
14,-0.0657109962929,[-0.26847907  0.13268176],-2.58714,"[[-1.35320143  1.61487602  0.09902518 -0.1282408 ]
 [ 1.34910652 -0.93473297  0.          0.        ]]","[-0.27244711  0.35913587 -1.71538606  1.0842619   0.85177988 -1.11299151
 -0.41465608 -0.4913521   0.0123624   0.17854972  0.        ]",[-0.21603931  0.12159184],[-0.58696991 -0.52282739]
15,-0.0669630682991,[-0.38504386 -0.27811762],-2.60272,"[[-1.33714896  1.60163994  0.09902518 -0.1282408 ]
 [ 0.25977103 -0.39068749  0.          0.        ]]","[-0.24649709  0.37907163 -1.71007804  1.08550436  0.85177954 -1.11299094
 -0.45214673 -0.40490556  0.02696846  0.18625288  0.        ]",[-0.09454656  0.04185069],[-0.58696991 -0.52282739]
16,-0.0639326197469,[ 0.8611778   1.00840674],-2.5366,"[[-1.34729264  1.58285732  0.09902518 -0.1282408 ]
 [-1.26903968 -1.48393163  0.          0.        ]]","[-0.26288392  0.40737456 -1.71347287  1.08651405  0.8517792  -1.11299037
 -0.50476243 -0.5786171   0.02499493  0.14754798  0.        ]",[ 0.22812718  0.33717573],[-0.58696991 -0.52282739]
17,-0.0661104608967,[-0.28836226 -0.29346962],-2.60255,"[[-1.33823261  1.59319541  0.09902518 -0.1282408 ]
 [ 2.16362292  2.50444952  0.          0.        ]]","[-0.24824572  0.39179482 -1.71044485  1.08606689  0.85177887 -1.1129898
 -0.38662312  0.0551193   0.02856915  0.17407521  0.        ]",[-0.35443708 -0.55944031],[-0.58696991 -0.52282739]
