timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.358047921826,[ 3.05924771  1.99342889],-7.17962,"[[ -5.78702490e-02   1.70129412e-02  -8.87095915e-02   1.87525272e-01]
 [ -4.47636042e-03   8.46199584e-05   0.00000000e+00   0.00000000e+00]]","[ 1.02771023  1.91309322 -0.35777198 -1.40479866 -0.77049631  1.61917981
 -0.45898828 -0.34274874  2.68900376 -2.86515585  0.        ]",[ 3.09983087  1.40240073],[-0.58196348 -0.57515424]
1,-0.351343836384,[ 2.68240218 -0.77142525],-7.06587,"[[-0.01828381  0.05672701 -0.08870959  0.18752527]
 [ 3.94996059  3.95813608  0.          0.        ]]","[ 1.03021688  1.91088115 -0.29943432 -1.30504782 -0.77049605  1.61917855
 -0.32322385  0.29254121  2.69060438 -2.71515168  0.        ]",[ 2.35791659  0.81413543],[-0.58196348 -0.57515424]
2,-0.334199772642,[ 0.78401416  0.85610406],-6.80488,"[[ 0.09963439  0.10444122 -0.08870959  0.18752527]
 [ 7.82894056  0.82373206  0.          0.        ]]","[ 1.02224318  1.90508069 -0.12576808 -1.18551432 -0.77049578  1.6191773
 -0.19005004 -0.21054871  2.66392571 -2.36185882  0.        ]",[ 1.76527584  1.4603405 ],[-0.58196348 -0.57515424]
3,-0.305590174317,[ 0.03028457  0.54880934],-6.34822,"[[  0.28576463   0.15475154  -0.08870959   0.18752527]
 [ 10.77429376   4.1960574    0.           0.        ]]","[ 0.96302192  1.8952631   0.14327485 -1.06012855 -0.77049552  1.61917604
 -0.08892965  0.33072903  2.54672638 -1.85457374  0.        ]",[ 0.82225889  0.97481734],[-0.58196348 -0.57515424]
4,-0.264009202758,[-1.01422476  1.40008042],-5.64427,"[[  0.50030731   0.25964163  -0.08870959   0.18752527]
 [ 10.68031126   6.28597782   0.           0.        ]]","[ 0.82657319  1.86269711  0.43500455 -0.80223608 -0.77049526  1.61917479
 -0.09215625  0.66617327  2.26843961 -1.27858244  0.        ]",[ 0.28673759  0.67718327],[-0.58196348 -0.57515424]
5,-0.218978148012,[ 1.24592011  0.99954622],-5.09422,"[[  0.67209069   0.4238551   -0.08870959   0.18752527]
 [  6.51193971  10.12257811   0.           0.        ]]","[ 0.66865794  1.77969621  0.6458009  -0.41377926 -0.77049499  1.61917353
 -0.2352655   1.28196938  1.88097274 -0.84830356  0.        ]",[ 0.37325245 -0.03863266],[-0.58196348 -0.57515424]
6,-0.16270309181,[-1.19193551 -1.34587695],-4.25329,"[[  0.84072258   0.66399051  -0.08870959   0.18752527]
 [ 10.33870782  13.87843175   0.           0.        ]]","[ 0.47632989  1.59251746  0.82647162  0.10147178 -0.77049473  1.61917227
 -0.10388414  1.88480399  1.33780852 -0.56208892  0.        ]",[-1.24719691 -1.48684835],[-0.58196348 -0.57515424]
7,-0.106183929429,[-1.17989425 -1.31101016],-3.6974,"[[ 1.0057748   0.89908594 -0.08870959  0.18752527]
 [ 6.18018495  9.64521672  0.          0.        ]]","[ 0.25755862  1.3430689   0.97314708  0.51996757 -0.77049447  1.61917102
 -0.24665532  1.20534799  0.77566363 -0.51349215  0.        ]",[-0.90228736 -1.34918547],[-0.58196348 -0.57515424]
8,-0.0761651479669,[-0.76259326 -1.95584419],-3.3685,"[[ 1.08847165  1.05035782 -0.08870959  0.18752527]
 [ 2.10292998  5.4957971   0.          0.        ]]","[ 0.13844184  1.15423882  1.03411953  0.73322659 -0.77049421  1.61916976
 -0.38663639  0.53934219  0.47445136 -0.59706754  0.        ]",[-0.36219788 -0.89390749],[-0.58196348 -0.57515424]
9,-0.068486388358,[ 1.00812947 -0.2215526 ],-3.40069,"[[ 1.09985042  1.11946259 -0.08870959  0.18752527]
 [-0.95492944  1.42822899  0.          0.        ]]","[ 0.1216202   1.06199477  1.04181843  0.81432689 -0.77049394  1.61916851
 -0.49161934 -0.11352591  0.39212085 -0.6507635   0.        ]",[ 0.29209235 -0.14976421],[-0.58196348 -0.57515424]
10,-0.0635612064855,[-0.54267987  0.44074221],-3.34036,"[[ 1.12064421  1.13893105 -0.08870959  0.18752527]
 [ 3.02107259  0.52163901  0.          0.        ]]","[ 0.0906291   1.03542011  1.0554476   0.83524063 -0.77049368  1.61916725
 -0.35511428 -0.25903879  0.33906809 -0.67230434  0.        ]",[-0.56323647 -0.2035808 ],[-0.58196348 -0.57515424]
11,-0.0556496888108,[ 0.63244942 -0.88231052],-3.30117,"[[ 1.15891693  1.16677553 -0.08870959  0.18752527]
 [ 0.81355405  2.25702621  0.          0.        ]]","[ 0.03277905  0.9969986   1.07902856  0.86364676 -0.77049342  1.619166
 -0.4309032   0.01950096  0.250118   -0.71025475  0.        ]",[-0.35121024 -0.65515959],[-0.58196348 -0.57515424]
12,-0.0490582909022,[-0.92478127 -0.62321106],-3.201,"[[ 1.20014469  1.17640893 -0.08870959  0.18752527]
 [ 3.30092514 -1.28189532  0.          0.        ]]","[-0.03062656  0.98359691  1.1022147   0.87305815 -0.77049315  1.61916474
 -0.34550612 -0.54851654  0.17264817 -0.73824346  0.        ]",[-0.8862111  -0.09137979],[-0.58196348 -0.57515424]
13,-0.0471512007981,[-0.08685567  1.33983748],-3.30179,"[[ 1.22879948  1.12627627 -0.08870959  0.18752527]
 [-0.42301338 -3.72322472  0.          0.        ]]","[-0.07530559  1.0527203   1.11695575  0.82174316 -0.77049289  1.61916348
 -0.47335713 -0.9403639   0.16234754 -0.7064544   0.        ]",[-0.09104754  0.68143451],[-0.58196348 -0.57515424]
14,-0.0508430123933,[-0.26109437 -0.03798807],-3.28757,"[[ 1.21696449  1.09228008 -0.08870959  0.18752527]
 [-0.75937734  0.31016386  0.          0.        ]]","[-0.05679461  1.09867651  1.11100426  0.78369219 -0.77049263  1.61916223
 -0.48490513 -0.2929812   0.20977853 -0.67002861  0.        ]",[-0.13662057 -0.07898611],[-0.58196348 -0.57515424]
15,-0.0546699739074,[ 0.87587444 -1.01272003],-3.29087,"[[ 1.19156268  1.09691529 -0.08870959  0.18752527]
 [-1.77741327  0.15387494  0.          0.        ]]","[-0.01733992  1.09245616  1.09757785  0.78903276 -0.77049237  1.61916097
 -0.51985645 -0.31806643  0.25032566 -0.66282732  0.        ]",[ 0.16105004  0.02750677],[-0.58196348 -0.57515424]
16,-0.0572892339353,[-0.39727149  1.55008405],-3.34354,"[[ 1.19115015  1.06022479 -0.08870959  0.18752527]
 [ 1.72449131 -3.80971634  0.          0.        ]]","[-0.01670237  1.14127341  1.09735198  0.74545063 -0.7704921   1.61915972
 -0.39962808 -0.95424603  0.28181131 -0.63192239  0.        ]",[-0.37167653  0.88451177],[-0.58196348 -0.57515424]
17,-0.0568042248533,[-0.70535797  1.21672799],-3.37412,"[[ 1.209515    1.02451954 -0.08870959  0.18752527]
 [ 0.11734851  0.22574427  0.          0.        ]]","[-0.0451842   1.18782676  1.10715747  0.70020424 -0.77049184  1.61915846
 -0.4548048  -0.3065305   0.27962193 -0.60997669  0.        ]",[-0.22722691  0.11977348],[-0.58196348 -0.57515424]
18,-0.0579159102091,[-0.71771607 -1.8072238 ],-3.27233,"[[ 1.18382549  1.06872531 -0.08870959  0.18752527]
 [-2.67699502  4.18163844  0.          0.        ]]","[-0.0054001   1.13004806  1.09331083  0.75581223 -0.77049158  1.61915721
 -0.5507408   0.32841412  0.28755273 -0.63611181  0.        ]",[ 0.21976894 -0.71215719],[-0.58196348 -0.57515424]
19,-0.0686468303619,[ 0.5634648   0.74641218],-3.41525,"[[ 1.10233446  1.1118067  -0.08870959  0.18752527]
 [-5.46284545  0.13994878  0.          0.        ]]","[ 0.11793515  1.07237214  1.04347155  0.80586444 -0.77049131  1.61915595
 -0.64638517 -0.32030131  0.39443895 -0.64537605  0.        ]",[ 1.22055531  0.29361689],[-0.58196348 -0.57515424]
20,-0.0809132732515,[ 1.07055644  0.5590935 ],-3.52488,"[[ 1.01652337  1.14422409 -0.08870959  0.18752527]
 [-3.12604036  3.09196962  0.          0.        ]]","[ 0.24240411  1.02814836  0.98155651  0.84077465 -0.77049105  1.6191547
 -0.56615718  0.15351585  0.51662501 -0.65484273  0.        ]",[ 0.96687508 -0.33078367],[-0.58196348 -0.57515424]
21,-0.0782418576803,[ 0.60912229 -1.57360891],-3.3966,"[[ 0.99431864  1.22765036 -0.08870959  0.18752527]
 [ 0.892246    5.2435068   0.          0.        ]]","[ 0.27359836  0.91143467  0.96401203  0.91947839 -0.77049079  1.61915344
 -0.42820013  0.49885052  0.48077852 -0.71527506  0.        ]",[ 0.10767034 -1.13934326],[-0.58196348 -0.57515424]
22,-0.0676276394114,[-0.67677838 -0.50085029],-3.28903,"[[ 1.03618095  1.29174521 -0.08870959  0.18752527]
 [ 3.28599218  1.17952345  0.          0.        ]]","[ 0.21442727  0.81932191  0.99657155  0.96878538 -0.77049052  1.61915218
 -0.34601727 -0.15344359  0.35699672 -0.77844362  0.        ]",[-0.46573943 -0.66727012],[-0.58196348 -0.57515424]
23,-0.0618954192666,[ 0.02914543  0.57443319],-3.3179,"[[ 1.07438309  1.29520978 -0.08870959  0.18752527]
 [ 0.54334716 -0.82637658  0.          0.        ]]","[ 0.15913081  0.8142905   1.02434509  0.97116916 -0.77049026  1.61915093
 -0.44017845 -0.47540274  0.29140746 -0.79422681  0.        ]",[-0.01867901 -0.24235719],[-0.58196348 -0.57515424]
24,-0.0599815917385,[-0.51408198 -1.00538602],-3.24402,"[[ 1.08629403  1.30166713 -0.08870959  0.18752527]
 [ 0.64740563  1.46447692  0.          0.        ]]","[ 0.14164975  0.80489999  1.03261905  0.97553496 -0.77049     1.61914967
 -0.43660577 -0.1077066   0.26709225 -0.80485414  0.        ]",[-0.1455825  -0.76490372],[-0.58196348 -0.57515424]
25,-0.0614628803223,[ 0.47735315  0.20042155],-3.29406,"[[ 1.07871215  1.29094262 -0.08870959  0.18752527]
 [-1.39877181 -2.52363847  0.          0.        ]]","[ 0.1527901   0.82048582  1.02737288  0.96822771 -0.77048974  1.61914842
 -0.50685562 -0.7478236   0.28756607 -0.7918597   0.        ]",[ 0.42892438  0.20026553],[-0.58196348 -0.57515424]
