timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.431715809604,[ 1.13166769  2.79498987],-3.16156,"[[-0.03875464  0.03179175 -0.19268703  0.15119383]
 [ 0.00365917 -0.00105683  0.          0.        ]]","[ 1.02353783  2.11342403 -0.07567086 -0.63618821 -1.67190668  1.31031003
 -0.2730932  -0.33983515  2.68292904 -1.3275707   0.        ]",[ 1.1031884   1.87902641],[-0.12033779 -0.24113578]
1,-0.427097170946,[ 2.19047179  0.82115474],-3.1065,"[[  9.92905579e-04   7.14832226e-02  -1.92687032e-01   1.51193828e-01]
 [  3.95793764e+00   3.95701742e+00   0.00000000e+00   0.00000000e+00]]","[ 1.02459096  2.11059452 -0.01444931 -0.51931695 -1.67189633  1.31030422
 -0.05191517  0.19278789  2.6813708  -1.22528294  0.        ]",[ 0.9493047   1.75500154],[-0.12033779 -0.24113578]
2,-0.411096124435,[ 0.60149327  2.31935078],-2.98544,"[[ 0.11904484  0.18244503 -0.19268703  0.15119383]
 [ 7.83437662  7.12859286  0.          0.        ]]","[ 1.01462294  2.09130811  0.16699275 -0.19493541 -1.67188597  1.31029841
  0.16490899  0.6195743   2.64248681 -0.93150669  0.        ]",[ 0.69164956  1.62098742],[-0.12033779 -0.24113578]
3,-0.37899379049,[-0.0293452   1.68565404],-2.69482,"[[  0.29803908   0.36331939  -0.19268703   0.15119383]
 [ 10.05772993  10.94610965   0.           0.        ]]","[ 0.96251072  2.02449865  0.43642279  0.31795588 -1.67187562  1.3102926
  0.28926954  1.13328047  2.48408003 -0.50958746  0.        ]",[ 0.35697833  1.419204  ],[-0.12033779 -0.24113578]
4,-0.329009748192,[-0.0010599   0.71551201],-2.30449,"[[  0.49602641   0.61979442  -0.19268703   0.15119383]
 [  9.74219618  14.68890373   0.           0.        ]]","[ 0.85488708  1.85884532  0.71726204  0.98282986 -1.67186526  1.31028679
  0.27161997  1.63692562  2.15105239 -0.11107778  0.        ]",[ 0.01649693  1.1305027 ],[-0.12033779 -0.24113578]
5,-0.264528496918,[-0.51753541 -0.60189727],-1.80582,"[[  0.68890177   0.93907843  -0.19268703   0.15119383]
 [  9.54616882  17.23100914   0.           0.        ]]","[ 0.70347046  1.55223184  0.96338475  1.64963558 -1.67185491  1.31028098
  0.26065489  1.97899122  1.67890495  0.10626871  0.        ]",[-0.26236305  0.79204261],[-0.12033779 -0.24113578]
6,-0.20214528062,[-0.41239161  1.27434595],-1.37424,"[[  0.85741293   1.25636715  -0.19268703   0.15119383]
 [  7.31223465  14.5069332    0.           0.        ]]","[ 0.53795604  1.16632969  1.1489699   2.07409381 -1.67184456  1.31027518
  0.1357012   1.61241493  1.22894349  0.07730764  0.        ]",[-0.33198559  0.56929392],[-0.12033779 -0.24113578]
7,-0.15565430208,[-0.35079877 -0.377605  ],-0.980459,"[[  0.98584381   1.58335396  -0.19268703   0.15119383]
 [  5.53686614  18.17950079   0.           0.        ]]","[ 0.39400267  0.72476315  1.26849707  2.21839961 -1.6718342   1.31026937
  0.03639705  2.10659608  0.89782382 -0.13883789  0.        ]",[-0.47218111  0.26689917],[-0.12033779 -0.24113578]
8,-0.139338887214,[-0.04140987 -0.62361012],-0.862864,"[[  1.08157512   1.92833244  -0.19268703   0.15119383]
 [  4.04107052  16.32452191   0.           0.        ]]","[ 0.27823118  0.26182269  1.34392194  2.03215394 -1.67182385  1.31026356
 -0.04726937  1.85696837  0.71870277 -0.46295879  0.        ]",[-0.49951902  0.15518823],[-0.12033779 -0.24113578]
9,-0.152602791912,[-0.60134908  0.46893231],-1.00099,"[[  1.15996554   2.22680508  -0.19268703   0.15119383]
 [  3.79864036  13.53204931   0.           0.        ]]","[ 0.17886869 -0.09489678  1.39643597  1.60658439 -1.6718135   1.31025775
 -0.06082949  1.48119459  0.68462656 -0.76687077  0.        ]",[-0.52025092  0.07907459],[-0.12033779 -0.24113578]
