timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.83771631  2.34028362 -0.25479763  0.79597477 -1.04229237 -1.55190072
 -0.53139213  0.37370998  2.36060021  1.93790255  0.        ]",-1.21954,[-2.65457625 -8.10680313],-0.383183883023,[-2.95563674 -8.42595577],[-0.77602679 -0.01531026],"[[ 0.07439832  0.00425114 -0.12034753 -0.1791358 ]
 [-0.00098801  0.00436632  0.          0.        ]]"
1,"[ 0.84129075  2.33940187 -0.32244007  0.6341263  -1.04229198 -1.55189976
 -0.68433769 -0.14502028  2.36503318  1.81815368  0.        ]",-1.21183,[-2.57071395 -7.2759225 ],-0.377371692079,[-2.4090898  -8.00737286],[-0.77602679 -0.01531026],"[[ 0.0347037  -0.0353748  -0.12034753 -0.1791358 ]
 [-3.95531431 -3.95377343  0.          0.        ]]"
2,"[ 0.83655854  2.32355568 -0.52365207  0.15448924 -1.04229158 -1.5518988
 -0.83426139 -0.65348314  2.33830771  1.46378427  0.        ]",-1.09321,[-1.03436051 -7.61697208],-0.357659622831,[-1.57639158 -7.3036623 ],[-0.77602679 -0.01531026],"[[-0.08329336 -0.15337752 -0.12034753 -0.1791358 ]
 [-7.83151352 -7.83356884  0.          0.        ]]"
3,"[ 0.77884535  2.25473436 -0.85011751 -0.61529663 -1.04229119 -1.55189784
 -0.98123376 -1.15187417  2.16848053  0.91759484  0.        ]",-1.01433,[ 0.18571838 -6.27664276],-0.317836033821,[-0.55770546 -6.15072346],[-0.77602679 -0.01531026],"[[ -0.27804808  -0.34820524  -0.12034753  -0.1791358 ]
 [-11.63140993 -11.63651377   0.           0.        ]]"
4,"[ 0.63929378  2.0763171  -1.20138755 -1.58953732 -1.04229079 -1.55189687
 -0.9439026  -1.64061491  1.7731525   0.3970767   0.        ]",-0.88029,[ 0.44423515 -5.30747779],-0.258056791179,[ 0.43000847 -4.75579977],[-0.77602679 -0.01531026],"[[ -0.50099096  -0.61835315  -0.12034753  -0.1791358 ]
 [-10.66624239 -15.36582766   0.           0.        ]]"
5,"[ 0.45961708  1.72955682 -1.47405351 -2.57341515 -1.0422904  -1.55189591
 -0.8677908  -2.11971101  1.22837816  0.14585741  0.        ]",-0.662843,[ 1.06714145 -5.31204775],-0.187800450014,[ 0.62009263 -4.53937912],[-0.77602679 -0.01531026],"[[ -0.69457029  -0.962349    -0.12034753  -0.1791358 ]
 [ -8.69842194 -19.02155761   0.           0.        ]]"
6,"[ 0.30874822  1.18681552 -1.63778826 -3.23143419 -1.04229    -1.55189495
 -0.708161   -2.58938926  0.71071783  0.25399201  0.        ]",-0.407372,[ 0.26889684 -5.67488011],-0.12395809504,[ 0.69810152 -4.38587952],[-0.77602679 -0.01531026],"[[ -0.82712957  -1.37873871  -0.12034753  -0.1791358 ]
 [ -4.57128934 -22.60543904   0.           0.        ]]"
7,"[ 0.2081924   0.4998323  -1.72596684 -3.12972499 -1.0422896  -1.55189399
 -0.66360943 -3.04966601  0.36434141  0.6674516   0.        ]",-0.327731,[ 1.18062376 -4.46614686],-0.0999262489913,[ 1.14518976 -3.94044876],[-0.77602679 -0.01531026],"[[ -0.90699736  -1.86608632  -0.12034753  -0.1791358 ]
 [ -3.41943834 -26.11760241   0.           0.        ]]"
8,"[ 0.17133689 -0.15836372 -1.75490251 -1.91080715 -1.04228921 -1.55189303
 -0.50799565 -3.50083928  0.30812184  1.24897212  0.        ]",-0.605118,[ 1.51125574 -3.36443403],-0.142062905754,[ 1.57722747 -3.74531317],[-0.77602679 -0.01531026],"[[ -0.93502181  -2.42298097  -0.12034753  -0.1791358 ]
 [  0.60386374 -29.56032803   0.           0.        ]]"
9,"[ 0.23865817 -0.50464766 -1.70073556  0.39700154 -1.04228881 -1.55189207
 -0.35537283 -3.16279019  0.57976799  1.79391319  0.        ]",-0.96394,[ 2.44176304 -3.1704583 ],-0.209052976498,[ 1.91352296 -3.68467093],[-0.77602679 -0.01531026],"[[ -0.88335992  -3.04804285  -0.12034753  -0.1791358 ]
 [  4.54983696 -26.98089972   0.           0.        ]]"
