timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.85977779  2.60114061 -0.30703891  0.47525418  0.4732326   1.39336919
 -0.52798437  0.37933613  0.97581297 -1.41222048  0.        ]",-0.819705,[ 2.96269848 -1.37346445],-0.225340037694,[ 2.6564815  -1.42294133],[-0.57294422 -0.04496793],"[[ 0.03080471 -0.08657958  0.05438208  0.16013234]
 [-0.00446763 -0.00477231  0.          0.        ]]"
1,"[ 0.85653057  2.59462144 -0.24050949  0.30732146  0.47323245  1.39336816
 -0.36206568 -0.13673835  0.97426304 -1.37581909  0.        ]",-0.73576,[ 1.90224718 -2.81376737],-0.222369348439,[ 2.4490149  -1.70050311],[-0.57294422 -0.04496793],"[[ 0.07042224 -0.12641732  0.05438208  0.16013234]
 [ 3.95304034 -3.96579322  0.          0.        ]]"
2,"[ 0.83187815  2.56106866 -0.04388894 -0.18521839  0.47323231  1.39336714
 -0.1994285  -0.64258679  0.96255809 -1.26782659  0.        ]",-0.730447,[ 1.19557468 -1.68330636],-0.213071433781,[ 2.16655183 -2.03143835],[-0.57294422 -0.04496793],"[[ 0.18840451 -0.24468809  0.05438208  0.16013234]
 [ 7.83227768 -7.84832682  0.          0.        ]]"
3,"[ 0.743048    2.46046576  0.2698905  -0.9633676   0.47323216  1.39336611
 -0.04000334 -1.13839725  0.92041197 -1.09537421  0.        ]",-0.653296,[ 0.9674725  -2.11653811],-0.1964525197,[ 1.77109075 -2.42596674],[-0.57294422 -0.04496793],"[[  0.38320257  -0.43983682   0.05438208   0.16013234]
 [ 11.63490182 -11.6538188    0.           0.        ]]"
4,"[ 0.52822185  2.23481361  0.66151254 -1.92279777  0.47323202  1.39336508
  0.11088773 -1.62433274  0.81844199 -0.8814128   0.        ]",-0.509257,[ 1.06744913 -3.85968267],-0.17149572424,[ 1.28045368 -2.84761405],[-0.57294422 -0.04496793],"[[  0.65201031  -0.71033547   0.05438208   0.16013234]
 [ 15.23397008 -15.38352418   0.           0.        ]]"
5,"[ 0.12482415  1.82769401  1.05010529 -2.84558526  0.47323187  1.39336406
  0.26421776 -2.10055636  0.6269665  -0.67042399  0.        ]",-0.420967,[ 1.19680194 -2.86231799],-0.137850000056,[ 0.81207645 -3.29865217],[-0.57294422 -0.04496793],"[[  0.99338245  -1.05468108   0.05438208   0.16013234]
 [ 18.89121241 -19.03870014   0.           0.        ]]"
6,"[-0.49560576  1.22115659  1.30026628 -3.37689809  0.47323173  1.39336303
  0.41455717 -2.56721077  0.33254931 -0.53560765  0.        ]",-0.270735,[ 0.02602032 -4.07148173],-0.0991667007214,[ 0.3482683  -3.70464516],[-0.57294422 -0.04496793],"[[  1.40718334  -1.47139389   0.05438208   0.16013234]
 [ 22.47712297 -22.62044827   0.           0.        ]]"
7,"[-1.21111872  0.48614402  1.25605532 -3.08232051  0.47323158  1.39336201
  0.40033474 -3.02445996 -0.00979752 -0.60203885  0.        ]",-0.227185,[-0.4890718  -5.52716139],-0.080413035377,[ 0.25798628 -3.75910234],[-0.57294422 -0.04496793],"[[  1.85332339  -1.95901528   0.05438208   0.16013234]
 [ 22.1378912  -26.13003493   0.           0.        ]]"
8,"[-1.80496507 -0.17868033  0.92568474 -1.64033069  0.47323144  1.39336098
  0.30085636 -3.47272662 -0.31174544 -0.92247412  0.        ]",-0.359977,[ 1.22775648 -3.06270139],-0.110970535737,[ 0.41998032 -3.32284403],[-0.57294422 -0.04496793],"[[  2.2722778   -2.5161354    0.05438208   0.16013234]
 [ 19.76512793 -29.5707131    0.           0.        ]]"
9,"[-2.22643246 -0.46990503  0.35468227  0.84103175  0.47323129  1.39335996
  0.45046886 -3.08566344 -0.56642344 -1.42305288  0.        ]",-0.535001,[ 1.50858891 -1.97285331],-0.170487775096,[ 0.76434809 -2.53727531],[-0.57294422 -0.04496793],"[[  2.70338304  -3.14139516   0.05438208   0.16013234]
 [ 23.33369818 -26.59993257   0.           0.        ]]"
10,"[-2.37622791 -0.45066343 -0.4656578   1.5103225   0.47323115  1.39335893
  0.59714585  0.70267637 -0.56261048 -1.55255881  0.        ]",-0.650532,[ 1.40886277 -0.87237966],-0.183885119438,[ 1.21649694 -2.15470743],[-0.57294422 -0.04496793],"[[  3.20516259  -3.2999194    0.05438208   0.16013234]
 [ 26.83225106   2.47694115   0.           0.        ]]"
11,"[-2.06408005 -0.4669902  -1.3557706   1.10272113  0.473231    1.39335791
  0.74088077  1.08811678 -0.54331841 -1.38317304  0.        ]",-0.553678,[ 0.91916646 -3.67814851],-0.165546631297,[ 1.4770844  -2.09542322],[-0.57294422 -0.04496793],"[[  3.77620642  -3.20315823   0.05438208   0.16013234]
 [ 30.26063115   5.43533922   0.           0.        ]]"
12,"[-1.23894592 -0.46916148 -1.96504938  0.71010073  0.47323086  1.39335688
  0.86833878  0.85649102 -0.63825493 -1.28668545  0.        ]",-0.589259,[ 1.62636727 -1.35318184],-0.159302868675,[ 1.63358629 -1.91176605],[-0.57294422 -0.04496793],"[[  4.4119221   -3.11050834   0.05438208   0.16013234]
 [ 33.30077538   3.65753113   0.           0.        ]]"
13,"[-0.13061085 -0.46420111 -1.90852067  0.47713128  0.47323071  1.39335586
  1.00668846  0.6349571  -0.73179157 -1.33616117  0.        ]",-0.521113,[ 1.37497315 -3.17174108],-0.168771772545,[ 1.58703351 -1.67925382],[-0.57294422 -0.04496793],"[[  5.11104692  -3.0554572    0.05438208   0.16013234]
 [ 36.60071115   1.95718052   0.           0.        ]]"
14,"[ 0.72778245 -0.45989664 -1.02551742  0.35905862  0.47323057  1.39335483
  1.14230045  0.50319713 -0.73976245 -1.45649542  0.        ]",-0.513129,[ 1.14218406 -1.83094709],-0.181162789373,[ 1.33357811 -1.71299982],[-0.57294422 -0.04496793],"[[  5.87551526  -3.02746672   0.05438208   0.16013234]
 [ 39.83535077   0.94587679   0.           0.        ]]"
