timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.85659341  2.59292069 -0.41458976  0.81634245  1.36323024 -0.09027521
 -0.51848053  0.37878433  0.18367926  0.08767948  0.        ]",-0.212973,[ 0.36760159  0.55267933],-0.0524739627279,[ 0.91584641 -0.90511864],[-0.51670849 -0.06243091],"[[-0.05331614 -0.00457835  0.15721416 -0.01045978]
 [-0.00439115 -0.00389331  0.          0.        ]]"
1,"[ 0.85765905  2.59270131 -0.39034108  0.90794332  1.36322904 -0.09027518
 -0.45381416  0.66441512  0.18540139  0.13770639  0.        ]",-0.204685,[ 0.21091568  0.20426678],-0.052852788785,[ 0.76060128 -0.98868531],[-0.51670849 -0.06243091],"[[-0.03882133  0.01729563  0.15721416 -0.01045978]
 [ 1.44903512  2.18400213  0.          0.        ]]"
2,"[ 0.85885948  2.5893127  -0.32829019  1.12280076  1.36322784 -0.09027516
 -0.41797982  0.76431999  0.18429212  0.26111739  0.        ]",-0.23093,[ 0.21526493  0.7119605 ],-0.0554205318318,[ 0.51269454 -1.14324033],[-0.51670849 -0.06243091],"[[ -1.75980746e-03   6.86537758e-02   1.57214159e-01  -1.04597807e-02]
 [  2.25443791e+00   2.94926266e+00   0.00000000e+00   0.00000000e+00]]"
3,"[ 0.85675097  2.57445863 -0.239276    1.48341913  1.36322665 -0.09027513
 -0.38212213  1.12468671  0.16727446  0.44992804  0.        ]",-0.175269,[ 0.79773156 -2.28775011],-0.0631568425329,[ 0.24191746 -1.3837105 ],[-0.51670849 -0.06243091],"[[ 0.05141495  0.15533467  0.15721416 -0.01045978]
 [ 3.06036581  5.70962816  0.          0.        ]]"
4,"[ 0.84240081  2.55300776 -0.0855256   1.78475441  1.36322545 -0.0902751
 -0.24433734  0.5928449   0.12073582  0.69459476  0.        ]",-0.165587,[-1.04205122 -1.77533095],-0.0784466001545,[-0.34167483 -1.74516249],[-0.51670849 -0.06243091],"[[ 0.14369369  0.22865313  0.15721416 -0.01045978]
 [ 6.15718861  1.63579456  0.          0.        ]]"
5,"[ 0.8182681   2.55550616  0.04982888  1.75486397  1.36322426 -0.09027507
 -0.42569606  0.07189113  0.08410838  0.83839906  0.        ]",-0.183298,[-1.1600407  -1.48766317],-0.0895829892677,[-0.47166348 -1.80364799],[-0.51670849 -0.06243091],"[[ 0.22593996  0.22133169  0.15721416 -0.01045978]
 [ 2.08100238 -2.35463899  0.          0.        ]]"
6,"[ 0.81771793  2.57895179  0.05232787  1.39912838  1.36322306 -0.09027504
 -0.60346715 -0.43874952  0.11190219  0.76098307  0.        ]",-0.196316,[-1.17685787 -0.83588246],-0.0839115533016,[-0.24764609 -1.65192056],[-0.51670849 -0.06243091],"[[ 0.22747136  0.13499421  0.15721416 -0.01045978]
 [-1.91455018 -6.26607572  0.          0.        ]]"
7,"[ 0.84095385  2.59251394 -0.07527278  0.74223128  1.36322187 -0.09027502
 -0.77773233 -0.85444614  0.17077401  0.46111907  0.        ]",-0.227517,[ 0.5019324  -0.22616268],-0.0642617226614,[ 0.47831801 -1.31352305],[-0.51670849 -0.06243091],"[[ 0.14988247 -0.0222752   0.15721416 -0.01045978]
 [-5.83130697 -9.45025595  0.          0.        ]]"
8,"[ 0.8565021   2.55646974 -0.23438844 -0.07184749  1.36322067 -0.09027499
 -0.68424885 -0.94703423  0.17376395  0.07993733  0.        ]",-0.160706,[ 0.16391838 -1.49076485],-0.0512032837347,[ 0.98548061 -1.01004171],[-0.51670849 -0.06243091],"[[  0.0543376   -0.21839617   0.15721416  -0.01045978]
 [ -3.73019882 -10.15947168   0.           0.        ]]"
9,"[ 0.85872375  2.43399159 -0.34712775 -1.02104244  1.36321948 -0.09027496
 -0.65206631 -1.43773485  0.0941414  -0.27675482  0.        ]",-0.177668,[ 1.54250137 -1.03250285],-0.0577134453845,[ 1.40759051 -0.86884391],[-0.51670849 -0.06243091],"[[ -1.30083546e-02  -4.59297979e-01   1.57214159e-01  -1.04597807e-02]
 [ -3.00687740e+00  -1.39181784e+01   0.00000000e+00   0.00000000e+00]]"
10,"[ 0.85799679  2.15542637 -0.38034607 -2.09371053  1.36321828 -0.09027493
 -0.47337315 -1.9188674  -0.07356025 -0.56557925  0.        ]",-0.220141,[ 0.91587578  0.69332779],-0.0747052973126,[ 1.37604058 -1.05013776],[-0.51670849 -0.06243091],"[[ -3.28492575e-02  -7.74638943e-01   1.57214159e-01  -1.04597807e-02]
 [  1.00938718e+00  -1.76036069e+01   0.00000000e+00   0.00000000e+00]]"
