timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.8752674   2.51237364 -0.20738154  0.53626585  1.25915422  1.18137116
 -0.50041471  0.37854192  0.26818289 -1.16982867  0.        ]",-0.473586,[ 1.60485007 -3.37679324],-0.155024934156,[ 2.11989903 -1.53319311],[-0.43771255 -0.11670924],"[[ 0.01579473 -0.06964555  0.14560085  0.13675295]
 [-0.00235583 -0.00136646  0.          0.        ]]"
1,"[ 0.87311161  2.50701825 -0.14211101  0.37806104  1.25915258  1.18136973
 -0.29673141 -0.14475414  0.26711418 -1.13426268  0.        ]",-0.488601,[ 1.16016851 -1.71303258],-0.151379255516,[ 2.03882337 -1.55041707],[-0.43771255 -0.11670924],"[[ 0.05545406 -0.10941586  0.14560085  0.13675295]
 [ 3.95510869 -3.96245649  0.          0.        ]]"
2,"[ 0.85255576  2.47721776  0.05088104 -0.08711546  1.25915094  1.18136831
 -0.0970767  -0.65768142  0.25695567 -1.02891437  0.        ]",-0.461344,[ 1.52229042 -1.28277922],-0.140259783889,[ 1.89033127 -1.56478333],[-0.43771255 -0.11670924],"[[ 0.17347724 -0.2276206   0.14560085  0.13675295]
 [ 7.83430012 -7.84506117  0.          0.        ]]"
3,"[ 0.77313275  2.38365308  0.35957488 -0.82432212  1.2591493   1.18136688
  0.0986346  -1.16043066  0.21772192 -0.86036499  0.        ]",-0.398925,[ 1.43320204 -1.40424026],-0.121247843089,[ 1.49887586 -1.67402887],[-0.43771255 -0.11670924],"[[  0.36831525  -0.42270477   0.14560085   0.13675295]
 [ 11.63687312 -11.65062896   0.           0.        ]]"
4,"[ 0.57491446  2.16902939  0.74810183 -1.73790792  1.25914766  1.18136546
  0.29049227 -1.65317217  0.11981606 -0.64821427  0.        ]",-0.306487,[ 2.0819191  -2.94876715],-0.0943455250372,[ 0.59819448 -1.87364054],[-0.43771255 -0.11670924],"[[  0.63845299  -0.69314086   0.14560085   0.13675295]
 [ 15.36457212 -15.38045702   0.           0.        ]]"
5,"[ 0.19653237  1.77689197  1.13658606 -2.62518034  1.25914602  1.18136403
  0.47859014 -2.13605734 -0.06706988 -0.43611329  0.        ]",-0.27933,[-0.0572051  -0.75722748],-0.0628002383308,[-0.19650459 -1.99271393],[-0.43771255 -0.11670924],"[[  0.98241114  -1.03742584   0.14560085   0.13675295]
 [ 19.01922126 -19.03570254   0.           0.        ]]"
6,"[-0.32621762  1.20192527  1.3759586  -3.14811484  1.25914439  1.18136261
  0.44767702 -2.48215668 -0.32718189 -0.33745485  0.        ]",-0.256589,[ 0.17763598 -1.30698103],-0.0508589758475,[-0.71203417 -2.02480364],[-0.43771255 -0.11670924],"[[  1.35676981  -1.44442602   0.14560085   0.13675295]
 [ 18.41860111 -21.65557455   0.           0.        ]]"
7,"[-0.88998291  0.50795953  1.39308088 -2.94842525  1.25914275  1.18136119
  0.46519949 -2.94840959 -0.61647649 -0.42299323  0.        ]",-0.294071,[-1.26502655 -1.8039996 ],-0.0788064802349,[-1.03369474 -2.02543449],[-0.43771255 -0.11670924],"[[  1.72855849  -1.91294943   0.14560085   0.13675295]
 [ 18.75905883 -25.18500126   0.           0.        ]]"
8,"[-1.36766874 -0.14696113  1.22011993 -1.7289287   1.25914111  1.18135976
  0.24238989 -3.40545185 -0.9009207  -0.71350669  0.        ]",-0.443347,[ 0.18345538 -1.11517086],-0.128231962777,[-1.03894806 -1.97412038],[-0.43771255 -0.11670924],"[[  2.06030885  -2.45136035   0.14560085   0.13675295]
 [ 14.42999223 -28.64477561   0.           0.        ]]"
9,"[-1.72603275 -0.4859133   0.93448808  0.4818802   1.25913947  1.18135834
  0.26507769 -3.08097154 -1.21289918 -1.13402696  0.        ]",-0.540727,[-0.63130188 -2.43744735],-0.190557712946,[-0.71528578 -1.83328164],[-0.43771255 -0.11670924],"[[  2.35332916  -3.05828932   0.14560085   0.13675295]
 [ 14.87080637 -26.18871099   0.           0.        ]]"
10,"[-1.97518798 -0.48445448  0.58330259  1.19009456  1.25913783  1.18135691
  0.12134209  0.50486906 -1.295088   -1.26377149  0.        ]",-0.718921,[-0.73457746 -1.7812361 ],-0.208510649919,[ 0.22733587 -1.65344691],[-0.43771255 -0.11670924],"[[  2.62272865  -3.23583749   0.14560085   0.13675295]
 [ 12.0781058    0.95480387   0.           0.        ]]"
11,"[-2.10378862 -0.49062744  0.26725186  0.91713255  1.25913619  1.18135549
 -0.04064669  0.9401169  -1.24862161 -1.18484962  0.        ]",-0.727112,[-0.12027554 -1.91305974],-0.197911964577,[ 0.42085266 -1.63349223],[-0.43771255 -0.11670924],"[[ 2.83271314 -3.16736098  0.14560085  0.13675295]
 [ 8.93075636  4.24947765  0.          0.        ]]"
12,"[-2.16173018 -0.48934385 -0.00877596  0.61979189  1.25913455  1.18135406
 -0.07425888  0.77502495 -1.23376207 -1.09545371  0.        ]",-0.732921,[ 0.97308334 -1.58479278],-0.18946407761,[ 0.45746681 -1.61913848],[-0.43771255 -0.11670924],"[[ 3.00477598 -3.0928953   0.14560085  0.13675295]
 [ 8.27769037  2.99979679  0.          0.        ]]"
13,"[-2.17268503 -0.48445183 -0.34160585  0.43829857  1.25913292  1.18135264
  0.11559674  0.59451987 -1.24652771 -1.03198314  0.        ]",-0.6955,[ 1.11331083 -2.80290066],-0.185834644531,[ 0.49685568 -1.59359956],[-0.43771255 -0.11670924],"[[  3.20734053  -3.04733555   0.14560085   0.13675295]
 [ 11.96647369   1.63344271   0.           0.        ]]"
14,"[-2.08739745 -0.4807194  -0.78639551  0.34510762  1.25913128  1.18135121
  0.30717994  0.48396126 -1.28006297 -0.99309729  0.        ]",-0.698727,[ 1.2544764  -2.62516633],-0.18629087943,[ 0.64595079 -1.54681563],[-0.43771255 -0.11670924],"[[  3.4840175   -3.02387166   0.14560085   0.13675295]
 [ 15.68882319   0.79655722   0.           0.        ]]"
15,"[-1.82422415 -0.47866544 -1.2852989   0.30107706  1.25912964  1.18134979
  0.49497145  0.42699522 -1.32826832 -0.98047526  0.        ]",-0.718113,[ 2.00905661 -2.22088198],-0.190299537648,[ 0.9008671  -1.45752966],[-0.43771255 -0.11670924],"[[  3.83440233  -3.01276365   0.14560085   0.13675295]
 [ 19.33750333   0.36534745   0.           0.        ]]"
16,"[-1.32123102 -0.47768029 -1.71251737  0.28127026  1.259128    1.18134836
  0.67904588  0.40001995 -1.38238317 -0.99965787  0.        ]",-0.736857,[ 0.70981044 -0.38545139],-0.197236507018,[ 1.10726333 -1.38067901],[-0.43771255 -0.11670924],"[[  4.25703619  -3.00776169   0.14560085   0.13675295]
 [ 22.91396541   0.16115656   0.           0.        ]]"
17,"[-0.60971518 -0.47710611 -1.87974434  0.27006692  1.25912636  1.18134694
  0.80034218  0.39382008 -1.42756959 -1.05351298  0.        ]",-0.688828,[ 0.86675892 -1.78260805],-0.205651453498,[ 1.25400376 -1.34179294],[-0.43771255 -0.11670924],"[[  4.73896128  -3.00493096   0.14560085   0.13675295]
 [ 25.27068966   0.11422767   0.           0.        ]]"
18,"[ 0.16199457 -0.47688281 -1.62753771  0.26577617  1.25912472  1.18134552
  0.95121973  0.38100919 -1.44520318 -1.13486308  0.        ]",-0.674981,[ 1.00359422 -1.13013377],-0.213185985809,[ 1.22723436 -1.32548213],[-0.43771255 -0.11670924],"[[  5.27378749e+00  -3.00384655e+00   1.45600851e-01   1.36752954e-01]
 [  2.82021635e+01   1.72557787e-02   0.00000000e+00   0.00000000e+00]]"
19,"[ 0.74826436 -0.47686473 -0.89173325  0.26543521  1.25912308  1.18134409
  1.12626197  0.3783648  -1.4202896  -1.2232368   0.        ]",-0.626223,[ 1.52383075 -1.66119439],-0.217186184348,[ 0.97092074 -1.38614094],[-0.43771255 -0.11670924],"[[  5.87195395e+00  -3.00376041e+00   1.45600851e-01   1.36752954e-01]
 [  3.16031493e+01  -2.75954331e-03   0.00000000e+00   0.00000000e+00]]"
20,"[ 0.82640414 -0.47688165  0.1808892   0.26576489  1.25912145  1.18134267
  1.29783855  0.37815234 -1.34959758 -1.28265504  0.        ]",-0.559434,[-0.5922907  -1.74004413],-0.215040450619,[ 0.44609517 -1.5588901 ],[-0.43771255 -0.11670924],"[[  6.53746462e+00  -3.00384377e+00   1.45600851e-01   1.36752954e-01]
 [  3.49368089e+01  -4.36619174e-03   0.00000000e+00   0.00000000e+00]]"
21,"[ 0.27096091 -0.47689644  1.07944396  0.26605395  1.25911981  1.18134124
  1.14154429  0.37835279 -1.26297506 -1.27711032  0.        ]",-0.567389,[-0.23048832 -1.55850462],-0.206703431661,[ 0.133656   -1.67436266],[-0.43771255 -0.11670924],"[[  7.20573286e+00  -3.00391687e+00   1.45600851e-01   1.36752954e-01]
 [  3.19001340e+01  -2.84717660e-03   0.00000000e+00   0.00000000e+00]]"
22,"[-0.61098953 -0.47690494  1.41298864  0.26622231  1.25911817  1.18133982
  1.06207181  0.3785298  -1.20094765 -1.21486725  0.        ]",-0.657328,[-0.42276788  1.26702898],-0.196058073943,[-0.17092854 -1.71917021],[-0.43771255 -0.11670924],"[[  7.82824329e+00  -3.00395946e+00   1.45600851e-01   1.36752954e-01]
 [  3.03560548e+01  -1.50562637e-03   0.00000000e+00   0.00000000e+00]]"
23,"[-1.45883147 -0.46754301  1.16323091  0.1096157   1.25911653  1.18133839
  0.94499505  0.90168386 -1.15586066 -1.10130299  0.        ]",-0.660982,[-0.67542205 -0.18340886],-0.182713477411,[-0.20823658 -1.68997693],[-0.43771255 -0.11670924],"[[  8.41254176  -2.96425696   0.14560085   0.13675295]
 [ 28.08134269   3.95856814   0.           0.        ]]"
24,"[-2.00141866 -0.44495949  0.53152915 -0.16791576  1.25911489  1.18133697
  0.77873596  0.79545777 -1.17403581 -0.94269491  0.        ]",-0.64194,[-0.31820749 -2.12374283],-0.172046496605,[-0.17324877 -1.66726995],[-0.43771255 -0.11670924],"[[  8.94175793  -2.89315335   0.14560085   0.13675295]
 [ 24.85104333   3.15448407   0.           0.        ]]"
25,"[-2.17595023 -0.43617538 -0.22750354 -0.25569806  1.25911325  1.18133554
  0.68856095  0.26419429 -1.26703877 -0.86554137  0.        ]",-0.688402,[ 0.31161603 -1.40263813],-0.176010091764,[ 0.00334246 -1.6243515 ],[-0.43771255 -0.11670924],"[[  9.42119965  -2.87041214   0.14560085   0.13675295]
 [ 23.09900852  -0.86696642   0.           0.        ]]"
26,"[-2.01314037 -0.45673164 -0.97367137 -0.03516503  1.25911161  1.18133412
  0.72852411 -0.25654729 -1.34174806 -0.91222914  0.        ]",-0.730734,[ 0.94502737 -0.42116656],-0.187040158646,[ 0.3858389 -1.545421 ],[-0.43771255 -0.11670924],"[[  9.89097016  -2.92730073   0.14560085   0.13675295]
 [ 23.87547869  -4.80877062   0.           0.        ]]"
27,"[-1.50452317 -0.48036036 -1.59794722  0.33719368  1.25910998  1.1813327
  0.89678648  0.07688011 -1.36878888 -0.98805988  0.        ]",-0.712034,[ 1.64585201 -1.37780586],-0.195025464357,[ 0.89742833 -1.43430436],[-0.43771255 -0.11670924],"[[ 10.4012803   -3.02187628   0.14560085   0.13675295]
 [ 27.14472656  -2.28486093   0.           0.        ]]"
28,"[-0.67627508 -0.48240831 -1.88007899  0.38483652  1.25910834  1.18133127
  1.07291333  0.42154174 -1.3997661  -1.04447935  0.        ]",-0.669459,[ 3.27868181 -3.22535271],-0.20214946993,[ 1.12248611 -1.35946846],[-0.43771255 -0.11670924],"[[ 10.97850988  -3.03388195   0.14560085   0.13675295]
 [ 30.56678266   0.32408759   0.           0.        ]]"
29,"[ 0.2460631  -0.48066393 -1.56616197  0.34395901  1.2591067   1.18132985
  1.24554594  0.45112911 -1.4325735  -1.13174106  0.        ]",-0.643531,[ 0.80755572 -1.60573578],-0.21168463814,[ 1.07475889 -1.34157228],[-0.43771255 -0.11670924],"[[ 11.62349914  -3.02358221   0.14560085   0.13675295]
 [ 33.92095646   0.54805372   0.           0.        ]]"
30,"[ 0.83206129 -0.47896993 -0.62344441  0.30744851  1.25910506  1.18132842
  1.37554343  0.42624232 -1.40448378 -1.23334807  0.        ]",-0.632569,[ 1.61666894 -0.76916687],-0.21641704062,[ 0.7451182  -1.44318569],[-0.43771255 -0.11670924],"[[ 12.32726053  -3.0143722    0.14560085   0.13675295]
 [ 36.44676555   0.35967305   0.           0.        ]]"
31,"[ 0.67204357 -0.4778716   0.58823538  0.28514345  1.25910342  1.181327
  1.54218303  0.40614512 -1.31707837 -1.28499316  0.        ]",-0.571125,[ 0.38211977 -1.52306983],-0.212234122783,[ 0.24982864 -1.62436688],[-0.43771255 -0.11670924],"[[ 13.08868129  -3.00874032   0.14560085   0.13675295]
 [ 39.68452132   0.20754755   0.           0.        ]]"
32,"[-0.27647581 -0.47731214  1.36335019  0.27414467  1.25910178  1.18132557
  1.57961316  0.39024676 -1.22078908 -1.2420046   0.        ]",-0.586672,[-0.48686506 -1.03817303],-0.200062182337,[-0.06307443 -1.7076987 ],[-0.43771255 -0.11670924],"[[ 13.88966892  -3.00596167   0.14560085   0.13675295]
 [ 40.41182006   0.08720541   0.           0.        ]]"
33,"[-1.42597293 -0.47707506  1.18477201  0.26955517  1.25910015  1.18132415
  1.43922298  0.38349563 -1.18116338 -1.13158667  0.        ]",-0.608626,[-0.47809948 -1.89129332],-0.187465841392,[-0.2264486  -1.70534229],[-0.43771255 -0.11670924],"[[  1.46705379e+01  -3.00480193e+00   1.45600851e-01   1.36752954e-01]
 [  3.76841647e+01   3.61038830e-02   0.00000000e+00   0.00000000e+00]]"
