timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.88181715  2.48625818 -0.28827933  0.51257962  1.59092225 -0.00937147
 -0.49385545  0.37904254 -0.02825521 -0.05761414  0.        ]",-0.254212,[-0.25053423 -0.3775075 ],-0.0306333601848,[ 1.18115687 -1.19570065],[-0.42098013 -0.13690978],"[[ -4.68265330e-02  -7.50466524e-02   1.84225902e-01  -1.38720206e-04]
 [ -3.57113637e-03   3.84547159e-03   0.00000000e+00   0.00000000e+00]]"
1,"[ 0.88103398  2.4844116  -0.30466164  0.45408175  1.59091906 -0.00937147
 -0.54674342  0.18083429 -0.03139986 -0.09087848  0.        ]",-0.245971,[ 0.50679097 -1.3425756 ],-0.0326293700486,[ 1.24474895 -1.17832255],[-0.42098013 -0.13690978],"[[ -5.68352705e-02  -8.99642017e-02   1.84225902e-01  -1.38720206e-04]
 [ -9.94007288e-01  -1.49062100e+00   0.00000000e+00   0.00000000e+00]]"
2,"[ 0.88107126  2.47154875 -0.30392967  0.1837539   1.59091586 -0.00937146
 -0.43855756 -0.3405078  -0.04161874 -0.15713717  0.        ]",-0.254465,[ 1.77673996 -1.19200751],-0.0370797922633,[ 1.20613217 -1.16659534],[-0.42098013 -0.13690978],"[[ -5.63880806e-02  -1.59216246e-01   1.84225902e-01  -1.38720206e-04]
 [  1.03197377e+00  -5.42147956e+00   0.00000000e+00   0.00000000e+00]]"
3,"[ 0.88345757  2.42089997 -0.20540682 -0.37892403  1.59091266 -0.00937146
 -0.22832641 -0.85162229 -0.05882287 -0.18609019  0.        ]",-0.235983,[ 0.42883362 -1.43376927],-0.038374903274,[ 0.95316571 -1.18790925],[-0.42098013 -0.13690978],"[[  3.75220295e-03  -3.06311885e-01   1.84225902e-01  -1.38720206e-04]
 [  4.96894911e+00  -9.27522590e+00   0.00000000e+00   0.00000000e+00]]"
4,"[ 0.8727656   2.28570752 -0.01667851 -1.1805888   1.59090947 -0.00937145
 -0.14290959 -1.35248892 -0.09524431 -0.18257576  0.        ]",-0.232268,[-0.12323496 -0.80997588],-0.0356286570475,[ 0.59349364 -1.24411702],[-0.42098013 -0.13690978],"[[  1.19180420e-01  -5.29707324e-01   1.84225902e-01  -1.38720206e-04]
 [  6.56853893e+00  -1.30517142e+01   0.00000000e+00   0.00000000e+00]]"
5,"[ 0.83864607  2.01536853  0.18499175 -2.07019114  1.59090627 -0.00937144
 -0.17583364 -1.74353348 -0.17683102 -0.21574551  0.        ]",-0.211779,[ 0.21793612 -1.63772712],-0.0359336179197,[ 0.40765014 -1.27009439],[-0.42098013 -0.13690978],"[[  2.44365661e-01  -8.20324443e-01   1.84225902e-01  -1.38720206e-04]
 [  5.95197215e+00  -1.60001730e+01   0.00000000e+00   0.00000000e+00]]"
6,"[ 0.78088914  1.56995503  0.38249151 -2.82583846  1.59090307 -0.00937144
 -0.13603718 -2.22667464 -0.32636616 -0.28207638  0.        ]",-0.17796,[-0.22245244 -2.79154795],-0.0454803823389,[ 0.04071582 -1.31068647],[-0.42098013 -0.13690978],"[[  3.70883288e-01  -1.17687838e+00   1.84225902e-01  -1.38720206e-04]
 [  6.69723387e+00  -1.96430599e+01   0.00000000e+00   0.00000000e+00]]"
7,"[ 0.70261855  0.9447027   0.56655461 -3.12479819  1.59089988 -0.00937143
 -0.19012515 -2.70018512 -0.57055063 -0.35346263  0.        ]",-0.204793,[-0.75143741 -1.44742366],-0.0695852208984,[-0.2753289  -1.33251309],[-0.42098013 -0.13690978],"[[  4.94667297e-01  -1.60556154e+00   1.84225902e-01  -1.38720206e-04]
 [  5.68433395e+00  -2.32133798e+01   0.00000000e+00   0.00000000e+00]]"
8,"[ 0.63891113  0.23612868  0.68306735 -2.57906781  1.59089668 -0.00937143
 -0.35502459 -3.16430597 -0.93310228 -0.39123082  0.        ]",-0.287316,[-0.44621991 -0.0108258 ],-0.110448697326,[-0.3160851  -1.29514718],[-0.42098013 -0.13690978],"[[  5.77373919e-01  -2.10494092e+00   1.84225902e-01  -1.38720206e-04]
 [  2.59628285e+00  -2.67129687e+01   0.00000000e+00   0.00000000e+00]]"
9,"[ 0.61047613 -0.30905859  0.72878744 -1.10387561  1.59089348 -0.00937142
 -0.45219557 -3.09982571 -1.34399972 -0.26806126  0.        ]",-0.363686,[-0.86524372 -0.49780536],-0.156011472786,[-0.170801   -1.29836404],[-0.42098013 -0.13690978],"[[  6.11040933e-01  -2.63432343e+00   1.84225902e-01  -1.38720206e-04]
 [  7.76571846e-01  -2.62269306e+01   0.00000000e+00   0.00000000e+00]]"
