timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.85454011  2.59192109 -0.53740661  1.11394963  0.80229791 -0.70896446
 -0.53199775  0.38065393  0.68307219  0.73912278  0.        ]",-0.394168,[ 0.05038392 -2.66107261],-0.135939977221,[-0.97436213 -1.87839711],[-0.62081075 -0.05739225],"[[-0.09486097  0.0636466   0.09226535 -0.08172683]
 [-0.00371907  0.00138436  0.          0.        ]]"
1,"[ 0.85483705  2.5945812  -0.53414762  0.94529771  0.80229762 -0.70896423
 -0.52386229 -0.13512782  0.68160624  0.7023973   0.        ]",-0.466337,[ 0.02323437  0.07750363],-0.133816086803,[-0.76175368 -1.81711769],[-0.62081075 -0.05739225],"[[-0.09291941  0.02394539  0.09226535 -0.08172683]
 [ 0.19720124 -3.95830825  0.          0.        ]]"
2,"[ 0.855549    2.59299505 -0.52604539  0.62519427  0.80229733 -0.70896399
 -0.5203046  -0.08495048  0.67571097  0.63522991  0.        ]",-0.389687,[-0.93135103 -1.87927676],-0.129780755946,[-0.61099678 -1.64130223],[-0.62081075 -0.05739225],"[[-0.08809384 -0.05135579  0.09226535 -0.08172683]
 [ 0.28506312 -3.57309357  0.          0.        ]]"
3,"[ 0.85025424  2.57498337 -0.57853811  0.1583563   0.80229703 -0.70896375
 -0.66965194 -0.59131813  0.64807185  0.46478481  0.        ]",-0.403007,[-1.19278449 -0.36711911],-0.119355571893,[ 0.24565896 -1.12604618],[-0.62081075 -0.05739225],"[[-0.1194     -0.16182136  0.09226535 -0.08172683]
 [-3.40341959 -7.46051283  0.          0.        ]]"
4,"[ 0.82017645  2.51518461 -0.75628564 -0.51078937  0.80229674 -0.70896352
 -0.82708897 -0.7612293   0.54159876  0.11577346  0.        ]",-0.33023,[ 0.98157822 -1.41116332],-0.0989407762791,[ 1.50169814 -0.21842015],[-0.62081075 -0.05739225],"[[-0.22648015 -0.3241193   0.09226535 -0.08172683]
 [-7.29169778 -8.76493403  0.          0.        ]]"
5,"[ 0.7727568   2.37889538 -0.92704438 -1.33339707  0.80229645 -0.70896328
 -0.66397876 -1.25458049  0.34328483 -0.22433494  0.        ]",-0.318434,[ 2.41036968  0.65997805],-0.0811468697502,[ 1.73348188 -0.12466198],[-0.62081075 -0.05739225],"[[ -0.33189587  -0.53741925   0.09226535  -0.08172683]
 [ -3.26332053 -12.55242836   0.           0.        ]]"
6,"[ 0.75900693  2.17340782 -0.9666198  -2.08535596  0.80229616 -0.70896305
 -0.50123159 -0.88199223  0.16111106 -0.38383566  0.        ]",-0.20856,[ 1.29908308 -1.06537623],-0.0719659896897,[ 1.6104846  -0.00284386],[-0.62081075 -0.05739225],"[[-0.35683538 -0.75976888  0.09226535 -0.08172683]
 [ 0.7560918  -9.69204665  0.          0.        ]]"
7,"[ 0.78789551  1.90129589 -0.87940863 -2.71492785  0.80229586 -0.70896281
 -0.34159977 -1.37292109  0.03448425 -0.40035637  0.        ]",-0.177358,[ 1.204319   -1.76696263],-0.0633044587346,[ 1.35515225 -0.34667432],[-0.62081075 -0.05739225],"[[ -0.30215782  -0.99142484   0.09226535  -0.08172683]
 [  4.69856428 -13.46094615   0.           0.        ]]"
8,"[ 0.83850104  1.4754316  -0.66196311 -3.25129338  0.80229557 -0.70896257
 -0.1851142  -1.85408213 -0.08624178 -0.3140605   0.        ]",-0.168962,[ 1.6534534  -0.53022623],-0.0479272273343,[ 0.97563106 -0.92279619],[-0.62081075 -0.05739225],"[[ -0.16941084  -1.29770687   0.09226535  -0.08172683]
 [  8.5633331  -17.15486542   0.           0.        ]]"
9,"[ 0.8605821   0.92773205 -0.31052669 -3.39253598  0.80229528 -0.70896234
 -0.0317147  -2.08334632 -0.20439952 -0.12472108  0.        ]",-0.142346,[ 0.41893353  0.04617413],-0.0242821995134,[ 0.47850138 -1.50947809],[-0.62081075 -0.05739225],"[[  0.03986597  -1.65846492   0.09226535  -0.08172683]
 [ 12.35188419 -18.91496174   0.           0.        ]]"
