timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.81261634  2.07841191 -0.49985546  0.8704227   0.78946181 -1.12069708
 -0.5274553   0.36114634  0.65563785  1.24431698  0.        ]",-0.279904,[-2.06089373 -5.05508433],-0.169338799565,[-1.74974453 -3.71991539],[-0.90321189 -0.01952056],"[[-0.06667599  0.04785964  0.09077793 -0.12922837]
 [-0.00366052 -0.00298093  0.          0.        ]]"
1,"[ 0.80686052  2.07988075 -0.56859269  0.71718615  0.78946162 -1.12069671
 -0.67419667 -0.16366264  0.64855806  1.12126875  0.        ]",-0.370598,[-1.33234034 -1.74174068],-0.159928178165,[-0.92740166 -2.67675114],[-0.90321189 -0.01952056],"[[-0.10642354  0.00808821  0.09077793 -0.12922837]
 [-3.95793247 -3.96097671  0.          0.        ]]"
2,"[ 0.77430863  2.07192446 -0.77060457  0.26262869  0.78946144 -1.12069634
 -0.81803781 -0.6780843   0.58638297  0.76278553  0.        ]",-0.360041,[-0.18745638  0.18980484],-0.131365964101,[ 0.27751312 -1.14217782],[-0.90321189 -0.01952056],"[[-0.22447223 -0.11005719  0.09077793 -0.12922837]
 [-7.83405248 -7.84063389  0.          0.        ]]"
3,"[ 0.69241634  2.03624563 -1.03943583 -0.29664381  0.78946125 -1.12069598
 -0.83982438 -0.55781341  0.41349569  0.32148509  0.        ]",-0.301394,[ 0.7331645   0.69041837],-0.0932550092421,[ 1.05525625 -0.01860851],[-0.90321189 -0.01952056],"[[-0.3870436  -0.25776914  0.09077793 -0.12922837]
 [-8.42114514 -6.93357793  0.          0.        ]]"
4,"[ 0.59096386  1.99158282 -1.25383949 -0.69944056  0.78946107 -1.12069561
 -0.72605655 -0.17727325  0.2069942   0.01223031  0.        ]",-0.226069,[ 1.34880876  0.7901787 ],-0.065126632879,[ 1.28299415  0.51354527],[-0.90321189 -0.01952056],"[[-0.52470754 -0.36764557  0.09077793 -0.12922837]
 [-5.35542624 -4.06362764  0.          0.        ]]"
5,"[ 0.53211488  1.96678166 -1.35156169 -0.87427586  0.78946088 -1.12069524
 -0.57536494  0.24805695  0.09239867 -0.11399956  0.        ]",-0.179618,[ 1.21490722  0.37961411],-0.0545729723038,[ 1.068887    0.38526547],[-0.90321189 -0.01952056],"[[-0.591074   -0.41673375  0.09077793 -0.12922837]
 [-1.29471409 -0.85588061  0.          0.        ]]"
6,"[ 0.54509258  1.96577157 -1.33121554 -0.88090345  0.78946069 -1.12069487
 -0.42762866  0.44941442  0.10815601 -0.0956293   0.        ]",-0.158868,[ 0.72499382 -0.3167703 ],-0.0557263576336,[ 0.58083838 -0.07555801],[-0.90321189 -0.01952056],"[[-0.57702499 -0.41861488  0.09077793 -0.12922837]
 [ 2.68636068  0.66271347  0.          0.        ]]"
7,"[ 0.61521247  1.96605363 -1.20890366 -0.87904417  0.78946051 -1.12069451
 -0.32314922  0.28123     0.20413225  0.02361543  0.        ]",-0.204659,[-0.13962919  1.2580582 ],-0.0646753451162,[ 0.06025269 -0.39221936],[-0.90321189 -0.01952056],"[[-0.4950498  -0.41808708  0.09077793 -0.12922837]
 [ 5.50178572 -0.60569578  0.          0.        ]]"
8,"[ 0.68947821  1.98047274 -1.04685256 -0.78074541  0.78946032 -1.12069414
 -0.34774167  0.80787894  0.33031645  0.20671426  0.        ]",-0.212649,[-0.45418132 -0.19459977],-0.0808347988072,[-0.48341274 -1.46265805],[-0.90321189 -0.01952056],"[[-0.39166303 -0.39034989  0.09077793 -0.12922837]
 [ 4.83908707  3.36617449  0.          0.        ]]"
9,"[ 0.7344953   2.00797494 -0.92014865 -0.56824715  0.78946013 -1.12069377
 -0.41796006  0.69697034  0.43404451  0.38775762  0.        ]",-0.212008,[-1.21059339 -1.38309729],-0.0976796390594,[-0.63662076 -1.80716777],[-0.90321189 -0.01952056],"[[-0.31386628 -0.33141869  0.09077793 -0.12922837]
 [ 2.94689808  2.52972778  0.          0.        ]]"
10,"[ 0.74387675  2.01237063 -0.88921845 -0.53034773  0.78945995 -1.1206934
 -0.56687175  0.1655099   0.45430322  0.43010873  0.        ]",-0.245839,[ 0.13268151 -1.57408345],-0.101482705286,[-0.09241433 -1.16057539],[-0.90321189 -0.01952056],"[[-0.29518945 -0.32103921  0.09077793 -0.12922837]
 [-1.0658537  -1.47842759  0.          0.        ]]"
11,"[ 0.73596374  1.98062222 -0.91543649 -0.77965451  0.78945976 -1.12069304
 -0.54655738 -0.35565671  0.40310056  0.34385673  0.        ]",-0.268189,[ 0.69759977 -0.26825774],-0.09270971491,[ 0.20188749 -0.4122169 ],[-0.90321189 -0.01952056],"[[-0.31101402 -0.39004398  0.09077793 -0.12922837]
 [-0.51844185 -5.4089493   0.          0.        ]]"
12,"[ 0.74465498  1.91309186 -0.88655711 -1.18840941  0.78945958 -1.12069267
 -0.44375249 -0.48243266  0.34502201  0.2817432   0.        ]",-0.220703,[ 0.13363005 -0.52207358],-0.0842003185194,[ 0.17176908 -0.18345523],[-0.90321189 -0.01952056],"[[-0.29358776 -0.50781609  0.09077793 -0.12922837]
 [ 2.2518567  -6.36506547  0.          0.        ]]"
13,"[ 0.76684093  1.8066567  -0.80304648 -1.66087149  0.78945939 -1.1206923
 -0.42576313 -0.73984368  0.28973937  0.2602151   0.        ]",-0.233149,[ 0.49112594  0.47362222],-0.0771814696573,[ 0.4414925  0.1051985],[-0.90321189 -0.01952056],"[[-0.24368677 -0.65459551  0.09077793 -0.12922837]
 [ 2.73661673 -8.30640224  0.          0.        ]]"
14,"[ 0.79218457  1.67872405 -0.67790053 -2.07987984  0.7894592  -1.12069193
 -0.35569118 -0.46945474  0.24952758  0.28447695  0.        ]",-0.194103,[ 0.0641964  -0.18603677],-0.0731826739652,[ 0.22041905 -0.18786573],[-0.90321189 -0.01952056],"[[-0.1700096  -0.80026364  0.09077793 -0.12922837]
 [ 4.62485532 -6.26719097  0.          0.        ]]"
15,"[ 0.81151608  1.54641181 -0.51578775 -2.40801581  0.78945902 -1.12069157
 -0.3496514  -0.55067283  0.23066931  0.35317906  0.        ]",-0.186984,[-0.02090041 -0.33438055],-0.0734695434236,[ 0.15643123 -0.3989532 ],[-0.90321189 -0.01952056],"[[-0.07587954 -0.9317532   0.09077793 -0.12922837]
 [ 4.78760852 -6.87972002  0.          0.        ]]"
16,"[ 0.81606214  1.37956512 -0.35277685 -2.71594786  0.78945883 -1.1206912
 -0.35622044 -0.70815203  0.18941903  0.41404642  0.        ]",-0.176024,[ 0.28424808 -0.90848628],-0.0717439433111,[ 0.089647  -0.6825912],[-0.90321189 -0.01952056],"[[ 0.01809669 -1.08126391  0.09077793 -0.12922837]
 [ 4.61059002 -8.06739326  0.          0.        ]]"
17,"[ 0.80415047  1.14066084 -0.17519005 -3.0036125   0.78945864 -1.12069083
 -0.31783331 -1.16396915  0.107493    0.46903338  0.        ]",-0.132431,[-0.52572889 -0.9674412 ],-0.0665786732378,[-0.09567101 -1.1470046 ],[-0.90321189 -0.01952056],"[[  0.12068736  -1.27710321   0.09077793  -0.12922837]
 [  5.64501258 -11.50506428   0.           0.        ]]"
