timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.97150857  2.28172832 -0.19082177  0.79678089  1.02937372  0.11080786
 -0.39760174  0.37195146  0.43529745 -0.13227011  0.        ]",-0.327931,[ 0.16606872 -2.25071324],-0.0928370819616,[ 0.92899799 -1.38104367],[-0.22486933 -0.22980833],"[[-0.0659555   0.01258167  0.12023017  0.01258332]
 [ 0.00472828 -0.00365133  0.          0.        ]]"
1,"[ 0.97210528  2.28129882 -0.18032626  0.65773256  1.02937119  0.11080772
 -0.35231626 -0.16555627  0.43374376 -0.15752179  0.        ]",-0.382962,[ 1.46685387 -0.84362693],-0.0934769374898,[ 0.84778357 -1.33612251],[-0.22486933 -0.22980833],"[[-0.05925508 -0.02722104  0.12023017  0.01258332]
 [ 0.66311648 -3.96342171  0.          0.        ]]"
2,"[ 0.97458118  2.26809939 -0.09746068  0.2679502   1.02936867  0.11080759
 -0.08103904 -0.60854637  0.42949803 -0.16764975  0.        ]",-0.326426,[ 0.0943152  -1.76760427],-0.0932882476912,[ 0.60535061 -1.30797338],[-0.22486933 -0.22980833],"[[ -6.42111134e-03  -1.39233021e-01   1.20230173e-01   1.25833173e-02]
 [  4.60714733e+00  -7.22689162e+00   0.00000000e+00   0.00000000e+00]]"
3,"[ 0.96900844  2.2089625   0.051434   -0.35303234  1.02936615  0.11080746
 -0.06154391 -1.12661747  0.41333663 -0.16761684  0.        ]",-0.302179,[ 1.17651539 -2.88342292],-0.0911908792593,[ 0.47918871 -1.23114133],[-0.22486933 -0.22980833],"[[  0.08856575  -0.32206405   0.12023017   0.01258332]
 [  4.89058077 -11.04348779   0.           0.        ]]"
4,"[ 0.93855654  2.04976     0.26294175 -1.16323414  1.02936362  0.11080732
  0.20400236 -1.63459497  0.36931558 -0.16205341  0.        ]",-0.288596,[ 1.78539896 -2.77075226],-0.0852895725403,[ 0.17456932 -1.15150201],[-0.22486933 -0.22980833],"[[  2.25112670e-01  -5.80481675e-01   1.20230173e-01   1.25833173e-02]
 [  8.75128679e+00  -1.47857570e+01   0.00000000e+00   0.00000000e+00]]"
5,"[ 0.83966282  1.7313008   0.57841964 -2.01189855  1.0293611   0.11080719
  0.46431828 -2.13245171  0.27994319 -0.09318902  0.        ]",-0.272394,[-0.73259301 -0.12091773],-0.0711581275012,[-0.23969512 -1.10243571],[-0.22486933 -0.22980833],"[[  4.38110266e-01  -9.12997693e-01   1.20230173e-01   1.25833173e-02]
 [  1.25359521e+01  -1.84535259e+01   0.00000000e+00   0.00000000e+00]]"
6,"[ 0.6769422   1.26709528  0.87146809 -2.59737612  1.02935858  0.11080706
  0.24789654 -2.14765888  0.13315357 -0.05458652  0.        ]",-0.255675,[-1.21654483  0.53419115],-0.0506527776016,[-0.34021077 -1.03992963],[-0.22486933 -0.22980833],"[[  6.57261130e-01  -1.28319261e+00   1.20230173e-01   1.25833173e-02]
 [  9.38946842e+00  -1.85656618e+01   0.00000000e+00   0.00000000e+00]]"
7,"[ 0.53769329  0.78208741  1.04225604 -2.7348124   1.02935606  0.11080692
 -0.03712767 -1.81049893 -0.04486359 -0.10196295  0.        ]",-0.237216,[ 0.9671456 -1.4283269],-0.0320214523716,[-0.30608541 -1.00692916],[-0.22486933 -0.22980833],"[[  8.03475127e-01  -1.62958430e+00   1.20230173e-01   1.25833173e-02]
 [  5.24559447e+00  -1.60818819e+01   0.00000000e+00   0.00000000e+00]]"
8,"[ 0.38184418  0.2916677   1.18533142 -2.44150107  1.02935353  0.11080679
  0.21903786 -2.30477248 -0.26400066 -0.14440763  0.        ]",-0.173279,[-1.41337893 -2.69012266],-0.0271878630973,[-0.70302469 -1.03063035],[-0.22486933 -0.22980833],"[[  9.45753256e-01  -1.98775849e+00   1.20230173e-01   1.25833173e-02]
 [  8.96990043e+00  -1.97233186e+01   0.00000000e+00   0.00000000e+00]]"
9,"[ 0.21463696 -0.19625414  1.29948068 -1.56016764  1.02935101  0.11080666
 -0.06548212 -2.78916437 -0.56700943 -0.18437334  0.        ]",-0.187019,[-1.7759563  -1.00696934],-0.056933838889,[-0.77516836 -1.05219758],[-0.22486933 -0.22980833],"[[  1.08365092e+00  -2.41803029e+00   1.20230173e-01   1.25833173e-02]
 [  4.83336642e+00  -2.32920625e+01   0.00000000e+00   0.00000000e+00]]"
