timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.85437259  2.54434777 -0.50660414  0.91394634  0.6179178   0.46901912
 -0.5322087   0.37959641  0.84627639 -0.52759683  0.        ]",-0.565436,[ 1.96678493  0.26754494],-0.154040124167,[ 1.46319294 -0.98503214],[-0.68105346 -0.04765888],"[[-0.07421528  0.0187038   0.07096561  0.05372248]
 [-0.00452596  0.00021001  0.          0.        ]]"
1,"[ 0.85790331  2.54395848 -0.43980974  0.95880255  0.61791762  0.469019
 -0.37443487  0.51744167  0.84925778 -0.43933143  0.        ]",-0.472441,[ 1.12307311 -2.03251985],-0.150502024842,[ 1.10134423 -1.23530209],[-0.68105346 -0.04765888],"[[-0.03461853  0.02932149  0.07096561  0.05372248]
 [ 3.95103244  1.05803891  0.          0.        ]]"
2,"[  8.53196751e-01   2.54452042e+00  -2.40723285e-01   8.79403584e-01
   6.17917442e-01   4.69018884e-01  -2.19703892e-01  -1.45728146e-03
   8.43270494e-01  -2.27964775e-01   0.00000000e+00]",-0.473795,[ 0.21063211 -0.84145569],-0.14258922646,[ 0.73326409 -1.5936923 ],[-0.68105346 -0.04765888],"[[ 0.08332406  0.01052909  0.07096561  0.05372248]
 [ 7.83030366 -2.92400349  0.          0.        ]]"
3,"[ 0.80922275  2.53966882  0.03132454  0.49381606  0.61791726  0.46901876
 -0.19259562 -0.42811518  0.81440732 -0.00458294  0.        ]",-0.443342,[ 0.0648184  -1.28016511],-0.134953670557,[ 0.45481846 -1.75485492],[-0.68105346 -0.04765888],"[[ 0.24674909 -0.08080198  0.07096561  0.05372248]
 [ 8.50993618 -6.198186    0.          0.        ]]"
4,"[ 0.7178172   2.50009529  0.30424353 -0.1829939   0.61791709  0.46901864
 -0.18902105 -0.92809544  0.76977392  0.15471535  0.        ]",-0.363252,[ 0.16320056 -3.48827213],-0.128896557826,[ 0.40020087 -1.78465247],[-0.68105346 -0.04765888],"[[  0.41784696  -0.24326228   0.07096561   0.05372248]
 [  8.59955331 -10.03504727   0.           0.        ]]"
5,"[ 0.57745366  2.37260406  0.56510495 -1.12290588  0.61791691  0.46901852
 -0.16999404 -1.41818631  0.71072152  0.23607004  0.        ]",-0.334735,[ 0.05565585 -3.19435513],-0.122057318601,[ 0.04636822 -2.25129938],[-0.68105346 -0.04765888],"[[  0.59462423  -0.48169847   0.07096561   0.05372248]
 [  9.07657985 -13.79602104   0.           0.        ]]"
6,"[ 0.38882345  2.09201274  0.80272065 -2.18066293  0.61791673  0.46901841
 -0.16831844 -1.89853993  0.62651486  0.23314819  0.        ]",-0.269587,[-0.73271076 -2.98458823],-0.111281272441,[-0.4470363  -2.85262656],[-0.68105346 -0.04765888],"[[  0.77657773  -0.79460449   0.07096561   0.05372248]
 [  9.11858798 -17.4822789    0.           0.        ]]"
7,"[ 0.20201816  1.60819878  0.97102165 -3.07320549  0.61791655  0.46901829
 -0.29111876 -2.3692641   0.51087036  0.08843029  0.        ]",-0.173776,[-1.41475806 -2.53971279],-0.0954935293384,[-0.32061061 -3.26311088],[-0.68105346 -0.04765888],"[[  0.92806213  -1.18049362   0.07096561   0.05372248]
 [  6.03985307 -21.09465329   0.           0.        ]]"
8,"[ 0.09414121  0.93177113  1.04752242 -3.38149743  0.61791637  0.46901817
 -0.45375841 -2.83069026  0.32250628 -0.21729032  0.        ]",-0.115826,[ 0.12538597 -3.96156166],-0.0789508553501,[ 0.11131928 -3.52373314],[-0.68105346 -0.04765888],"[[  1.00795228  -1.63791419   0.07096561   0.05372248]
 [  1.96230371 -24.63569364   0.           0.        ]]"
9,"[ 0.03255947  0.18637783  1.0856383  -2.66556701  0.61791619  0.46901805
 -0.43559124 -3.28310059 -0.02059377 -0.51229596  0.        ]",-0.178046,[ 1.43870985 -2.45252376],-0.0710095761188,[ 0.38564065 -3.66551733],[-0.68105346 -0.04765888],"[[  1.05176893  -2.16546265   0.07096561   0.05372248]
 [  2.41777107 -28.10757246   0.           0.        ]]"
10,"[-0.09508178 -0.37058172  1.15331451 -0.73191634  0.61791602  0.46901793
 -0.27965968 -3.72654246 -0.50311193 -0.5788629   0.        ]",-0.127847,[ 0.68541785 -1.89163647],-0.0806454561027,[ 0.37701687 -3.36589408],[-0.68105346 -0.04765888],"[[  1.13934531  -2.76175901   0.07096561   0.05372248]
 [  6.32713569 -31.51066073   0.           0.        ]]"
11,"[-0.32931852 -0.47082188  1.24283812  1.25498947  0.61791584  0.46901781
 -0.17637977 -0.53341265 -0.90612974 -0.44853585  0.        ]",-0.124382,[-0.34536895 -3.23786988],-0.104662646824,[-0.50747907 -2.79082656],[-0.68105346 -0.04765888],"[[ 1.29186164 -3.24116283  0.07096561  0.05372248]
 [ 8.91646885 -7.00632701  0.          0.        ]]"
12,"[-0.59084755 -0.47245533  1.29676524  1.20643954  0.61791566  0.46901769
 -0.23794181  0.94444969 -0.87292677 -0.47849422  0.        ]",-0.116945,[-1.30761798 -3.69058901],-0.10306016752,[-1.26467705 -3.47424722],[-0.68105346 -0.04765888],"[[ 1.45470691 -3.22962357  0.07096561  0.05372248]
 [ 7.3730438   4.33490849  0.          0.        ]]"
13,"[-0.76466923 -0.47829823  1.30805462  0.81981519  0.61791548  0.46901757
 -0.4016869   0.91915213 -0.78308784 -0.49482554  0.        ]",-0.092888,[-1.13404505 -4.68346122],-0.0952550905418,[-0.93983805 -3.22388887],[-0.68105346 -0.04765888],"[[ 1.56097876 -3.13802109  0.07096561  0.05372248]
 [ 3.26778413  4.14077574  0.          0.        ]]"
14,"[-0.80562763 -0.47466306  1.30794108  0.54161125  0.6179153   0.46901745
 -0.56219371  0.70039611 -0.72384797 -0.49124879  0.        ]",-0.145936,[ 0.01663794 -1.46122022],-0.0894691479504,[-0.50061673 -2.9204812 ],[-0.68105346 -0.04765888],"[[ 1.58595959 -3.07213248  0.07096561  0.05372248]
 [-0.75628919  2.4620265   0.          0.        ]]"
15,"[-0.78215633 -0.46989247  1.30813395  0.3895956   0.61791512  0.46901733
 -0.55897102  0.54274182 -0.69399436 -0.48899406  0.        ]",-0.0952781,[-0.41244784 -3.65166018],-0.0866257709886,[-0.3894906  -2.78640842],[-0.68105346 -0.04765888],"[[ 1.57164437 -3.03602011  0.07096561  0.05372248]
 [-0.67549692  1.25217633  0.          0.        ]]"
16,"[-0.73336575 -0.46684376  1.30742772  0.31541782  0.61791495  0.46901721
 -0.62357367  0.45627625 -0.68116317 -0.49062922  0.        ]",-0.12916,[-0.1141807  -1.62086258],-0.0856340145724,[-0.22342402 -2.69680452],[-0.68105346 -0.04765888],"[[ 1.54188384 -3.01835133  0.07096561  0.05372248]
 [-2.29515522  0.58863375  0.          0.        ]]"
17,"[-0.65153801 -0.46528548  1.30287772  0.28138059  0.61791477  0.46901709
 -0.63979349  0.41395698 -0.67810268 -0.49629357  0.        ]",-0.137828,[-0.22689488 -1.0440474 ],-0.0858209255616,[-0.13077301 -2.64904904],[-0.68105346 -0.04765888],"[[ 1.49190065 -3.01023122  0.07096561  0.05372248]
 [-2.70180714  0.26387327  0.          0.        ]]"
18,"[-0.54967611 -0.46456567  1.2912688   0.26635817  0.61791459  0.46901697
 -0.67349207  0.39450405 -0.68020406 -0.50408994  0.        ]",-0.113452,[ 0.50810776 -2.81221189],-0.0866246647475,[-0.00789091 -2.59753513],[-0.68105346 -0.04765888],"[[ 1.42938772 -3.00664465  0.07096561  0.05372248]
 [-3.54666959  0.11459074  0.          0.        ]]"
19,"[-0.46876266 -0.46425034  1.27726291  0.25990425  0.61791441  0.46901685
 -0.59044956  0.385911   -0.68331156 -0.51029139  0.        ]",-0.125414,[ 0.09747893 -1.55665272],-0.087387352162,[-0.07068851 -2.61325192],[-0.68105346 -0.04765888],"[[ 1.37934325 -3.00510327  0.07096561  0.05372248]
 [-1.46471479  0.04864779  0.          0.        ]]"
20,"[-0.428412   -0.46411637  1.26866014  0.25718592  0.61791423  0.46901673
 -0.57389871  0.38221729 -0.68507513 -0.51335021  0.        ]",-0.092503,[-0.13823351 -3.30506714],-0.0877833084436,[-0.06392244 -2.60820293],[-0.68105346 -0.04765888],"[[ 1.3542122  -3.00445396  0.07096561  0.05372248]
 [-1.0497725   0.0203027   0.          0.        ]]"
21,"[-0.3864578  -0.46406054  1.25855034  0.25605827  0.61791405  0.46901661
 -0.59489991  0.38066113 -0.68733377 -0.51646475  0.        ]",-0.0778241,[-1.13741096 -3.34760471],-0.0882259375529,[ -1.04786456e-03  -2.58516788e+00],[-0.68105346 -0.04765888],"[[ 1.32793396 -3.0041846   0.07096561  0.05372248]
 [-1.57629772  0.00836132  0.          0.        ]]"
22,"[-0.27464415 -0.46403756  1.22562838  0.25559618  0.61791388  0.46901649
 -0.75157813  0.38001519 -0.69428128 -0.52443172  0.        ]",-0.107235,[-0.08077734 -2.36010981],-0.0894578771323,[ 0.28583282 -2.49725389],[-0.68105346 -0.04765888],"[[  1.25699625e+00  -3.00407423e+00   7.09656135e-02   5.37224802e-02]
 [ -5.50438242e+00   3.40498030e-03   0.00000000e+00   0.00000000e+00]]"
23,"[-0.10320305 -0.46402815  1.15713178  0.25540848  0.6179137   0.46901637
 -0.75998815  0.37975098 -0.70629502 -0.53575544  0.        ]",-0.111332,[ 0.05098245 -2.13089871],-0.0913920928609,[ 0.47352761 -2.41287231],[-0.68105346 -0.04765888],"[[  1.14479304e+00  -3.00402940e+00   7.09656135e-02   5.37224802e-02]
 [ -5.71523615e+00   1.37811338e-03   0.00000000e+00   0.00000000e+00]]"
24,"[ 0.05822546 -0.46402429  1.07020311  0.2553327   0.61791352  0.46901625
 -0.74742376  0.37964351 -0.7191854  -0.54530709  0.        ]",-0.1172,[ 0.81813431 -2.75806468],-0.0932619947056,[ 0.65299451 -2.32671595],[-0.68105346 -0.04765888],"[[  1.03364877e+00  -3.00401131e+00   7.09656135e-02   5.37224802e-02]
 [ -5.40024050e+00   5.54078316e-04   0.00000000e+00   0.00000000e+00]]"
25,"[ 0.16066133 -0.46402266  1.00189804  0.25530215  0.61791334  0.46901613
 -0.6139571   0.37960035 -0.72828354 -0.55071915  0.        ]",-0.105467,[-0.41218316 -2.08248853],-0.0944783749123,[ 0.58405423 -2.34877253],[-0.68105346 -0.04765888],"[[  9.59216831e-01  -3.00400403e+00   7.09656135e-02   5.37224802e-02]
 [ -2.05410430e+00   2.23564865e-04   0.00000000e+00   0.00000000e+00]]"
26,"[ 0.23567263 -0.46402194  0.94433917  0.25529007  0.61791316  0.46901602
 -0.67742822  0.37958228 -0.73546812 -0.55430691  0.        ]",-0.134498,[ 1.06609226 -1.91593993],-0.0953864816217,[ 0.80486685 -2.24332118],[-0.68105346 -0.04765888],"[[  9.02168830e-01  -3.00400115e+00   7.09656135e-02   5.37224802e-02]
 [ -3.64539280e+00   8.56248182e-05   0.00000000e+00   0.00000000e+00]]"
27,"[ 0.27689133 -0.46402159  0.90965158  0.25528514  0.61791298  0.4690159
 -0.51662642  0.37957588 -0.73963331 -0.55612903  0.        ]",-0.132335,[ 0.73097691 -1.6717763 ],-0.0958935188219,[ 0.61698467 -2.32032704],[-0.68105346 -0.04765888],"[[  8.69709876e-01  -3.00399999e+00   7.09656135e-02   5.37224802e-02]
 [  3.86062600e-01   3.71815547e-05   0.00000000e+00   0.00000000e+00]]"
28,"[ 0.23022945 -0.46402137  0.94875003  0.25528304  0.61791281  0.46901578
 -0.40149293  0.37957289 -0.7349308  -0.55405981  0.        ]",-0.111066,[ 0.22267532 -2.61306295],-0.0953202448361,[ 0.36341903 -2.43745708],[-0.68105346 -0.04765888],"[[  9.06392387e-01  -3.00399950e+00   7.09656135e-02   5.37224802e-02]
 [  3.27256921e+00   1.49083918e-05   0.00000000e+00   0.00000000e+00]]"
