timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.04850884  1.40368089  0.14812403  0.3484791  -1.2701396  -0.93512894
  0.13063556  0.24594288  2.03431925  0.88288202  0.        ]",-1.051,[ 0.92333983 -0.27162984],-0.375234495081,[-0.04391088 -0.56652415],[-0.02338877 -0.11573368],"[[  6.44467091e-02  -5.86954167e-02  -1.46911989e-01  -1.09392599e-01]
 [  5.83233138e-04   1.10139449e-05   0.00000000e+00   0.00000000e+00]]"
1,"[ 1.04428493  1.40281042  0.20443825  0.32641759 -1.27011357 -0.9351152
  0.46685015  0.09501699  2.03193125  0.9300869   0.        ]",-1.06405,[ 1.15909942 -0.19445677],-0.37696423708,[-0.04451202 -0.56506443],[-0.02338877 -0.11573368],"[[ 0.1011103  -0.06950071 -0.14691199 -0.1093926 ]
 [ 3.6536119  -1.07694528  0.          0.        ]]"
2,"[ 1.01994999  1.39982493  0.37491674  0.26716834 -1.27008754 -0.93510145
  0.82431077 -0.0101085   2.0161874   1.07663919  0.        ]",-0.999228,[ 0.61872909 -1.90980227],-0.381770265672,[-0.04475578 -0.56353676],[-0.02338877 -0.11573368],"[[ 0.21315098 -0.09856609 -0.14691199 -0.1093926 ]
 [ 7.53752497 -1.82708383  0.          0.        ]]"
3,"[ 0.94872132  1.38728934  0.6305542   0.113349   -1.27006151 -0.9350877
  1.03599167 -0.56005871  1.97152157  1.27444051  0.        ]",-1.02895,[ 1.12468338 -2.15364798],-0.386589820455,[-0.04467384 -0.56114036],[-0.02338877 -0.11573368],"[[ 0.38697884 -0.17448125 -0.14691199 -0.1093926 ]
 [ 9.83760658 -5.75134259  0.          0.        ]]"
4,"[ 0.79183888  1.34106505  0.94629962 -0.19075502 -1.27003548 -0.93507396
  1.38229844 -1.09917219  1.88383307  1.48593433  0.        ]",-1.03922,[-0.67983871  0.33087957],-0.388590625467,[-0.0444515  -0.55693388],[-0.02338877 -0.11573368],"[[  0.62148542  -0.32810679  -0.14691199  -0.1093926 ]
 [ 13.60055115  -9.59834897   0.           0.        ]]"
5,"[ 0.56497441  1.25451106  1.22076938 -0.52126672 -1.27000945 -0.93506021
  1.10995558 -0.88873182  1.76296591  1.66492507  0.        ]",-1.01036,[ 0.2042843  -1.31698452],-0.386441238944,[-0.04475017 -0.55359495],[-0.02338877 -0.11573368],"[[  0.86381006  -0.50500837  -0.14691199  -0.1093926 ]
 [ 10.6417527   -8.09682803   0.           0.        ]]"
6,"[ 0.31438953  1.11698265  1.41015129 -0.85730615 -1.26998343 -0.93504646
  1.1650925  -1.42113145  1.64116744  1.76822554  0.        ]",-0.998239,[-0.59084294 -0.28266103],-0.380032405789,[-0.04432649 -0.54837483],[-0.02338877 -0.11573368],"[[  1.08265799  -0.70506381  -0.14691199  -0.1093926 ]
 [ 11.24105135 -11.8960316    0.           0.        ]]"
7,"[ 0.0590458   0.89741177  1.52621374 -1.19770056 -1.26995741 -0.93503272
  0.92951366 -1.54477686  1.53371692  1.78720028  0.        ]",-1.0563,[ 0.91540786  0.57239035],-0.368962933227,[-0.044627   -0.54301965],[-0.02338877 -0.11573368],"[[  1.28180011  -0.95183929  -0.14691199  -0.1093926 ]
 [  8.68161928 -12.77860922   0.           0.        ]]"
8,"[-0.2245194   0.65381101  1.58506773 -1.42461175 -1.26993139 -0.93501898
  1.24702189 -1.19175506  1.406309    1.7981402   0.        ]",-1.0007,[ 1.5344522  -0.08861904],-0.355328132425,[-0.04487059 -0.53665835],[-0.02338877 -0.11573368],"[[  1.49004621  -1.18213945  -0.14691199  -0.1093926 ]
 [ 12.13163501 -10.25971888   0.           0.        ]]"
9,"[-0.61106349  0.41417086  1.55957311 -1.54336398 -1.26990537 -0.93500523
  1.58916269 -1.21244652  1.20828301  1.84120834  0.        ]",-0.8489,[-0.21689188 -0.65080654],-0.337960849826,[-0.04565408 -0.52928644],[-0.02338877 -0.11573368],"[[  1.76998032  -1.38881802  -0.14691199  -0.1093926 ]
 [ 15.84950703 -10.40753464   0.           0.        ]]"
10,"[-1.0071857   0.13466836  1.39804177 -1.5745494  -1.26987935 -0.93499149
  1.48138927 -1.54448841  1.00220516  1.81857005  0.        ]",-0.789555,[-1.19912526  0.3645461 ],-0.314816167859,[-0.04598274 -0.52603465],[-0.02338877 -0.11573368],"[[  2.07522612  -1.6207439   -0.14691199  -0.1093926 ]
 [ 14.678927   -12.7771895    0.           0.        ]]"
11,"[-1.28786449 -0.14924514  1.17075821 -1.49254313 -1.26985333 -0.93497775
  1.09040919 -1.3065533   0.86725887  1.72023945  0.        ]",-0.801001,[ 0.63525868  0.20789567],-0.291322744416,[-0.04617678 -0.52358305],[-0.02338877 -0.11573368],"[[  2.32618526  -1.8592533   -0.14691199  -0.1093926 ]
 [ 10.43100143 -11.07952758   0.           0.        ]]"
12,"[-1.49446955 -0.38478863  0.89800545 -1.32701512 -1.26982732 -0.93496401
  1.30284672 -1.16038727  0.76408313  1.60622966  0.        ]",-0.728729,[-0.11886225  0.52264698],-0.269216189772,[-0.04631305 -0.52074766],[-0.02338877 -0.11573368],"[[  2.55796663  -2.07038088  -0.14691199  -0.1093926 ]
 [ 12.73950886 -10.03666103   0.           0.        ]]"
13,"[-1.64650221 -0.56372942  0.55696229 -1.12514319 -1.2698013  -0.93495027
  1.23634709 -0.84243875  0.66837815  1.49355227  0.        ]",-0.616618,[ 0.24565345 -1.77317988],-0.247977909583,[-0.04605946 -0.51910216],[-0.02338877 -0.11573368],"[[  2.80551018  -2.24835064  -0.14691199  -0.1093926 ]
 [ 12.0172296   -7.76790251   0.           0.        ]]"
14,"[-1.71867571 -0.73094442  0.18465961 -0.84872914 -1.26977529 -0.93493653
  1.3039789  -1.37567772  0.6133726   1.35409081  0.        ]",-0.647939,[-0.96717522  0.94229399],-0.227513480568,[-0.04683884 -0.5177651 ],[-0.02338877 -0.11573368],"[[  3.05323085  -2.44188887  -0.14691199  -0.1093926 ]
 [ 12.75237995 -11.57324018   0.           0.        ]]"
15,"[-1.71308106 -0.8625124  -0.14465521 -0.52636741 -1.26974928 -0.93492279
  0.92835744 -0.82065984  0.60666536  1.21327024  0.        ]",-0.702837,[ 1.34761382  0.77388861],-0.211728400571,[-0.04576106 -0.51713538],[-0.02338877 -0.11573368],"[[ 3.26733138 -2.63361626 -0.14691199 -0.1093926 ]
 [ 8.67120698 -7.61276314  0.          0.        ]]"
16,"[-1.64585357 -0.9253781  -0.46125616 -0.30524877 -1.26972328 -0.93490905
  1.27693239 -0.37007533  0.59710601  1.1207981   0.        ]",-0.536114,[ 0.26783366 -2.11126043],-0.201171955172,[-0.04517598 -0.51685053],[-0.02338877 -0.11573368],"[[  3.47875884  -2.75361164  -0.14691199  -0.1093926 ]
 [ 12.458935    -4.39746746   0.           0.        ]]"
17,"[-1.4858495  -0.97428157 -0.8146643  -0.0595628  -1.26969727 -0.93489531
  1.35180074 -0.91271297  0.60569325  1.02751088  0.        ]",-0.600811,[ 0.42955825 -0.51672167],-0.192779498988,[-0.04521639 -0.51587617],[-0.02338877 -0.11573368],"[[  3.73610277  -2.88041262  -0.14691199  -0.1093926 ]
 [ 13.27274688  -8.26973462   0.           0.        ]]"
18,"[-1.22637728 -1.00874073 -1.13378896  0.25569593 -1.26967126 -0.93488157
  1.48413596 -0.27377396  0.64101271  0.94865043  0.        ]",-0.641329,[ 0.81704122  0.43354697],-0.189307612091,[-0.04347742 -0.51583487],[-0.02338877 -0.11573368],"[[  4.0159873   -3.03729206  -0.14691199  -0.1093926 ]
 [ 14.71105685  -3.71039266   0.           0.        ]]"
19,"[-0.84144065 -1.01067682 -1.38687023  0.28999614 -1.26964526 -0.93486784
  1.75501341  0.35189886  0.6411626   0.9207092   0.        ]",-0.531874,[-1.66544701 -1.292017  ],-0.186799270681,[-0.04274254 -0.51686913],[-0.02338877 -0.11573368],"[[  4.33974611  -3.0541377   -0.14691199  -0.1093926 ]
 [ 17.65494776   0.75429032   0.           0.        ]]"
20,"[-0.42326006 -1.00845707 -1.48958251  0.25166631 -1.26961926 -0.9348541
  1.35843918  0.3750965   0.60371655  0.90426627  0.        ]",-0.583736,[-2.64918581  0.14017419],-0.18095330068,[-0.04229466 -0.51831073],[-0.02338877 -0.11573368],"[[  4.64961347  -3.03531368  -0.14691199  -0.1093926 ]
 [ 13.34613883   0.91984627   0.           0.        ]]"
21,"[-0.11268692 -1.00504731 -1.47245739  0.20335352 -1.26959326 -0.93484036
  0.96973498  0.45030571  0.57442301  0.87924898  0.        ]",-0.585888,[-1.34258748 -0.66013943],-0.175286190727,[-0.04236201 -0.52005523],[-0.02338877 -0.11573368],"[[ 4.87416059 -3.01153183 -0.14691199 -0.1093926 ]
 [ 9.12264791  1.45654534  0.          0.        ]]"
22,"[ 0.07745739 -1.00302939 -1.42247767  0.17865437 -1.26956726 -0.93482663
  0.5887268   0.23796536  0.56369907  0.8599212   0.        ]",-0.642032,[-0.18347596 -0.05684183],-0.17228895196,[-0.04241042 -0.52112138],[-0.02338877 -0.11573368],"[[ 5.01507591 -2.99934634 -0.14691199 -0.1093926 ]
 [ 4.98269098 -0.05862361  0.          0.        ]]"
23,"[ 0.19660217 -1.00333491 -1.37438505  0.1824702  -1.26954126 -0.93481289
  0.5127896   0.24138714  0.56091026  0.847797    0.        ]",-0.679535,[-0.8885893   1.02532212],-0.170871505565,[-0.04246306 -0.52164185],[-0.02338877 -0.11573368],"[[ 5.10645147 -3.00123108 -0.14691199 -0.1093926 ]
 [ 4.15761876 -0.03419294  0.          0.        ]]"
24,"[ 0.25625122 -0.99579422 -1.3449615   0.10360672 -1.26951527 -0.93479916
  0.18144528  0.79636232  0.53733728  0.82405817  0.        ]",-0.60458,[-0.33341339 -1.13997416],-0.165983900278,[-0.04213921 -0.52391201],[-0.02338877 -0.11573368],"[[ 5.15348066 -2.96218181 -0.14691199 -0.1093926 ]
 [ 0.55729565  3.92592106  0.          0.        ]]"
25,"[ 0.25347268 -0.98670978 -1.34638345  0.02737531 -1.26948927 -0.93478543
  0.05892471  0.23054692  0.51553773  0.80629136  0.        ]",-0.699609,[-0.05437238  0.89529382],-0.161840758859,[-0.0421381  -0.52277601],[-0.02338877 -0.11573368],"[[ 5.1512694  -2.92417162 -0.14691199 -0.1093926 ]
 [-0.77397987 -0.11144569  0.          0.        ]]"
26,"[ 0.23141711 -0.97732732 -1.35759044 -0.03901076 -1.26946328 -0.93477169
  0.04053512  0.72766042  0.49635244  0.79317182  0.        ]",-0.581471,[ 0.41283694 -1.96780764],-0.158422799512,[-0.04186034 -0.52411419],[-0.02338877 -0.11573368],"[[ 5.13378505 -2.89081038 -0.14691199 -0.1093926 ]
 [-0.97379203  3.43574759  0.          0.        ]]"
