timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.85617415  2.59581216 -0.51958809  0.99347301 -0.21527824 -0.14176501
 -0.53185829  0.38082658  1.59005696  0.12337044  0.        ]",-0.656745,[ 0.94637055 -4.60447136],-0.234576485429,[ 0.35878134 -3.3805604 ],[-0.61577898 -0.05653021],"[[-0.0846055   0.03526348 -0.02505419 -0.0164259 ]
 [-0.0015566   0.00262902  0.          0.        ]]"
1,"[ 0.86020585  2.59674619 -0.45644022  0.82472118 -0.21527819 -0.14176498
 -0.37996767 -0.13514625  1.59187152  0.15596975  0.        ]",-0.674902,[ 0.95893474 -3.83611463],-0.234875829065,[ 0.25831175 -3.53371239],[-0.61577898 -0.05653021],"[[-0.04705895 -0.00442692 -0.02505419 -0.0164259 ]
 [ 3.74373545 -3.95846294  0.          0.        ]]"
2,"[ 0.85854958  2.58525308 -0.26740971  0.32369916 -0.21527814 -0.14176495
 -0.22906644 -0.64090108  1.59081427  0.25410664  0.        ]",-0.673055,[ 0.7899401  -3.47309849],-0.235249062173,[ 0.05986617 -3.69135714],[-0.61577898 -0.05653021],"[[ 0.0651486  -0.12255217 -0.02505419 -0.0164259 ]
 [ 7.46463144 -7.84111235  0.          0.        ]]"
3,"[ 0.81352699  2.52006491  0.03060878 -0.48427106 -0.21527809 -0.14176492
 -0.10825999 -1.13659449  1.5686303   0.4022167   0.        ]",-0.599818,[-0.02348653 -4.73923574],-0.234066527557,[-0.15291023 -3.81930637],[-0.61577898 -0.05653021],"[[  0.24432848  -0.31755564  -0.02505419  -0.0164259 ]
 [ 10.44345546 -11.64652329   0.           0.        ]]"
4,"[ 0.69934334  2.33923748  0.35634873 -1.51493332 -0.21527803 -0.14176488
 -0.12034342 -1.62229525  1.50882539  0.51626591  0.        ]",-0.570715,[ 0.09700271 -4.38878711],-0.228492960852,[-0.29065049 -4.01879025],[-0.61577898 -0.05653021],"[[  0.45020832  -0.58789756  -0.02505419  -0.0164259 ]
 [ 10.14550376 -15.37522713   0.           0.        ]]"
5,"[ 0.52419147  1.97735417  0.64961302 -2.57058648 -0.21527798 -0.14176485
 -0.11286346 -2.09838615  1.40155927  0.5385868   0.        ]",-0.538183,[-0.02449806 -2.87784605],-0.21541056501,[-0.61163402 -4.41127253],[-0.61577898 -0.05653021],"[[  6.54969364e-01  -9.32073542e-01  -2.50541935e-02  -1.64259012e-02]
 [  1.03299424e+01  -1.90301674e+01   0.00000000e+00   0.00000000e+00]]"
6,"[ 0.29639936  1.40092602  0.89868462 -3.30439478 -0.21527793 -0.14176482
 -0.12504691 -2.56501885  1.22615398  0.47443721  0.        ]",-0.354627,[-0.20677305 -4.8741549 ],-0.191753161742,[-0.53870535 -4.55325413],[-0.61577898 -0.05653021],"[[  8.58555231e-01  -1.34861980e+00  -2.50541935e-02  -1.64259012e-02]
 [  1.00295247e+01  -2.26125142e+01   0.00000000e+00   0.00000000e+00]]"
7,"[ 0.04328382  0.66078377  1.08409935 -3.26012964 -0.21527788 -0.14176479
 -0.16628208 -3.02239997  0.95642497  0.33376652  0.        ]",-0.240407,[-0.36508182 -4.20774442],-0.154616128273,[-0.5510276  -4.71926737],[-0.61577898 -0.05653021],"[[  1.04894625e+00  -1.83610024e+00  -2.50541935e-02  -1.64259012e-02]
 [  9.01275493e+00  -2.61238607e+01   0.00000000e+00   0.00000000e+00]]"
8,"[-0.19862823 -0.06089965  1.20165082 -2.05036025 -0.21527783 -0.14176476
 -0.23216333 -3.47074897  0.56563299  0.17748335  0.        ]",-0.0982052,[-0.4173915  -4.50832961],-0.102309765888,[-0.24971095 -4.31060505],[-0.61577898 -0.05653021],"[[  1.21290421e+00  -2.39311197e+00  -2.50541935e-02  -1.64259012e-02]
 [  7.38826678e+00  -2.95658994e+01   0.00000000e+00   0.00000000e+00]]"
9,"[-0.40120637 -0.45920111  1.26476096  0.32051026 -0.21527778 -0.14176472
 -0.30514455 -3.15077021  0.05723564  0.14090811  0.        ]",-0.0630794,[-0.37191209 -3.81636713],-0.0364328714092,[ 0.16767666 -3.28472614],[-0.61577898 -0.05653021],"[[  1.34261057e+00  -3.01828400e+00  -2.50541935e-02  -1.64259012e-02]
 [  5.58870902e+00  -2.71094855e+01   0.00000000e+00   0.00000000e+00]]"
10,"[-0.55517716 -0.46691742  1.29372773  1.14774803 -0.21527773 -0.14176469
 -0.3693007   0.40919457 -0.10853254  0.17492696  0.        ]",-0.0372458,[-1.19154983 -4.90684484],-0.0167885751214,[-1.24679482 -3.49314594],[-0.61577898 -0.05653021],"[[ 1.43851563 -3.21318933 -0.02505419 -0.0164259 ]
 [ 4.00675777  0.22037428  0.          0.        ]]"
11,"[-0.61943892 -0.47068537  1.30122133  0.90524199 -0.21527768 -0.14176466
 -0.53308076  0.87982004 -0.05029154  0.16155179  0.        ]",-0.10301,[-1.75056165 -0.91855605],-0.0232194226443,[-1.1504091  -3.51959324],[-0.61577898 -0.05653021],"[[ 1.47813239 -3.15610147 -0.02505419 -0.0164259 ]
 [-0.03169981  3.8333692   0.          0.        ]]"
12,"[-0.55398532 -0.46861031  1.29356203  0.61399247 -0.21527763 -0.14176463
 -0.69362716  0.7450598   0.00646278  0.15438952  0.        ]",-0.0788366,[-0.28678694 -3.20912965],-0.0301701115024,[-0.71294332 -3.30618095],[-0.61577898 -0.05653021],"[[ 1.43777932 -3.08758503 -0.02505419 -0.0164259 ]
 [-3.99042345  2.79881672  0.          0.        ]]"
13,"[-0.40877871 -0.46368301  1.2665542   0.43303267 -0.21527758 -0.14176459
 -0.73647468  0.58054397  0.03524503  0.14447102  0.        ]",-0.092408,[ 0.36086309 -2.6459058 ],-0.0336622700199,[-0.45907241 -3.17213106],[-0.61577898 -0.05653021],"[[ 1.3473703  -3.04490655 -0.02505419 -0.0164259 ]
 [-5.04695442  1.53583004  0.          0.        ]]"
