timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.81402002  2.05948827 -0.40193753  0.73480002  0.48451122 -1.72551656
 -0.52701532  0.35997653  0.94855227  2.00337458  0.        ]",-0.594955,[-2.99381577 -5.1152803 ],-0.251525592613,[-2.83216214 -5.63517427],[-0.92650998 -0.01036697],"[[-0.01004008  0.0139567   0.05550378 -0.19906211]
 [ 0.00456035 -0.00424912  0.          0.        ]]"
1,"[ 0.81203942  2.05917602 -0.47072629  0.5819019   0.48451113 -1.72551558
 -0.67306974 -0.16545145  0.94497808  1.88012624  0.        ]",-0.64016,[-1.66584244 -4.17453008],-0.241373856726,[-2.07795167 -4.63596535],[-0.92650998 -0.01036697],"[[-0.04962484 -0.02583984  0.05550378 -0.19906211]
 [-3.94987501 -3.96221844  0.          0.        ]]"
2,"[ 0.79062476  2.04600983 -0.67436939  0.12975528  0.48451105 -1.72551461
 -0.81623825 -0.68047955  0.89296412  1.5190369   0.        ]",-0.549272,[-0.56815897 -3.72380994],-0.209644714106,[-0.97537351 -3.18647027],[-0.92650998 -0.01036697],"[[-0.16751414 -0.14400979  0.05550378 -0.19906211]
 [-7.82617553 -7.84184745  0.          0.        ]]"
3,"[ 0.71525252  1.98481718 -0.97252347 -0.59659327  0.48451096 -1.72551363
 -0.89349115 -1.1853951   0.6939189   1.00421773  0.        ]",-0.390878,[ 0.15742162 -2.19534253],-0.1565423158,[ 0.23004457 -1.24599195],[-0.92650998 -0.01036697],"[[ -0.34502275  -0.33900815   0.05550378  -0.19906211]
 [ -9.91780832 -11.64530184   0.           0.        ]]"
4,"[ 0.57958855  1.82310601 -1.27114815 -1.51785103  0.48451088 -1.72551265
 -0.86322571 -1.68044708  0.29610887  0.53922582  0.        ]",-0.312968,[ 1.31313733  0.14429318],-0.0898431223492,[ 1.30033469  0.65000695],[-0.92650998 -0.01036697],"[[ -0.5351559   -0.60933021   0.05550378  -0.19906211]
 [ -9.09837567 -15.37445951   0.           0.        ]]"
5,"[ 0.44559711  1.55404249 -1.47182359 -2.34772805  0.48451079 -1.72551168
 -0.71051029 -1.5643527  -0.16022996  0.33134088  0.        ]",-0.199011,[ 1.50801055  0.71671296],-0.0339016573966,[ 1.26579595  0.92702836],[-0.92650998 -0.01036697],"[[ -0.67563881  -0.90804524   0.05550378  -0.19906211]
 [ -4.96360183 -14.49994391   0.           0.        ]]"
6,"[ 0.38190424  1.26216879 -1.54942216 -2.85166757  0.48451071 -1.7255107
 -0.56080974 -1.14965443 -0.4764521   0.34562992  0.        ]",-0.138438,[ 0.71871875  1.59795506],-0.0327228558016,[ 1.14924431  1.08825183],[-0.92650998 -0.01036697],"[[ -0.73424637  -1.16670167   0.05550378  -0.19906211]
 [ -0.91045472 -11.37608671   0.           0.        ]]"
7,"[ 0.39362721  1.0303946  -1.53581601 -3.06972689  0.48451062 -1.72550973
 -0.45515048 -0.59420203 -0.61675454  0.42909728  0.        ]",-0.110106,[ 0.48309264  0.55806391],-0.0498167929034,[ 1.08588815  1.13161683],[-0.92650998 -0.01036697],"[[-0.72375442 -1.35224279  0.05550378 -0.19906211]
 [ 1.95027271 -7.19194752  0.          0.        ]]"
8,"[ 0.45568836  0.87445033 -1.45864025 -3.14256962  0.48451054 -1.72550875
 -0.38598432 -0.28200374 -0.63506067  0.50638621  0.        ]",-0.0982014,[ 0.80185813 -0.24324109],-0.0572735852983,[ 0.94668221  0.98441511],[-0.92650998 -0.01036697],"[[-0.66596039 -1.47248611  0.05550378 -0.19906211]
 [ 3.82294789 -4.84020488  0.          0.        ]]"
9,"[ 0.55930019  0.73600184 -1.30569298 -3.16101784  0.48451045 -1.72550777
 -0.27156157 -0.39719798 -0.58214136  0.59074666  0.        ]",-0.110801,[ 0.45822319  1.01524675],-0.0609117570754,[ 0.50639379  0.50197774],[-0.92650998 -0.01036697],"[[-0.55841868 -1.57799692  0.05550378 -0.19906211]
 [ 6.92094741 -5.70794623  0.          0.        ]]"
10,"[ 0.67960603  0.63979226 -1.06663323 -3.14867033  0.48451037 -1.7255068
 -0.20965691  0.14344559 -0.45770121  0.68056553  0.        ]",-0.0444953,[ 0.6840541  -1.83653095],-0.0641482171196,[ 0.11801851  0.04248482],[-0.92650998 -0.01036697],"[[-0.40318327 -1.6512945   0.05550378 -0.19906211]
 [ 8.59701743 -1.63536009  0.          0.        ]]"
11,"[ 0.77871454  0.54569234 -0.73973428 -3.11645245  0.48451028 -1.72550582
 -0.1159159  -0.37789278 -0.30406535  0.80863119  0.        ]",-0.0510893,[-0.95990688 -0.63335472],-0.0757124497444,[-0.49451849 -0.77399898],[-0.92650998 -0.01036697],"[[ -0.20577846  -1.72340465   0.05550378  -0.19906211]
 [ 11.13505803  -5.56252283   0.           0.        ]]"
12,"[ 0.81364405  0.37231896 -0.42515925 -3.00295687  0.4845102  -1.72550484
 -0.26435573 -0.69607753 -0.24607967  0.9680315   0.        ]",-0.1035,[-0.07861055 -1.65503737],-0.0926394436684,[-0.29419914 -0.8767634 ],[-0.92650998 -0.01036697],"[[-0.02340049 -1.85870261  0.05550378 -0.19906211]
 [ 7.1160441  -7.95936071  0.          0.        ]]"
13,"[ 0.80314058  0.1325224  -0.18602574 -2.7175627   0.48451011 -1.72550387
 -0.28103148 -1.20077038 -0.30259291  1.12305391  0.        ]",-0.20508,[-0.1847219  -0.89564718],-0.108026798843,[-0.29561552 -0.97475398],[-0.92650998 -0.01036697],"[[  0.11439093  -2.0560342    0.05550378  -0.19906211]
 [  6.6645464  -11.76113723   0.           0.        ]]"
