timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.81189917  2.04093835 -0.34468486  0.85569674 -0.91805715 -1.10522141
 -0.52723454  0.35906575  2.29567453  1.41168438  0.        ]",-0.778942,[ -2.90178741 -10.06219255],-0.344795863188,[-2.74041414 -9.76437187],[-0.94695401 -0.00329747],"[[  2.34554565e-02   4.66951290e-02  -1.06534124e-01  -1.27345077e-01]
 [  2.95335453e-05  -4.54171772e-03   0.00000000e+00   0.00000000e+00]]"
1,"[ 0.81214006  2.04233118 -0.41375759  0.70338686 -0.91805691 -1.10522107
 -0.67253773 -0.16687961  2.29800935  1.28790941  0.        ]",-0.805219,[-1.70602035 -9.71665467],-0.340195959428,[-2.00590968 -9.37899971],[-0.94695401 -0.00329747],"[[-0.01621902  0.00689279 -0.10653412 -0.12734508]
 [-3.95431539 -3.96250651  0.          0.        ]]"
2,"[ 0.7972612   2.03427224 -0.61846957  0.25185623 -0.91805668 -1.10522073
 -0.81496913 -0.68241513  2.2631627   0.92272398  0.        ]",-0.815314,[-1.17613048 -7.94416218],-0.324292848457,[-0.86407822 -8.60029984],[-0.94695401 -0.00329747],"[[-0.1341961  -0.1112829  -0.10653412 -0.12734508]
 [-7.83050767 -7.84213324  0.          0.        ]]"
3,"[ 0.72232278  1.9815036  -0.94795275 -0.47728087 -0.91805644 -1.10522039
 -0.954595   -1.18773946  2.0745111   0.36262487  0.        ]",-0.805869,[-0.167766  -6.6006227],-0.291246009948,[ 0.47303379 -7.24427509],[-0.94695401 -0.00329747],"[[ -0.32893025  -0.30628029  -0.10653412  -0.12734508]
 [-11.63035045 -11.64491799   0.           0.        ]]"
4,"[ 0.55056143  1.83094638 -1.31903542 -1.41005543 -0.91805621 -1.10522005
 -0.97051308 -1.68320885  1.63176772 -0.18432229  0.        ]",-0.707955,[ 1.56183478 -7.09403729],-0.238096436785,[ 1.46989167 -5.85588026],[-0.94695401 -0.00329747],"[[ -0.56588201  -0.57658943  -0.10653412  -0.12734508]
 [-12.06355862 -15.37354411   0.           0.        ]]"
5,"[ 0.3443559   1.52613247 -1.59139087 -2.37051178 -0.91805597 -1.1052197
 -0.81639179 -2.16906926  1.04298475 -0.42659924  0.        ]",-0.556553,[ 1.48342256 -4.52936051],-0.173753090876,[ 1.34991312 -5.7746191 ],[-0.94695401 -0.00329747],"[[ -0.76506929  -0.92074557  -0.10653412  -0.12734508]
 [ -7.86924374 -19.02986561   0.           0.        ]]"
6,"[ 0.20140987  1.03727139 -1.72880049 -3.04738672 -0.91805573 -1.10521936
 -0.66533664 -2.64528987  0.52373182 -0.2934463   0.        ]",-0.279599,[ 1.03220192 -4.85605435],-0.110361141058,[ 1.14718986 -5.72544956],[-0.94695401 -0.00329747],"[[ -0.88120812  -1.33730054  -0.10653412  -0.12734508]
 [ -3.75837051 -22.61365461   0.           0.        ]]"
7,"[ 0.15576467  0.40609857 -1.76646108 -3.02841876 -0.9180555  -1.10521902
 -0.51726565 -3.11204213  0.20989107  0.12217313  0.        ]",-0.118714,[ 1.32070194 -4.57699305],-0.0663527690412,[ 1.12034535 -5.67216158],[-0.94695401 -0.00329747],"[[ -0.91594558  -1.82481684  -0.10653412  -0.12734508]
 [  0.2712912  -26.12620572   0.           0.        ]]"
8,"[ 0.2147328  -0.21338469 -1.7172881  -1.95957109 -0.91805526 -1.10521868
 -0.37208917 -3.56949266  0.17212149  0.68702501  0.        ]",-0.164737,[ 1.05461187 -5.7637161 ],-0.0881716672257,[ 1.28844666 -5.32059479],[-0.94695401 -0.00329747],"[[ -0.87088157  -2.3818822   -0.10653412  -0.12734508]
 [  4.22218102 -29.56877787   0.           0.        ]]"
9,"[ 0.36452563 -0.56113509 -1.56922406  0.16371942 -0.91805503 -1.10521834
 -0.22971601 -3.24918236  0.40793894  1.26791791  0.        ]",-0.574419,[ 1.71218412 -4.60971364],-0.152071297434,[ 1.78243864 -4.25458813],[-0.94695401 -0.00329747],"[[ -0.74756845  -3.007111    -0.10653412  -0.12734508]
 [  8.09678047 -27.15833431   0.           0.        ]]"
10,"[ 0.56687221 -0.57028598 -1.29186015  0.92086624 -0.91805479 -1.10521799
 -0.09007634  0.36174242  0.51365014  1.43177923  0.        ]",-0.405707,[ 0.47933642 -6.66004835],-0.173122829319,[ 0.23803997 -5.74252462],[-0.94695401 -0.00329747],"[[ -0.54750097  -3.20533714  -0.10653412  -0.12734508]
 [ 11.89698983   0.01557842   0.           0.        ]]"
11,"[ 0.74084335 -0.57287315 -0.88819319  0.7162004  -0.91805456 -1.10521765
 -0.02898744  0.84989839  0.47031309  1.35506716  0.        ]",-0.264551,[-1.40068706 -6.71137342],-0.163705209619,[-0.6108591  -6.28562975],[-0.94695401 -0.00329747],"[[ -0.29288006  -3.15183246  -0.10653412  -0.12734508]
 [ 13.55948694   3.68918352   0.           0.        ]]"
12,"[ 0.80891024 -0.57089163 -0.49705974  0.46272382 -0.91805432 -1.10521731
 -0.18433861  0.72036786  0.4615806   1.26034993  0.        ]",-0.393155,[-0.39507475 -3.37803409],-0.15535006586,[-0.66366607 -6.06216669],[-0.94695401 -0.00329747],"[[-0.06410897 -3.08559122 -0.10653412 -0.12734508]
 [ 9.33169903  2.71440647  0.          0.        ]]"
13,"[ 0.80311478 -0.56672685 -0.20307503  0.30421125 -0.91805409 -1.10521697
 -0.24860686  0.55888436  0.47742866  1.20008123  0.        ]",-0.369226,[ 0.07029749 -3.88135426],-0.151771174237,[-0.90401745 -5.97815847],[-0.94695401 -0.00329747],"[[ 0.10497647 -3.04406013 -0.10653412 -0.12734508]
 [ 7.58267694  1.49916797  0.          0.        ]]"
14,"[ 0.75680984 -0.56367118  0.05858322  0.2219647  -0.91805385 -1.10521663
 -0.24389695  0.45751701  0.50015645  1.16740653  0.        ]",-0.221732,[-1.87056742 -5.60071443],-0.151039438181,[-1.34648275 -6.07040024],[-0.94695401 -0.00329747],"[[ 0.257916   -3.02244901 -0.10653412 -0.12734508]
 [ 7.71085323  0.73633168  0.          0.        ]]"
15,"[ 0.6981741  -0.56200312  0.24552003  0.18287881 -0.91805361 -1.10521629
 -0.39499204  0.4047424   0.51903235  1.15253739  0.        ]",-0.185256,[-1.13667688 -6.98635884],-0.151441773577,[-1.18064928 -6.01396036],[-0.94695401 -0.00329747],"[[ 0.37087639 -3.0121598  -0.10653412 -0.12734508]
 [ 3.59889246  0.3391785   0.          0.        ]]"
16,"[ 0.67820195 -0.5612042   0.29637561  0.16523211 -0.91805338 -1.10521594
 -0.54309546  0.37960932  0.52555083  1.14733675  0.        ]",-0.234374,[-0.99631185 -5.92519276],-0.151586990612,[-0.78653806 -5.87463379],[-0.94695401 -0.00329747],"[[ 0.40241446 -3.00750992 -0.10653412 -0.12734508]
 [-0.43165245  0.15004078  0.          0.        ]]"
17,"[ 0.70805469 -0.56084646  0.21851707  0.15752929 -0.91805314 -1.1052156
 -0.68773013  0.36824928  0.51959664  1.14681167  0.        ]",-0.282925,[-0.16374598 -5.41463945],-0.151058808533,[-0.2594004 -5.666749 ],[-0.94695401 -0.00329747],"[[ 0.35428877 -3.00547933 -0.10653412 -0.12734508]
 [-4.3677984   0.0645516   0.          0.        ]]"
