timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[ 0.03724236 -0.05217091  0.11649186 -0.03249428]
 [ 0.00147113  0.00302599  0.          0.        ]]","[ 0.99360934  1.30730242  0.19559195 -0.50991581  1.0136885  -0.27323105
 -0.14507577 -0.25318609  0.3184049   0.60074309  0.        ]",-0.0996192253296,[-2.2648954   0.39198213],-1.72554,[-1.63342929  0.01149303],[-0.54745269 -0.344659  ]
1,"[[ -2.42507723e-03  -3.65229462e-02   1.16491856e-01  -3.24942829e-02]
 [ -3.95503880e+00   1.55658812e+00   0.00000000e+00   0.00000000e+00]]","[ 0.99462603  1.30815152  0.13479853 -0.48046436  1.01368791 -0.27323096
 -0.46275013 -0.00281131  0.31838373  0.51951714  0.        ]",-0.0975219372649,[-0.11153436  1.36632773],-1.66556,[-0.58496749  0.0276508 ],[-0.54745269 -0.344659  ]
2,"[[-0.08518313  0.03402889  0.11649186 -0.03249428]
 [-4.31954874  5.48550007  0.          0.        ]]","[ 0.98928786  1.30825829  0.00809575 -0.34757308  1.01368732 -0.27323088
 -0.49201705  0.6303789   0.31407803  0.40131021  0.        ]",-0.0947966032191,[-0.07488533 -0.05401262],-1.49328,[-0.62768394 -0.45516512],[-0.54745269 -0.344659  ]
3,"[[-0.17368792  0.14050421  0.11649186 -0.03249428]
 [-4.53023095  5.16310478  0.          0.        ]]","[ 0.97246252  1.2968903  -0.12639532 -0.14783245  1.01368673 -0.27323079
 -0.50893288  0.57842087  0.30330001  0.31771621  0.        ]",-0.0926673274515,[-1.10277911  0.01229215],-1.55067,[-0.41035372 -0.2469559 ],[-0.54745269 -0.344659  ]
4,"[[-0.30308432  0.24324374  0.11649186 -0.03249428]
 [-8.39654975  5.11100406  0.          0.        ]]","[ 0.92747746  1.27288998 -0.31900454  0.04209205  1.01368614 -0.27323071
 -0.81936563  0.57002401  0.27082953  0.12719264  0.        ]",-0.0888407447288,[ 1.06788534  0.69939409],-1.37642,[ 1.04336536  0.0993987 ],[-0.54745269 -0.344659  ]
5,"[[-0.42966851  0.37221767  0.11649186 -0.03249428]
 [-4.27556322  7.77752047  0.          0.        ]]","[ 0.86071314  1.22504808 -0.50004745  0.27350242  1.01368554 -0.27323062
 -0.48848459  0.99976422  0.22483179 -0.0149351   0.        ]",-0.0856473418222,[ 0.6305829  -0.53446016],-1.27262,[-0.08157876 -0.34641275],[-0.54745269 -0.344659  ]
6,"[[-0.4892937   0.50498043  0.11649186 -0.03249428]
 [-1.69553745  5.50633666  0.          0.        ]]","[ 0.82176098  1.15600499 -0.58195545  0.49978487  1.01368495 -0.27323054
 -0.2813299   0.63373572  0.19962677  0.0182952   0.        ]",-0.0827536499656,[ 0.78106551 -0.18417653],-1.27993,[-0.64794052 -0.03304711],[-0.54745269 -0.344659  ]
7,"[[-0.49186167  0.6066852   0.11649186 -0.03249428]
 [ 1.428358    4.66694865  0.          0.        ]]","[ 0.81997812  1.09026793 -0.58542744  0.66248046  1.01368436 -0.27323045
 -0.03050701  0.49845817  0.19115775  0.14927719  0.        ]",-0.0809568915549,[-0.68348774  0.71037549],-1.40211,[-1.57835555 -0.06638876],[-0.54745269 -0.344659  ]
8,"[[-0.4907168   0.72732828  0.11649186 -0.03249428]
 [-1.3047715   7.38827932  0.          0.        ]]","[ 0.82077345  0.9988603  -0.5838798   0.84094865  1.01368377 -0.27323037
 -0.24995461  0.93703259  0.16788827  0.31268693  0.        ]",-0.0794305018399,[-1.41609265  0.88230396],-1.45589,[-1.26573551 -0.17029926],[-0.54745269 -0.344659  ]
9,"[[ -0.5562589    0.90869091   0.11649186  -0.03249428]
 [ -5.23637943  10.7367852    0.           0.        ]]","[ 0.77251015  0.83688299 -0.67087934  1.07422989  1.01368318 -0.27323029
 -0.56563007  1.47668296  0.0969037   0.39275396  0.        ]",-0.0738162896209,[-0.51273142  0.11622883],-1.37654,[-0.39792466 -0.49041995],[-0.54745269 -0.344659  ]
10,"[[ -0.68030272   1.12591577   0.11649186  -0.03249428]
 [ -7.1616402   10.98484203   0.           0.        ]]","[ 0.66664886  0.61086977 -0.82572695  1.28893316  1.01368259 -0.2732302
 -0.72021233  1.51665882 -0.01679254  0.38462902  0.        ]",-0.0628486395817,[ 0.57712914 -0.87565329],-1.24587,[ 0.33467141 -0.60440743],[-0.54745269 -0.344659  ]
11,"[[-0.79919292  1.30863502  0.11649186 -0.03249428]
 [-4.73544323  7.29940017  0.          0.        ]]","[ 0.54864363  0.40109081 -0.96026277  1.40794368  1.01368199 -0.27323012
 -0.52540848  0.92270578 -0.13120475  0.35334852  0.        ]",-0.0513458756558,[-0.79568291 -0.14807184],-1.23838,[-0.01921809 -0.39823702],[-0.54745269 -0.344659  ]
12,"[[-0.92455328  1.44729575  0.11649186 -0.03249428]
 [-7.79048327  6.56906175  0.          0.        ]]","[ 0.40854331  0.23444827 -1.0852838   1.45796494  1.0136814  -0.27323003
 -0.77070276  0.80500272 -0.23536482  0.26871987  0.        ]",-0.0397663454481,[ 1.19951086 -0.08562996],-1.14381,[ 1.19375861 -0.30400112],[-0.54745269 -0.344659  ]
13,"[[-1.03911083  1.57396059  0.11649186 -0.03249428]
 [-3.67889452  6.09904441  0.          0.        ]]","[ 0.26828056  0.07960784 -1.1827792   1.47230359  1.01368081 -0.27322995
 -0.44057575  0.72925353 -0.33914683  0.20458193  0.        ]",-0.028940962817,[-0.5818639  -1.14552355],-1.13531,[ 0.23860469 -0.70300126],[-0.54745269 -0.344659  ]
14,"[[-1.13505724  1.65500493  0.11649186 -0.03249428]
 [-5.90835589  2.01896442  0.          0.        ]]","[ 0.14318976 -0.01958825 -1.25115317  1.46563587  1.01368022 -0.27322986
 -0.61958301  0.07170017 -0.41719487  0.13236507  0.        ]",-0.0214669424215,[ 1.81701243  0.08355915],-1.11592,[ 1.32619023 -0.03497523],[-0.54745269 -0.344659  ]
15,"[[-1.21234291  1.69829572  0.11649186 -0.03249428]
 [-1.83375885  2.30917799  0.          0.        ]]","[ 0.03821241 -0.07233906 -1.29695894  1.45701797  1.01367963 -0.27322978
 -0.29242606  0.11847151 -0.4713925   0.05525361  0.        ]",-0.0186272899999,[ 0.34735474  0.22008443],-1.15872,[ 0.38756552 -0.36423185],[-0.54745269 -0.344659  ]
16,"[[-1.23486163  1.75276199  0.11649186 -0.03249428]
 [-0.4227985   3.13470357  0.          0.        ]]","[ 0.00701628 -0.13828064 -1.3087032   1.44120424  1.01367904 -0.27322969
 -0.17913738  0.25151476 -0.51015907  0.08373479  0.        ]",-0.0141709637677,[ 0.24467753 -0.06382794],-1.15272,[ 0.05027446 -0.67193806],[-0.54745269 -0.344659  ]
17,"[[-1.23351644  1.81229638  0.11649186 -0.03249428]
 [ 0.55406909  2.81978758  0.          0.        ]]","[ 0.0088869  -0.20959888 -1.30802111  1.41763515  1.01367844 -0.27322961
 -0.10070282  0.20076221 -0.54440461  0.15456751  0.        ]",-0.00884957715807,[ 0.29240719 -2.19730515],-1.08357,[-0.25581753 -0.7527386 ],[-0.54745269 -0.344659  ]
18,"[[-1.21092803  1.82840279  0.11649186 -0.03249428]
 [ 1.70093858 -1.19576492  0.          0.        ]]","[ 0.04016391 -0.22872523 -1.29619357  1.41013987  1.01367785 -0.27322952
 -0.00861849 -0.44639233 -0.54720103  0.20733128  0.        ]",-0.00879910919008,[ 0.61029309  0.18985091],-1.14182,[-0.46487039 -0.01247343],[-0.54745269 -0.344659  ]
19,"[[-1.15301209  1.81226429  0.11649186 -0.03249428]
 [ 4.08271765 -0.42067829  0.          0.        ]]","[ 0.11911011 -0.20956055 -1.26254061  1.41764717  1.01367726 -0.27322944
  0.18261908 -0.32147765 -0.52050936  0.27968799  0.        ]",-0.0139088832919,[-1.04171384 -0.74431302],-1.14208,[-1.16171825 -0.2693809 ],[-0.54745269 -0.344659  ]
20,"[[-1.11187672  1.77436891  0.11649186 -0.03249428]
 [ 0.04429675 -3.35905144  0.          0.        ]]","[ 0.17398023 -0.16426821 -1.23577726  1.43340087  1.01367667 -0.27322936
 -0.14163355 -0.79503176 -0.4848211   0.3046804   0.        ]",-0.0179341736592,[ 0.21669627  0.77243511],-1.15684,[-0.25501543  0.59243965],[-0.54745269 -0.344659  ]
21,"[[-1.10239829  1.73854116  0.11649186 -0.03249428]
 [ 0.90068039 -0.23413942  0.          0.        ]]","[ 0.1864702  -0.12111883 -1.22927842  1.44585882  1.01367608 -0.27322927
 -0.0728728  -0.29141413 -0.45833387  0.28144058  0.        ]",-0.0191809904661,[-0.55272618 -0.43657338],-1.14074,[-0.56369793 -0.05079612],[-0.54745269 -0.344659  ]
22,"[[-1.10651017  1.71656377  0.11649186 -0.03249428]
 [-1.30451169 -1.95785468  0.          0.        ]]","[ 0.18105906 -0.09451671 -1.23211156  1.45232134  1.01367549 -0.27322919
 -0.24993198 -0.56921164 -0.44503258  0.25054784  0.        ]",-0.0194275630005,[ 0.41072324  1.0517754 ],-1.16457,[ 0.06124839  0.46900052],[-0.54745269 -0.344659  ]
23,"[[-1.11603707  1.71752104  0.11649186 -0.03249428]
 [ 0.34632257  2.04025933  0.          0.        ]]","[ 0.16847926 -0.09567728 -1.23858774  1.45205722  1.0136749  -0.2732291
 -0.11738315  0.07513328 -0.44825037  0.23576665  0.        ]",-0.0187789276665,[  4.68140611e-01  -2.30724487e-04],-1.13902,[-0.46825722 -0.47126839],[-0.54745269 -0.344659  ]
24,"[[-1.09058888  1.7579092   0.11649186 -0.03249428]
 [ 2.19235651  1.9986951   0.          0.        ]]","[ 0.20194794 -0.14448092 -1.22100794  1.43941475  1.0136743  -0.27322902
  0.03083867  0.06843468 -0.46882563  0.32161489  0.        ]",-0.0200148874415,[-0.13057916 -1.4201939 ],-1.10869,[-1.04079163 -0.65148151],[-0.54745269 -0.344659  ]
25,"[[-1.0523571   1.7577588   0.11649186 -0.03249428]
 [ 1.63267331 -2.00040542  0.          0.        ]]","[ 0.25139407 -0.14429979 -1.19294648  1.43946617  1.01367371 -0.27322893
 -0.01409945 -0.5760694  -0.46169107  0.38401385  0.        ]",-0.023873648127,[-0.64650811 -0.21866996],-1.15291,[-0.87420261  0.21408649],[-0.54745269 -0.344659  ]
