timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.00199729  0.07123778 -0.1838438  -0.14411786]
 [ 0.00417956  0.00494438  0.          0.        ]]","[ 0.99726774  1.27434646  0.11308944 -0.28011846 -1.57973057 -1.2393416
 -0.13103169 -0.24710892  3.46399474  2.11383672  0.        ]",-0.421741769212,[-2.12408714 -1.44351959],-3.9072,[-1.84115255 -1.16174519],[-0.6064049  -0.43102619]
1,"[[-0.04158962  0.03162326 -0.1838438  -0.14411786]
 [-3.9502486  -3.95320971  0.          0.        ]]","[ 0.99599173  1.2768766   0.05278369 -0.35218862 -1.57972917 -1.23934081
 -0.46458642 -0.90065693  3.46577661  1.95160062  0.        ]",-0.417522744873,[-1.42786163 -1.72207492],-3.81337,[-1.40050125 -0.6250298 ],[-0.6064049  -0.43102619]
2,"[[-0.15948606 -0.08636836 -0.1838438  -0.14411786]
 [-7.82650746 -7.83302367  0.          0.        ]]","[ 0.9785067   1.27286435 -0.12583613 -0.56694249 -1.57972776 -1.23934001
 -0.79154748 -1.54126898  3.41900077  1.47231276  0.        ]",-0.402275658465,[-0.4015547   1.30933542],-3.6894,[-1.00673163 -0.00637946],[-0.6064049  -0.43102619]
3,"[[-0.33041778 -0.20173907 -0.1838438  -0.14411786]
 [-9.26187859 -3.71775686  0.          0.        ]]","[ 0.91729516  1.25228982 -0.3781908  -0.77483421 -1.57972636 -1.23933921
 -0.91262024 -0.8617788   3.25164495  0.88781842  0.        ]",-0.377379832462,[-1.23444522 -0.72432443],-3.41602,[-1.41415811 -0.15326211],[-0.6064049  -0.43102619]
4,"[[ -0.55349875  -0.30411592  -0.1838438   -0.14411786]
 [-13.03370641  -6.51060436   0.           0.        ]]","[ 0.77652201  1.22046142 -0.68478832 -0.95533283 -1.57972496 -1.23933841
 -1.23077215 -1.32291723  2.9143482   0.27913052  0.        ]",-0.340985304097,[-0.73089808 -0.16692476],-3.1322,[-0.74391472  0.80822003],[-0.6064049  -0.43102619]
5,"[[ -0.84059815  -0.43965347  -0.1838438   -0.14411786]
 [-15.66751244  -7.04135048   0.           0.        ]]","[ 0.5049696   1.15929405 -1.01903473 -1.18520207 -1.57972355 -1.23933761
 -1.45293183 -1.41054998  2.30085252 -0.28651172  0.        ]",-0.284319585392,[-0.29153992  1.01151507],-2.7761,[ 0.3066299  1.6159265],[-0.6064049  -0.43102619]
6,"[[ -1.16243014  -0.53934575  -0.1838438   -0.14411786]
 [-16.51281826  -2.94151793   0.           0.        ]]","[ 0.10592486  1.10105815 -1.28220834 -1.34542783 -1.57972215 -1.23933681
 -1.52423184 -0.73360856  1.54082616 -0.55488632  0.        ]",-0.21673953211,[ 1.83671648  0.66369569],-2.21937,[ 1.09344006  1.3778137 ],[-0.6064049  -0.43102619]
7,"[[ -1.44972733  -0.57123472  -0.1838438   -0.14411786]
 [-12.23111121  -0.25636334   0.           0.        ]]","[-0.30262638  1.08016337 -1.39634123 -1.39479152 -1.57972075 -1.23933601
 -1.16307053 -0.29025091  0.90323831 -0.52250894  0.        ]",-0.157659525681,[ 0.88805397  1.82822323],-1.99041,[ 0.66482282  1.00602448],[-0.6064049  -0.43102619]
8,"[[-1.65668606 -0.53659378 -0.1838438  -0.14411786]
 [-8.47724343  3.70721787  0.          0.        ]]","[-0.60801207  1.10280954 -1.4018765  -1.34112041 -1.57971934 -1.23933521
 -0.84643265  0.36419329  0.51808875 -0.403182    0.        ]",-0.119845176769,[-0.55008168  1.04330866],-1.8284,[ 0.31817812  0.84729093],[-0.6064049  -0.43102619]
9,"[[ -1.84639542  -0.42344892  -0.1838438   -0.14411786]
 [-10.48698358   7.59432022   0.           0.        ]]","[-0.88350577  1.16771584 -1.34999384 -1.15838372 -1.57971794 -1.23933442
 -1.01595306  1.00600946  0.25446138 -0.29334442  0.        ]",-0.0932100875368,[ 1.66167619  0.68491636],-1.54313,[ 1.34851778  0.48164523],[-0.6064049  -0.43102619]
10,"[[ -2.01437052  -0.2458751   -0.1838438   -0.14411786]
 [ -6.32443249  10.15450001   0.           0.        ]]","[-1.11569196  1.24011089 -1.26003975 -0.85322544 -1.57971654 -1.23933362
 -0.66484298  1.42873098  0.09908963 -0.22631093  0.        ]",-0.0774581482706,[-0.56555238  0.01657836],-1.53719,[ 0.37275046  0.09243247],[-0.6064049  -0.43102619]
